alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 888
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2784148435803090
Random seed:          888
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2784550404065835	997	1	499	-100.7	-1562.334736138944	-3000.0	12	9.62	13	8
1	2784642388099032	1498	5	501	-96.336	-784.0390153027279	-3000.0	10	9.88	13	8
2	2784712080467987	2003	5	505	-97.36666666666667	-546.9687155115512	-3000.0	10	9.834	14	8
3	2784762659260589	2514	4	505	-95.45866666666669	-384.1354983498349	-3000.0	11	9.966	14	8
4	2784813765346020	3018	4	504	-96.55466666666668	-379.00997883597876	-3000.0	10	10.002	14	8
5	2784859876240226	3527	4	504	-92.47733333333332	-254.60934126984128	-3000.0	10	10.182	16	8
6	2784916536966597	4031	4	504	-92.31733333333332	-299.9765634920635	-3000.0	12	10.276	15	8
7	2784979115594014	4550	5	504	-90.08933333333334	-284.14710317460316	-3000.0	12	10.6	16	8
8	2785060544408522	5057	5	505	-89.79466666666667	-276.1856237623763	-3000.0	11	10.766	16	8
9	2785157733415691	5580	5	505	-88.204	-287.68796303630364	-3000.0	11	10.696	16	8
10	2785271418788049	6096	5	505	-89.38399999999997	-265.5097663366336	-3000.0	11	10.446	17	8
11	2785400365086712	6631	5	505	-85.85066666666665	-269.2228435643564	-3000.0	12	10.34	15	8
12	2785554789132988	7159	4	505	-80.95733333333332	-278.4467696369636	-3000.0	12	10.618	15	8
13	2785744274436673	7702	3	504	-83.32133333333333	-251.43852116402115	-3000.0	11	10.9	15	8
14	2785933610525129	8222	6	503	-84.66399999999997	-274.1165593108018	-3000.0	11	10.978	16	8
15	2786153480132272	8746	8	506	-84.01866666666666	-218.92693807641638	-3000.0	11	11.238	17	8
16	2786375177432785	9272	8	508	-83.12800000000001	-257.1110104986876	-3000.0	13	11.138	17	8
17	2786588420622344	9790	8	508	-83.508	-252.60773753280844	-3000.0	10	10.766	18	8
18	2786801061182585	10298	9	508	-83.34533333333331	-260.91896587926504	-3000.0	11	11.02	19	8
19	2787020861399847	10810	9	509	-77.624	-211.6541558611657	-3000.0	13	11.172	19	8
20	2787270728589361	11322	8	509	-80.61733333333332	-253.76141191879492	-3000.0	12	11.13	18	8
21	2787505488614430	11844	8	508	-80.39866666666667	-253.3867244094488	-3000.0	12	11.386	19	8
22	2787747639886138	12359	9	508	-79.77733333333333	-296.7876141732283	-3000.0	14	11.476	19	8
23	2787987585953527	12881	10	509	-78.67466666666667	-290.01880550098235	-3000.0	14	10.978	19	8
24	2788188933358831	13391	11	510	-80.34666666666666	-328.1057751633987	-3000.0	14	10.676	20	8
25	2788419170401040	13914	11	511	-78.16133333333333	-242.28809915198957	-3000.0	14	10.866	21	8
26	2788687932939947	14446	9	511	-76.25200000000001	-232.12672407045008	-3000.0	16	11.114	22	8
27	2788951086190689	14966	10	509	-75.40666666666667	-244.41237459070072	-3000.0	16	11.522	20	8
28	2789254023756453	15502	8	510	-65.61599999999999	-317.0094640522877	-3000.0	17	12.888	21	8
29	2789555711211015	16039	7	508	-66.94666666666666	-258.2312729658793	-3000.0	17	12.898	21	8
30	2789865147661060	16559	8	507	-65.116	-426.7956265614727	-3000.0	17	12.28	19	8
31	2790227964500449	17094	7	508	-62.81733333333332	-366.7265196850394	-3000.0	17	13.188	20	8
32	2790584255699019	17602	7	507	-64.03066666666666	-329.2989217619987	-3000.0	17	13.896	21	8
33	2790911154722766	18110	8	507	-63.80799999999999	-282.247100591716	-3000.0	18	13.746	21	8
34	2791235299870689	18632	9	508	-64.47066666666667	-320.02461154855644	-3000.0	16	13.19	21	8
35	2791503946110652	19145	8	509	-63.93333333333332	-320.45222265880807	-3000.0	14	11.858	21	8
36	2791813233018175	19657	7	508	-64.31066666666666	-244.56258267716532	-3000.0	17	12.582	21	8
37	2792145586583748	20169	7	507	-63.79066666666667	-326.6618829717292	-3000.0	16	13.656	20	8
38	2792464800719805	20689	7	507	-64.39333333333333	-407.7038238001315	-3000.0	16	13.598	21	8
39	2792814178237970	21196	7	507	-63.641333333333336	-317.9012123602893	-3000.0	16	14.3	20	8
40	2793177077342259	21703	7	507	-63.82266666666667	-298.5924102564103	-3000.0	17	14.354	21	8
41	2793525882375748	22210	7	507	-61.670666666666655	-318.02703484549636	-3000.0	18	14.306	20	8
42	2793891178869080	22726	6	507	-63.80266666666668	-375.7371255752795	-3000.0	17	14.412	21	8
43	2794246991596765	23232	6	506	-64.75200000000001	-373.68430303030306	-3000.0	15	15.296	21	8
44	2794605862893020	23744	6	506	-64.52133333333332	-331.09699077733865	-3000.0	17	15.148	22	8
45	2794962585775276	24257	6	506	-63.245333333333335	-350.19117786561264	-3000.0	18	15.28	22	8
46	2795363484826310	24763	6	506	-63.52266666666667	-442.9388932806324	-3000.0	17	15.718	23	9
47	2795745856932078	25279	5	506	-63.395999999999994	-278.8364980237155	-3000.0	17	15.732	24	10
48	2796150536192102	25784	5	505	-63.554666666666684	-410.2017108910891	-3000.0	17	15.516	24	9
49	2796528441244681	26293	6	505	-63.77066666666666	-401.31717491749174	-3000.0	17	15.52	24	9
50	2796904195341873	26799	7	506	-63.36666666666665	-354.37824505928853	-3000.0	16	15.978	23	10
51	2797315372212478	27306	7	507	-63.52	-408.3782564102564	-3000.0	15	16.448	23	11
52	2797698138156350	27813	7	507	-62.80133333333334	-403.0534621959238	-3000.0	13	15.862	24	11
53	2798073205779579	28320	7	507	-63.489333333333335	-358.1529467455622	-3000.0	13	16.074	25	10
54	2798491272371617	28827	7	507	-62.12133333333333	-360.2556081525311	-3000.0	18	16.342	25	10
55	2798879138110735	29334	7	507	-61.94266666666667	-353.3503195266272	-3000.0	16	16.078	26	10
56	2799258714886827	29841	7	507	-62.56799999999999	-356.04644838921763	-3000.0	18	16.22	27	11
57	2799667074046708	30348	7	507	-61.672	-358.0089493754109	-3000.0	17	16.8	27	10
58	2800104321216546	30855	7	507	-62.42666666666667	-392.21564497041425	-3000.0	16	17.134	26	11
59	2800546066615402	31362	7	507	-60.86399999999999	-430.1484760026298	-3000.0	19	17.29	27	10
60	2801004787780456	31878	6	507	-61.38799999999999	-494.62382117028267	-3000.0	19	17.604	28	11
61	2801435205051420	32384	6	506	-60.561333333333316	-438.13632147562583	-3000.0	19	17.46	27	11
62	2801850750609229	32904	5	506	-60.03466666666666	-432.0681264822134	-3000.0	18	17.764	28	11
63	2802278490746807	33409	5	505	-61.02	-309.6785821782179	-3000.0	17	17.472	27	10
64	2802702040142558	33914	5	505	-60.60933333333333	-416.15747854785474	-3000.0	16	17.294	27	9
65	2803195295080609	34419	5	505	-61.73066666666666	-475.72035643564357	-3000.0	17	18.098	28	8
66	2803671509413124	34924	5	505	-62.63066666666668	-475.8470785478548	-3000.0	15	18.852	29	11
67	2804137634057089	35429	5	505	-61.55866666666666	-407.0012910891089	-3000.0	19	19.018	28	12
68	2804683950772368	35934	5	505	-62.035999999999994	-411.1487366336634	-3000.0	19	19.43	28	11
69	2805203283104888	36439	5	505	-61.30666666666666	-447.31097029702966	-3000.0	16	19.676	29	12
70	2805681463166767	36944	5	505	-61.32133333333332	-355.1255234323433	-3000.0	22	18.624	30	13
71	2806149378724671	37449	5	505	-61.654666666666664	-360.50217821782184	-3000.0	17	19.014	30	13
72	2806651735938129	37954	5	505	-60.496	-453.46647128712885	-3000.0	18	19.202	30	12
73	2807096060735251	38459	5	505	-61.59066666666668	-393.51166996699664	-3000.0	25	18.842	29	11
74	2807584502240103	38964	5	505	-61.014666666666656	-405.37222970297034	-3000.0	16	19.838	29	12
