alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 111
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2784148439993978
Random seed:          111
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2784430364169831	997	1	499	-78.09866666666666	-333.18189979959936	-3000.0	8	9.138	13	8
1	2784495271878078	1498	2	501	-80.83733333333335	-262.9175329341316	-3000.0	8	9.364	13	8
2	2784569048613009	2001	3	502	-72.70266666666667	-220.67819920318735	-3000.0	8	9.366	14	8
3	2784656149501913	2504	4	503	-71.54533333333336	-277.339127899271	-3000.0	8	9.57	14	8
4	2784778389998499	3013	5	504	-64.13866666666667	-198.9021693121693	-3000.0	8	9.568	13	8
5	2784903578527127	3526	4	505	-64.408	-242.53312739273926	-3000.0	8	9.578	14	8
6	2785066367576305	4046	6	504	-63.949333333333335	-209.99648677248678	-3000.0	8	9.548	15	8
7	2785220547988166	4568	7	506	-63.429333333333325	-215.56877733860344	-3000.0	8	9.86	15	8
8	2785411944669252	5078	7	507	-61.21866666666667	-260.6556081525313	-3000.0	9	9.644	15	8
9	2785594379417382	5585	7	507	-61.24533333333333	-245.0818987508218	-3000.0	9	9.614	14	8
10	2785759123596020	6097	6	507	-63.102666666666664	-201.6778408941486	-3000.0	9	9.682	14	8
11	2785936777339876	6603	7	506	-59.636	-268.6895283267457	-3000.0	10	9.652	13	8
12	2786127294303567	7110	7	507	-59.67333333333334	-283.3538408941486	-3000.0	9	9.47	14	8
13	2786296240806721	7638	6	507	-59.68533333333334	-232.26654832347137	-3000.0	8	9.624	14	8
14	2786481902899510	8146	6	506	-59.21999999999999	-271.04854545454543	-3000.0	10	9.506	14	8
15	2786674349576044	8652	7	506	-58.918666666666674	-208.92803952569167	-3000.0	10	9.614	15	8
16	2786872465207380	9170	7	507	-59.323999999999984	-222.34790795529256	-3000.0	8	9.642	15	8
17	2787071737326728	9677	7	507	-59.15866666666666	-276.5991452991453	-3000.0	10	9.766	15	8
18	2787247282692489	10198	6	507	-59.154666666666664	-194.278261669954	-3000.0	9	9.81	14	8
19	2787448832351700	10709	6	506	-58.19066666666666	-204.45244532279318	-3000.0	9	9.896	15	8
20	2787630878441100	11217	6	506	-57.56400000000001	-199.69531225296438	-3000.0	10	9.948	16	8
21	2787827269635584	11740	5	506	-57.938666666666656	-218.40702503293804	-3000.0	8	10.018	14	8
22	2788006824438344	12256	5	505	-57.99333333333335	-195.78952343234323	-3000.0	9	9.736	13	8
23	2788201269816279	12782	5	505	-57.58133333333331	-244.15364752475244	-3000.0	9	9.55	14	8
24	2788403571883618	13299	6	505	-57.49600000000001	-292.31825214521444	-3000.0	10	9.544	14	8
25	2788590885595033	13805	6	506	-57.02533333333332	-322.32096969696966	-3000.0	8	9.956	15	8
26	2788780459018456	14311	6	506	-58.24533333333333	-246.42202635046115	-3000.0	8	9.89	16	8
27	2788993749842651	14829	7	506	-57.565333333333335	-244.32949934123852	-3000.0	9	10.0	15	8
28	2789207616688261	15341	8	507	-57.28799999999999	-355.4399789612097	-3000.0	9	9.816	14	8
29	2789411682966401	15858	8	508	-57.087999999999994	-279.9701417322835	-3000.0	8	9.934	14	8
30	2789627852401399	16368	8	508	-57.19466666666666	-324.7109763779528	-3000.0	9	9.936	14	8
31	2789837004718798	16891	8	508	-57.12266666666665	-311.33980314960627	-3000.0	9	9.68	14	8
32	2790044358500119	17403	8	508	-56.62133333333333	-338.33294750656154	-3000.0	8	10.008	15	8
33	2790266743927831	17911	8	508	-57.109333333333346	-381.36821522309714	-3000.0	8	10.15	16	8
34	2790481628991548	18419	8	508	-56.66933333333333	-351.6139553805774	-3000.0	10	10.068	15	8
35	2790696841753933	18939	7	508	-56.61200000000001	-414.3545590551181	-3000.0	9	9.63	14	8
36	2790914388962309	19460	5	507	-56.931999999999995	-427.9330493096648	-3000.0	8	9.748	15	8
37	2791094840333124	19965	5	505	-56.473333333333336	-444.9626059405939	-3000.0	9	9.334	15	8
38	2791298263177617	20470	5	505	-57.1	-348.69625346534656	-3000.0	8	9.37	14	8
39	2791492061152358	20975	5	505	-56.992000000000004	-458.6341122112211	-3000.0	8	9.382	14	8
40	2791695999865760	21483	4	505	-56.38800000000001	-481.7308488448847	-3000.0	8	9.87	15	8
41	2791878059129893	21997	4	504	-56.48133333333333	-389.87889417989413	-3000.0	8	9.53	16	8
42	2792080267438422	22518	6	504	-55.910666666666664	-409.4836560846561	-3000.0	9	9.356	15	8
43	2792304639581313	23024	6	506	-56.632	-558.6206719367588	-3000.0	9	9.38	16	8
44	2792519516298144	23536	6	506	-56.470666666666666	-520.4903109354414	-3000.0	9	9.406	14	8
45	2792748631543517	24042	6	506	-56.97599999999999	-565.5255783926217	-3000.0	9	9.456	14	8
46	2792981036072270	24552	6	506	-56.04533333333333	-598.0076310935442	-3000.0	8	9.416	14	8
47	2793213536024774	25058	6	506	-57.118666666666655	-566.7295889328063	-3000.0	9	9.522	15	8
48	2793434393458084	25564	6	506	-56.66666666666667	-522.5007114624506	-3000.0	10	9.66	15	8
49	2793645418672127	26070	6	506	-56.89199999999999	-550.3406429512517	-3000.0	11	9.748	13	8
50	2793846957817228	26576	6	506	-56.829333333333324	-559.9266745718048	-3000.0	9	9.696	14	8
51	2794084591173568	27082	6	506	-56.04800000000001	-619.38669828722	-3000.0	10	9.94	15	8
52	2794329501090408	27588	6	506	-56.41466666666666	-674.8071014492755	-3000.0	10	10.004	16	8
53	2794547044809028	28094	6	506	-56.68533333333332	-592.6050144927536	-3000.0	8	9.954	14	8
54	2794776405262137	28600	6	506	-56.09466666666666	-543.6990909090908	-3000.0	9	9.926	15	8
55	2795005532533293	29106	6	506	-56.46133333333334	-514.2120052700923	-3000.0	9	9.936	15	8
56	2795218385067823	29612	6	506	-56.44	-564.9401923583662	-3000.0	9	9.916	15	8
57	2795447175772527	30118	6	506	-55.54666666666668	-545.3939051383397	-3000.0	10	9.836	14	8
58	2795662961375381	30624	6	506	-56.577333333333335	-538.4846350461133	-3000.0	8	10.082	14	8
59	2795911224606906	31139	5	506	-56.10533333333335	-555.8444374176548	-3000.0	9	10.08	15	8
60	2796143197361275	31644	5	505	-57.12266666666667	-591.9881478547854	-3000.0	10	9.94	15	8
61	2796378046742674	32161	4	505	-55.67999999999999	-609.5609452145217	-3000.0	8	9.99	15	8
62	2796602306152125	32665	4	504	-57.42533333333333	-588.2577433862436	-3000.0	9	9.828	15	8
63	2796840472391508	33169	4	504	-56.590666666666664	-583.7346243386243	-3000.0	8	9.854	14	8
64	2797042678869405	33673	5	504	-56.00400000000001	-565.8890925925926	-3000.0	9	9.736	14	8
65	2797248641171000	34179	5	505	-57.037333333333336	-581.9594904290428	-3000.0	9	9.492	13	8
66	2797469811185350	34690	5	505	-56.952	-594.0980831683167	-3000.0	10	9.526	13	8
67	2797689236126673	35216	4	505	-57.01599999999999	-461.5374204620463	-3000.0	9	9.606	14	8
68	2797918808169246	35720	4	504	-56.870666666666665	-586.1324444444443	-3000.0	10	9.742	14	8
69	2798152582252174	36244	4	504	-56.43466666666668	-581.0908333333333	-3000.0	9	9.852	13	8
70	2798375629484201	36760	3	504	-57.040000000000006	-580.348097883598	-3000.0	8	9.876	14	8
71	2798593955532831	37263	3	503	-57.25200000000001	-510.20559840954274	-3000.0	9	9.934	15	8
72	2798837834069702	37766	3	503	-56.58400000000002	-566.0055772034461	-3000.0	9	9.9	15	8
73	2799050659636693	38269	3	503	-56.362666666666655	-490.4876129887342	-3000.0	11	9.668	14	8
74	2799277360400076	38782	3	503	-56.76266666666666	-440.6703618290258	-3000.0	12	9.648	14	8
75	2799474824643624	39289	3	503	-56.31333333333332	-461.3234592445326	-3000.0	11	9.644	13	8
76	2799714146299186	39792	3	503	-57.106666666666676	-591.6721802518223	-3000.0	10	9.582	14	8
77	2799907718834924	40299	3	503	-56.97066666666667	-605.3605566600397	-3000.0	9	9.292	13	8
78	2800132361007406	40802	3	503	-56.07333333333333	-581.2708151093441	-3000.0	9	9.632	14	8
79	2800347865576464	41305	3	503	-56.855999999999995	-587.8199681908549	-3000.0	8	9.898	15	8
80	2800538759898247	41819	3	503	-56.48666666666666	-452.78462292909205	-3000.0	9	9.792	16	8
81	2800742514695975	42322	3	503	-56.70533333333332	-542.1740092776674	-3000.0	10	9.636	15	8
82	2800960442795676	42836	3	503	-56.55999999999999	-532.965829025845	-3000.0	11	9.774	13	8
83	2801174861522765	43339	3	503	-56.94533333333334	-511.92181842279655	-3000.0	10	9.824	14	8
84	2801380906103367	43842	3	503	-55.86000000000001	-530.5002756792579	-3000.0	8	9.902	14	8
85	2801575290441130	44345	3	503	-56.992000000000004	-435.5749635520214	-3000.0	8	9.716	15	8
86	2801767125616465	44848	3	503	-57.48533333333333	-395.7749184890654	-3000.0	9	9.69	15	8
87	2801993113153990	45351	3	503	-56.56533333333333	-436.7156050364479	-3000.0	9	9.66	14	8
88	2802185157075181	45854	3	503	-57.04400000000001	-427.7333015241882	-3000.0	9	9.684	14	8
89	2802398726543557	46357	3	503	-55.97066666666666	-427.81428495692506	-3000.0	8	9.582	14	8
90	2802598018033070	46860	3	503	-56.489333333333335	-447.3178767395625	-3000.0	8	9.642	14	8
