alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1212
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_MountainCar/run_2784175377153918
Random seed:          1212
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2785839647533085	997	1	499	-369.704	-2050.824984368737	-2501.0	9	9.176	14	8
1	2786632840986320	1498	1	501	-229.77920000000006	-2023.2090986027952	-2501.0	12	9.286	15	8
2	2787544665726666	2017	3	501	-217.528	-1955.088763273452	-2501.0	12	9.53	15	8
3	2788438053989974	2531	5	503	-201.44640000000004	-1948.179063220676	-2501.0	12	9.438	16	8
4	2789458683577326	3036	5	505	-198.7088	-1878.9330217821787	-2501.0	12	9.924	17	8
5	2790501537390154	3541	5	505	-196.3504	-1845.202306534654	-2501.0	12	9.854	16	8
6	2791751707985973	4054	5	505	-196.6656	-1695.0744839603963	-2501.0	11	10.332	17	8
7	2792826065397107	4572	5	505	-196.55519999999996	-1658.5867786138615	-2501.0	11	9.824	15	8
8	2794221207373756	5113	5	505	-196.3008	-1513.7898043564355	-2501.0	12	9.616	16	8
9	2795963255012973	5666	5	505	-190.90560000000002	-1244.0928443564358	-2501.0	14	9.756	15	8
10	2797997577897202	6186	5	505	-189.592	-1073.0610629702967	-2501.0	13	9.652	15	8
11	2800422671494861	6711	8	505	-187.8304	-696.2428356435645	-2501.0	12	9.668	16	8
12	2802905243811121	7233	6	508	-191.36799999999997	-584.5958929133859	-2501.0	12	10.124	16	8
13	2805269600568913	7756	9	506	-189.59360000000004	-567.8268332015812	-2501.0	12	10.28	17	8
14	2807617603561519	8279	8	509	-188.7776	-580.5907834970529	-2501.0	11	9.72	17	8
15	2809738567585730	8796	7	508	-189.65600000000003	-544.733146456693	-2501.0	13	10.25	18	8
16	2811975268589645	9319	8	507	-188.71040000000005	-549.3997443786981	-2501.0	11	10.164	18	8
17	2814134468462339	9827	8	508	-188.0304	-486.2715653543308	-2501.0	11	10.31	18	8
