alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 111
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_MountainCar/run_2784175369578935
Random seed:          111
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2785820305198366	997	1	499	-416.2	-2104.8700601202404	-2501.0	9	8.964	13	8
1	2786577961170749	1516	3	501	-309.4752	-2025.7914922155692	-2501.0	8	9.122	13	8
2	2787377299926412	2019	3	503	-306.2176	-2005.380879522863	-2501.0	8	9.394	13	8
3	2788168735217833	2530	3	503	-292.4256	-1999.1158966202781	-2501.0	10	9.464	14	8
4	2789094957988423	3050	3	503	-283.36640000000006	-1879.165700198808	-2501.0	8	9.482	13	8
5	2790241998593207	3564	4	503	-239.29280000000003	-1695.5520954274355	-2501.0	9	9.648	14	8
6	2791570372352157	4072	5	504	-235.7376	-1554.0958380952384	-2501.0	9	9.648	14	8
7	2792948903550915	4582	6	505	-210.63680000000005	-1441.9504665346533	-2501.0	11	9.576	14	8
8	2794312070933122	5107	6	506	-208.91039999999998	-1349.8116837944665	-2501.0	10	9.868	14	8
9	2795781260238081	5613	6	506	-209.07840000000004	-1315.4274940711466	-2501.0	10	9.768	14	8
10	2797176933837709	6130	6	506	-197.08640000000003	-1335.1646545454546	-2501.0	9	10.064	14	8
11	2798814072151547	6639	7	506	-203.8752	-1140.3876996047425	-2501.0	11	10.3	15	8
12	2800687100442116	7146	7	507	-201.38719999999995	-987.9937483234711	-2501.0	10	10.35	15	8
13	2802663451610497	7653	7	507	-199.21599999999998	-766.5494122287969	-2501.0	10	10.008	14	8
14	2804917682714140	8160	8	507	-200.58719999999994	-665.9692339250494	-2501.0	10	10.524	15	8
15	2807321239567882	8677	8	508	-196.56320000000002	-496.17275275590555	-2501.0	10	10.708	15	8
16	2809492006404791	9195	7	508	-199.14399999999995	-508.4186393700788	-2501.0	10	10.444	15	8
17	2811753926551176	9710	7	507	-197.45120000000003	-463.92971676528595	-2501.0	8	11.222	16	8
18	2813744137899078	10217	7	507	-197.3136	-548.418259566075	-2501.0	9	10.72	17	8
19	2815873355147258	10724	8	507	-193.96640000000002	-545.9523124260356	-2501.0	10	11.322	18	8
20	2817968079179457	11245	8	508	-193.88480000000004	-483.8259874015749	-2501.0	10	11.332	19	8
21	2820019664167180	11765	9	508	-191.688	-509.1953889763779	-2501.0	9	11.06	19	8
22	2821996770822437	12274	9	509	-193.18719999999996	-471.04093045186636	-2501.0	10	11.108	20	8
23	2824109004523036	12800	8	509	-191.9552	-509.4910522593321	-2501.0	9	11.368	21	8
24	2826152786413903	13333	8	508	-192.38240000000002	-557.3853732283465	-2501.0	10	11.522	22	8
25	2828150912105424	13853	7	508	-189.62240000000003	-494.56720944881886	-2501.0	9	11.962	23	8
26	2830135619565235	14378	7	507	-193.50240000000002	-526.8480536489152	-2501.0	10	11.742	24	8
27	2832015406341058	14885	7	507	-195.544	-518.0497893491124	-2501.0	9	11.688	25	8
28	2833960506002147	15394	7	507	-191.84800000000007	-497.12423510848134	-2501.0	9	11.686	25	8
29	2835998736298939	15907	7	507	-191.97279999999995	-425.52705641025636	-2501.0	8	12.926	26	8
30	2837988521975195	16421	8	507	-191.23359999999994	-454.8832536489153	-2501.0	11	11.746	27	8
31	2839878234067578	16929	8	508	-189.95039999999997	-527.3359590551181	-2501.0	11	12.008	27	8
32	2841781585266315	17438	8	508	-190.60319999999996	-533.2441763779527	-2501.0	9	11.504	27	8
33	2843694438022998	17946	8	508	-193.2	-517.0635748031495	-2501.0	12	11.536	26	8
34	2845557549214516	18462	8	508	-190.16959999999995	-517.1576251968504	-2501.0	10	11.536	27	8
35	2847491070030723	18973	8	508	-191.69439999999997	-497.5018456692914	-2501.0	11	11.656	28	8
36	2849398943642971	19491	8	508	-182.91999999999996	-497.59631811023615	-2501.0	13	11.31	29	8
37	2851460358662704	20014	8	508	-180.73120000000006	-456.3012440944882	-2501.0	12	11.502	30	8
38	2853430901914390	20529	9	508	-178.5664	-496.00141732283475	-2501.0	12	11.722	25	8
39	2855368249823186	21056	9	509	-180.952	-493.5308290766208	-2501.0	13	12.3	25	8
40	2857463971599321	21587	8	509	-177.76640000000003	-518.0648424361494	-2501.0	12	12.704	25	8
41	2859449672466360	22102	7	508	-181.22080000000003	-382.5400535433071	-2501.0	12	12.554	26	8
42	2861413851721821	22609	7	507	-182.8032	-440.49801972386587	-2501.0	14	12.444	25	8
43	2863441634424584	23133	7	507	-177.512	-452.7412859960552	-2501.0	11	12.28	25	8
44	2865407238118722	23652	6	507	-179.67359999999996	-520.8947471400394	-2501.0	11	12.54	25	8
45	2867290666002210	24158	6	506	-179.7424	-486.83911778656125	-2501.0	11	11.854	19	8
46	2869270496217853	24664	6	506	-181.87520000000004	-460.7620616600791	-2501.0	13	11.81	18	8
47	2871180799903860	25170	6	506	-178.72639999999998	-497.82546719367593	-2501.0	11	11.634	19	8
48	2873112373647087	25676	6	506	-179.94559999999998	-486.20197628458504	-2501.0	14	11.886	18	8
49	2875070783991060	26182	6	506	-181.75359999999992	-469.23787509881424	-2501.0	17	11.828	18	8
50	2876848795342500	26696	5	506	-176.83040000000005	-547.7567810276682	-2501.0	14	11.612	18	8
51	2878713183915748	27201	5	505	-180.0416	-474.25025900990096	-2501.0	14	11.6	19	8
52	2880473196150050	27706	5	505	-175.1552	-569.3556087128715	-2501.0	12	11.764	19	8
53	2882361981411051	28211	5	505	-177.74880000000002	-494.849881980198	-2501.0	18	11.944	19	8
54	2884313198550773	28716	5	505	-174.61440000000002	-547.0922613861386	-2501.0	11	12.122	19	8
55	2886084927284530	29221	5	505	-176.1376	-585.9341782178216	-2501.0	14	12.008	20	8
56	2887949766309122	29726	5	505	-177.54879999999997	-544.060628910891	-2501.0	14	12.284	20	8
57	2889813371536307	30231	5	505	-174.35840000000005	-527.9864902970297	-2501.0	14	12.012	19	8
58	2891693527687746	30736	5	505	-176.58719999999997	-494.2818819801981	-2501.0	13	11.904	19	8
59	2893520410154844	31241	5	505	-175.05919999999998	-574.133478019802	-2501.0	15	11.414	19	8
60	2895345323924941	31746	5	505	-176.4784	-578.6449552475248	-2501.0	14	11.39	19	8
61	2897202728481550	32251	5	505	-177.2272	-495.42112000000003	-2501.0	14	11.628	19	8
62	2899042382937415	32756	5	505	-177.19519999999997	-515.6483865346534	-2501.0	18	11.848	19	8
63	2900977503436688	33261	5	505	-175.5568	-451.2520554455445	-2501.0	14	11.61	19	8
64	2902794176158519	33766	5	505	-177.7392	-601.1646574257427	-2501.0	18	11.31	19	8
65	2904767672959018	34271	5	505	-179.09599999999998	-521.5822447524753	-2501.0	14	11.56	20	8
66	2906717133369007	34776	5	505	-177.37439999999995	-461.3253354455445	-2501.0	16	11.568	19	8
67	2908651826155649	35288	5	505	-177.3488	-543.9451754455447	-2501.0	13	11.968	20	8
68	2910532387627396	35793	5	505	-174.20639999999995	-489.63343207920786	-2501.0	13	11.848	20	8
69	2912618924763430	36298	5	505	-177.63679999999997	-486.996933069307	-2501.0	14	12.126	20	8
70	2914607774726396	36803	5	505	-175.08	-471.9022447524752	-2501.0	13	12.164	21	8
