alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1616
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_MountainCar/run_2784175442992846
Random seed:          1616
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2786099975790427	997	1	499	-263.5728	-2358.6135374749506	-2501.0	9	9.154	12	8
1	2787404423037009	1514	3	501	-237.96160000000003	-2083.6380135728546	-2501.0	11	9.548	13	8
2	2788678063437166	2017	5	503	-237.05280000000002	-2055.0116485089466	-2501.0	11	9.436	13	8
3	2790044703735964	2528	6	505	-244.29760000000005	-1740.1795136633666	-2501.0	13	9.418	15	8
4	2791670958989438	3039	6	506	-210.86879999999996	-1390.258184980237	-2501.0	9	9.906	14	8
5	2793336350830279	3546	6	506	-208.69760000000002	-1236.2314498023716	-2501.0	9	10.146	15	8
6	2795249926212217	4064	6	506	-209.88479999999996	-1049.6152948616598	-2501.0	9	10.09	15	8
7	2797774639011867	4572	6	506	-207.79839999999996	-575.6287304347825	-2501.0	8	10.19	16	8
8	2800385469267501	5078	6	506	-207.58880000000005	-427.33573438735175	-2501.0	10	10.282	17	8
9	2802854008729997	5600	6	506	-199.69279999999995	-382.2418308300395	-2501.0	8	10.286	17	8
10	2805335621855265	6116	5	506	-200.33439999999996	-459.2750039525693	-2501.0	9	10.45	18	8
11	2807812376516958	6637	5	505	-198.83040000000005	-410.01084514851476	-2501.0	10	10.714	18	8
12	2810193062428427	7166	6	505	-195.77759999999998	-405.1935461386138	-2501.0	9	10.362	17	8
13	2812507543088281	7672	7	506	-196.88	-370.40287114624493	-2501.0	9	10.702	17	8
