alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 222
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2784148443539983
Random seed:          222
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2784575785337050	997	1	499	-988.3	-1687.8374749498996	-3000.0	10	9.202	15	8
1	2784736716868771	1498	4	501	-568.7	-1319.9659347970726	-3000.0	8	9.242	15	8
2	2784909563184250	2011	3	504	-872.5	-1475.254365079365	-3000.0	10	9.652	13	8
3	2785090941470524	2518	5	503	-835.0333333333333	-1370.8396288933072	-3000.0	11	10.012	14	8
4	2785268209858410	3033	5	505	-120.9	-1352.0675907590758	-3000.0	11	9.932	15	8
5	2785422738758884	3547	6	505	-115.3	-1226.6721452145214	-3000.0	11	10.05	15	8
6	2785569189826243	4060	6	506	-113.4	-1114.7467061923585	-3000.0	10	10.28	16	8
7	2785725345281529	4585	5	506	-106.53333333333333	-1046.0150856389992	-3000.0	10	10.942	17	8
8	2785865898207957	5125	6	505	-111.43333333333334	-953.3409900990099	-3000.0	10	11.112	17	8
9	2785989762991281	5639	6	506	-112.33333333333333	-862.7787220026349	-3000.0	11	10.896	16	8
10	2786101445581520	6168	6	506	-115.1	-795.1073781291171	-3000.0	12	10.89	17	8
11	2786199107241523	6681	7	506	-114.96666666666667	-725.0266139657444	-3000.0	13	10.962	16	8
12	2786276281743529	7190	9	507	-106.43333333333334	-616.8780407626562	-3000.0	12	10.808	16	8
13	2786359565865388	7710	8	509	-109.93333333333334	-645.1277013752455	-3000.0	11	10.786	16	8
14	2786451949026657	8218	8	508	-105.13333333333334	-694.0381312335959	-3000.0	10	10.786	16	8
15	2786543011210428	8744	6	508	-107.0	-676.5261154855643	-3000.0	11	11.08	17	8
16	2786649209519441	9257	8	506	-103.16666666666667	-716.0136363636364	-3000.0	10	11.068	17	8
17	2786767464168945	9775	7	508	-112.93333333333334	-830.2499343832025	-3000.0	15	11.064	18	8
18	2786889326777325	10282	7	507	-110.46800000000002	-908.6692333990799	-3000.0	9	10.992	18	8
19	2787008751646974	10789	7	507	-104.0	-913.1221459566074	-3000.0	9	10.758	18	8
20	2787132232557331	11310	6	507	-101.93333333333334	-912.0745562130179	-3000.0	8	11.154	19	8
21	2787251937316981	11817	7	506	-111.36666666666666	-902.9801106719364	-3000.0	10	11.424	18	8
22	2787371436486411	12333	6	507	-101.86666666666666	-830.9875739644972	-3000.0	11	11.622	19	8
23	2787498700335502	12850	5	506	-100.2	-849.6517549407115	-3000.0	11	11.282	19	8
24	2787631740044578	13355	5	505	-100.16666666666667	-866.3529478547854	-3000.0	9	11.064	19	8
25	2787764583367506	13860	5	505	-101.6	-844.9173227722773	-3000.0	13	11.656	19	8
26	2787886093784355	14365	5	505	-100.46666666666667	-820.4571273927393	-3000.0	11	11.194	19	8
27	2788002672638912	14870	5	505	-100.83333333333333	-736.2849267326733	-3000.0	11	11.19	19	8
28	2788127092965559	15375	5	505	-95.56133333333334	-743.753893069307	-3000.0	12	11.05	19	8
29	2788247330759065	15880	5	505	-100.2	-707.6774574257424	-3000.0	9	11.072	20	8
30	2788369598527293	16386	7	505	-95.54266666666666	-662.9844092409239	-3000.0	12	11.082	21	8
31	2788473251854139	16893	7	507	-94.43466666666666	-549.1618408941486	-3000.0	11	10.836	21	8
32	2788581805333246	17409	7	507	-95.31066666666668	-448.1164391847468	-3000.0	11	11.39	21	8
33	2788693630912340	17922	6	507	-88.22666666666666	-378.9841656804734	-3000.0	11	11.672	22	8
34	2788820396268649	18428	6	506	-84.052	-402.9027483530962	-3000.0	13	11.61	22	8
35	2788931792056783	18934	6	506	-83.2	-367.75851910408437	-3000.0	10	11.358	22	8
36	2789055477817123	19440	6	506	-79.37866666666669	-231.28111462450593	-3000.0	11	11.526	22	8
37	2789231024274659	19946	6	506	-79.50133333333333	-348.42053754940713	-3000.0	11	11.152	22	8
38	2789400157805158	20452	7	506	-73.908	-262.1382819499342	-3000.0	11	11.222	21	8
39	2789583551573454	20959	7	507	-75.564	-256.18312163050626	-3000.0	10	11.226	22	8
40	2789782417857885	21467	7	507	-73.40266666666668	-310.76569099276793	-3000.0	11	11.614	22	8
41	2790033870840122	21974	7	507	-72.67333333333333	-240.68333464825767	-3000.0	11	12.52	23	8
42	2790290293255330	22492	6	507	-72.01333333333334	-172.9192268244576	-3000.0	11	12.166	23	8
43	2790575317064311	22998	6	506	-72.308	-214.42804743083005	-3000.0	14	12.322	23	8
44	2790860369547942	23504	6	506	-71.11999999999999	-211.66815810276682	-3000.0	14	11.824	23	8
45	2791156715459598	24012	7	506	-69.46533333333335	-197.93579973649534	-3000.0	14	12.324	23	8
46	2791467742951672	24519	7	507	-72.74	-206.48641157133466	-3000.0	14	12.434	24	8
47	2791758514787956	25026	7	507	-70.99866666666668	-200.22179881656805	-3000.0	14	13.282	25	8
48	2792076792099576	25533	7	507	-67.55066666666664	-243.44641946088106	-3000.0	11	13.406	26	8
49	2792391713398961	26040	7	507	-66.68933333333334	-233.7061827744905	-3000.0	8	13.476	25	8
50	2792732159342327	26547	7	507	-66.48533333333333	-195.68377646285336	-3000.0	10	14.052	24	8
51	2793052632533482	27062	6	507	-65.69333333333334	-208.05030637738332	-3000.0	10	13.246	24	8
52	2793383450756191	27579	6	506	-66.59733333333334	-187.46179710144926	-3000.0	11	14.204	24	8
