**********************************
*   Optimizing GRN with GRNEAT   *
**********************************

---- Evolution parameters ----
Folder name:                        NMSarsa_PuddleWorld/run_1422789967450192000
Evaluator name:                     NMSarsa_PuddleWorld
Random seed:                        1111
GREAT activated:                    true
Max iterations:                     500
Population size:                    500
Save Population:                    false
Representative method:              1
Species size adjusting methods:     2
Dynamics coeff for genome distance: true
GREAT initialization                true
Number of CPUs                      4
Speciation threshold:               0.15
Species min size:                   15
Initial duplicates:                 19
Tournament size:                    3
Crossover rate:                     0.2
Mutation rate:                      0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	1422790107792256000	480	24	480	512.7516666666631	20.170579861110614	-50.100000000000406	8	7.68	8	8
1	1422791255955108000	1695	9	1215	600.9833333333286	265.14565157750224	-50.100000000000406	9	20.462	9	8
2	1422791866152582000	2204	11	509	624.4033333333283	327.96052390307597	-50.100000000000406	9	8.808	10	8
3	1422792805739842000	2757	11	511	648.2316666666615	386.5459165035852	-50.100000000000406	10	8.952	11	8
4	1422793910731075000	3338	11	511	640.2683333333281	420.8121526418758	-50.100000000000406	10	9.24	11	8
5	1422795058459815000	3898	11	511	675.958333333328	454.6081996086075	-50.100000000000406	9	9.422	12	8
6	1422796099830688000	4426	11	511	644.2533333333281	457.1690378343086	-50.100000000000406	10	9.534	12	8
7	1422797149435353000	4953	13	511	649.1399999999946	467.19478473580875	-50.100000000000406	9	9.576	13	8
8	1422798225093688000	5494	13	513	647.044999999995	476.65234243014606	-50.100000000000406	13	9.882	13	8
9	1422799291688977000	6034	12	513	652.0933333333279	483.616000649769	-50.100000000000406	11	10.038	15	8
10	1422800375620032000	6567	12	512	661.8299999999948	495.186656901038	-50.100000000000406	9	10.246	15	8
11	1422801487008712000	7100	12	512	661.4133333333281	502.3272363281213	-50.100000000000406	10	10.378	15	8
12	1422802508434720000	7623	12	512	662.5266666666613	500.55949869791294	-50.100000000000406	12	10.564	16	8
13	1422803545024190000	8138	13	512	675.8799999999944	506.8286035156212	-50.100000000000406	12	10.656	16	8
14	1422804637831001000	8667	14	513	658.2349999999949	504.49215074723475	-50.100000000000406	8	10.614	16	8
15	1422805784227955000	9201	14	514	652.023333333328	506.9054993514879	-50.100000000000406	11	10.776	17	8
16	1422806925460780000	9747	12	514	665.0949999999946	509.4535051880636	-50.100000000000406	8	11.06	16	8
17	1422808012225082000	10272	12	512	688.5966666666611	511.9611328124962	-50.100000000000406	14	11.016	17	8
18	1422809117205003000	10796	12	512	686.9249999999944	519.4638834635379	-50.100000000000406	10	10.92	17	8
19	1422810152854625000	11316	14	512	697.3216666666609	507.37169596353795	-50.100000000000406	15	11.274	18	8
20	1422811381793906000	11879	14	514	692.2716666666608	504.82274967574205	-50.100000000000406	11	11.738	18	8
21	1422812499877985000	12406	15	514	684.711666666661	522.930700389101	-50.100000000000406	12	11.968	18	8
22	1422813697754143000	12944	15	515	664.3533333333281	521.1692653721644	-50.100000000000406	12	12.048	19	8
23	1422814933927325000	13480	14	515	665.9466666666613	510.91298705501225	-50.100000000000406	11	12.256	20	8
24	1422816249019534000	14025	14	514	681.0649999999943	515.9822470817082	-50.100000000000406	11	12.616	20	8
25	1422817343615553000	14542	16	514	683.6383333333276	521.3192963683489	-50.100000000000406	9	12.698	21	8
26	1422818435036545000	15066	16	516	706.3099999999944	515.6689728682131	-50.100000000000406	10	12.404	21	8
