alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1111
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_MountainCar/run_2784175480256525
Random seed:          1111
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2787879739890689	997	1	499	-216.82560000000004	-825.3547735470946	-2501.0	11	12.85	19	8
1	2790737597276870	1498	1	501	-207.70720000000009	-455.6953389221557	-2501.0	13	13.116	19	8
2	2793525634679500	2001	1	501	-203.86400000000006	-421.4581812375253	-2501.0	13	13.366	20	8
3	2796119635128246	2502	2	501	-199.7568	-460.75377884231534	-2501.0	14	13.496	18	8
4	2798665658085896	3004	2	502	-200.4544	-435.7659219123504	-2501.0	16	12.648	18	8
5	2801113312788073	3506	2	502	-198.56639999999996	-472.49220398406374	-2501.0	14	13.112	17	8
6	2803526390808398	4008	3	502	-200.08959999999996	-592.2286501992031	-2501.0	14	12.024	18	8
7	2805749871185145	4511	3	503	-197.84159999999997	-797.0991204771371	-2501.0	14	10.658	19	8
8	2808116435359763	5014	4	503	-197.43840000000003	-501.52309184890646	-2501.0	13	11.418	19	8
9	2810546829274501	5518	4	504	-192.8048	-502.8126634920635	-2501.0	16	11.946	19	8
10	2813060523457073	6022	4	504	-191.08320000000003	-514.306092063492	-2501.0	9	12.114	20	8
11	2815564531206174	6533	4	504	-188.8992	-455.2595206349207	-2501.0	9	12.74	20	8
12	2818066746955568	7037	4	504	-190.15200000000004	-447.4613365079365	-2501.0	15	13.364	20	8
13	2820596514402527	7541	5	504	-189.64480000000006	-472.71686666666665	-2501.0	10	14.418	21	8
14	2822951599613109	8046	6	505	-187.26719999999997	-574.3215714851484	-2501.0	11	13.544	21	8
15	2825249626109755	8558	5	506	-187.1248	-522.974137549407	-2501.0	12	11.928	21	8
16	2827699506447816	9069	5	505	-186.5264	-500.4845211881188	-2501.0	12	12.062	22	8
17	2829987978831590	9574	5	505	-183.74400000000006	-648.0065013861388	-2501.0	14	12.13	22	8
18	2832279214966552	10079	6	505	-183.63519999999997	-469.5675976237624	-2501.0	13	12.248	22	8
19	2834669455290313	10594	6	506	-185.6144	-477.9069217391305	-2501.0	12	11.79	23	8
20	2837013812556613	11103	6	506	-182.37919999999997	-526.1265233201582	-2501.0	9	12.916	23	8
21	2839487759250465	11610	6	506	-183.35359999999997	-534.2046260869564	-2501.0	9	13.614	24	8
22	2841928339282870	12126	7	506	-182.38240000000002	-526.6719177865613	-2501.0	9	13.216	25	8
23	2844165932174144	12644	6	507	-181.3968	-674.6122508875739	-2501.0	10	11.88	25	8
24	2846517889383708	13150	6	506	-183.18720000000002	-507.25103557312246	-2501.0	13	13.024	26	8
25	2848873666048121	13661	6	506	-184.248	-606.1398703557312	-2501.0	12	13.854	26	8
26	2851001875251469	14167	7	506	-186.26880000000006	-656.2683889328061	-2501.0	13	11.784	26	8
27	2853115161717006	14696	7	507	-184.00799999999998	-682.9449246548324	-2501.0	15	10.554	24	8
28	2854823774344397	15225	6	507	-185.6272	-1168.9168852071007	-2501.0	12	9.842	24	8
29	2856848938695898	15734	6	506	-184.15200000000004	-907.8222703557311	-2501.0	12	10.37	24	8
30	2858790633561397	16255	5	506	-182.6672	-942.2920347826085	-2501.0	15	10.31	24	8
31	2860789374353488	16760	6	505	-183.47680000000003	-759.3861354455445	-2501.0	15	10.676	24	8
32	2862841209239192	17299	4	506	-185.55199999999996	-840.6774988142291	-2501.0	16	10.444	25	8
33	2865028102068361	17816	5	504	-184.2768	-677.5880603174603	-2501.0	15	10.206	23	8
34	2867335502381876	18321	5	505	-181.88	-449.7294257425742	-2501.0	9	10.82	24	8
35	2869616757347924	18826	5	505	-180.05920000000003	-429.09965623762355	-2501.0	17	11.206	24	8
36	2871983699936207	19336	7	505	-179.61759999999998	-471.71325782178224	-2501.0	10	11.672	25	8
37	2874219850236237	19870	6	507	-182.28160000000003	-549.0422027613412	-2501.0	17	11.362	19	8
38	2876494419708767	20377	6	506	-179.6976	-527.3495051383399	-2501.0	14	11.23	20	8
39	2878673796544501	20889	5	506	-178.47679999999997	-538.5797185770751	-2501.0	16	11.416	19	8
40	2880756698687199	21395	7	505	-180.39680000000004	-586.136323168317	-2501.0	12	11.072	19	8
41	2882892888667060	21902	7	507	-180.33599999999998	-521.9072820512821	-2501.0	17	11.138	19	8
42	2885188983164882	22420	6	507	-176.93280000000001	-525.3809293885603	-2501.0	17	11.644	19	8
43	2887526498180354	22926	7	506	-176.96800000000002	-466.90167905138344	-2501.0	17	12.512	20	8
44	2889717462382350	23442	7	507	-176.9152	-543.7736457593687	-2501.0	10	12.062	20	8
45	2891869913874931	23950	8	507	-174.41600000000003	-457.17169546351084	-2501.0	16	12.474	20	8
46	2893945605571309	24467	8	508	-178.72800000000004	-521.9256976377953	-2501.0	17	11.77	21	8
47	2896177801079529	24999	7	508	-172.77759999999998	-513.2248283464568	-2501.0	18	11.844	21	8
48	2898350916550023	25510	7	507	-175.88479999999998	-506.54938698224856	-2501.0	16	12.168	21	8
49	2900552892362283	26017	7	507	-178.29280000000003	-514.6459992110455	-2501.0	16	11.766	21	8
50	2902902385551693	26536	7	507	-179.06079999999997	-442.1738351084812	-2501.0	10	12.322	21	8
51	2905239884673131	27056	8	507	-180.9616	-443.3492418145956	-2501.0	20	12.692	22	8
52	2907536218554139	27564	8	508	-180.5456	-529.4496409448818	-2501.0	18	12.662	22	8
53	2909724366416627	28082	7	508	-178.22719999999998	-518.0017385826771	-2501.0	9	12.85	23	8
54	2911910128434316	28597	7	507	-180.19839999999996	-441.694276923077	-2501.0	10	12.72	24	8
55	2914204925940890	29118	6	507	-179.1696	-413.6939708086784	-2501.0	12	12.33	24	8
56	2916481883865122	29627	7	506	-177.15519999999998	-471.05499762845847	-2501.0	10	13.408	25	8
57	2918618055001612	30147	6	507	-178.7664	-538.0451660749507	-2501.0	9	12.188	25	8
58	2920849280408384	30653	6	506	-179.02719999999997	-432.00816442687756	-2501.0	10	12.248	24	8
59	2923000965365334	31163	6	506	-178.87039999999996	-503.89580711462446	-2501.0	17	13.05	25	8
60	2925280590731279	31679	6	506	-180.40799999999996	-419.575962055336	-2501.0	18	13.192	26	8
61	2927626937252626	32194	6	506	-179.8224	-469.4116837944665	-2501.0	9	13.644	27	8
62	2929697218164434	32706	6	506	-179.6816	-474.2022924901186	-2501.0	11	12.088	25	8
63	2931878908496828	33218	6	506	-179.5056	-511.5072822134387	-2501.0	16	13.178	25	8
64	2934154497427457	33724	6	506	-173.70879999999997	-524.4073517786562	-2501.0	16	12.886	24	8
65	2936256220596931	34234	6	506	-177.25279999999998	-540.7699193675888	-2501.0	19	12.566	24	8
