alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 222
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_MountainCar/run_2784175458427260
Random seed:          222
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2785884455390896	997	1	499	-863.6	-2321.170501002005	-2501.0	8	9.002	13	8
1	2786724814885410	1521	2	501	-672.44	-2275.0485429141713	-2501.0	10	9.47	14	8
2	2787523176698903	2035	4	502	-697.4	-2158.5928286852586	-2501.0	9	9.478	14	8
3	2788319057829066	2540	5	504	-741.32	-2157.4457142857145	-2501.0	11	9.724	15	8
4	2789115283541341	3059	5	505	-722.8	-2137.1632475247525	-2501.0	8	9.602	15	8
5	2789915707954462	3586	6	505	-641.32	-2099.4388910891093	-2501.0	10	9.666	16	8
6	2790724684495520	4108	8	506	-461.92	-2061.19698339921	-2501.0	8	9.598	15	8
7	2791482872767973	4624	8	508	-411.6	-2024.661496062992	-2501.0	9	9.634	14	8
8	2792311667309473	5154	11	508	-468.68	-1999.4789228346456	-2501.0	11	9.714	14	8
9	2793172593309445	5695	10	511	-257.832	-1919.591583561644	-2501.0	10	9.814	15	8
10	2794114241677041	6229	9	510	-258.97439999999995	-1863.3908486274509	-2501.0	10	9.79	13	8
11	2795196574359617	6765	10	509	-256.84159999999997	-1787.0767685658152	-2501.0	9	9.862	13	8
12	2796391667924151	7294	9	510	-253.95839999999995	-1694.4152219607847	-2501.0	8	9.874	14	8
13	2798061599264532	7840	10	509	-248.12000000000003	-1490.1143229862478	-2501.0	9	10.252	14	8
14	2799691750715956	8350	10	510	-222.5168	-1375.1700329411765	-2501.0	9	10.454	15	8
15	2801529284997338	8870	11	510	-208.72960000000003	-1215.1714164705884	-2501.0	9	10.53	15	8
16	2803387467839158	9388	11	511	-211.79519999999994	-1053.3741463796478	-2501.0	8	11.032	16	8
17	2805328957915605	9899	12	511	-206.32320000000004	-975.8144626223092	-2501.0	9	10.896	17	8
18	2807325223158250	10412	12	512	-203.97760000000002	-941.2305750000002	-2501.0	9	11.204	17	8
19	2809536191000588	10924	12	512	-198.72800000000004	-764.72610625	-2501.0	9	11.088	18	8
20	2811928446705044	11446	11	512	-198.5168	-668.4630093750001	-2501.0	10	11.184	18	8
21	2814324043405582	11970	10	511	-198.00320000000008	-549.6939522504891	-2501.0	9	11.146	18	8
22	2816699388089673	12481	10	510	-198.3312	-438.9143498039216	-2501.0	10	11.298	18	8
23	2819227540647568	13003	10	510	-199.0336	-410.5550682352941	-2501.0	12	11.462	19	8
24	2821442543976749	13515	11	510	-194.75200000000004	-457.91385725490204	-2501.0	9	11.124	19	8
25	2823718064437241	14026	11	511	-198.8448	-515.7924352250488	-2501.0	8	11.716	20	8
26	2825895052243668	14539	11	511	-197.0512	-516.4345205479451	-2501.0	9	11.638	21	8
