**********************************
*   Optimizing GRN with GRNEAT   *
**********************************

---- Evolution parameters ----
Folder name:                        NMSarsa_ActorCriticPendulum/run_1422789929797368000
Evaluator name:                     NMSarsa_ActorCriticPendulum
Random seed:                        1111
GREAT activated:                    true
Max iterations:                     500
Population size:                    500
Save Population:                    false
Representative method:              1
Species size adjusting methods:     2
Dynamics coeff for genome distance: true
GREAT initialization                true
Number of CPUs                      4
Speciation threshold:               0.15
Species min size:                   15
Initial duplicates:                 19
Tournament size:                    3
Crossover rate:                     0.2
Mutation rate:                      0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
52	1422827515910546000	31410	7	506	396.7571854686136	344.1565997811627	-908.2086258738042	12	12.052	20	8
53	1422828708913332000	31921	7	507	396.62930032006494	344.0563484647283	-908.9991614380826	14	12.238	20	8
54	1422829929652954000	32432	7	507	396.02952319666434	350.749243934071	-898.471483955966	11	12.298	19	8
55	1422831149923152000	32949	6	507	396.64779316957316	340.4726397143043	-904.5055690374852	11	12.218	19	8
56	1422832404857864000	33455	6	506	396.8634831760947	348.6869897081132	-908.6332701548997	9	12.906	19	8
57	1422833754361051000	33974	7	506	398.7304693904192	345.7581927695299	-903.627489519163	9	12.798	20	8
58	1422835055782961000	34494	6	507	399.9086073560172	330.5742329540708	-905.8037382026137	9	12.426	20	8
59	1422836380270636000	35013	7	506	401.0674201294084	351.75629053571555	-907.7506436634917	8	12.946	20	8
60	1422837813103942000	35543	7	507	398.21057639008467	355.05475072295457	-910.3232658398025	12	13.402	20	8
61	1422839108096602000	36062	6	507	402.52212925259	344.78923015168255	-910.9745768736377	8	13.082	20	8
62	1422840395037571000	36570	6	506	404.41731240812635	348.5266701245003	-916.3237758982926	8	13.524	20	8
63	1422841678427043000	37076	7	506	400.6249677725312	344.67676298672063	-912.3416580809974	10	13.996	20	8
64	1422842978876689000	37592	7	507	402.9947811687441	347.9979277024001	-909.5629790300696	9	13.232	21	8
65	1422844239071278000	38099	7	507	400.3725019985996	345.51123538057794	-912.6180054263665	8	13.416	20	8
66	1422845532855438000	38606	8	507	401.6905305180738	355.0548912350921	-909.9279903710795	10	13.91	21	8
67	1422846845437690000	39114	8	508	402.1941072806607	354.89404325324296	-907.0745498295926	9	13.452	21	8
68	1422848208555349000	39630	8	508	401.6927892592222	343.3968753875694	-904.8525693493576	10	13.85	21	8
69	1422849531721291000	40138	8	508	401.17655562885324	356.86006702131755	-908.0438516177645	9	13.93	21	8
70	1422850810460225000	40648	8	508	400.62622260764834	351.83313459105466	-912.9015302457559	8	14.054	21	8
71	1422852147636145000	41165	7	508	398.87970792776844	349.83971178744144	-914.6994071392234	11	13.604	20	8
72	1422853412121590000	41672	7	507	401.21101407163627	338.59026987370964	-916.4454993797165	11	13.596	19	8
73	1422854681169038000	42179	7	507	401.7046785039403	352.3802163123809	-962.8684504994576	9	14.12	20	8
74	1422855980064140000	42686	7	507	402.03684668683377	358.59647317057835	-912.9882993076245	11	14.072	21	8
75	1422857297954144000	43194	6	507	403.4158463579063	353.7308975982449	-911.1249961308639	8	13.808	21	8
76	1422858645906366000	43710	6	506	400.5360848078928	362.6609457928844	-903.3810693818804	10	14.02	22	8
77	1422860005593471000	44222	6	506	400.94613210017957	349.38277026880695	-913.3510614639334	12	14.578	21	8
78	1422861248702705000	44728	6	506	399.46359647066333	345.107239186969	-914.0450114252276	10	14.382	22	8
79	1422862532429189000	45235	6	506	401.8042086971498	361.133243679617	-722.2517972009322	11	14.58	22	8
80	1422866109582522000	45750	6	506	401.33029078107654	352.00996672636046	-914.2607115628484	15	13.878	23	8
81	1422867548260446000	46261	6	506	401.78719636532446	348.7781067983812	-960.4041304755286	9	14.02	23	8
82	1422869005125001000	46767	7	506	403.98280243034867	343.9367722754394	-912.4962691897139	9	14.736	23	8
