alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 999
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_MountainCar/run_2784175476807043
Random seed:          999
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2786421482218800	997	1	499	-309.64160000000004	-2395.5363559118255	-2501.0	8	9.294	14	8
1	2787554035448916	1498	3	501	-305.14079999999996	-2282.622738522954	-2501.0	9	9.426	14	8
2	2788724202579147	2001	6	503	-294.94239999999996	-2288.240241749503	-2501.0	9	9.686	15	8
3	2790265654993838	2521	6	506	-271.1552	-1935.6421438735174	-2501.0	11	9.462	15	8
4	2792045869172807	3046	7	506	-270.54240000000004	-1866.5026624505924	-2501.0	11	9.502	13	8
5	2793832944966015	3562	6	507	-258.1904	-1944.042496252465	-2501.0	11	9.54	13	8
6	2795686200500603	4068	10	506	-253.49119999999996	-1833.3254166007907	-2501.0	9	9.794	14	8
7	2797520951251095	4589	10	510	-252.24159999999995	-1925.6518776470584	-2501.0	9	10.122	15	8
8	2799058391648394	5099	12	510	-247.09919999999994	-1849.579610980392	-2501.0	8	10.046	16	8
9	2800793536283971	5633	11	512	-242.43359999999996	-1702.3166	-2501.0	10	10.03	16	8
10	2802919460622527	6190	9	511	-251.02559999999997	-1641.079542857143	-2501.0	11	10.396	16	8
11	2804702513849114	6706	9	509	-245.40640000000002	-1703.6393273084482	-2501.0	13	10.448	17	8
12	2806602798416503	7218	9	509	-245.58879999999996	-1552.5419316306482	-2501.0	13	10.404	17	8
13	2808666586572640	7727	11	509	-246.9552	-1488.4577037328093	-2501.0	13	10.132	17	8
14	2811054741024047	8258	11	511	-239.8224	-1271.4162254403132	-2501.0	13	10.602	16	8
15	2813404451395162	8787	10	511	-230.50239999999997	-1341.6624125244616	-2501.0	13	10.508	16	8
16	2815695059620113	9311	10	510	-214.23199999999997	-1277.944712156863	-2501.0	12	10.488	17	8
17	2817763823411266	9821	12	510	-211.72319999999996	-1199.572922352941	-2501.0	12	10.098	17	8
18	2820194156409277	10365	10	512	-210.15839999999997	-1067.8438625000001	-2501.0	13	10.502	15	8
19	2822453928008381	10888	9	510	-210.41280000000003	-1054.972730980392	-2501.0	11	10.656	16	8
20	2825005018563057	11398	10	509	-208.5072	-869.852375638507	-2501.0	15	10.444	16	8
21	2827381893931918	11908	11	510	-207.99360000000001	-860.3321976470587	-2501.0	16	10.476	16	8
22	2829947294023259	12439	10	511	-207.70080000000002	-912.076092367906	-2501.0	13	10.786	17	8
23	2832292527947423	12950	10	510	-202.45600000000002	-1012.8651043137256	-2501.0	10	11.356	17	8
24	2834875016933813	13486	9	510	-204.52959999999993	-875.3536878431373	-2501.0	9	11.19	18	8
25	2837352300765081	14013	8	509	-200.98559999999998	-855.1012746561886	-2501.0	9	10.97	16	8
26	2839687233953153	14522	9	508	-204.59039999999996	-690.5305165354331	-2501.0	9	10.306	16	8
27	2842163868127038	15047	9	509	-206.11360000000002	-673.2351025540274	-2501.0	10	10.386	16	8
28	2844696365783514	15576	9	509	-201.93920000000003	-619.635275442043	-2501.0	15	10.142	17	8
29	2847148705363106	16090	9	509	-204.46880000000004	-686.2998915520627	-2501.0	16	10.118	17	8
30	2849847874274667	16644	8	509	-203.55199999999996	-672.2964306483301	-2501.0	17	10.442	18	8
31	2852042427541988	17182	9	508	-199.5296	-1068.4148251968504	-2501.0	16	10.664	19	8
32	2854521346841899	17726	8	509	-196.25440000000003	-885.8395442043224	-2501.0	16	10.56	20	8
33	2857059471594551	18243	7	508	-200.48	-662.6716818897639	-2501.0	16	10.844	19	8
34	2859808228129931	18764	7	507	-200.20159999999998	-574.2754682445759	-2501.0	17	11.554	20	8
35	2862448337779254	19297	7	507	-197.8208	-443.5680725838265	-2501.0	12	12.082	21	8
36	2865030131986713	19812	8	507	-197.3536	-528.6564733727811	-2501.0	11	12.514	22	8
37	2867687493340097	20335	8	508	-193.38399999999993	-551.867505511811	-2501.0	13	11.734	22	8
38	2870335370114543	20844	8	508	-195.1232	-519.7272818897636	-2501.0	18	11.836	23	8
39	2873060761990249	21352	9	508	-193.82240000000002	-440.7114299212598	-2501.0	17	12.158	22	8
40	2875756808306282	21873	9	509	-193.8448	-483.9433964636544	-2501.0	13	11.722	21	8
41	2878329992550315	22382	9	509	-193.06879999999998	-477.2964652259332	-2501.0	18	11.746	22	8
42	2880983044672925	22902	8	509	-190.81919999999994	-484.47972966601185	-2501.0	18	10.95	21	8
43	2883508458762647	23410	8	508	-192.39679999999996	-486.05381417322843	-2501.0	15	11.482	21	8
44	2886058800827253	23918	8	508	-190.6528	-519.226148031496	-2501.0	14	11.612	22	8
45	2888676234159583	24426	8	508	-189.93440000000007	-443.7421511811026	-2501.0	13	11.48	22	8
46	2890973807859599	24934	8	508	-189.81599999999995	-396.1315527559055	-2501.0	16	10.622	21	8
47	2893428019373512	25442	8	508	-187.42559999999995	-462.7978803149607	-2501.0	17	11.418	22	8
48	2895819434688010	25950	7	508	-188.47839999999997	-439.59823937007866	-2501.0	15	11.29	23	8
49	2898321314111997	26466	6	507	-189.06080000000003	-389.27841893491114	-2501.0	16	11.928	23	8
50	2900742535938933	26972	7	506	-187.704	-371.828790513834	-2501.0	18	12.628	21	8
51	2903195789430306	27479	7	507	-185.9072	-398.79543037475344	-2501.0	18	11.948	21	8
52	2905634738667815	27998	7	507	-186.144	-375.3857798816568	-2501.0	19	12.008	21	8
53	2908105582895391	28518	7	507	-186.1472	-378.4651171597634	-2501.0	21	12.182	22	8
54	2910679950546482	29039	7	507	-183.4816	-366.4827424063116	-2501.0	19	12.086	23	8
55	2913027566067179	29546	8	507	-180.9328	-381.3504662721893	-2501.0	18	12.848	23	8
56	2915490650285363	30057	8	508	-182.43840000000003	-396.82596535433055	-2501.0	18	12.122	23	8
57	2918032457325359	30582	7	508	-178.88639999999995	-367.88336377952754	-2501.0	18	12.218	23	8
58	2920478694064349	31102	7	507	-179.928	-376.5634650887574	-2501.0	18	12.878	24	8
59	2922853231839852	31609	8	507	-178.3376	-385.0207905325444	-2501.0	18	11.914	24	8
60	2925410883767414	32133	8	508	-181.04960000000003	-390.5934834645669	-2501.0	18	12.038	25	8
61	2927816619798349	32641	8	508	-180.50719999999998	-368.10853228346457	-2501.0	19	11.816	22	8
62	2930283224732641	33158	8	508	-180.7216	-438.05189291338587	-2501.0	21	12.414	22	8
63	2932799416132878	33670	7	508	-180.58559999999997	-403.99520944881897	-2501.0	19	12.274	22	8
64	2935200646373141	34191	6	507	-177.57279999999994	-417.36890571992103	-2501.0	22	12.18	23	8
65	2937695371262317	34713	6	506	-178.86079999999995	-418.50665928853743	-2501.0	22	12.114	22	8
66	2940225477809143	35229	6	506	-177.65440000000007	-397.32694703557314	-2501.0	20	11.538	23	8
67	2942649056181135	35739	7	506	-180.15200000000002	-401.11748932806324	-2501.0	19	12.062	24	8
68	2944988985406588	36258	7	507	-179.0816	-453.51242919132153	-2501.0	17	11.402	25	8
69	2947385360202072	36779	7	507	-178.45439999999996	-490.0326280078896	-2501.0	18	11.332	24	8
70	2949830775381304	37287	7	507	-179.16000000000003	-390.44317475345173	-2501.0	24	10.984	24	8
71	2952187111880407	37794	7	507	-179.83520000000004	-384.89505325443787	-2501.0	17	11.712	25	8
72	2954621422555140	38311	6	507	-179.14880000000002	-455.2592315581854	-2501.0	24	11.888	25	8
73	2957026374142696	38825	6	506	-179.77759999999998	-448.39517470355736	-2501.0	17	12.17	25	8
74	2959443463629278	39331	6	506	-177.8096	-467.273562055336	-2501.0	22	12.35	25	8
75	2961894894460234	39839	7	506	-176.896	-463.3799936758893	-2501.0	24	12.636	26	8
76	2964375563706291	40354	6	507	-176.304	-447.63293727810634	-2501.0	23	12.162	27	8
77	2966834548332805	40868	6	506	-177.01760000000002	-419.38960316205527	-2501.0	22	13.228	27	8
78	2969180368046410	41382	7	506	-177.9808	-482.80035098814227	-2501.0	22	12.982	27	8
79	2971702646094184	41903	5	507	-176.8976	-414.604957790927	-2501.0	22	13.23	27	8
80	2974106908879005	42408	5	505	-174.67360000000005	-448.04312712871285	-2501.0	19	13.502	27	8
81	2976536419428108	42913	5	505	-177.90079999999998	-417.4716641584159	-2501.0	24	13.444	27	8
82	2978914515019129	43418	5	505	-175.8288	-365.328845940594	-2501.0	23	13.26	28	8
83	2981443595418263	43924	5	505	-178.4896	-414.21397544554463	-2501.0	20	13.196	28	8
84	2984113030158873	44429	5	505	-177.8528	-344.86527366336634	-2501.0	26	14.302	28	8
85	2986664001721644	44935	5	505	-175.90400000000002	-385.9947374257426	-2501.0	27	14.3	28	8
86	2989083324753363	45443	6	505	-178.1168	-398.01210297029706	-2501.0	20	13.194	28	8
87	2991504643380358	45950	6	506	-175.928	-424.4966735177866	-2501.0	20	12.96	29	8
88	2993948483251294	46467	6	506	-177.40960000000004	-372.45089960474314	-2501.0	21	13.794	30	8
89	2996413948434140	46978	6	506	-176.6368	-391.8963162055336	-2501.0	20	13.594	30	8
90	2998801055872328	47486	8	506	-178.28799999999998	-450.74226719367584	-2501.0	21	13.62	30	8
91	3001295775365177	48006	7	508	-177.4496	-442.6848850393701	-2501.0	21	13.036	31	8
92	3003797728884704	48513	7	507	-176.35519999999997	-401.8022879684418	-2501.0	28	13.112	31	8
93	3006231272501063	49020	7	507	-178.7344	-488.5991542406312	-2501.0	20	13.32	31	8
94	3008518376056063	49527	7	507	-177.57119999999998	-457.7048426035503	-2501.0	21	12.09	29	8
95	3010914440723790	50036	7	507	-177.59999999999997	-479.4683455621302	-2501.0	21	12.918	29	8
96	3013274395362697	50543	8	507	-177.3296	-505.1143289940829	-2501.0	23	13.808	30	8
97	3015598523545610	51051	8	508	-177.672	-497.0656755905511	-2501.0	22	13.044	29	8
98	3018096858417560	51572	7	508	-179.3008	-466.4838015748032	-2501.0	20	13.316	29	8
99	3020586440611677	52082	8	507	-176.92320000000004	-435.588127810651	-2501.0	27	14.142	30	8
100	3022996131616084	52591	8	508	-176.6848	-492.8855275590551	-2501.0	27	12.964	31	8
101	3025443071365719	53108	9	508	-176.63519999999997	-480.94171968503946	-2501.0	26	12.9	31	8
102	3027835903561264	53617	9	509	-175.576	-541.7771662082514	-2501.0	28	12.968	31	8
103	3030304563249276	54126	9	509	-178.9344	-476.33656267190565	-2501.0	26	12.614	32	8
104	3032728928852349	54635	9	509	-176.1072	-539.6899992141454	-2501.0	26	12.872	32	8
105	3035108076808264	55153	8	509	-178.9424	-611.9161555992141	-2501.0	20	13.672	33	8
106	3037456469900667	55662	8	508	-176.71519999999998	-575.6938960629922	-2501.0	20	12.962	33	8
107	3039819498276456	56180	7	508	-176.2768	-515.482	-2501.0	28	12.806	34	8
108	3042209994788482	56687	7	507	-178.79839999999996	-489.5655416173569	-2501.0	29	12.596	30	8
109	3044516696069332	57194	7	507	-177.08479999999997	-548.4415337278107	-2501.0	24	12.102	29	8
110	3046932823940973	57701	7	507	-179.05920000000003	-514.0475140039447	-2501.0	20	12.696	30	8
111	3049321497659866	58208	7	507	-179.3712	-472.7862248520711	-2501.0	28	12.796	31	8
