alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 777
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_MountainCar/run_2784175373888601
Random seed:          777
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2786049204132420	997	1	499	-344.80639999999994	-2492.0083494989985	-2501.0	8	8.926	13	8
1	2786965064398252	1498	4	501	-312.3280000000001	-2464.0827497005985	-2501.0	9	9.134	13	8
2	2787882075553344	2007	4	504	-286.98560000000003	-2467.639263492064	-2501.0	8	9.16	14	8
3	2788868819851140	2544	6	504	-233.6512	-2328.1212285714287	-2501.0	8	9.274	15	8
4	2789869055575479	3055	7	506	-233.4368	-2244.623800790514	-2501.0	8	9.366	15	8
5	2791012741258797	3598	7	507	-226.23519999999996	-2009.7770603550293	-2501.0	11	9.398	14	8
6	2792313762134954	4143	8	507	-216.40160000000003	-1738.3717143984222	-2501.0	9	9.414	14	8
7	2793761979603299	4665	10	508	-213.53119999999998	-1548.0921039370078	-2501.0	9	9.544	15	8
8	2795255167135593	5189	10	510	-210.27039999999997	-1559.1075356862746	-2501.0	9	10.038	15	8
9	2797040412072449	5702	11	510	-208.31040000000002	-1333.1960313725488	-2501.0	11	10.03	15	8
10	2798853218334467	6255	11	511	-206.99519999999995	-1375.344316242662	-2501.0	12	10.384	16	8
11	2800313170937056	6807	9	511	-207.3808	-1527.4349495107633	-2501.0	11	10.792	16	8
12	2801580645094700	7336	10	509	-203.5056	-1655.9668935166994	-2501.0	11	11.26	17	8
13	2802802134902627	7865	10	510	-207.0576	-1694.1402007843137	-2501.0	9	11.314	17	8
14	2803910618904597	8389	10	510	-207.6112	-1691.4488094117648	-2501.0	10	11.464	17	8
15	2805132774608482	8907	9	510	-204.67199999999997	-1721.284426666667	-2501.0	11	11.318	18	8
16	2806326978524057	9427	9	509	-204.48800000000003	-1605.9055277013754	-2501.0	16	11.318	18	8
17	2807443228496893	9940	9	509	-207.4528	-1555.1025068762283	-2501.0	10	11.412	18	8
18	2808753977624916	10452	9	509	-207.56959999999998	-1459.693365815324	-2501.0	10	11.482	18	8
19	2810182656949405	10961	9	509	-201.27680000000004	-1397.3770153241649	-2501.0	10	11.796	19	8
20	2811880352735849	11470	9	509	-202.4544	-1182.8112408644402	-2501.0	10	12.304	20	8
21	2813538668750203	11993	7	509	-200.63199999999998	-1175.5314514734773	-2501.0	19	12.576	21	8
22	2815196132368358	12513	6	507	-200.7248	-1130.1178508875737	-2501.0	9	13.096	21	8
23	2816955014485725	13021	7	506	-201.8448	-1100.4326608695656	-2501.0	17	13.25	22	8
24	2818833659036156	13543	7	507	-199.03839999999997	-1003.9162193293886	-2501.0	16	13.15	23	8
25	2820417266321452	14063	7	507	-202.23039999999997	-1019.303801183432	-2501.0	16	12.774	22	8
26	2822077300759351	14570	7	507	-197.7216	-986.2466366863905	-2501.0	17	12.796	22	8
27	2823762241504528	15089	7	507	-201.92320000000004	-823.357418540434	-2501.0	9	12.82	22	8
28	2825770591639364	15596	7	507	-198.576	-658.1897972386587	-2501.0	17	12.584	23	8
29	2827994845268083	16110	6	507	-198.6736	-622.8928157790926	-2501.0	17	12.5	23	8
30	2830348342088106	16616	6	506	-197.30880000000002	-464.2605249011857	-2501.0	18	12.564	24	8
31	2832783163305387	17124	5	506	-200.336	-454.62219446640313	-2501.0	16	13.112	24	8
32	2835093652791116	17650	4	505	-196.85920000000002	-505.5871873267327	-2501.0	16	13.4	23	8
33	2837415336535989	18167	4	504	-191.49120000000002	-508.45244126984124	-2501.0	18	14.408	24	8
34	2839548020579837	18671	4	504	-193.13119999999998	-554.4558253968254	-2501.0	18	13.404	24	8
35	2841787620524107	19175	4	504	-192.59039999999996	-491.57067936507934	-2501.0	19	13.78	23	8
36	2844051618689510	19679	5	504	-192.13760000000002	-434.5640031746032	-2501.0	17	13.74	23	8
37	2846408479880860	20184	5	505	-191.65120000000002	-430.21281267326736	-2501.0	18	13.88	24	8
38	2848707074640354	20689	5	505	-191.53119999999998	-461.326041980198	-2501.0	17	13.724	25	8
39	2851047062064445	21194	7	505	-191.04160000000005	-427.07746534653467	-2501.0	11	14.28	24	8
40	2853456225108849	21701	7	507	-188.91520000000003	-403.410650887574	-2501.0	19	13.386	24	8
41	2855839386042385	22208	7	507	-189.88480000000007	-435.66378856015785	-2501.0	10	13.45	24	8
42	2858132860245786	22715	7	507	-186.11679999999996	-416.54087258382634	-2501.0	19	13.278	25	8
43	2860454402062713	23222	7	507	-186.95360000000005	-397.43866508875743	-2501.0	12	12.882	24	8
44	2862626055522741	23729	7	507	-188.2464	-390.6972654832347	-2501.0	20	12.868	23	8
45	2864796331176919	24236	7	507	-183.44320000000005	-411.2799053254438	-2501.0	20	13.226	24	8
46	2867006388705288	24743	7	507	-187.0704	-381.8359163708088	-2501.0	18	13.392	25	8
47	2869199303524588	25250	7	507	-184.2832	-390.05268007889543	-2501.0	13	14.082	26	8
48	2871526903055105	25757	7	507	-182.768	-363.4068923076923	-2501.0	9	13.948	26	8
49	2873809030106252	26264	7	507	-182.15040000000002	-339.9179834319526	-2501.0	9	14.422	26	8
50	2876100643362113	26779	6	507	-180.528	-401.2891360946745	-2501.0	8	14.086	27	8
51	2878422779134628	27285	6	506	-181.8224	-442.07150039525675	-2501.0	8	15.054	27	8
52	2880891744410466	27800	6	506	-178.9776	-342.52506245059294	-2501.0	8	15.356	27	8
53	2883133556717372	28306	7	506	-181.2688	-354.2792664031621	-2501.0	9	14.636	27	8
54	2885355356916655	28815	7	507	-180.4336	-326.0123455621302	-2501.0	12	14.374	27	8
55	2887553516966340	29322	7	507	-181.0112	-386.4553530571992	-2501.0	12	14.17	28	8
56	2889759402640268	29829	7	507	-180.1632	-366.8114429980276	-2501.0	8	13.788	29	8
57	2891908078668796	30336	7	507	-179.05759999999995	-344.6365096646943	-2501.0	11	13.376	30	8
58	2894112550181917	30843	7	507	-181.09279999999998	-363.97341538461546	-2501.0	11	14.102	30	8
59	2896171776115187	31350	7	507	-178.40639999999996	-407.5039495069032	-2501.0	11	14.062	31	8
60	2898385385673778	31857	7	507	-180.704	-361.5038295857989	-2501.0	9	14.374	32	8
61	2900577259714100	32364	7	507	-178.75839999999997	-358.98876213017746	-2501.0	15	14.63	32	8
62	2902760449473853	32871	7	507	-179.31840000000003	-347.63272583826426	-2501.0	9	14.916	32	8
63	2905020154615605	33378	7	507	-179.84959999999998	-370.8488678500986	-2501.0	14	15.234	28	8
64	2907193279325816	33886	7	507	-180.71680000000003	-380.12219013806697	-2501.0	13	14.432	28	8
65	2909390953758002	34393	7	507	-180.52	-390.2033798816569	-2501.0	12	15.302	28	8
66	2911689665907202	34900	7	507	-180.11680000000004	-399.11926785009865	-2501.0	11	16.216	28	8
67	2913889559014539	35407	7	507	-180.51679999999996	-328.42447021696245	-2501.0	11	14.646	29	8
68	2916174581678449	35914	7	507	-180.1456	-352.02467850098617	-2501.0	10	15.444	29	8
69	2918337201755040	36422	7	507	-179.23040000000003	-322.44000631163703	-2501.0	14	15.586	30	8
70	2920613093174100	36930	7	507	-180.1712	-343.5985483234714	-2501.0	11	15.914	30	8
71	2922865223103889	37437	7	507	-179.18720000000002	-362.77406548323484	-2501.0	21	15.876	30	8
72	2925039828078465	37944	7	507	-177.34080000000003	-371.021734122288	-2501.0	23	15.554	30	8
73	2927099555724964	38451	7	507	-177.9808	-418.6992946745562	-2501.0	23	14.84	28	8
74	2929167837722791	38958	7	507	-179.27039999999997	-357.95055463510846	-2501.0	21	14.866	26	8
75	2931231063904801	39465	7	507	-178.69600000000003	-350.5644623274161	-2501.0	9	14.748	27	8
76	2933310186927831	39981	7	507	-179.45120000000003	-386.1782248520709	-2501.0	11	14.144	26	8
77	2935310093417322	40488	7	507	-180.38719999999998	-378.30295226824455	-2501.0	10	14.344	26	8
78	2937316846079158	41004	7	507	-178.45600000000002	-354.84355345167654	-2501.0	9	13.882	25	8
79	2939434232332587	41515	7	507	-178.8096	-353.82527810650885	-2501.0	12	14.202	25	8
80	2941549276480762	42022	7	507	-178.4048	-325.5482761341223	-2501.0	13	15.236	26	8
81	2943625336239201	42529	7	507	-176.92640000000003	-328.9163865877712	-2501.0	14	14.698	27	8
82	2945676499330359	43036	7	507	-179.39520000000002	-370.60531124260353	-2501.0	23	14.812	27	8
83	2947833560695672	43543	7	507	-179.23039999999997	-368.6147597633136	-2501.0	20	15.348	27	8
84	2949910936699318	44050	7	507	-178.54879999999997	-354.1623952662722	-2501.0	11	14.94	27	8
85	2952038168342684	44557	7	507	-178.0864	-346.46033925049306	-2501.0	9	15.7	26	8
86	2954227595683082	45064	7	507	-178.54879999999997	-361.8256536489152	-2501.0	15	16.594	27	8
87	2956444473832347	45571	7	507	-176.82880000000006	-350.1871053254438	-2501.0	22	15.784	27	8
88	2958661286045486	46078	7	507	-177.62239999999997	-350.7970398422091	-2501.0	25	16.434	28	8
89	2960921493827216	46590	7	507	-179.63839999999996	-334.49615779092704	-2501.0	26	16.592	28	8
90	2963140313289293	47099	7	507	-175.5168	-382.9355487179488	-2501.0	24	15.848	28	8
91	2965367154052511	47613	7	507	-178.45120000000003	-361.5818477317555	-2501.0	23	15.96	29	8
92	2967597288003752	48120	7	507	-177.7008	-342.8413033530572	-2501.0	23	16.464	30	8
93	2969785911651702	48630	7	507	-178.22560000000001	-369.2380623274161	-2501.0	23	16.254	30	8
94	2971982996616018	49137	8	507	-178.0464	-362.56382800788964	-2501.0	26	16.51	29	8
95	2974283957251770	49645	8	508	-176.00639999999999	-370.4777228346457	-2501.0	27	16.346	29	8
96	2976628007197422	50153	8	508	-178.1744	-375.6934866141733	-2501.0	22	17.198	30	8
97	2978954646529668	50661	8	508	-179.2096	-368.4358992125985	-2501.0	26	17.856	30	8
98	2981171284192308	51169	8	508	-177.416	-390.43828976377944	-2501.0	15	17.64	30	8
99	2983422537553708	51677	8	508	-177.59999999999997	-306.51835275590554	-2501.0	13	17.184	30	8
100	2985641403044432	52185	8	508	-177.97440000000003	-374.6810834645669	-2501.0	24	18.438	31	8
101	2987971888980596	52695	8	508	-178.4512	-334.5693228346457	-2501.0	23	18.238	30	8
102	2990404785154354	53203	8	508	-177.84799999999996	-353.3138330708661	-2501.0	23	18.346	30	8
103	2992820117695549	53722	7	508	-178.65920000000003	-330.7661322834645	-2501.0	22	19.176	31	8
104	2995228964005752	54229	7	507	-178.19360000000003	-339.8110043392505	-2501.0	14	18.944	31	8
105	2997638424971551	54744	6	507	-177.688	-395.6154351084814	-2501.0	21	17.234	31	8
106	2999849041022965	55250	6	506	-178.94079999999997	-407.4284743083004	-2501.0	16	16.9	30	8
107	3002228326112077	55756	6	506	-176.99040000000002	-380.5267636363637	-2501.0	21	18.394	30	8
108	3004475694197623	56262	6	506	-179.0032	-386.4456221343873	-2501.0	11	17.268	31	8
109	3006802051238775	56768	6	506	-177.4208	-371.2685818181818	-2501.0	22	17.354	30	8
110	3009156922403393	57274	6	506	-177.57760000000002	-361.35839051383397	-2501.0	26	16.584	29	8
111	3011428036306268	57780	6	506	-177.99360000000001	-385.9816695652175	-2501.0	10	16.42	30	8
112	3013623861562716	58286	6	506	-178.00800000000004	-348.63737865612654	-2501.0	27	16.984	29	8
113	3016004406343757	58792	6	506	-177.7712	-372.0169264822135	-2501.0	24	17.958	29	8
114	3018355046037797	59298	6	506	-175.75840000000005	-373.1921233201581	-2501.0	14	17.672	30	8
115	3020646290144742	59804	6	506	-177.99039999999997	-400.10341185770756	-2501.0	13	17.38	31	8
116	3022991571830660	60310	6	506	-178.4176	-408.07901976284586	-2501.0	12	18.118	30	8
117	3025338738699497	60816	6	506	-176.5408000000001	-326.65269881422927	-2501.0	28	17.616	30	9
118	3027591376119006	61322	6	506	-178.02399999999997	-361.9181059288538	-2501.0	28	17.744	29	8
119	3029957854365467	61828	6	506	-178.45280000000002	-364.6103430830039	-2501.0	29	16.994	29	8
120	3032377915248720	62334	6	506	-178.1072	-339.9322276679843	-2501.0	22	18.094	30	8
121	3034730388245335	62840	6	506	-179.12960000000004	-401.7940553359684	-2501.0	21	18.438	31	8
122	3037049035945931	63352	6	506	-177.9088	-394.9503557312252	-2501.0	28	18.146	31	8
123	3039462476071819	63858	6	506	-179.60960000000003	-368.10616284584984	-2501.0	20	18.216	32	8
124	3041754423691253	64368	6	506	-177.704	-370.5836584980237	-2501.0	27	17.654	32	8
125	3044141293841811	64874	6	506	-177.8112	-382.98264980237155	-2501.0	17	18.038	33	8
126	3046543965419386	65380	6	506	-177.9104	-374.2879399209486	-2501.0	27	18.402	32	8
127	3048707593578961	65886	6	506	-178.2272	-357.6863114624506	-2501.0	19	17.166	32	9
128	3051054835104119	66392	6	506	-176.41920000000005	-414.78159683794473	-2501.0	24	17.334	31	9
129	3053402660261912	66898	6	506	-178.00639999999999	-385.0950134387352	-2501.0	20	17.812	32	8
130	3055731845725600	67404	6	506	-175.25119999999998	-363.9193011857708	-2501.0	19	17.256	33	8
