alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 888
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_MountainCar/run_2784175395852460
Random seed:          888
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
42	2873570518581430	22693	9	509	-187.0384	-446.7884259332024	-2501.0	12	11.388	23	8
43	2875814486305930	23230	9	509	-181.70399999999998	-434.5530530451865	-2501.0	12	11.39	23	8
44	2877956238145308	23739	9	509	-183.30720000000002	-401.8323426326129	-2501.0	13	11.254	24	8
45	2880021606234471	24251	9	509	-183.14079999999996	-459.7689178781926	-2501.0	13	11.514	25	8
46	2882090994479113	24768	9	509	-183.94080000000002	-480.44736188605106	-2501.0	14	11.232	22	8
47	2884096249268976	25285	9	509	-182.08159999999995	-509.0557799607072	-2501.0	12	11.52	23	8
48	2886175410019398	25818	9	509	-185.91359999999997	-507.9007402750492	-2501.0	13	10.57	20	8
49	2888169474690380	26329	9	509	-182.368	-421.3310931237721	-2501.0	9	10.766	20	8
50	2890287584853886	26844	10	509	-183.55839999999998	-441.27025225933204	-2501.0	15	11.2	21	8
51	2892477249733692	27355	10	510	-182.44800000000004	-402.3326964705883	-2501.0	14	11.214	21	8
52	2894506224183367	27870	10	510	-185.8768	-421.71909647058834	-2501.0	12	10.792	21	8
53	2896645590883397	28404	8	510	-181.76319999999998	-463.47324235294116	-2501.0	14	11.336	21	8
54	2898786142990755	28923	8	508	-183.38879999999997	-459.51372283464565	-2501.0	14	11.334	21	8
55	2900963253299338	29458	8	508	-183.28799999999998	-490.5910834645669	-2501.0	14	11.48	22	8
56	2903045881516966	29976	8	508	-183.13119999999998	-454.7298677165354	-2501.0	12	11.496	22	8
57	2905082762010323	30484	8	508	-182.32319999999996	-459.618579527559	-2501.0	14	11.552	22	8
58	2907306768383080	31017	7	508	-181.9008	-448.8084598425197	-2501.0	14	11.622	23	8
59	2909434569013169	31527	9	507	-183.30560000000003	-433.3097530571992	-2501.0	12	11.552	23	8
60	2911641833945526	32054	10	509	-184.18239999999997	-424.3744597249509	-2501.0	12	11.096	22	8
61	2913928005671121	32587	10	510	-183.63680000000005	-452.23899294117643	-2501.0	14	11.038	23	8
62	2916041931366538	33100	10	510	-183.00799999999998	-443.6595482352941	-2501.0	12	11.55	24	8
63	2918056351534238	33610	10	510	-181.24	-510.4816125490196	-2501.0	14	11.218	21	8
64	2920131783926746	34120	10	510	-181.24159999999995	-470.09766274509803	-2501.0	11	11.052	17	8
65	2922312304237776	34641	10	510	-182.2432	-461.19174588235296	-2501.0	11	10.866	17	8
66	2924446942252032	35170	9	510	-184.88639999999998	-468.5869647058824	-2501.0	12	10.708	18	8
67	2926435436519521	35682	9	509	-183.7616	-470.9000330058939	-2501.0	13	10.592	19	8
68	2928502165619300	36204	9	509	-181.74879999999996	-493.4310349705305	-2501.0	11	10.61	17	8
69	2930634800072661	36718	9	509	-181.8048	-438.7284086444008	-2501.0	10	10.696	17	8
70	2932797340436980	37259	8	509	-182.44319999999996	-451.67188683693524	-2501.0	10	10.914	18	8
71	2934738178333161	37767	9	508	-178.78880000000004	-554.966242519685	-2501.0	15	11.058	17	8
72	2936831488508151	38279	11	509	-182.072	-486.0329335952848	-2501.0	12	11.45	18	8
73	2938803691665125	38790	11	511	-180.69279999999998	-548.7199154598826	-2501.0	14	10.892	18	8
74	2940830795311205	39309	11	511	-182.64	-519.5401268101762	-2501.0	10	10.49	19	8
75	2942950739715824	39832	10	511	-181.24800000000008	-485.2359389432485	-2501.0	12	10.748	16	8
76	2944929440381731	40358	10	510	-178.7312	-471.16454901960776	-2501.0	12	10.674	17	8
77	2947053147970812	40885	11	510	-177.42079999999999	-465.00742901960797	-2501.0	12	10.86	18	8
78	2949137065750199	41398	13	511	-180.8	-461.79656829745596	-2501.0	11	10.852	17	8
79	2951203546533287	41929	13	513	-181.52960000000002	-516.2939695906433	-2501.0	14	10.758	18	8
80	2953241913609026	42477	12	513	-181.74720000000002	-507.2753808966861	-2501.0	11	10.512	18	8
81	2955227191164450	43023	13	512	-181.20640000000003	-475.627396875	-2501.0	15	10.38	17	8
82	2957333841238108	43570	12	513	-181.66080000000005	-485.27316959064314	-2501.0	11	10.298	16	8
83	2959332452262411	44087	12	512	-180.984	-488.957165625	-2501.0	9	10.57	17	8
84	2961333108386607	44611	11	512	-181.91999999999996	-490.93729687499996	-2501.0	10	10.262	16	8
85	2963370907914644	45123	11	511	-180.8096	-507.7812227005871	-2501.0	10	10.264	16	8
86	2965381350141693	45658	9	511	-181.2448	-484.63076947162426	-2501.0	10	10.614	14	8
87	2967586384237793	46219	11	509	-182.0496	-557.4512377210215	-2501.0	12	10.43	14	8
88	2969569845367065	46750	11	511	-178.584	-493.62827084148716	-2501.0	13	10.624	15	8
89	2971584239909498	47287	10	511	-181.01600000000002	-491.8030309197652	-2501.0	12	10.618	16	8
90	2973639146336102	47824	10	510	-181.3344	-501.9300015686276	-2501.0	11	10.812	16	8
91	2975792540903493	48358	10	510	-181.4208	-473.7112501960785	-2501.0	12	10.668	17	8
92	2977746879497309	48883	13	510	-183.1952	-472.6160972549019	-2501.0	13	10.652	17	8
93	2979817091080316	49445	11	513	-179.88640000000004	-536.8007391812865	-2501.0	11	10.716	17	8
94	2981935779403314	49975	13	511	-181.22400000000005	-534.282185518591	-2501.0	13	10.528	17	8
95	2984019696001866	50505	12	513	-183.42239999999998	-517.5580538011695	-2501.0	12	10.658	17	8
96	2986138974914265	51040	11	512	-180.44160000000002	-549.9108718750001	-2501.0	11	10.656	17	8
97	2988336080696627	51573	12	511	-182.60799999999995	-505.017205479452	-2501.0	10	10.526	17	8
98	2990485904035792	52137	11	512	-180.72800000000004	-484.79128125	-2501.0	15	10.818	18	8
99	2992618388399574	52690	9	511	-181.97600000000003	-583.0235741682974	-2501.0	14	10.792	18	8
100	2994666563726014	53223	8	509	-182.15839999999997	-541.2171944990176	-2501.0	12	10.908	19	8
101	2996769752887860	53752	9	508	-179.9248	-524.8949669291338	-2501.0	14	10.862	19	8
102	2998779089120792	54268	10	509	-179.00800000000007	-554.1892149312378	-2501.0	13	10.944	19	8
103	3000835588217677	54791	10	510	-179.80640000000002	-559.3653615686276	-2501.0	12	10.942	20	8
104	3003064233205120	55331	9	510	-180.25439999999995	-480.4929035294118	-2501.0	12	11.164	21	8
105	3005247948585663	55858	8	509	-180.408	-536.7607009823183	-2501.0	12	10.76	19	8
106	3007271008007279	56366	10	508	-178.7696	-550.6209102362204	-2501.0	13	10.594	17	8
107	3009230694934394	56881	10	510	-180.92	-512.5360721568627	-2501.0	12	10.678	17	8
108	3011177366723978	57396	10	510	-180.8768	-553.1485145098039	-2501.0	12	10.464	17	8
109	3013149053846014	57911	10	510	-180.5984	-590.6254462745098	-2501.0	14	10.548	18	8
110	3015279613025696	58444	9	510	-178.8304	-515.2673129411766	-2501.0	15	10.612	18	8
111	3017320892308719	58965	9	509	-180.616	-553.9890734774067	-2501.0	14	10.526	18	8
112	3019627240183579	59537	11	509	-181.40479999999997	-508.92534381139495	-2501.0	14	10.514	17	8
113	3021757137565821	60069	10	511	-178.63199999999998	-616.0710356164383	-2501.0	14	10.556	16	8
114	3023868971460555	60614	10	510	-178.8448	-529.1319780392157	-2501.0	15	10.66	16	8
115	3025946562263186	61153	10	510	-179.59519999999998	-567.5641035294118	-2501.0	14	10.692	16	8
116	3027976877904427	61689	10	510	-180.37119999999996	-535.2165960784312	-2501.0	13	10.466	16	8
117	3030282252124079	62235	10	510	-179.53119999999998	-503.5271811764706	-2501.0	13	10.516	17	8
118	3032374550374433	62767	10	510	-179.15039999999996	-530.4840721568627	-2501.0	13	10.61	16	8
119	3034393172520296	63289	10	510	-180.76640000000003	-540.2278023529411	-2501.0	14	10.466	17	8
120	3036377418680069	63805	11	510	-178.08480000000003	-540.4089976470588	-2501.0	14	10.708	18	8
121	3038386723296756	64327	11	511	-179.53119999999998	-528.5896203522504	-2501.0	13	10.902	17	8
122	3040464414151554	64875	9	511	-180.06720000000004	-527.1621823874756	-2501.0	14	10.67	16	8
123	3042520950035958	65401	10	509	-180.37439999999998	-549.9343654223969	-2501.0	12	10.736	16	8
124	3044568956336530	65926	11	510	-180.32960000000003	-577.6061960784315	-2501.0	13	10.832	17	8
125	3046771101692115	66485	11	511	-182.84	-535.7871968688844	-2501.0	15	11.104	16	8
126	3048885825047500	67043	10	511	-182.18079999999998	-547.7031045009784	-2501.0	14	11.44	16	8
127	3050970624085427	67557	11	510	-181.14079999999998	-589.3302556862744	-2501.0	12	11.64	17	8
128	3053006133091130	68076	11	511	-182.5152	-529.0975812133072	-2501.0	13	11.12	17	8
129	3055138324490007	68606	12	511	-180.81600000000003	-563.0854512720158	-2501.0	13	11.16	18	8
130	3057289839997911	69149	11	512	-180.27199999999996	-569.370046875	-2501.0	14	10.994	16	8
131	3059462797646529	69677	10	511	-180.28160000000003	-493.82212759295504	-2501.0	13	11.224	17	8
132	3061516196340753	70193	10	510	-179.5856	-547.9030149019609	-2501.0	13	11.448	17	8
133	3063698797161446	70720	9	510	-180.65439999999998	-498.96061803921566	-2501.0	15	11.61	17	8
134	3065812864760655	71247	9	509	-178.48960000000002	-576.9431166994106	-2501.0	12	11.364	18	8
135	3067894286975415	71759	11	509	-180.93920000000003	-528.2135135559921	-2501.0	15	11.004	17	8
136	3069991456369890	72302	9	511	-180.11360000000002	-530.7340336594913	-2501.0	11	11.082	18	8
137	3072085306129673	72824	10	509	-181.20320000000004	-554.3003033398822	-2501.0	13	11.288	18	8
138	3074005940468225	73343	9	510	-181.15040000000002	-561.299168627451	-2501.0	13	11.528	18	8
139	3075991404014670	73852	9	509	-178.63199999999998	-520.6362499017682	-2501.0	14	11.248	18	8
140	3078062469811770	74361	9	509	-181.36	-531.7188872298625	-2501.0	12	10.97	17	8
141	3080057214620413	74870	10	509	-176.1056	-580.866791355599	-2501.0	11	10.932	16	8
142	3082213126217384	75388	9	510	-179.4768	-554.1647215686274	-2501.0	12	10.846	16	8
143	3084275061964779	75901	8	509	-180.43840000000003	-508.96502003929265	-2501.0	12	10.702	16	8
144	3086283497369562	76437	12	508	-181.66880000000003	-558.5712377952756	-2501.0	12	10.888	17	8
145	3088185012802045	76950	12	512	-182.84	-565.540503125	-2501.0	16	10.688	18	8
146	3090304304089176	77462	12	512	-181.2288	-500.13154687499997	-2501.0	11	10.782	17	8
147	3092332258081395	77976	12	512	-180.27359999999993	-528.4885874999999	-2501.0	9	10.596	16	8
148	3094474416800221	78499	12	512	-183.11359999999996	-483.37385937499994	-2501.0	10	10.68	17	8
149	3096572475203087	79041	10	512	-181.18080000000006	-542.1069968749999	-2501.0	11	10.562	18	8
150	3098603872639705	79556	10	510	-179.90399999999997	-453.580062745098	-2501.0	12	10.39	17	8
151	3100625554730377	80078	9	510	-180.36160000000004	-557.5956203921569	-2501.0	11	10.53	17	8
