alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1111
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2784148513023931
Random seed:          1111
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2784492079990356	997	1	499	-88.77333333333335	-584.7257902471606	-3000.0	10	9.244	13	8
1	2784580029196618	1498	2	501	-89.93066666666665	-406.2565296074519	-3000.0	10	9.346	13	8
2	2784676232838144	2000	3	502	-89.30933333333334	-393.97716334661345	-3000.0	9	9.372	14	8
3	2784854165371950	2503	3	503	-89.59466666666667	-773.9288561961562	-3000.0	12	9.986	14	8
4	2784990936228415	3013	4	503	-90.03733333333334	-373.61701524188214	-3000.0	15	10.118	15	8
5	2785167559948493	3522	4	504	-89.75200000000002	-582.3121243386246	-3000.0	9	10.7	16	8
6	2785302714671851	4026	4	504	-89.50133333333335	-368.50832804232806	-3000.0	10	10.54	16	8
7	2785470968120305	4530	4	504	-89.61733333333333	-292.6599973544973	-3000.0	14	11.16	16	8
8	2785668548992593	5034	4	504	-79.79466666666666	-333.3962566137565	-3000.0	10	11.47	17	8
9	2785845094562857	5538	4	504	-80.74533333333335	-421.4879497354498	-3000.0	11	11.128	17	8
10	2786003573441182	6042	4	504	-80.80533333333332	-328.325753968254	-3000.0	10	10.624	18	8
11	2786158468355163	6546	7	504	-80.71866666666666	-278.11061640211636	-3000.0	10	10.692	19	8
