alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1616
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2784148447348976
Random seed:          1616
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2784527973434402	997	1	499	-100.8	-1356.875690046758	-3000.0	8	9.02	12	8
1	2784588304249770	1516	3	501	-87.10799999999999	-432.0066427145707	-3000.0	9	9.198	12	8
2	2784636658187242	2026	3	503	-86.44933333333333	-205.42473956262427	-3000.0	9	9.49	13	8
3	2784688263832392	2541	4	503	-84.2186666666667	-254.1402359178263	-3000.0	9	9.07	13	8
4	2784750098219704	3059	5	504	-82.08	-202.7437328042328	-3000.0	9	8.992	12	8
5	2784829893678270	3575	5	505	-90.89866666666666	-179.77136105610566	-3000.0	10	9.05	12	8
6	2784917733475939	4087	9	505	-84.00399999999999	-191.24295445544556	-3000.0	10	9.21	13	8
7	2785045332465069	4598	9	509	-79.34	-204.01606024885396	-3000.0	11	9.652	14	8
8	2785201563980451	5127	8	509	-80.59466666666667	-162.61237721021612	-3000.0	10	9.474	13	8
9	2785361807747386	5668	6	508	-78.29866666666666	-298.027440944882	-3000.0	10	9.51	14	8
10	2785539346393720	6196	5	506	-71.992	-233.8038313570487	-3000.0	10	9.73	14	8
11	2785719373839862	6722	6	505	-69.83066666666669	-199.7633161716172	-3000.0	10	9.756	14	8
12	2785921044939748	7233	8	506	-70.224	-284.6220922266139	-3000.0	10	9.916	13	8
13	2786139826489106	7762	8	508	-70.82266666666666	-327.0675774278212	-3000.0	10	9.81	14	8
14	2786348859990743	8275	8	508	-69.23333333333333	-198.7874724409449	-3000.0	10	9.752	14	8
15	2786557379763131	8789	8	508	-67.81866666666669	-205.93533595800528	-3000.0	10	9.856	15	8
16	2786773556095068	9311	8	508	-61.39333333333334	-157.38225459317584	-3000.0	12	9.818	14	8
17	2787016100556920	9821	10	508	-59.84	-223.27519160104984	-3000.0	11	10.184	15	8
18	2787257433980825	10340	10	510	-60.69866666666667	-192.282091503268	-3000.0	11	10.134	15	8
19	2787514008596466	10868	9	510	-60.263999999999996	-192.3072183006536	-3000.0	11	10.248	15	8
20	2787757600057570	11377	11	509	-60.262666666666654	-190.07911984282907	-3000.0	12	10.262	16	8
21	2788003247621404	11890	10	511	-58.852	-192.6435329419439	-3000.0	12	10.118	16	8
22	2788239587346395	12415	9	510	-60.55733333333333	-180.70420653594772	-3000.0	10	10.426	17	8
23	2788487429149978	12929	9	509	-60.184000000000005	-178.59457236411265	-3000.0	10	10.48	16	8
24	2788730195346380	13449	9	509	-59.312	-175.6307531106745	-3000.0	12	10.28	16	8
25	2788972714920919	13958	9	509	-59.55066666666667	-191.45729666011786	-3000.0	10	10.23	16	8
26	2789222323911721	14500	8	509	-58.672000000000004	-160.3356987557302	-3000.0	10	10.292	16	8
27	2789448769509666	15022	9	508	-59.57466666666668	-152.76382677165356	-3000.0	10	10.388	16	8
28	2789696119109952	15541	9	509	-60.272000000000006	-203.7871669941061	-3000.0	10	10.336	16	8
29	2789918124111507	16051	10	509	-57.720000000000006	-176.4864361493124	-3000.0	11	10.222	16	8
30	2790118696353033	16575	11	510	-58.55333333333333	-237.1327137254902	-3000.0	10	10.066	15	8
31	2790380181342619	17145	8	511	-58.075999999999986	-220.31921983039794	-3000.0	12	10.54	16	8
32	2790647287618181	17672	8	508	-57.58533333333334	-171.39137007874015	-3000.0	10	10.826	16	8
33	2790915494250256	18191	7	508	-58.45466666666666	-173.45745931758532	-3000.0	11	10.928	16	8
34	2791189050205710	18713	8	507	-57.79866666666667	-165.04281656804733	-3000.0	11	11.172	17	8
35	2791458421402281	19237	8	508	-58.17466666666666	-211.02216535433067	-3000.0	11	10.97	17	8
36	2791708077935960	19759	8	508	-57.89333333333333	-216.9934750656168	-3000.0	11	11.096	18	8
37	2791989110691301	20298	7	508	-57.495999999999995	-179.84239370078737	-3000.0	11	10.904	18	8
38	2792250776175214	20817	7	507	-57.416	-183.81568441814593	-3000.0	11	11.1	17	8
39	2792531988680896	21340	6	507	-57.798666666666676	-153.3681788297173	-3000.0	13	11.326	18	8
40	2792794102384321	21848	8	506	-56.576	-166.5741791831357	-3000.0	12	11.578	19	8
41	2793050022593324	22367	8	508	-57.215999999999994	-200.51038845144356	-3000.0	10	10.784	18	8
42	2793320987866141	22889	9	508	-56.530666666666654	-185.35409186351703	-3000.0	11	10.598	18	8
43	2793561720261159	23416	8	509	-57.97733333333333	-205.36813097576947	-3000.0	10	10.25	17	8
44	2793804128814089	23927	8	508	-56.641333333333314	-159.91736745406823	-3000.0	11	10.622	15	8
45	2794040991447920	24437	8	508	-57.862666666666684	-232.86546719160106	-3000.0	9	10.13	16	8
46	2794294436198726	24950	7	508	-57.263999999999996	-178.7520524934383	-3000.0	13	10.674	17	8
47	2794553033828708	25459	7	507	-57.088	-193.4595976331361	-3000.0	10	10.736	17	8
48	2794795747562632	25975	6	507	-56.47866666666666	-173.89047468770548	-3000.0	9	10.724	17	8
49	2795050674759008	26497	5	506	-57.01333333333333	-157.8734756258235	-3000.0	12	11.044	17	8
50	2795317392397403	27006	5	505	-56.972	-167.48403960396038	-3000.0	11	11.182	17	8
51	2795591820984269	27511	6	505	-56.54000000000002	-205.02482376237626	-3000.0	15	11.76	17	8
52	2795864358470580	28026	6	506	-57.015999999999984	-154.11926482213443	-3000.0	12	11.72	16	8
53	2796122348281300	28532	6	506	-56.98933333333333	-160.26013965744397	-3000.0	14	11.5	17	8
54	2796397594966942	29041	6	506	-57.12533333333333	-156.6613438735178	-3000.0	15	11.364	18	8
55	2796675362134517	29555	6	506	-57.14	-180.007789196311	-3000.0	9	11.754	19	8
56	2796963751942628	30061	7	506	-56.41866666666667	-252.794837944664	-3000.0	15	11.748	19	8
57	2797233660756878	30568	7	507	-56.861333333333334	-224.9073372781065	-3000.0	11	11.178	18	8
58	2797505135780523	31076	7	507	-57.30666666666665	-194.8550111768573	-3000.0	11	11.308	18	8
59	2797777126782742	31583	7	507	-57.033333333333324	-216.9647521367521	-3000.0	14	11.306	18	8
60	2798016576809247	32090	7	507	-57.38399999999999	-286.96349243918473	-3000.0	10	10.35	19	8
61	2798279313255972	32597	7	507	-56.983999999999995	-279.29737541091384	-3000.0	17	10.332	17	8
62	2798553915795880	33104	7	507	-57.35733333333333	-223.1652123602893	-3000.0	8	11.112	18	8
63	2798842313382251	33613	7	507	-57.254666666666665	-208.34212754766605	-3000.0	11	11.442	19	8
64	2799100548592944	34120	7	507	-55.97866666666666	-207.5210466798159	-3000.0	14	11.138	19	8
65	2799365025563841	34627	7	507	-56.86666666666668	-241.24555687047996	-3000.0	11	11.19	19	8
66	2799643170088606	35145	6	507	-54.956	-176.7001130834977	-3000.0	9	11.418	20	8
67	2799924971735663	35651	6	506	-56.288000000000004	-213.90730434782606	-3000.0	9	11.318	19	8
68	2800208149671502	36157	7	506	-56.438666666666656	-191.98733860342557	-3000.0	10	11.75	20	8
69	2800483002137259	36687	5	507	-56.60666666666667	-223.81781722550946	-3000.0	16	10.58	19	8
70	2800777217372382	37192	6	505	-56.42	-225.76182970297035	-3000.0	9	11.114	19	8
71	2801057553754061	37698	6	506	-56.312	-213.71762055335964	-3000.0	11	11.322	20	8
72	2801348580815756	38204	6	506	-56.324000000000005	-267.159839262187	-3000.0	9	11.414	19	8
73	2801638521309802	38722	7	506	-57.058666666666674	-205.02153359683794	-3000.0	10	11.1	20	8
74	2801930398734374	39229	8	507	-56.829333333333345	-208.33011439842213	-3000.0	16	11.432	20	8
75	2802201345381773	39739	8	508	-56.43200000000001	-251.66579002624664	-3000.0	11	10.76	20	8
76	2802465197745671	40250	8	508	-56.29600000000001	-253.24225984251976	-3000.0	8	10.756	20	8
77	2802743217893324	40758	8	508	-56.57733333333334	-265.7803070866142	-3000.0	10	10.578	20	8
78	2803008311532838	41266	8	508	-56.014666666666656	-199.27202887139106	-3000.0	9	11.108	21	8
