alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 999
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2784148536548381
Random seed:          999
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2784723249558278	997	1	499	-190.8	-2596.65063460254	-3000.0	8	9.52	14	8
1	2785051025349181	1498	1	501	-189.36666666666667	-2385.8897538256842	-3000.0	8	10.11	15	8
2	2785352550545406	2028	2	501	-120.23333333333333	-2147.803792415169	-3000.0	8	10.162	15	8
3	2785603177613252	2539	3	502	-112.0	-1925.5583665338647	-3000.0	9	9.402	15	8
4	2785789307839310	3065	5	503	-101.1	-1524.6568111332003	-3000.0	8	9.068	14	8
5	2785921337094543	3575	6	505	-100.1	-1117.0466455445546	-3000.0	10	9.368	14	8
6	2786037997070374	4099	7	506	-101.43333333333334	-921.4130909090911	-3000.0	9	9.726	15	8
7	2786126121577821	4619	7	507	-100.16666666666667	-690.62380539119	-3000.0	11	9.848	15	8
8	2786212548031964	5139	9	507	-99.1	-588.1922445759368	-3000.0	10	9.8	15	8
9	2786287336573754	5677	9	509	-98.848	-485.31331761624097	-3000.0	10	9.66	16	8
10	2786355983281579	6202	8	509	-82.41733333333333	-469.6336843483955	-3000.0	9	10.174	16	8
11	2786417080835128	6715	8	508	-87.30266666666667	-371.38510236220463	-3000.0	9	10.338	17	8
12	2786474195718627	7255	8	508	-84.26533333333333	-349.264220472441	-3000.0	8	10.05	15	8
13	2786558345097842	7785	10	508	-84.14666666666665	-378.77392913385825	-3000.0	10	10.352	16	8
14	2786650695628072	8342	9	510	-83.08	-403.76882875816995	-3000.0	10	10.46	15	8
15	2786737218148735	8892	9	509	-82.54	-422.7798271119843	-3000.0	10	9.898	15	8
16	2786815188434531	9413	10	509	-83.272	-376.8091866404715	-3000.0	10	10.1	14	8
17	2786908995729361	9927	10	510	-80.68266666666666	-342.12986405228753	-3000.0	11	10.014	15	8
18	2786999762120908	10453	10	510	-81.37733333333333	-364.0504078431372	-3000.0	10	10.238	16	8
