alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 777
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2784148531731787
Random seed:          777
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2784548099565917	997	1	499	-102.2	-1451.7949899799605	-3000.0	12	9.1	13	8
1	2784657669928911	1498	2	501	-97.27866666666667	-928.087316034596	-3000.0	11	9.582	13	8
2	2784729610129519	2000	3	502	-98.88533333333334	-524.1868154050463	-3000.0	9	9.622	14	8
3	2784768253459519	2505	5	503	-90.54799999999997	-248.4148283631544	-3000.0	10	9.818	15	8
4	2784818840104338	3012	5	505	-96.86266666666664	-262.02295709570956	-3000.0	11	10.166	15	8
5	2784885954414960	3531	4	505	-88.31466666666667	-222.5119419141914	-3000.0	9	10.208	14	8
6	2784966055030391	4036	4	504	-85.37866666666667	-279.56387301587296	-3000.0	9	10.146	14	8
7	2785070348575303	4544	4	504	-85.29066666666668	-225.9110687830688	-3000.0	10	10.282	15	8
8	2785185476176755	5048	4	504	-83.252	-215.4387116402116	-3000.0	10	10.298	16	8
9	2785348762768428	5566	4	504	-83.51333333333334	-180.42668518518516	-3000.0	10	10.374	16	8
10	2785561485324462	6082	5	504	-84.11599999999999	-186.13541269841272	-3000.0	8	10.068	16	8
11	2785788742028694	6603	4	505	-81.064	-222.2213333333333	-3000.0	8	10.186	17	8
12	2786062337940441	7109	4	504	-78.49333333333333	-220.17993121693115	-3000.0	10	10.288	17	8
13	2786322477492689	7618	4	504	-77.04266666666665	-159.7572962962963	-3000.0	10	10.19	18	8
14	2786595658827815	8128	5	504	-73.89333333333332	-177.93318518518518	-3000.0	10	10.512	16	8
15	2786854769891147	8635	5	505	-74.43866666666666	-184.33669438943897	-3000.0	12	10.722	17	8
16	2787104154696960	9163	5	505	-73.70133333333334	-174.06169504950498	-3000.0	9	9.934	17	8
17	2787377285554599	9669	5	505	-73.35866666666666	-215.66584290429046	-3000.0	9	10.778	18	8
18	2787659327085416	10182	5	505	-71.32933333333332	-193.25446864686472	-3000.0	13	10.946	19	8
19	2787941676361218	10694	6	505	-68.10133333333334	-165.5022679867987	-3000.0	9	10.692	19	8
20	2788204842423328	11200	6	506	-66.84933333333332	-221.96038998682474	-3000.0	9	10.302	18	8
21	2788460803821127	11709	9	506	-63.907999999999994	-193.3915415019763	-3000.0	9	10.526	18	8
22	2788717409745469	12253	8	509	-64.184	-246.87065618860512	-3000.0	8	10.012	15	8
23	2788975652085244	12764	8	508	-63.23333333333333	-178.6448320209974	-3000.0	8	10.046	15	8
24	2789226570105218	13285	7	508	-63.710666666666654	-226.7581653543307	-3000.0	9	9.862	16	8
25	2789485493994856	13802	7	507	-63.71466666666667	-188.2683313609468	-3000.0	8	10.158	17	8
26	2789750255452452	14310	7	507	-63.763999999999996	-147.89048257725182	-3000.0	8	10.4	17	8
27	2790006474582692	14820	7	507	-63.492000000000026	-234.39000131492443	-3000.0	9	10.138	16	8
28	2790240406286453	15328	7	507	-64.39999999999999	-173.16619855358314	-3000.0	9	10.398	17	8
29	2790532823032022	15859	8	507	-63.06933333333333	-163.31386193293886	-3000.0	9	10.752	17	8
30	2790778944058732	16367	10	508	-63.33866666666667	-191.29072965879269	-3000.0	9	10.652	17	8
31	2791030612360133	16896	9	510	-63.558666666666674	-148.80009411764706	-3000.0	8	10.502	17	8
32	2791284591636165	17405	9	509	-62.98533333333334	-184.52769089718404	-3000.0	8	10.534	18	8
33	2791544609338045	17946	8	509	-62.85866666666666	-182.89454354944337	-3000.0	8	11.002	19	8
34	2791817072583541	18457	8	508	-63.12	-172.31502362204725	-3000.0	8	10.87	20	8
35	2792066838738470	18974	9	508	-62.65466666666667	-174.31026246719165	-3000.0	8	10.22	20	8
36	2792315038929807	19505	8	509	-61.38400000000001	-200.80148788474128	-3000.0	8	9.846	17	8
37	2792565905501925	20013	8	508	-61.71999999999999	-221.91698425196853	-3000.0	9	10.436	18	8
38	2792788177771564	20521	8	508	-61.076000000000015	-268.2426876640421	-3000.0	9	10.326	16	8
39	2793026333672765	21032	9	508	-61.58000000000001	-202.89974803149605	-3000.0	9	10.274	16	8
40	2793291149405124	21541	9	509	-60.648	-181.71844400785855	-3000.0	9	10.5	15	8
41	2793550260800070	22053	9	509	-60.24533333333333	-224.35987950229207	-3000.0	8	10.344	16	8
42	2793808036329998	22562	9	509	-60.395999999999994	-219.14966077275702	-3000.0	10	10.158	15	8
43	2794049857147944	23082	8	509	-60.935999999999986	-260.51193975114614	-3000.0	9	9.706	15	8
44	2794274117388862	23598	8	508	-61.096000000000004	-218.95843044619423	-3000.0	9	9.704	15	8
45	2794514496442730	24119	7	508	-60.84	-240.1373412073491	-3000.0	8	9.686	14	8
46	2794759132264814	24641	6	507	-60.804	-242.19834582511504	-3000.0	10	9.622	15	8
47	2794988364476277	25162	6	506	-59.85066666666668	-225.62133069828724	-3000.0	9	9.742	15	8
48	2795236495737931	25694	6	506	-59.876000000000005	-185.83254018445322	-3000.0	8	10.442	15	8
49	2795485807005474	26200	6	506	-59.37999999999999	-220.70061660079048	-3000.0	9	10.142	16	8
50	2795736142733320	26715	6	506	-59.35466666666666	-198.9694440052701	-3000.0	14	10.23	16	8
51	2795971604053912	27243	5	506	-59.701333333333324	-202.59525955204217	-3000.0	8	9.908	16	8
52	2796211004685551	27766	7	505	-60.298666666666676	-227.3688211221122	-3000.0	8	9.74	17	8
53	2796466448559110	28305	7	507	-59.23466666666667	-204.3357948717949	-3000.0	9	9.862	17	8
54	2796693976202742	28826	8	507	-59.621333333333325	-157.95847205785668	-3000.0	8	9.602	15	8
55	2796922263743982	29338	10	508	-59.04933333333334	-210.9158845144357	-3000.0	9	9.682	15	8
56	2797167040601559	29871	10	510	-59.31866666666666	-215.10065620915026	-3000.0	8	9.98	15	8
57	2797418702419472	30381	10	510	-60.13733333333332	-186.3687529411765	-3000.0	8	10.08	16	8
58	2797661784607517	30896	9	510	-59.30000000000001	-236.63886535947708	-3000.0	8	9.912	16	8
59	2797917563777624	31405	10	509	-59.678666666666665	-188.304605108055	-3000.0	9	10.248	16	8
60	2798165909277999	31936	8	510	-59.32666666666668	-278.1005281045751	-3000.0	8	9.696	16	8
61	2798410542253114	32446	8	508	-59.962666666666664	-213.3997532808398	-3000.0	14	9.862	17	8
62	2798653500684723	32954	8	508	-58.98799999999999	-215.54325721784775	-3000.0	14	10.084	16	8
63	2798900045594215	33468	7	508	-59.22800000000001	-204.85983202099737	-3000.0	14	10.442	17	8
64	2799142348951678	33992	8	507	-59.97600000000001	-218.30143852728472	-3000.0	10	10.084	18	8
65	2799392500692680	34504	9	508	-58.82666666666668	-208.23399475065614	-3000.0	15	10.1	16	8
66	2799647152000471	35014	9	509	-59.944	-208.74967125081864	-3000.0	8	10.07	17	8
67	2799896954649643	35528	9	509	-59.81466666666668	-250.29251604453177	-3000.0	9	10.398	17	8
68	2800154847213731	36051	9	509	-58.07333333333334	-229.2867138179437	-3000.0	12	10.278	17	8
69	2800404351692354	36572	8	509	-59.996	-241.9343497053045	-3000.0	8	10.232	17	8
70	2800644433058974	37080	8	508	-59.452	-215.96288188976376	-3000.0	9	10.096	17	8
71	2800903451267659	37595	8	508	-59.70266666666667	-220.6706640419947	-3000.0	9	9.838	17	8
72	2801141922008031	38119	8	508	-59.96799999999999	-266.7456141732283	-3000.0	8	9.668	16	8
73	2801381057585944	38632	8	508	-59.741333333333344	-236.7683595800525	-3000.0	9	9.636	17	8
74	2801650432452542	39190	7	508	-59.370666666666665	-285.3863700787402	-3000.0	8	9.566	13	8
75	2801881887902992	39718	7	507	-59.48266666666665	-246.0214516765286	-3000.0	9	9.4	14	8
76	2802116588420651	40227	7	507	-59.102666666666664	-222.63935568704792	-3000.0	8	9.504	15	8
77	2802365800718955	40750	7	507	-59.50933333333335	-239.04000788954633	-3000.0	9	9.696	15	8
78	2802585605143406	41257	7	507	-59.19066666666667	-240.7616015779093	-3000.0	8	9.594	15	8
79	2802819180400676	41786	6	507	-59.16799999999999	-223.5663326758712	-3000.0	9	9.558	16	8
80	2803035970906470	42298	7	506	-59.06399999999999	-211.0239130434782	-3000.0	8	9.652	17	8
81	2803269073017999	42827	6	507	-58.749333333333325	-254.68802629848776	-3000.0	8	9.418	14	8
82	2803503531453306	43341	5	506	-58.07333333333334	-294.4711488801054	-3000.0	8	9.432	15	8
83	2803740130650862	43861	5	505	-57.74666666666666	-250.95274983498345	-3000.0	8	9.448	15	8
84	2803969956605857	44378	4	505	-58.10933333333332	-259.0747749174918	-3000.0	8	9.418	15	8
85	2804189744933426	44892	5	504	-58.881333333333345	-180.96157671957675	-3000.0	9	9.502	14	8
86	2804433481114022	45398	5	505	-58.88533333333333	-197.20664290429042	-3000.0	8	9.712	13	8
87	2804682921055244	45909	5	505	-58.84533333333333	-260.20816105610555	-3000.0	8	9.616	14	8
88	2804902905295441	46414	6	505	-58.60799999999999	-215.6652277227722	-3000.0	9	9.658	15	8
89	2805124604552908	46923	6	506	-59.08133333333333	-235.9456837944664	-3000.0	8	9.466	16	8
90	2805353396533675	47440	5	506	-58.516000000000005	-265.00355994729904	-3000.0	9	9.482	15	8
91	2805582517025124	47945	5	505	-58.22533333333333	-171.50903498349837	-3000.0	8	9.956	14	8
92	2805829718442960	48450	5	505	-58.55466666666666	-224.47396171617171	-3000.0	9	9.868	15	8
93	2806067171910326	48960	5	505	-58.99999999999999	-219.04283564356433	-3000.0	10	9.74	15	8
94	2806309986210481	49472	5	505	-58.590666666666664	-192.31871947194713	-3000.0	8	9.68	15	8
95	2806552044643069	49980	5	505	-57.63999999999999	-236.7926442244225	-3000.0	9	9.702	15	8
96	2806799331897307	50485	5	505	-58.70533333333333	-193.1053914191419	-3000.0	8	9.958	15	8
97	2807036458514735	50999	5	505	-58.338666666666676	-202.5638283828382	-3000.0	8	9.69	14	8
98	2807275842069972	51504	5	505	-58.16133333333334	-260.88314455445544	-3000.0	9	9.76	15	8
99	2807518173836245	52019	5	505	-58.144	-291.6466904290429	-3000.0	8	9.768	16	8
100	2807738935149961	52524	5	505	-58.775999999999996	-246.29120528052806	-3000.0	8	9.842	15	8
101	2807973893249110	53029	5	505	-58.46533333333334	-216.68330033003306	-3000.0	8	9.622	14	8
102	2808217417513948	53537	5	505	-58.29333333333334	-239.01742310231018	-3000.0	10	9.484	14	8
103	2808459710068854	54042	5	505	-57.604	-257.18692541254126	-3000.0	8	9.572	15	8
104	2808690018941575	54547	5	505	-57.85733333333334	-276.7031313531353	-3000.0	9	9.788	14	8
105	2808929251244432	55052	5	505	-59.129333333333314	-252.05044224422443	-3000.0	11	10.044	14	8
106	2809170311122144	55566	5	505	-58.994666666666674	-260.80739009900987	-3000.0	9	9.844	14	8
107	2809414959370074	56084	5	505	-58.88933333333333	-239.9032844884489	-3000.0	9	9.64	14	8
108	2809640582553431	56589	5	505	-58.114666666666665	-246.56950759075912	-3000.0	8	9.544	14	8
109	2809877645936637	57094	5	505	-58.296000000000014	-211.11652805280522	-3000.0	9	9.686	15	8
110	2810119598124594	57610	5	505	-58.35733333333334	-193.1237201320132	-3000.0	9	9.734	14	8
111	2810346161354165	58115	5	505	-58.55866666666666	-211.8514349834983	-3000.0	10	9.85	13	8
112	2810560423246097	58620	5	505	-57.762666666666675	-226.14091881188122	-3000.0	9	9.746	14	8
113	2810784226049415	59125	5	505	-58.53999999999999	-205.29630891089107	-3000.0	8	9.722	14	8
114	2811034309881673	59637	6	505	-58.502666666666684	-218.31447392739273	-3000.0	10	9.544	15	8
115	2811250570783131	60152	5	506	-58.376	-194.8212042160738	-3000.0	8	9.788	15	8
116	2811479119630149	60659	5	505	-58.269333333333336	-221.0434112211222	-3000.0	9	9.672	15	8
117	2811742523887293	61176	5	505	-58.40933333333332	-236.70083696369636	-3000.0	8	9.656	14	8
118	2811978300546917	61700	8	505	-58.033333333333346	-198.5574151815181	-3000.0	8	9.69	14	8
119	2812202145277655	62208	8	508	-58.592	-258.6988241469817	-3000.0	8	9.584	14	8
120	2812451653999239	62729	7	508	-58.488	-224.8182204724409	-3000.0	8	9.734	14	8
121	2812702743161399	63264	7	507	-58.129333333333335	-200.4512163050625	-3000.0	10	9.854	14	8
122	2812940195814102	63771	7	507	-58.67199999999999	-189.57264168310326	-3000.0	8	9.87	13	8
123	2813186501766717	64305	9	507	-57.80133333333333	-191.57247600262983	-3000.0	9	9.822	13	8
124	2813415372809684	64834	10	509	-58.216	-209.66539882121802	-3000.0	9	9.754	13	8
125	2813642192857189	65344	10	510	-58.16	-212.3997568627451	-3000.0	8	9.924	14	8
