alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 444
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_MountainCar/run_2784175387526251
Random seed:          444
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2787711921348428	997	1	499	-202.01760000000002	-798.798226853708	-2501.0	10	9.92	14	8
1	2790404285076691	1506	1	501	-196.18079999999998	-612.5603960079832	-2501.0	10	10.476	14	8
2	2792970464537370	2019	3	501	-207.66400000000002	-550.2745421157681	-2501.0	9	10.914	15	8
3	2795473862163435	2525	3	503	-193.4752	-456.26472842942337	-2501.0	10	10.862	15	8
4	2797953200456021	3030	3	503	-196.88	-433.6376079522863	-2501.0	12	10.944	15	8
5	2800439565328193	3545	4	503	-195.6096	-436.9239157057655	-2501.0	11	11.102	16	8
6	2802779772212726	4064	4	504	-196.86399999999998	-452.66752063492055	-2501.0	15	11.026	17	8
7	2805102269295158	4573	5	504	-198.9328	-441.3525555555556	-2501.0	10	11.506	17	8
8	2807516625181581	5089	5	505	-196.97759999999994	-481.4569663366336	-2501.0	13	11.344	17	8
9	2809854502930179	5594	5	505	-196.43519999999998	-399.21444435643565	-2501.0	14	11.664	18	8
10	2812224846073845	6107	5	505	-193.36160000000007	-446.9146043564357	-2501.0	12	11.52	19	8
11	2814494346962414	6624	6	505	-197.632	-417.1063699009901	-2501.0	10	11.344	17	8
12	2816733666492587	7138	6	506	-193.96000000000004	-417.27907351778646	-2501.0	8	10.75	17	8
13	2818960481172756	7658	6	506	-197.4864	-427.75909565217387	-2501.0	10	10.666	16	8
14	2821224543964408	8177	7	506	-195.98559999999998	-459.5271399209486	-2501.0	9	10.446	16	8
15	2823323007611711	8684	7	507	-195.5088	-418.1965759368836	-2501.0	10	10.462	16	8
16	2825334899360079	9195	8	507	-194.83359999999996	-467.69748954635105	-2501.0	12	10.398	17	8
17	2827536984350713	9722	9	508	-195.54559999999998	-429.2124724409449	-2501.0	8	10.642	16	8
18	2829906280283734	10269	7	509	-196.9984	-399.22401257367386	-2501.0	10	11.058	17	8
19	2832050465637270	10795	9	507	-196.74720000000002	-437.7785530571993	-2501.0	16	11.404	17	8
20	2834223734808807	11319	10	509	-193.07040000000003	-442.2319685658154	-2501.0	11	11.23	18	8
21	2836342989373085	11843	10	510	-192.9888	-541.2363890196078	-2501.0	8	10.758	19	8
22	2838430549633677	12353	10	510	-191.94400000000002	-453.70173176470587	-2501.0	11	11.1	19	8
23	2840551882000692	12864	10	510	-189.31199999999998	-443.86766745098043	-2501.0	10	11.49	20	8
24	2842727444538460	13378	9	510	-191.752	-424.78313098039223	-2501.0	9	11.692	21	8
25	2844905954942000	13891	10	509	-191.55360000000002	-458.88195834970537	-2501.0	9	11.454	20	8
26	2846967038565556	14401	11	510	-192.25920000000002	-456.07675294117644	-2501.0	11	11.774	21	8
27	2849147206163000	14924	11	511	-192.56479999999996	-458.31115459882585	-2501.0	13	11.75	21	8
28	2851256542782205	15440	10	511	-191.83360000000005	-457.98026457925636	-2501.0	14	11.54	22	8
29	2853373127697981	15952	10	510	-191.29600000000005	-386.4487184313725	-2501.0	12	11.32	22	8
30	2855607299796180	16486	9	510	-195.00960000000003	-487.36330666666663	-2501.0	12	11.522	21	8
31	2857668814750084	16999	11	509	-194.87039999999993	-420.3592518664047	-2501.0	14	11.726	22	8
32	2859943042306005	17531	11	511	-192.0416	-409.97564931506855	-2501.0	11	11.262	22	8
33	2861957616518921	18042	11	511	-192.34080000000003	-402.04766497064577	-2501.0	11	11.104	23	8
34	2864087102621871	18573	11	511	-192.42559999999997	-429.5846356164383	-2501.0	10	10.89	18	8
35	2866153372623991	19095	12	511	-190.40640000000002	-445.9015671232877	-2501.0	12	11.096	17	8
36	2868216267614603	19621	10	512	-194.06240000000003	-539.691009375	-2501.0	13	10.95	18	8
37	2870341243665040	20134	11	510	-187.7872	-444.1784815686275	-2501.0	14	11.108	18	8
38	2872378502371139	20656	11	511	-193.5072	-445.3064767123288	-2501.0	11	11.472	19	8
39	2874488864726930	21179	13	511	-191.48	-428.40769001956943	-2501.0	14	11.388	19	8
40	2876656973039101	21702	13	513	-190.3824	-476.6812787524367	-2501.0	15	11.796	19	8
41	2878840239210308	22220	12	513	-191.5088	-444.6137668615984	-2501.0	11	11.896	18	8
42	2880871948540860	22737	13	512	-188.2832	-529.707725	-2501.0	14	11.156	18	8
43	2882960279294787	23280	10	513	-190.65600000000003	-477.5659040935672	-2501.0	12	11.174	18	8
44	2884985142984107	23801	9	510	-189.7408	-512.1174901960784	-2501.0	17	11.094	18	8
45	2886965423116732	24330	8	509	-191.47039999999998	-494.0317296660118	-2501.0	12	10.996	18	8
46	2888925925998186	24851	7	508	-190.9216	-536.7427999999999	-2501.0	9	10.884	16	8
47	2890984811331476	25371	9	507	-190.90240000000003	-471.81173017751473	-2501.0	12	11.064	16	8
48	2893049119007823	25907	8	509	-190.1792	-446.63073634577603	-2501.0	10	11.354	16	8
49	2894919567939701	26417	9	508	-188.60960000000003	-482.98244094488194	-2501.0	13	10.992	16	8
