alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 333
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2784148527735280
Random seed:          333
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2784481108863160	997	1	499	-98.35999999999999	-817.9170714762855	-3000.0	9	9.202	12	8
1	2784571366838683	1508	3	501	-93.89733333333335	-615.1790073186962	-3000.0	8	9.616	13	8
2	2784641923092366	2014	3	503	-93.01066666666665	-485.33231013916503	-3000.0	10	9.77	13	8
3	2784734789169578	2517	4	503	-90.33866666666665	-627.2291053677932	-3000.0	9	9.966	13	8
4	2784835127211742	3033	5	504	-83.81599999999999	-574.5011375661373	-3000.0	12	10.258	13	8
5	2784993849126124	3566	4	505	-81.62799999999999	-582.5207392739272	-3000.0	14	10.342	14	8
6	2785137596497803	4070	4	504	-80.39466666666667	-581.6154497354499	-3000.0	13	10.452	15	8
7	2785289141950067	4574	4	504	-81.72533333333334	-492.5870396825396	-3000.0	14	10.858	16	8
8	2785470136102107	5084	5	504	-80.32533333333335	-609.0070105820104	-3000.0	14	11.252	16	8
9	2785649471786972	5590	6	505	-78.88933333333334	-396.56074191419145	-3000.0	15	11.264	17	8
10	2785854531719403	6096	8	506	-79.86266666666666	-421.2571040843214	-3000.0	11	11.22	18	8
11	2786053759736257	6606	8	508	-78.38933333333333	-719.6357559055122	-3000.0	14	10.446	17	8
12	2786254752249766	7118	8	508	-77.62933333333332	-489.5030419947505	-3000.0	16	10.932	17	8
13	2786506662144124	7626	8	508	-74.42266666666669	-476.2979737532809	-3000.0	11	11.626	18	8
14	2786748643133671	8134	8	508	-75.74933333333331	-605.7082887139109	-3000.0	11	11.192	18	8
15	2786967970551201	8642	8	508	-74.436	-520.9565406824148	-3000.0	10	11.252	19	8
16	2787240471096986	9165	7	508	-75.336	-581.4966036745408	-3000.0	19	11.698	20	8
17	2787524975388907	9694	6	507	-73.38266666666665	-591.186103879027	-3000.0	11	11.584	20	8
18	2787790885399610	10200	6	506	-72.74133333333333	-599.3709907773385	-3000.0	10	12.002	21	8
19	2788076550919489	10709	6	506	-75.63466666666667	-482.6736100131753	-3000.0	18	12.19	20	8
20	2788363549958159	11224	7	506	-75.088	-523.2999393939394	-3000.0	18	12.4	21	8
21	2788639964707785	11731	8	507	-74.72800000000001	-477.4001525312294	-3000.0	20	12.068	21	8
22	2788916681029191	12244	8	508	-70.57199999999999	-721.1732125984254	-3000.0	10	11.994	22	8
23	2789225955400194	12752	9	508	-73.584	-572.356942257218	-3000.0	21	12.774	22	8
24	2789505565689051	13285	7	509	-74.02933333333333	-712.893438113949	-3000.0	12	11.846	22	8
25	2789757311410973	13804	7	507	-72.67866666666669	-658.1535358316896	-3000.0	11	11.554	23	8
26	2790027968711559	14312	7	507	-68.868	-782.1767126890205	-3000.0	10	12.61	24	8
27	2790292086491011	14826	7	507	-68.00266666666667	-955.6404365548982	-3000.0	11	11.492	24	8
28	2790551086083139	15355	7	507	-68.592	-673.8484102564101	-3000.0	11	11.77	23	8
29	2790796484253124	15870	10	507	-67.73600000000002	-589.5553372781065	-3000.0	11	12.296	24	8
30	2791006513226788	16390	10	510	-67.34666666666665	-627.7394352941176	-3000.0	10	10.98	24	8
31	2791213631419097	16903	11	510	-69.84666666666666	-603.819814379085	-3000.0	10	10.816	25	8
32	2791415955318187	17437	9	511	-67.08400000000002	-448.15771950424	-3000.0	10	10.88	25	8
33	2791662260444515	17947	9	509	-67.51733333333334	-534.8903261296659	-3000.0	11	11.312	24	8
34	2791871129126020	18482	9	509	-68.62933333333332	-520.0102501637197	-3000.0	11	11.04	24	8
35	2792073896801520	19006	11	509	-68.824	-467.0215926653569	-3000.0	10	10.434	25	8
36	2792271769163809	19540	11	511	-68.43333333333335	-454.2462230919765	-3000.0	10	10.388	25	8
37	2792477579811110	20054	11	511	-68.8733333333333	-526.8367827788649	-3000.0	11	10.72	26	8
38	2792703977147734	20592	9	511	-67.316	-577.6110945857796	-3000.0	11	10.702	25	8
39	2792933505991546	21106	10	509	-67.59333333333332	-528.3112141453832	-3000.0	12	10.682	25	8
40	2793143599096810	21619	10	510	-66.44266666666665	-518.3231816993465	-3000.0	13	10.574	26	8
41	2793375907259082	22136	10	510	-66.264	-517.829440522876	-3000.0	12	10.838	25	8
42	2793604379596681	22662	9	510	-66.56800000000001	-561.1485150326799	-3000.0	13	10.7	26	8
43	2793834847063436	23184	8	509	-63.06533333333333	-595.3863156516045	-3000.0	12	11.144	25	8
44	2794096839237699	23702	7	508	-65.96266666666668	-548.9440551181103	-3000.0	13	11.836	26	8
45	2794370860110814	24221	7	507	-64.63466666666666	-517.9415226824457	-3000.0	12	12.204	27	8
46	2794596620480904	24728	9	507	-64.40533333333333	-543.1138356344511	-3000.0	13	11.18	27	8
47	2794825203149510	25245	8	509	-65.69866666666668	-465.1375140798951	-3000.0	13	11.034	27	8
48	2795051392471199	25753	8	508	-66.30666666666667	-575.0146482939633	-3000.0	13	10.934	28	8
49	2795306582296861	26266	7	508	-64.50266666666667	-538.209845144357	-3000.0	14	11.392	27	8
50	2795570840416775	26773	7	507	-65.74666666666666	-615.7457120315584	-3000.0	14	11.676	26	8
51	2795816226148256	27280	7	507	-66.456	-607.1075923734386	-3000.0	16	11.59	25	8
52	2796135833149615	27787	7	507	-64.95333333333332	-539.2213228139381	-3000.0	13	13.446	26	8
53	2796454357772700	28303	6	507	-64.60266666666668	-480.1191163708087	-3000.0	13	12.66	27	8
54	2796709837023963	28814	6	506	-65.36933333333333	-541.7823662714097	-3000.0	12	11.65	26	8
55	2796967222715560	29320	6	506	-64.13333333333335	-514.9294571805005	-3000.0	14	11.518	26	8
56	2797271716488378	29835	6	506	-63.40266666666666	-624.3779683794467	-3000.0	9	12.396	27	8
57	2797526548056377	30352	6	506	-64.9	-570.8917997364953	-3000.0	10	11.77	28	8
58	2797799577820868	30864	6	506	-65.30266666666665	-567.9663214756257	-3000.0	10	12.012	27	8
59	2798059213756518	31370	6	506	-65.73866666666667	-694.8608669301711	-3000.0	15	11.5	28	8
60	2798366739086326	31876	6	506	-62.390666666666675	-643.5547852437418	-3000.0	10	12.7	27	8
61	2798636293110752	32382	6	506	-64.324	-556.7184347826087	-3000.0	11	12.248	26	8
62	2798910168603554	32896	6	506	-63.46666666666667	-676.9325876152831	-3000.0	15	12.302	24	8
63	2799186284338695	33405	6	506	-65.55200000000002	-648.7122424242424	-3000.0	14	12.136	24	8
64	2799484581813567	33911	6	506	-65.46666666666667	-748.2809407114624	-3000.0	14	11.944	24	8
65	2799743585198882	34417	6	506	-63.81199999999999	-665.0502134387351	-3000.0	14	11.962	22	8
66	2800038503919893	34924	5	506	-65.15733333333334	-751.4197496706192	-3000.0	14	12.046	22	8
67	2800312510454729	35432	5	505	-64.31866666666666	-697.2880184818481	-3000.0	15	11.736	23	8
