alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 666
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2784148436245725
Random seed:          666
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2784708319917341	997	1	499	-100.63333333333334	-2914.947361389446	-3000.0	11	9.524	14	8
1	2785039206399462	1501	2	501	-99.97733333333333	-2810.1732428476394	-3000.0	12	9.752	14	8
2	2785327768289936	2019	2	502	-99.93200000000003	-1990.175030544489	-3000.0	12	10.524	14	8
3	2785608121991083	2534	2	502	-99.12133333333333	-1897.4033837981412	-3000.0	12	10.416	15	8
4	2785902136675709	3036	5	502	-100.08133333333335	-2132.190358565738	-3000.0	12	10.366	16	8
5	2786128505198776	3559	4	505	-97.94133333333333	-1922.909988118812	-3000.0	12	9.812	15	8
6	2786298733133952	4081	7	504	-96.38399999999997	-1244.595994708995	-3000.0	12	10.208	16	8
7	2786503889825419	4606	7	507	-97.62800000000001	-1579.8368284023668	-3000.0	14	10.488	16	8
8	2786722217594336	5113	10	507	-94.02933333333333	-1607.60313477975	-3000.0	14	10.434	16	8
9	2786886815129506	5640	10	510	-93.93066666666665	-1093.2168836601304	-3000.0	11	10.702	16	8
10	2787054197496548	6174	8	510	-93.75866666666668	-1265.364439215686	-3000.0	11	10.25	16	8
11	2787206662143536	6693	7	508	-96.61599999999999	-1107.3097769028873	-3000.0	13	10.472	16	8
12	2787339111498790	7216	6	507	-95.64133333333334	-875.261154503616	-3000.0	12	10.988	16	8
13	2787471851374667	7743	7	506	-94.60933333333332	-863.0592042160738	-3000.0	13	11.406	17	8
14	2787573783619831	8262	8	507	-95.32	-600.7582642998029	-3000.0	11	11.232	17	8
15	2787676809603983	8776	9	508	-96.14133333333335	-524.0086666666667	-3000.0	14	11.132	18	8
16	2787802244245925	9305	8	509	-94.0	-573.6040995415849	-3000.0	11	11.298	18	8
17	2787914486165455	9814	9	508	-90.56133333333334	-460.160283464567	-3000.0	8	11.204	18	8
18	2788019070776444	10334	9	509	-91.16533333333335	-374.5174092992796	-3000.0	9	11.75	19	8
19	2788140214425693	10855	9	509	-87.38933333333334	-449.46890111329407	-3000.0	9	11.896	17	8
20	2788249151359123	11372	8	509	-85.30799999999999	-443.7951355599215	-3000.0	8	11.894	18	8
21	2788352552490752	11907	9	508	-87.38799999999999	-281.27717322834644	-3000.0	9	12.452	19	8
22	2788476076085519	12445	9	509	-86.01733333333335	-390.9600445317617	-3000.0	9	11.614	19	8
23	2788600846872196	12954	9	509	-85.80666666666667	-420.5511565160444	-3000.0	8	11.642	19	8
24	2788750577410538	13466	10	509	-85.10933333333337	-568.9597354289458	-3000.0	10	11.54	19	8
25	2788901136567176	13979	10	510	-84.59866666666667	-416.97926797385617	-3000.0	12	11.446	19	8
26	2789055321334023	14512	10	510	-84.028	-376.8333725490196	-3000.0	12	11.076	18	8
27	2789225341333837	15056	8	510	-82.07733333333331	-490.40208104575163	-3000.0	12	10.686	18	8
28	2789398370816350	15586	9	508	-81.91733333333333	-426.86033858267723	-3000.0	11	10.628	17	8
29	2789615230974613	16107	9	509	-81.13866666666667	-331.45107007203666	-3000.0	13	10.818	17	8
30	2789842980879770	16635	9	509	-81.58666666666666	-418.4677825802226	-3000.0	13	10.384	17	8
31	2790068919918014	17162	8	509	-82.53066666666666	-465.3436070726916	-3000.0	12	10.266	17	8
32	2790286294061232	17671	9	508	-81.39866666666666	-290.3242467191601	-3000.0	13	10.514	16	8
33	2790542447251925	18193	9	509	-80.10266666666668	-350.21396725605763	-3000.0	12	10.536	15	8
34	2790806506795350	18723	7	509	-77.08533333333331	-374.3869207596594	-3000.0	11	10.776	16	8
35	2791068285803475	19254	9	507	-75.06666666666666	-329.5820828402367	-3000.0	11	10.66	17	8
36	2791316804943421	19782	10	509	-75.524	-317.2965710543549	-3000.0	10	10.648	17	8
37	2791597187954590	20320	9	510	-76.12399999999998	-275.6792705882352	-3000.0	11	10.662	15	8
38	2791863308826730	20858	8	509	-77.96799999999999	-240.96265094957437	-3000.0	12	10.894	16	8
39	2792145726270023	21382	7	508	-77.87866666666667	-250.98622572178485	-3000.0	12	10.844	16	8
40	2792401786057394	21906	7	507	-75.61599999999999	-306.69194740302436	-3000.0	12	10.848	16	8
41	2792649097619696	22413	9	507	-75.84666666666666	-266.16546219592374	-3000.0	12	10.994	17	8
42	2792919605698728	22923	9	509	-72.66133333333333	-286.06000785854616	-3000.0	11	10.83	17	8
43	2793180880846706	23438	9	509	-71.98533333333334	-233.40742108709892	-3000.0	11	11.05	17	8
44	2793424218902866	23956	9	509	-72.05866666666668	-296.94327177472167	-3000.0	10	10.81	17	8
45	2793683188305078	24465	9	509	-72.71066666666667	-278.70396856581533	-3000.0	16	10.694	17	8
46	2793932514926356	24974	11	509	-71.26533333333333	-278.23925343811396	-3000.0	11	10.232	18	8
47	2794188238957241	25485	11	511	-72.43333333333334	-281.5638799739074	-3000.0	9	11.134	18	8
48	2794468521051091	26006	11	511	-70.44800000000001	-269.50453489889105	-3000.0	11	10.892	19	8
49	2794749525759048	26547	9	511	-70.96000000000001	-269.25587736464445	-3000.0	10	10.8	18	8
50	2794983628860962	27068	9	509	-71.344	-329.698527832351	-3000.0	12	10.254	18	8
51	2795215112719438	27577	10	509	-70.93466666666667	-366.4880419122463	-3000.0	10	10.362	15	8
52	2795464493861408	28087	10	510	-71.38533333333332	-291.5690065359477	-3000.0	11	10.418	16	8
53	2795729473291484	28618	9	510	-70.88933333333334	-291.8167477124183	-3000.0	12	10.926	17	8
54	2795965560459364	29127	9	509	-71.84800000000001	-308.540296005239	-3000.0	11	10.634	17	8
55	2796236611671202	29646	8	509	-69.73866666666666	-228.89462213490506	-3000.0	10	10.794	17	8
56	2796537247248199	30170	8	508	-70.10266666666665	-317.8922598425197	-3000.0	13	11.686	18	8
57	2796840025298319	30683	8	508	-70.15733333333334	-309.30590288713904	-3000.0	11	11.746	18	8
58	2797147845044151	31199	8	508	-70.40266666666665	-285.4148293963254	-3000.0	11	12.166	18	8
59	2797463754424183	31707	9	508	-60.70666666666666	-297.624217847769	-3000.0	9	12.284	19	8
60	2797773254453515	32229	8	509	-59.84400000000001	-293.33267059593976	-3000.0	9	12.354	20	8
