alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1212
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2784148433900502
Random seed:          1212
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2784487933224472	997	1	499	-107.1	-936.8443553774214	-3000.0	9	9.012	12	8
1	2784559912201867	1513	2	501	-97.22933333333334	-590.9426959414502	-3000.0	8	9.364	12	8
2	2784613656043110	2019	3	502	-98.11333333333334	-378.63678353253636	-3000.0	11	9.844	14	8
3	2784673378046682	2547	5	503	-93.85866666666669	-243.75928429423456	-3000.0	11	10.49	15	8
4	2784740355199337	3054	5	505	-95.44133333333333	-380.13084092409247	-3000.0	11	10.11	16	8
5	2784809939313117	3559	5	505	-94.308	-362.3626798679868	-3000.0	13	9.892	16	8
6	2784872745485968	4070	6	505	-94.23599999999999	-330.03061650165006	-3000.0	12	9.768	15	8
7	2784944215892479	4597	4	506	-91.08399999999997	-302.5984584980237	-3000.0	12	10.228	17	8
8	2785030188298623	5116	4	504	-82.15466666666667	-320.96834126984135	-3000.0	13	10.236	15	8
9	2785125104385820	5620	6	504	-83.95333333333332	-359.46673280423295	-3000.0	14	10.338	15	8
10	2785214888705852	6126	7	506	-83.66266666666667	-330.6902635046113	-3000.0	14	10.266	16	8
11	2785293442251742	6640	9	507	-78.28133333333334	-296.4914924391847	-3000.0	14	10.39	15	8
12	2785391742683890	7172	8	509	-75.72666666666666	-286.64453438113935	-3000.0	13	11.07	16	8
13	2785517942194820	7694	7	508	-78.42800000000001	-342.35521522309716	-3000.0	14	10.68	17	8
14	2785636801149178	8231	6	507	-77.18266666666666	-341.7633898750823	-3000.0	14	10.594	17	8
15	2785739533112405	8761	6	506	-77.24933333333334	-382.93690645586304	-3000.0	14	10.24	16	8
16	2785832282295630	9296	6	506	-76.78133333333334	-327.72800790513827	-3000.0	13	10.114	17	8
17	2785945839147434	9809	7	506	-66.95600000000002	-298.2545138339921	-3000.0	16	10.462	18	8
18	2786036903224875	10322	7	507	-69.668	-285.5469796186719	-3000.0	16	10.426	19	8
19	2786127917845587	10834	9	507	-74.884	-271.7037291255753	-3000.0	15	10.398	17	8
20	2786225323740829	11354	9	509	-69.37600000000002	-292.9668316961362	-3000.0	16	10.268	18	8
21	2786348728756984	11876	9	509	-69.452	-281.9380589390963	-3000.0	17	11.038	18	8
