alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1515
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_MountainCar/run_2784175489273741
Random seed:          1515
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2786499700362028	997	1	499	-451.96	-2009.607483767535	-2501.0	8	9.378	14	8
1	2787539621289944	1498	3	501	-208.80319999999995	-1856.6562970059883	-2501.0	10	9.562	15	8
2	2788671002749567	2001	3	503	-210.58879999999996	-1687.6251228628232	-2501.0	11	9.854	15	8
3	2790455767401346	2504	3	503	-207.5984	-1397.0925455268393	-2501.0	9	9.676	15	8
4	2792189832930411	3007	3	503	-202.48	-1263.6965534791261	-2501.0	11	10.09	16	8
5	2793887938089002	3510	4	503	-202.11360000000002	-1217.5084373757456	-2501.0	11	10.04	15	8
6	2796327691702298	4022	4	504	-201.5152	-1012.1424380952376	-2501.0	10	10.58	17	8
7	2798513399370078	4548	4	504	-194.9536	-874.1659873015875	-2501.0	9	10.634	18	8
8	2800749902469940	5052	4	504	-194.8192	-804.5289809523807	-2501.0	9	9.788	16	8
9	2803028798848202	5556	4	504	-195.34400000000002	-678.2548285714281	-2501.0	9	9.756	16	8
10	2805269896851019	6060	4	504	-193.73119999999992	-666.9466412698412	-2501.0	8	9.958	17	8
11	2807589381332951	6565	4	504	-191.8576	-645.8621777777777	-2501.0	9	9.82	16	8
12	2809666123874141	7069	4	504	-193.1904	-613.9691873015875	-2501.0	8	10.06	17	8
13	2811798399798091	7573	4	504	-194.0304	-694.3283333333331	-2501.0	10	9.978	18	8
14	2814015094499447	8085	5	504	-191.45280000000002	-664.8062444444442	-2501.0	9	10.134	19	8
15	2816182450188278	8596	4	505	-191.9616	-684.8681980198021	-2501.0	9	9.872	18	8
16	2818164361941892	9100	5	504	-192.0544	-842.1870317460317	-2501.0	9	9.616	18	8
17	2820204599154936	9605	5	505	-189.9312	-718.3731231683169	-2501.0	9	9.416	15	8
18	2822319107969097	10119	5	505	-190.38240000000002	-689.3653607920792	-2501.0	8	9.388	14	8
19	2824363119375765	10629	5	505	-189.15520000000004	-719.3612007920791	-2501.0	9	9.47	13	8
20	2826377521222449	11134	6	505	-187.93600000000006	-760.8224475247525	-2501.0	8	9.514	14	8
21	2828507319929814	11640	6	506	-185.10879999999997	-661.6289169960475	-2501.0	9	9.668	14	8
22	2830478459374176	12146	7	506	-185.784	-727.4706181818184	-2501.0	8	10.008	15	8
23	2832533084059806	12687	5	507	-191.78879999999998	-669.2337136094674	-2501.0	10	10.186	16	8
24	2834547926694638	13206	5	505	-186.25440000000003	-768.0140198019801	-2501.0	9	10.272	16	8
25	2836634407795436	13711	6	505	-188.05120000000002	-718.1442249504952	-2501.0	9	10.312	17	8
26	2838828062055100	14227	5	506	-187.55360000000002	-635.0856031620555	-2501.0	9	10.69	18	8
27	2840854816876644	14732	5	505	-187.58559999999994	-640.8000443564357	-2501.0	8	10.802	18	8
28	2842935379908797	15254	4	505	-185.1456	-623.1213560396043	-2501.0	10	10.712	17	8
29	2845015897529054	15782	4	504	-187.984	-586.3863650793652	-2501.0	10	10.4	17	8
30	2846992311029944	16288	6	504	-186.208	-648.7195206349207	-2501.0	11	10.406	17	8
31	2849128838172802	16794	6	506	-186.9504	-630.4479620553359	-2501.0	10	11.124	17	8
32	2851228776205200	17303	6	506	-185.60479999999998	-593.6855367588932	-2501.0	8	10.938	17	8
33	2853367167493828	17831	5	506	-184.2976	-574.8404584980237	-2501.0	11	11.364	17	8
34	2855598498904296	18338	6	505	-184.5808	-527.5330566336635	-2501.0	12	11.428	17	8
35	2857787847779164	18858	5	506	-185.776	-542.4175557312253	-2501.0	12	11.618	18	8
