**********************************
*   Optimizing GRN with GRNEAT   *
**********************************

---- Evolution parameters ----
Folder name:                        NMSarsa_ActorCriticPendulum/run_76392139137808
Evaluator name:                     NMSarsa_ActorCriticPendulum
Random seed:                        1616
GREAT activated:                    true
Max iterations:                     500
Population size:                    500
Save Population:                    false
Representative method:              1
Species size adjusting methods:     2
Dynamics coeff for genome distance: true
GREAT initialization                true
Number of CPUs                      8
Speciation threshold:               0.15
Species min size:                   15
Initial duplicates:                 19
Tournament size:                    3
Crossover rate:                     0.2
Mutation rate:                      0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	76842497198391	480	24	480	365.48456799505095	-618.9359443585371	-940.7541425485663	8	7.68	8	8
1	77516202550249	1058	18	524	303.4640497811548	-679.9788125252988	-972.9203239281983	8	8.848	10	8
2	78253943458114	1614	18	518	350.6352610694123	-532.967644564062	-978.0131314813196	10	9.016	11	8
3	78945608159307	2187	17	518	274.5477181724656	-515.6219754872807	-950.3436351631821	9	9.166	12	8
4	79467220425069	2816	12	517	238.9318929846796	-552.9348052033004	-946.7959733603033	9	9.394	13	8
5	79985311370452	3374	11	512	254.71041076195561	-506.18082893005305	-928.3193556142492	8	9.484	15	8
6	80661820401127	3922	10	511	298.32783670403126	-368.42971082635654	-971.7283278667976	8	9.522	15	8
7	81381108721207	4455	11	510	309.92581944670104	-263.90822529534506	-948.6961237835466	12	9.958	16	8
8	81971966965354	5016	10	551	308.5107972525856	-318.75434727587304	-931.6168277361375	12	10.904	16	8
9	82580660665089	5533	9	510	316.17578229813296	-291.10616312059074	-947.838370946774	10	9.846	16	8
10	83651564175147	6107	11	557	318.2867402201128	-235.57089575215804	-947.7017059878331	8	10.596	15	8
11	84910934765684	6688	7	540	336.53579214453345	-213.591378315086	-948.1031232631115	10	10.744	14	8
12	85614768186334	7247	6	553	346.5107014965543	-171.8490347266492	-947.1723005137882	11	10.674	15	8
13	86520992440882	8464	4	1212	357.6621557336467	-223.1945074840661	-917.8455450157251	14	25.202	15	8
14	86929942699854	8968	4	504	355.21481069671046	-151.7521994616646	-945.9757419057715	14	10.618	15	8
15	87472173602435	9484	4	510	341.44838060829596	-85.99186579319505	-925.9816019846123	10	10.588	14	8
16	88293233691993	10023	4	539	356.5217751034954	14.998209816810588	-915.9133792156292	10	10.94	14	8
17	89688019962395	10766	5	738	357.42504310951875	65.7997821600462	-917.8326733477498	10	15.722	15	8
18	91729603955371	11284	4	505	366.66291842493774	141.3744671751849	-917.4175737507926	11	10.696	15	8
19	94366328185895	11794	4	504	361.400245535938	202.12402509620304	-911.92708556994	11	10.838	14	8
20	97226399131328	12299	5	504	368.29816986268895	233.52813076714116	-914.6739256966291	10	11.036	15	8
21	100314561702158	12811	5	505	370.13271768178964	250.4395725986194	-912.5680349271867	10	10.448	16	8
22	103349344096363	13321	5	505	386.12028030702885	287.83884770541914	-917.9639591646638	11	10.136	16	8
23	105981199042543	13826	5	505	381.408363503339	287.8826984552858	-912.7810482978955	9	10.252	15	8
24	109648035220199	14343	5	505	383.6982262813614	290.38235321579685	-914.4653513277735	11	10.85	16	8
25	113133634158678	14858	6	505	388.7947724680799	306.28751079861684	-922.3615690016612	10	10.716	16	8
26	115863073194118	15364	6	506	392.49247924391824	315.7087404365492	-910.8376743071815	9	11.03	17	8
27	119348839354697	15881	5	506	401.85487964816366	340.0495165962805	-915.828355238202	10	11.184	17	8
28	122988719716760	16396	5	505	397.8091569108317	320.2753746987695	-912.0285432583047	10	11.308	18	8
29	125649777092510	16901	5	505	401.08444918589674	334.44683902250176	-914.9183826919635	10	11.526	19	8
30	128901481031380	17407	5	505	405.1429502433181	343.5051574815836	-914.8901836871679	11	11.428	20	8
31	132103477127220	17912	5	505	402.81367911738226	331.8509552557309	-912.8682964830601	11	11.104	21	8
32	135368391229803	18417	6	505	412.2448608166295	326.3037514953764	-915.3638841489844	12	11.306	18	8
33	138540505709243	18924	6	506	410.76170778161816	312.94486981984613	-915.3901448708114	12	11.956	18	8
34	141935673037415	19430	6	506	413.4617289305297	317.29763450373883	-916.8776448702077	13	11.72	19	8
35	145111585532119	19936	6	506	418.41761840680255	319.5583552265361	-910.7495959332311	11	11.526	18	8
36	148450849489096	20447	6	506	419.26875409354864	322.04215726732764	-911.6441594696346	12	11.778	17	8
37	151978828194331	20959	6	506	425.96094873314996	342.4298996725343	-912.6124753247273	10	11.938	17	8
38	155084047153860	21465	6	506	425.5604306348474	341.9317620468009	-916.9935923480779	10	11.828	17	8
39	158316719799592	21971	7	506	429.5283170134653	354.253970648797	-916.3232252664321	12	11.858	18	8
40	161846622918836	22482	7	507	441.77707744262113	350.772197798631	-913.5930351215197	12	11.562	18	8
41	164806158035645	22994	7	507	430.783674814237	340.1690466614016	-919.4143785808054	15	11.668	18	8
42	168021936452054	23501	7	507	429.84778154059114	328.46891539377094	-917.4425013375136	14	11.592	18	8
43	171502622162145	24008	7	507	431.9124930812141	353.01057261465627	-916.9466232309501	15	12.058	18	8
44	175198953705871	24544	6	507	433.72688095356796	343.527193896675	-911.2461558817151	16	12.712	19	8
45	178710432787322	25061	7	506	432.488893829303	371.40190800509635	-913.384460028782	15	12.538	19	8
46	182427361699840	25591	7	507	434.2142154525727	371.99103361666016	-909.2156054326547	17	13.076	20	8
47	186155954690824	26112	7	507	435.75015505670723	339.7818147159212	-913.7431431404735	15	13.364	20	8
48	189542978890656	26628	7	507	435.26700158457453	373.1874881121738	-902.7067886260589	12	13.648	20	8
49	193095593677346	27149	6	507	430.48583031266674	357.41345147334476	-914.1352379167482	14	13.76	20	8
50	196448931060165	27655	6	506	432.9675855371193	366.2486649912899	-910.9072243342431	16	14.062	20	8
51	200156142575854	28166	6	506	435.00912942729025	351.183758271743	-911.7428905441469	15	14.15	21	8
52	203750956171599	28683	6	506	437.2387396934077	345.87419646831364	-911.9291521880691	14	13.726	21	8
53	207276860068470	29201	6	506	438.9456205806046	358.6276188918741	-912.887569253932	18	14.144	22	8
54	210770629183311	29707	8	506	438.41669627425046	344.87381813752876	-912.3603509649006	18	13.86	21	8
55	213404530362700	30215	9	508	435.2296531804928	359.3550109603031	-915.0260207511361	20	13.722	22	8
56	217076408747412	30726	9	509	435.8096879184924	365.30113029167956	-919.6827037395625	13	13.556	23	8
57	220555109381029	31246	8	509	439.92755655869854	370.92960217790915	-908.0914782912375	13	13.788	23	8
58	223992406810501	31758	9	508	435.9682203194388	360.05620847358756	-914.8416493219506	13	14.032	24	8
59	227596667091914	32267	9	509	442.36115643911893	352.11128453489573	-914.2270660409993	9	13.546	25	8
60	231306156833938	32788	10	509	436.8719042712731	351.56380501213226	-915.3920830265096	16	13.082	24	8
61	234824451464327	33298	10	510	435.6452004073045	365.98356599321204	-914.1553769397786	18	13.166	23	8
62	238479571475946	33826	8	510	435.0695734116313	365.6635757860151	-912.3367560890305	23	13.2	23	8
63	242373111297409	34343	9	508	436.36369191248104	376.1956751460496	-912.3946286533795	12	14.036	24	8
64	246259667674000	34870	8	509	436.8687048291044	378.10272669807614	-908.8719079768359	9	14.114	24	8
65	249797543528865	35378	8	508	436.355942620843	377.84754179880093	-910.9080560211132	13	14.074	25	8
66	253529543677629	35886	8	508	439.70281844941724	357.7354819823778	-916.1431448046708	17	14.066	23	8
67	257364852642638	36400	9	508	438.8511999913284	358.94985511251423	-911.6236461481247	20	14.46	23	8
68	260618569029629	36911	10	509	440.447569053789	383.7674808689085	-906.512620107066	21	14.042	24	8
69	264823315137822	37451	9	510	438.4234358614369	384.27413113207183	-913.1837146619375	16	14.454	24	8
70	268423592742608	37969	10	509	438.9364873619838	380.63964502616454	-913.7267337251192	14	15.232	24	8
71	272255759186754	38479	10	510	440.38267037274596	388.686749628619	-911.8569169435671	19	14.312	24	8
72	276349908207531	39014	9	510	440.54800012292355	372.97524717053534	-919.2938758319013	17	14.706	25	8
73	280138406187398	39527	9	509	440.8074410872603	387.6473734367617	-911.1456806621591	15	15.226	25	8
74	284094713403563	40047	9	509	442.0533217259624	392.51309434658185	-909.710983868837	11	14.622	25	8
75	287959563388086	40556	9	509	439.4889559316998	371.16761025509845	-907.0086964593509	16	14.462	25	8
76	291813064871358	41077	9	509	440.33097888115805	381.0169549825519	-913.3972502603297	12	15.082	25	8
77	295370853516691	41587	9	509	439.2734563012073	387.1035024020719	-917.0467940490188	11	14.952	25	8
78	298972382929709	42096	9	509	442.70686618698505	395.55079738006316	-915.0299378313503	11	14.792	26	8
79	302756221696302	42605	9	509	441.91052890072575	373.0303104964618	-912.894580375826	14	14.924	25	8
80	306418166886810	43116	9	509	439.4375736629762	388.6138916456865	-917.7895142393177	15	15.222	25	8
81	310235427777273	43625	9	509	443.4268960627354	388.14328889192376	-915.6870013038383	12	15.454	24	8
82	314171714765810	44134	9	509	443.64208574525696	397.543970599581	-906.5942741056622	18	16.034	25	8
83	317970532491761	44643	9	509	439.69882284658524	394.36525571303406	-909.3827586020676	11	15.994	25	8
84	321820433119392	45152	9	509	444.8555553614484	397.73040127035523	-915.0675391308357	18	16.17	26	8
85	325616229689344	45661	9	509	441.9982651135657	392.35443039573903	-919.0541820905038	16	16.2	26	8
86	329449540626662	46170	9	509	443.4286411371524	383.4669640614568	-913.4717768616085	8	16.334	26	8
87	333204979308978	46679	9	509	443.2662807198941	386.6791974318711	-923.5793465670736	14	16.21	26	8
88	337207430872495	47192	8	509	442.86492898497715	392.7335992893469	-912.0870199119711	13	16.856	27	8
89	341064495696375	47700	8	508	441.75852623156874	400.4628205408513	-902.041818986856	14	16.994	28	8
90	344772550733507	48208	8	508	444.597117452923	389.78620762517284	-910.045778178617	13	16.878	29	8
91	348662672049168	48716	8	508	443.68004934091084	392.6014891825815	-915.2120641016613	15	17.29	30	8
92	352364561513346	49224	8	508	444.2740417022866	390.037448344367	-909.7708325055186	12	17.458	30	8
93	356170976856703	49732	8	508	443.2658900264781	384.657940328482	-920.7503042045802	14	17.392	25	8
94	359926194268127	50240	8	508	441.8653393426194	395.9591393640432	-909.0426413009768	14	17.586	26	8
95	363729831908801	50748	8	508	444.7482237245179	394.4299160454163	-916.4766730362949	15	17.458	26	8
96	367536720486148	51265	7	508	443.5689375493173	397.1494354392708	-913.4738642804535	14	17.634	26	8
