alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1313
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_MountainCar/run_2784175483791884
Random seed:          1313
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2786065435099415	997	1	499	-314.9744	-2012.5682661322646	-2501.0	9	9.712	14	8
1	2786967840500705	1503	2	501	-219.62560000000002	-1931.1340838323358	-2501.0	12	10.044	15	8
2	2787888663211791	2005	3	502	-221.06880000000004	-1974.9617243027883	-2501.0	13	9.856	15	8
3	2788778463765621	2508	3	503	-217.84799999999998	-1960.0947499005977	-2501.0	12	9.728	15	8
4	2789971575518010	3011	3	503	-219.1792	-1781.3667658051688	-2501.0	12	10.046	15	8
5	2791342267997390	3520	4	503	-213.40800000000002	-1670.8173232604372	-2501.0	12	10.312	16	8
6	2792486743252720	4026	6	504	-212.72	-1565.4818761904762	-2501.0	12	10.514	15	8
7	2793535756551478	4553	6	506	-211.26239999999996	-1664.6103462450594	-2501.0	12	9.974	15	8
8	2794597181878341	5059	6	506	-198.9104000000001	-1661.5710292490119	-2501.0	10	10.2	16	8
9	2795732607623058	5568	7	506	-201.504	-1615.2973723320156	-2501.0	13	10.442	15	8
10	2796905198428024	6086	7	507	-198.97599999999994	-1598.1931455621302	-2501.0	13	10.24	16	8
11	2798273292504380	6593	7	507	-194.76960000000003	-1672.461478500986	-2501.0	11	10.33	15	8
12	2799707424039172	7100	7	507	-193.1744	-1595.9725254437876	-2501.0	11	10.458	15	8
13	2801139374660642	7623	7	507	-187.67840000000004	-1523.9775179487176	-2501.0	12	10.54	16	8
14	2802796923181305	8131	8	507	-188.75839999999997	-1324.043509270217	-2501.0	12	10.66	16	8
15	2804261666091862	8642	7	508	-190.7376	-1432.4179811023623	-2501.0	9	10.356	16	8
16	2805603110694800	9163	7	507	-192.94400000000005	-1552.8368568047335	-2501.0	11	10.224	16	8
17	2807022772902521	9680	7	507	-194.33600000000007	-1444.792508086785	-2501.0	11	10.536	17	8
18	2808447495875424	10198	7	507	-194.5936	-1470.0018335305717	-2501.0	9	10.302	17	8
19	2809775190627324	10705	7	507	-191.4832	-1445.8334295857987	-2501.0	14	10.584	17	8
20	2811090552437382	11212	7	507	-189.02720000000002	-1489.9508954635107	-2501.0	14	10.672	17	8
21	2812686100182676	11719	7	507	-192.0752	-1304.5967810650884	-2501.0	16	11.162	17	8
22	2814583732778013	12226	7	507	-189.1552	-987.1670469428009	-2501.0	14	11.126	18	8
23	2816363590701145	12733	7	507	-184.70719999999997	-1036.7201293885603	-2501.0	14	11.784	19	8
24	2818112480522752	13240	7	507	-190.93759999999995	-1020.4161451676528	-2501.0	14	11.928	17	8
25	2819674964831381	13763	5	507	-188.31039999999996	-1261.8818714003953	-2501.0	12	11.936	17	8
26	2821066609475009	14268	5	505	-187.53920000000002	-1484.5656871287138	-2501.0	12	12.742	18	8
27	2822335358886518	14773	5	505	-185.92799999999997	-1454.3209093069313	-2501.0	12	12.626	18	8
28	2823801837137830	15278	5	505	-184.10240000000002	-1365.4008934653466	-2501.0	15	12.23	19	8
29	2825263756988573	15783	5	505	-187.2416	-1255.2454209900989	-2501.0	14	12.404	18	8
30	2826776456130650	16288	5	505	-181.96640000000002	-1110.5066645544553	-2501.0	15	12.852	18	8
31	2828158207641843	16793	5	505	-180.70239999999998	-1084.8314645544554	-2501.0	17	12.646	17	8
32	2829606679426295	17298	5	505	-178.42719999999997	-1191.6541877227721	-2501.0	18	13.576	18	8
