**********************************
*   Optimizing GRN with GRNEAT   *
**********************************

---- Evolution parameters ----
Folder name:                        NMSarsa_Maze/run_3563447967140901
Evaluator name:                     NMSarsa_Maze
Random seed:                        777
GREAT activated:                    true
Max iterations:                     150
Population size:                    500
Save Population:                    false
Representative method:              1
Species size adjusting methods:     2
Dynamics coeff for genome distance: true
GREAT initialization                true
Number of CPUs                      4
Speciation threshold:               0.15
Species min size:                   15
Initial duplicates:                 19
Tournament size:                    3
Crossover rate:                     0.2
Mutation rate:                      0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	3563772789139354	480	24	480	0.8406531531531533	-2.39071272235001	-4.054054054054054	8	7.68	8	8
1	3564236344340289	1056	15	523	0.8206638297872341	-3.2181694426882843	-4.054054054054054	8	8.782	10	8
2	3564726786901055	1644	15	515	0.8674211711711711	-2.8420484364782053	-4.054054054054054	8	8.896	12	8
3	3565134505915412	2198	15	515	0.8798310810810811	-2.6802683670450045	-4.054054054054054	8	9.222	12	8
4	3565549244638248	2756	13	517	0.8206081081081081	-2.6985587351609404	-4.054054054054054	9	9.466	13	8
5	3565953942603007	3304	14	513	0.8204391891891892	-2.457438264729829	-4.054054054054054	8	9.612	14	8
6	3566351049162462	3858	12	514	0.8177927927927929	-2.3305127598974917	-4.054054054054054	9	9.816	15	8
7	3566727371443203	4403	10	512	0.8503153153153153	-2.123033874027369	-4.054054054054054	10	10.032	15	8
8	3567048649393306	4922	10	509	0.8392510638297872	-1.5587739505086327	-4.054054054054054	11	10.332	15	8
9	3567376159410773	5462	9	510	0.8572972972972973	-1.2210040481626814	-4.054054054054054	14	10.278	15	8
10	3567683132814069	6006	7	528	0.8686486486486485	-0.7856128945888587	-4.054054054054054	15	11.132	15	8
11	3567986439839794	6532	7	507	0.8659290540540541	-0.5134492567066626	-4.054054054054054	14	10.86	16	8
12	3568339554614885	7167	4	612	0.8102477477477478	-0.5421366998412681	-4.054054054054054	9	12.808	15	8
13	3568609902615331	7671	5	504	0.8189189189189189	-0.5346395985841467	-4.054054054054054	8	10.696	15	8
14	3568861583877866	8189	5	505	0.8166103603603605	-0.30926764992588973	-4.054054054054054	13	10.864	16	8
15	3569153027386578	8772	4	563	0.7957207207207206	-0.26313156717807723	-4.054054054054054	11	11.924	17	8
16	3569434660096092	9304	4	504	0.7972972972972973	-0.3439446130743205	-4.054054054054054	13	10.656	18	8
17	3569704077515934	9826	4	504	0.8092905405405405	-0.46948591807613066	-4.054054054054054	9	11.26	15	8
18	3569917826100368	10330	6	504	0.8214527027027027	-0.20400588542569922	-4.054054054054054	12	11.442	16	8
19	3570234249249338	10939	5	593	0.8313063063063064	-0.28490684139702815	-4.054054054054054	12	13.986	16	8
20	3570476993702074	11444	5	505	0.8164977477477476	-0.21009713205305586	-4.054054054054054	12	10.878	17	8
21	3570812132062343	12072	5	600	0.7429054054054054	-0.3093441964011885	-4.054054054054054	9	12.178	16	8
22	3571043159434424	12580	5	505	0.8084255319148936	-0.34574064473152316	-4.054054054054054	10	10.142	17	8
23	3571305191652896	13086	5	506	0.7503319148936171	-0.6035099041329612	-4.054054054054054	9	9.19	16	8
24	3571634595051654	13612	5	513	0.7808170212765958	-1.4371141542998775	-4.054054054054054	8	9.45	14	8
25	3571901837656726	14117	5	505	0.7752815315315316	-0.5694943383682821	-4.054054054054054	12	9.502	14	8
26	3572166829452149	14629	5	505	0.8137950450450451	-0.37735417923505993	-4.054054054054054	8	9.48	14	8
27	3572447528595478	15161	6	505	0.797972972972973	-0.257593045735856	-4.054054054054054	10	9.526	15	8
28	3572722923618722	15682	7	517	0.8139234042553192	-0.5525328849405814	-4.054054054054054	10	9.704	14	8
29	3573173549637291	16550	8	852	0.8309684684684686	-0.5309070387213707	-4.054054054054054	8	15.892	14	8
30	3573431338281287	17073	5	509	0.8444256756756757	-0.5190151835487204	-4.054054054054054	10	9.184	14	8
31	3573749216507578	17809	6	735	0.7814752252252252	-0.16957001560831345	-4.054054054054054	10	13.772	15	8
32	3574000748590810	18371	5	534	0.841509009009009	-0.13286142022371408	-4.054054054054054	8	9.838	13	8
33	3574252282107118	18943	4	567	0.8569932432432432	-0.09041318139314598	-4.054054054054054	9	10.57	14	8
34	3574529952437210	19583	6	640	0.8527477477477478	-0.14233093158484283	-4.054054054054054	12	12.518	15	8
35	3574851413972755	20182	4	585	0.8197072072072072	-0.7399131758436021	-4.054054054054054	10	11.06	13	8
36	3575170673713260	20810	4	617	0.853079954954955	-0.388795290440273	-4.054054054054054	11	11.988	14	8
37	3575563327140634	21604	7	790	0.854588963963964	-0.3747808268125383	-4.054054054054054	10	14.952	13	8
38	3576384560774507	23208	8	1586	0.8558445945945946	-0.38951039758769535	-4.054054054054054	11	30.576	14	8
39	3576732960995664	23741	8	528	0.8485641891891892	-2.0976210113298768	-4.054054054054054	10	9.53	13	8
40	3577124404244393	24307	6	530	0.8414358108108109	-1.8375567560894919	-4.054054054054054	14	9.694	14	8
41	3577470258246137	24828	6	512	0.8365033783783784	-1.8416813807231032	-4.054054054054054	9	9.098	12	8
42	3577761081875504	25345	6	506	0.826126126126126	-0.8902152207627695	-4.054054054054054	8	9.284	12	8
43	3578032775307406	25853	7	506	0.8144	-0.5233607050453029	-4.054054054054054	12	9.562	13	8
44	3578314467859494	26397	7	535	0.8456644144144143	-0.3299472978436778	-4.054054054054054	12	10.67	14	8
45	3578601189818835	26921	6	507	0.8560191441441442	-0.34405804329760964	-4.054054054054054	12	9.83	15	8
46	3578870142142045	27428	7	506	0.8543581081081082	-0.7144473448198008	-4.054054054054054	12	9.192	15	8
47	3579151168247601	27935	7	507	0.858322072072072	-0.7707533733028006	-4.054054054054054	11	9.914	16	8
48	3579425516896690	28469	7	526	0.85615990990991	-0.33565337750378804	-4.054054054054054	11	10.176	15	8
49	3579683420137516	29016	5	537	0.847195945945946	-0.18274707879161697	-4.054054054054054	12	9.866	14	8
50	3580008869610991	29655	3	622	0.7927148936170213	-0.29996389225306586	-4.054054054054054	9	12.858	14	8
51	3580266789302357	30163	5	503	0.715659574468085	-0.24448632978818674	-4.054054054054054	9	9.132	14	8
52	3580555832469243	30752	6	589	0.8017229729729729	-0.24011351466880687	-4.054054054054054	8	10.752	14	8
53	3580800982626095	31262	5	506	0.7709459459459459	-0.06827919234094074	-4.054054054054054	11	9.536	14	8
54	3581227903085924	32136	5	870	0.8137872340425533	-0.23440926448458724	-4.054054054054054	8	16.278	15	8
55	3581472013158003	32644	5	505	0.7659346846846848	-0.09899110776460045	-4.054054054054054	8	9.906	15	8
56	3581781896037225	33261	5	597	0.768186936936937	-0.14287480749540302	-4.054054054054054	12	11.64	16	8
57	3582137408584274	33975	5	710	0.7364255319148936	-0.3229633603171645	-4.054054054054054	9	13.152	17	8
58	3582391416356489	34489	5	505	0.8298893617021277	-0.13390829783438377	-4.054054054054054	9	10.606	17	8
59	3582673546793066	35062	4	570	0.8230405405405404	-0.047288667110559644	-4.054054054054054	10	11.616	18	8
60	3599959320573459	71108	12	36046	0.8484684684684685	-0.10171677113033493	-4.054054054054054	11	733.276	18	8
61	3600342359039620	71698	7	544	0.8225872340425532	-0.9525684753376273	-4.054054054054054	15	10.728	17	8
62	3600631145678294	72229	7	507	0.8418186936936937	-0.4098855971337068	-4.054054054054054	11	10.832	18	8
63	3600982804925285	72758	8	518	0.8119932432432433	-1.6437335482159237	-4.054054054054054	8	10.076	16	8
64	3601325580733073	73305	6	528	0.7083063829787234	-1.0071853743225825	-4.054054054054054	8	10.436	15	8
65	3601615343882246	73822	5	506	0.7119932432432432	-0.4356924660826834	-4.054054054054054	9	10.032	15	8
66	3601885455999527	74333	6	511	0.8121058558558559	-0.35254320445690307	-4.054054054054054	8	9.844	14	8
67	3602179582595021	74889	7	541	0.8187914893617021	-0.27619412510004804	-4.054054054054054	10	10.18	14	8
68	3602509967284569	75433	6	513	0.8350788288288288	-0.4131113995387698	-4.054054054054054	9	9.314	13	8
69	3602805281029288	75997	6	552	0.8365990990990991	-0.1567554128538807	-4.054054054054054	8	10.596	14	8
70	3603090255973944	76526	5	506	0.8343468468468469	0.014261025713292134	-4.054054054054054	9	9.752	15	8
71	3604731378560814	80099	8	3571	0.8563063063063062	0.1533585464865714	-4.054054054054054	10	80.816	16	8
72	3605171104006811	81126	7	1008	0.8690259009009009	0.42384839363965027	-4.054054054054054	9	19.686	16	8
73	3605398065218985	81647	7	507	0.8653941441441442	0.5159739510566844	-4.054054054054054	11	9.61	16	8
74	3605673470016919	82254	7	594	0.8710078828828829	0.5496823821000238	-4.054054054054054	9	11.34	13	8
75	3605981759849679	82829	7	574	0.8663457207207207	0.7084688558678777	-4.054054054054054	10	11.268	14	8
76	3606261986571444	83343	6	507	0.8719932432432432	0.737067566698009	-4.054054054054054	9	9.956	14	8
77	3606579654963674	83877	5	506	0.8662274774774774	0.6974781584944629	-4.054054054054054	9	10.066	14	8
78	3606862643553516	84382	5	505	0.8669538288288289	0.7380809810368617	-4.054054054054054	8	10.292	15	8
79	3607166240876489	84887	5	505	0.870777027027027	0.7717317129965442	-4.054054054054054	9	10.394	15	8
80	3607459416291580	85392	5	505	0.8697240990990991	0.7505380883801434	-4.054054054054054	9	10.502	15	8
81	3607792100836181	85915	5	505	0.8707150900900901	0.7244115505667876	-4.054054054054054	10	10.54	15	8
82	3608112568085517	86432	6	505	0.8678153153153154	0.7235686977797261	-4.054054054054054	8	10.468	16	8
83	3608393220471432	86938	6	506	0.8678153153153154	0.7487092612627765	-4.054054054054054	8	10.372	17	8
84	3608731127148628	87471	5	506	0.8715202702702702	0.7138831875970241	-4.054054054054054	9	10.608	18	8
85	3609050526515282	87998	6	505	0.8697747747747747	0.7644260590946963	-4.054054054054054	9	10.652	18	8
86	3609373722055715	88518	6	506	0.8731869369369369	0.7600730376994185	-4.054054054054054	9	10.9	17	8
87	3609668385305565	89037	7	506	0.8719200450450451	0.7508200398173802	-4.054054054054054	11	10.386	18	8
88	3609992466729260	89573	6	507	0.8717342342342342	0.7604893132185441	-4.054054054054054	9	10.118	16	8
89	3610338118622530	90113	6	506	0.8697578828828828	0.7743774880578166	-4.054054054054054	12	10.306	16	8
90	3610648904262415	90643	7	506	0.8707038288288288	0.7603849552693724	-3.906193693693694	8	10.488	17	8
91	3610940411077343	91162	8	507	0.8733896396396397	0.7615910942643512	-4.054054054054054	9	10.716	17	8
92	3611235041066277	91680	8	508	0.8714921171171172	0.7467516136959124	-4.054054054054054	10	10.814	17	8
93	3611518743599303	92192	9	508	0.8701069819819821	0.7433726382688183	-4.054054054054054	11	10.71	16	8
94	3611810909632077	92720	10	509	0.872134009009009	0.7476326767560941	-4.054054054054054	10	10.614	17	8
