alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 333
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_MountainCar/run_2784175431646262
Random seed:          333
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	2786988029651438	997	1	499	-219.39520000000002	-876.6174428857706	-2501.0	11	10.368	15	8
1	2789045207034459	1498	1	501	-215.9136	-733.6454259481043	-2501.0	13	10.992	16	8
2	2791193492155849	1999	2	501	-217.0336	-614.3311968063871	-2501.0	11	11.482	16	8
3	2793397350747274	2513	2	502	-216.39999999999992	-685.3882231075696	-2501.0	11	11.104	17	8
4	2795446017266653	3020	5	502	-213.144	-773.300733067729	-2501.0	14	11.07	17	8
5	2797340481643281	3526	4	505	-215.616	-779.9672649504948	-2501.0	11	10.888	16	8
6	2799313604307739	4041	4	504	-214.58720000000005	-704.2161111111111	-2501.0	15	10.978	17	8
7	2801441523341361	4545	4	504	-214.9456	-618.0716920634922	-2501.0	14	11.366	18	8
8	2803421199922106	5049	4	504	-209.608	-698.66126984127	-2501.0	11	11.264	16	8
9	2805529898541261	5553	5	504	-213.9264	-601.1852190476191	-2501.0	12	11.564	16	8
10	2807483832347343	6058	5	505	-211.60159999999996	-708.5250819801978	-2501.0	10	11.254	17	8
11	2809339954434584	6563	6	505	-207.72480000000004	-739.4484784158417	-2501.0	13	11.87	18	8
12	2811404759793343	7069	6	506	-198.5296	-633.406700395257	-2501.0	10	12.432	19	8
13	2813429317168736	7583	6	506	-209.82880000000006	-626.3067478260871	-2501.0	14	12.01	19	8
14	2815472695618293	8089	8	506	-202.79520000000005	-653.5481739130433	-2501.0	9	11.636	20	8
15	2817345884080350	8597	8	508	-204.9456	-733.6064440944881	-2501.0	11	11.338	19	8
16	2819362855175624	9117	7	508	-204.8992	-614.1925354330709	-2501.0	10	11.584	19	8
17	2821414735739857	9624	7	507	-202.0384	-577.632975147929	-2501.0	9	11.618	19	8
18	2823377214939685	10143	7	507	-198.3216	-596.9545214990137	-2501.0	10	11.794	19	8
19	2825505824520915	10658	7	507	-201.08159999999995	-585.773418540434	-2501.0	13	11.93	20	8
20	2827544152291742	11165	8	507	-201.00639999999999	-571.7750280078895	-2501.0	9	11.75	21	8
21	2829336135684605	11673	8	508	-197.28	-714.5163937007873	-2501.0	11	10.954	20	8
22	2831316456372240	12199	8	508	-198.4368	-706.1404409448821	-2501.0	11	11.536	20	8
23	2833230709742062	12707	8	508	-195.1408	-643.7338897637794	-2501.0	13	11.544	20	8
24	2835181281600496	13215	8	508	-194.51039999999995	-571.8112724409448	-2501.0	14	11.84	20	8
25	2837185329078562	13723	9	508	-194.66239999999993	-583.6050362204724	-2501.0	12	12.888	20	8
26	2839120816301350	14237	9	509	-192.73280000000003	-623.7804762278978	-2501.0	12	12.654	20	8
27	2841054190833812	14746	9	509	-187.22400000000002	-604.3709485265225	-2501.0	11	12.194	19	8
28	2842745421788814	15255	9	509	-190.95680000000002	-801.6822223968567	-2501.0	11	11.64	20	8
29	2844624748148774	15769	9	509	-191.93920000000003	-555.2477485265226	-2501.0	10	11.978	19	8
30	2846805025774906	16300	8	509	-183.11359999999996	-522.3312974459724	-2501.0	12	12.14	20	8
31	2848786249928042	16808	8	508	-181.87839999999997	-574.5243496062992	-2501.0	13	12.976	21	8
32	2850817671262697	17318	8	508	-183.512	-531.0471559055118	-2501.0	13	12.818	21	8
33	2852833099211537	17826	8	508	-185.66080000000002	-531.6358173228347	-2501.0	11	12.892	21	8
34	2854826583514592	18334	8	508	-183.24640000000002	-591.5526141732284	-2501.0	11	13.472	20	8
35	2856812821653238	18842	8	508	-184.73120000000003	-469.8662803149607	-2501.0	13	13.704	21	8
36	2858953570796998	19361	7	508	-185.44960000000003	-513.8088503937007	-2501.0	14	13.702	21	8
37	2860957514113761	19868	7	507	-186.98239999999996	-636.6094422090729	-2501.0	13	12.73	21	8
38	2862858364230988	20381	7	507	-184.5072	-584.9068465483235	-2501.0	14	12.592	22	8
39	2864766064221516	20888	7	507	-183.4032	-658.3644244575937	-2501.0	14	13.292	23	8
40	2866770739280713	21395	7	507	-185.22719999999998	-527.6634635108481	-2501.0	13	13.588	23	8
41	2868757351656672	21902	7	507	-184.208	-517.5866635108481	-2501.0	16	13.592	22	8
42	2870786629181332	22417	7	507	-181.4592	-577.6862390532544	-2501.0	13	13.944	23	8
43	2872782607877628	22938	7	507	-183.83360000000002	-558.4074729783038	-2501.0	12	13.496	23	8
44	2874902003171615	23458	7	507	-182.73760000000001	-546.8278911242603	-2501.0	14	13.698	23	8
45	2876921068476648	23972	7	507	-182.8032	-525.9594571992111	-2501.0	14	13.824	23	8
46	2878813682055063	24483	9	507	-181.0928	-518.9497719921104	-2501.0	13	13.702	23	8
47	2880899761228830	24999	9	509	-180.27840000000006	-532.8903481335952	-2501.0	13	12.926	22	8
48	2882872179542101	25515	9	509	-182.65120000000002	-505.90955127701363	-2501.0	12	13.032	23	8
49	2884728375732811	26033	9	509	-184.28319999999997	-529.0057115913556	-2501.0	14	13.63	23	8
50	2886692221893620	26547	11	509	-182.57440000000003	-556.1291001964638	-2501.0	17	13.708	22	8
51	2888652646209470	27064	10	511	-182.01280000000003	-534.0817659491195	-2501.0	17	13.422	23	8
52	2890606392713743	27587	9	510	-182.1344	-449.3093835294118	-2501.0	17	13.752	22	8
53	2892653947737405	28097	9	509	-180.7664	-513.4663104125736	-2501.0	18	13.206	23	8
54	2894624640277570	28611	9	509	-181.1008	-495.6199481335952	-2501.0	10	14.158	24	8
55	2896597865527347	29120	9	509	-180.02880000000002	-487.5261768172889	-2501.0	17	14.032	24	8
56	2898610238631112	29629	10	509	-181.1376	-537.6153461689587	-2501.0	15	14.278	24	8
57	2900632327155228	30152	10	510	-178.13600000000002	-581.1525270588235	-2501.0	20	14.71	25	8
58	2902535250507779	30674	9	510	-176.4768	-563.9258541176471	-2501.0	19	14.174	24	8
59	2904466077147210	31183	9	509	-174.4144	-502.8607025540274	-2501.0	19	14.878	24	8
60	2906296138057040	31692	9	509	-174.232	-556.8507882121808	-2501.0	20	14.53	24	8
61	2908300010742115	32201	9	509	-172.57440000000003	-650.8745398821219	-2501.0	18	14.942	24	8
62	2910363160543938	32718	8	509	-174.33439999999996	-595.0592125736738	-2501.0	18	14.462	24	8
63	2912238850083051	33226	8	508	-175.13920000000005	-603.2824062992127	-2501.0	14	15.094	24	8
64	2914250691726313	33736	8	508	-172.1744	-573.4169259842519	-2501.0	13	15.338	25	8
65	2916219776186085	34247	8	508	-174.12	-548.7157795275591	-2501.0	23	14.204	25	8
66	2918163769165477	34756	7	508	-170.85439999999994	-581.1807464566929	-2501.0	16	14.75	25	8
67	2920149960818274	35266	7	507	-171.46399999999997	-572.1498224852071	-2501.0	16	15.366	24	8
68	2922027968871799	35773	7	507	-173.94080000000002	-596.6700686390532	-2501.0	17	15.092	25	8
69	2924015185864847	36280	7	507	-166.93760000000003	-670.7834003944773	-2501.0	16	14.578	26	8
70	2925915156056529	36787	7	507	-169.79680000000005	-615.3459376725837	-2501.0	16	14.65	27	8
71	2927686398387705	37294	7	507	-171.06400000000002	-648.2362067061143	-2501.0	16	13.722	26	8
72	2929453594222975	37801	7	507	-171.9104	-624.9209625246549	-2501.0	16	13.778	27	8
73	2931369992652098	38308	7	507	-167.52480000000003	-540.4576757396449	-2501.0	15	14.608	27	8
74	2933278764516450	38815	7	507	-168.1536	-598.5857893491125	-2501.0	16	14.388	26	8
75	2935177769947977	39322	7	507	-167.29760000000002	-619.7108512820515	-2501.0	16	14.218	26	8
76	2936975365845324	39829	7	507	-167.43519999999998	-627.5619976331361	-2501.0	18	14.27	26	8
77	2938883890183723	40336	7	507	-166.80160000000004	-567.6407005917159	-2501.0	18	14.372	27	8
78	2940749577024137	40843	7	507	-166.9648	-616.8811739644971	-2501.0	18	14.094	27	8
79	2942738788231505	41350	7	507	-170.52160000000003	-619.8559779092703	-2501.0	18	14.634	27	8
80	2944647392616364	41857	7	507	-167.01440000000002	-642.2483313609467	-2501.0	18	14.992	28	8
81	2946458077497067	42364	7	507	-168.19519999999997	-609.1994603550294	-2501.0	19	14.708	28	8
82	2948293400628771	42871	7	507	-169.488	-596.3629854043393	-2501.0	21	14.388	28	8
83	2950232037838956	43378	7	507	-165.79040000000003	-596.2463274161736	-2501.0	18	15.066	29	8
84	2952032786122777	43885	6	507	-167.6656	-661.1122366863905	-2501.0	16	14.634	28	8
85	2953911562529610	44391	6	506	-168.92320000000004	-629.5933565217391	-2501.0	18	14.458	29	8
86	2955813108033633	44897	6	506	-164.37920000000003	-556.4703462450592	-2501.0	18	13.796	29	8
87	2957762871829420	45403	6	506	-169.64160000000004	-588.2259383399208	-2501.0	18	14.2	29	8
88	2959823238729326	45909	6	506	-172.56479999999996	-534.7118197628458	-2501.0	10	15.358	30	8
89	2961685080516940	46415	6	506	-167.08639999999997	-520.858289328063	-2501.0	19	14.356	30	8
90	2963643313272831	46921	6	506	-167.872	-576.5346339920949	-2501.0	18	15.01	30	8
91	2965490550384318	47427	6	506	-167.90720000000002	-647.8334102766798	-2501.0	18	14.29	30	8
92	2967529448696237	47933	6	506	-165.3808	-640.6659984189722	-2501.0	17	15.666	31	8
93	2969424684636847	48439	6	506	-164.9088	-674.8024727272727	-2501.0	18	15.558	31	8
94	2971376812144405	48945	6	506	-165.70719999999997	-622.9701027667984	-2501.0	17	16.146	31	8
95	2973337957651266	49452	6	506	-168.2	-600.6572426877472	-2501.0	17	15.712	32	8
96	2975332102850704	49958	6	506	-166.9584	-633.2221691699608	-2501.0	15	16.044	32	8
97	2977247541426045	50464	6	506	-165.29120000000003	-616.0110482213439	-2501.0	18	15.832	33	8
98	2979105060927890	50970	6	506	-167.2976	-695.2179573122528	-2501.0	17	14.482	34	8
99	2980918577517291	51476	6	506	-165.85119999999998	-612.7253881422926	-2501.0	18	14.056	34	8
100	2982706593522457	51990	5	506	-166.8912	-627.8447747035572	-2501.0	19	14.022	34	8
101	2984494417014155	52495	5	505	-163.8416	-646.4916562376237	-2501.0	18	14.862	35	8
102	2986368065847078	53000	5	505	-164.7248	-614.24044990099	-2501.0	20	15.036	35	8
103	2988216432031424	53505	7	505	-167.312	-598.6403421782178	-2501.0	20	15.17	35	8
104	2990084785404249	54012	7	507	-165.776	-661.1382027613413	-2501.0	17	14.546	33	8
105	2991814188415814	54519	7	507	-166.92160000000004	-636.7072978303746	-2501.0	19	14.724	32	8
106	2993562262811812	55034	6	507	-162.416	-643.0066808678502	-2501.0	20	14.282	23	8
107	2995439321712914	55540	7	506	-165.584	-611.3613217391304	-2501.0	22	14.896	23	8
108	2997219376870393	56055	8	507	-169.68320000000003	-542.4749412228797	-2501.0	20	14.776	23	8
109	2999077176425723	56563	8	508	-167.1264	-638.9278173228347	-2501.0	23	14.12	23	8
110	3000929238071695	57077	8	508	-167.8016	-560.5468787401576	-2501.0	16	14.152	24	8
111	3002721354958126	57585	9	508	-166.3712	-610.344211023622	-2501.0	22	14.456	25	8
112	3004486403157029	58098	9	509	-166.69120000000004	-609.8479025540274	-2501.0	18	13.802	25	8
113	3006337107918422	58607	9	509	-168.96319999999997	-596.4997689587426	-2501.0	21	14.18	25	8
114	3008125117166762	59117	11	509	-167.99040000000002	-640.6036809430257	-2501.0	21	14.094	26	8
115	3009861949327521	59644	11	511	-167.31040000000002	-616.9551968688844	-2501.0	22	14.146	25	8
116	3011680318257834	60155	11	511	-169.11199999999997	-565.9245401174169	-2501.0	16	14.26	24	8
117	3013529673661306	60680	10	511	-168.13119999999998	-609.056926810176	-2501.0	19	14.074	24	8
118	3015252786991877	61203	10	510	-168.38080000000002	-683.9069992156864	-2501.0	19	13.852	25	8
119	3017051605729700	61718	11	510	-168.2576	-693.5727058823529	-2501.0	18	13.846	24	8
120	3018883526149155	62239	11	511	-167.7296	-704.4725385518591	-2501.0	23	13.648	24	8
121	3020668113556911	62762	12	511	-165.8304	-668.4037448140899	-2501.0	17	13.6	24	8
122	3022551198142926	63294	10	512	-168.65920000000003	-681.5891093750001	-2501.0	23	13.986	24	8
123	3024330360974306	63807	10	510	-167.83199999999997	-569.3180486274512	-2501.0	22	13.642	25	8
124	3026059396639247	64323	9	510	-167.14079999999998	-633.5545631372551	-2501.0	21	13.73	25	8
125	3027821592093409	64837	8	509	-168.16479999999999	-634.6366082514735	-2501.0	21	14.248	26	8
126	3029711409422216	65374	9	508	-168.8448	-620.0095307086615	-2501.0	19	14.19	25	8
127	3031559633110607	65901	7	509	-167.0848	-708.0067772102162	-2501.0	21	14.374	25	8
128	3033347746945388	66421	7	507	-165.8752	-673.6898650887573	-2501.0	17	15.116	25	8
129	3035172928724674	66947	7	507	-166.1024	-756.2356228796845	-2501.0	19	14.686	25	8
130	3036840050455752	67457	7	507	-167.128	-731.5429932938857	-2501.0	20	14.534	26	8
131	3038749235412256	67986	7	507	-167.61759999999998	-714.9707613412228	-2501.0	19	15.252	26	8
132	3040431103954106	68497	8	507	-167.55360000000002	-706.4534153846155	-2501.0	24	14.856	27	8
133	3042233480636747	69022	8	508	-168.64	-683.0206173228347	-2501.0	21	14.536	25	8
134	3044110367804088	69542	8	508	-168.776	-618.2241448818899	-2501.0	22	15.154	26	8
