alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 777
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_ActorCriticPendulum/run_3036074559691281
Random seed:          777
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	3037110353989099	997	1	499	192.26772707154808	-629.295815781283	-917.6885927617437	13	10.248	16	8
1	3037555231708340	1508	3	501	267.21576148987634	-426.9875227119298	-917.62751723226	12	10.682	17	8
2	3038020262828471	2020	3	503	291.16045543575035	-152.5341330178054	-934.3815462941963	12	9.994	15	8
3	3038488225276277	2533	4	503	294.41532302831735	-21.085164658765507	-911.2726165916794	12	10.36	16	8
4	3039215661552501	3274	4	727	311.41748700023174	55.55354164902952	-920.2096655966858	10	13.826	15	8
5	3040022376765849	3782	3	503	307.9259811101897	173.56873885743693	-910.6090590459098	9	11.594	16	8
6	3040940424078289	4287	3	503	310.136900820093	172.45907225967247	-908.6111498716247	9	11.188	16	8
7	3042050671529712	4793	3	503	314.40034525638805	157.59312747339288	-946.1025268670014	9	11.01	17	8
8	3043571291477676	5296	3	503	314.77630189434785	168.49110849594533	-912.6688575345563	9	10.57	17	8
9	3045731115819543	5799	5	503	314.12023529713554	177.6811422375873	-917.5925995914808	10	10.24	18	8
10	3049347737243183	6308	5	505	313.4219395178306	212.0100215885945	-920.708458772943	11	10.462	18	8
11	3054766190397581	6819	5	505	317.0496815245726	199.9277880868921	-914.3430607429158	13	10.318	17	8
12	3060890219001234	7330	6	505	318.2752234965699	208.46256200825647	-911.188178640043	12	10.792	17	8
13	3067167586275006	7836	6	506	318.80520896450645	200.2896348714985	-943.5839528199848	10	10.704	18	8
14	3074374464310733	8344	6	506	325.7119880850931	221.6097814926369	-953.9091863971388	11	11.234	18	8
15	3082806988280822	8853	6	506	326.33720237196036	223.197182310097	-936.3573194868495	10	11.692	19	8
16	3092197837189905	9363	6	506	342.79482944764067	260.59733530076704	-908.8076785215569	15	11.836	19	8
17	3101860094343886	9869	6	506	340.9845027248209	258.32463379001075	-907.0643816218994	15	12.038	18	8
18	3110599724956798	10375	6	506	382.07485080247744	237.25210408107043	-907.5234927194166	13	12.012	19	8
19	3120771774751041	10882	5	506	389.85720696713537	248.82868156988556	-927.738094915614	18	12.52	19	8
20	3131383142825496	11396	5	505	398.88566290181114	255.44063146209035	-936.8529523987875	18	12.842	20	8
21	3141560279181654	11901	6	505	392.3030957336699	265.8361465093388	-911.7809465187412	17	13.06	20	8
22	3152948115759621	12418	6	506	393.0015850513267	275.07530254366395	-955.159066056535	18	13.436	20	8
23	3164240435541396	12924	6	506	423.0592809144926	281.77492221152954	-940.9574587556269	13	13.468	20	8
24	3176046496871243	13437	6	506	413.8983476910819	279.5673883989837	-959.4606756504842	13	13.908	20	8
25	3188645705227422	13943	6	506	413.3077101963117	305.4866023286341	-916.5737796419659	11	14.114	21	8
26	3201223869232432	14449	6	506	411.7427047988095	284.9922980085937	-913.4826818337575	21	14.66	21	8
27	3214196554213407	14955	6	506	416.3118464849478	311.1958106460369	-919.9922959925001	15	14.596	22	8
28	3227177495694953	15461	6	506	414.67173451480426	311.4566809931301	-941.2189962181694	12	14.844	23	8
29	3239522365499038	15967	6	506	417.56168670444305	291.09970537002215	-913.9956877433062	17	14.532	22	8
30	3252624909807951	16473	6	506	413.9777241150492	324.74382982445053	-935.9357107726338	13	14.904	23	9
31	3265274426819365	16979	6	506	417.4767538961767	318.3804761016856	-913.7011676482751	16	14.632	24	9
