alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1313
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_PuddleWorld/run_3027640915635286
Random seed:          1313
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	3034859707139685	997	1	499	552.1059999999959	243.1215330661313	-50.100000000000406	9	9.848	15	8
1	3040622413730470	1498	4	501	627.2779999999949	277.12009980039795	-50.100000000000406	10	10.298	15	8
2	3047074018774595	2002	4	504	642.4759999999948	264.2284940476177	-50.100000000000406	9	9.86	15	8
3	3054429364424874	2506	5	504	650.6109999999949	310.5383690476173	-50.100000000000406	11	9.96	15	8
4	3062486029712465	3017	5	505	620.200999999995	347.37183762376014	-50.100000000000406	11	10.248	16	8
5	3071502133895419	3522	5	505	644.3379999999948	407.36956633663095	-50.100000000000406	11	10.02	14	8
6	3081501496745362	4039	5	505	655.9629999999946	463.2845683168282	-50.100000000000406	11	10.022	15	8
7	3091494228392717	4544	5	505	659.4639999999947	477.63884752474905	-50.100000000000406	12	10.162	16	8
8	3101557841305987	5049	7	505	653.0209999999947	489.27039405940224	-50.100000000000406	12	10.388	17	8
9	3112117879455857	5567	7	507	659.0579999999946	502.6509980276097	-50.100000000000406	8	10.262	16	8
10	3122809570306776	6091	7	507	641.414999999995	506.395928994079	-50.100000000000406	8	10.192	15	8
11	3133434689693190	6627	6	507	648.9979999999949	495.6192761341186	-50.100000000000406	13	10.218	16	8
12	3143822563438871	7147	7	506	672.7409999999945	501.97101383398837	-50.100000000000406	10	9.976	15	8
13	3154638016523448	7661	7	507	649.2669999999948	520.2176291913177	-50.100000000000406	10	10.084	16	8
14	3164920775401269	8168	9	507	648.4599999999948	511.6593076923038	-50.100000000000406	9	10.068	16	8
15	3175614693808870	8685	10	509	669.9849999999947	521.098811394888	-50.100000000000406	10	9.946	17	8
16	3186304847032752	9195	10	510	658.2629999999948	524.0699137254862	-50.100000000000406	11	10.046	16	8
17	3197037930528812	9718	9	510	669.0159999999945	526.2832882352901	-50.100000000000406	9	10.134	16	8
18	3207283845164471	10228	9	509	673.0399999999946	518.9566365422359	-50.100000000000406	11	10.12	16	8
19	3217795020994326	10751	8	509	658.8399999999949	516.1417838899766	-50.100000000000406	9	10.104	16	8
20	3228232673171185	11270	9	508	650.5719999999948	513.9768090551144	-50.100000000000406	11	10.176	15	8
21	3239533255074792	11811	7	509	661.2819999999947	536.5581394891904	-50.100000000000406	8	10.318	16	8
22	3250407060163600	12332	7	507	659.9209999999945	529.6013648915148	-50.100000000000406	8	10.166	16	8
23	3260812368412645	12845	7	507	658.4119999999947	524.3391084812584	-50.100000000000406	10	9.808	16	8
24	3271485651526176	13352	8	507	662.4499999999948	541.1058619329348	-50.100000000000406	11	9.916	17	8
