alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1010
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_ActorCriticPendulum/run_3036074542894664
Random seed:          1010
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	3037148966417275	997	1	499	259.2769710806213	-520.234737713864	-957.8048007651546	8	8.796	13	8
1	3037652891694730	1498	2	501	295.9873082860001	-370.20694042395075	-916.978645210561	8	9.056	13	8
2	3038214541316972	2003	2	502	304.83559401362675	-257.3205590843861	-949.1924376522294	11	9.236	13	8
3	3038988634304723	2599	2	568	307.33203435571596	-170.2924149952669	-918.415150622517	11	10.83	14	8
4	3039610741626973	3101	3	502	302.6820768872333	-189.9548289681275	-943.8510473013788	11	9.526	14	8
5	3040269238416719	3666	5	565	301.0549882301011	-55.21580843442728	-914.7975406906069	8	10.648	15	8
6	3041261446397485	4510	7	835	299.578409568975	-25.32850387761333	-940.6512312392066	11	15.524	15	8
7	3043689575676719	6186	7	1672	325.99579789275066	156.41729416123698	-939.1224015700332	10	31.858	14	8
8	3044946627176610	6861	6	669	321.56856983706746	188.93835758007907	-908.9329324960589	10	13.098	14	8
9	3046237186362864	7367	6	506	323.80611222506246	212.88799452706556	-910.5849665788894	9	9.97	14	8
10	3048445178247657	7893	4	506	361.71620314735827	222.967427014435	-907.0457369727936	9	9.81	15	8
11	3051696780481373	8409	4	504	382.3870503145844	243.63240875401965	-909.8322728617005	10	9.81	16	8
12	3056107402386932	8913	5	504	369.2709888557968	211.2776685098852	-914.672650747986	9	10.112	16	8
13	3061721393816191	9426	5	505	371.95004239331615	232.7024551038346	-911.3985973622675	8	10.244	14	8
14	3069196184040977	9938	6	505	389.43317775119135	255.65967038130665	-918.1248286240747	11	10.28	15	8
15	3077870612369587	10448	7	506	400.49320498466636	240.0824598122097	-916.4297842261248	11	10.312	15	8
16	3089524966652350	11021	5	558	402.1087014563844	293.06836619613637	-910.8190072751852	11	11.704	14	8
17	3100295647828322	11536	6	505	417.3611874276243	273.8171546890302	-915.0184754089761	11	10.814	15	8
18	3111718011298267	12042	7	506	417.9043852240566	287.362866316991	-919.4364641199832	11	10.872	15	8
19	3123897245757931	12549	7	507	414.36854074523717	311.9848014117688	-913.067545207616	11	11.162	16	8
20	3136703893462206	13063	6	507	422.3558383991289	324.1305788382643	-916.752631476329	11	11.106	16	8
21	3149472390219860	13575	7	506	423.67259931260827	325.8010021095163	-910.1627559633283	12	11.408	17	8
22	3162705287633307	14085	7	507	425.82425687649453	323.943602560575	-911.2010806048581	11	11.68	18	8
23	3176337163517994	14599	8	507	434.48900271802705	358.94111403808006	-913.7326684178151	12	11.654	18	8
24	3189510828331645	15113	8	508	424.6990276262828	327.1080428710277	-912.9282934369086	14	11.962	17	8
25	3202802660432507	15635	8	508	428.06637942673746	333.29431583670936	-909.2293638279041	15	12.116	18	8
26	3216427017249037	16147	7	508	432.2604846753321	350.91818298067	-914.3193382519814	18	12.52	19	8
27	3229868662949939	16655	7	507	428.6910398717176	339.1744349037729	-913.869226023159	13	12.816	20	8
28	3243998533182027	17175	7	507	431.19675078199367	370.96071581707224	-903.2801005749562	11	13.364	21	8
29	3258006123666635	17685	7	507	429.0708173343527	365.04728714942706	-938.5126044958454	11	13.862	22	8
30	3272143601359242	18204	6	507	429.5718019695009	367.85615895494107	-907.4000201280907	14	13.958	23	8
