alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 666
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_PuddleWorld/run_3027640911103865
Random seed:          666
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	3031519270774961	997	1	499	449.8999999999965	-18.426220440882247	-50.100000000000406	9	9.114	13	8
1	3033475758131601	1502	4	501	462.07899999999626	42.86564071856224	-50.100000000000406	10	9.326	14	8
2	3038741011182662	2071	4	569	510.0489999999962	186.4026221441113	-50.100000000000406	11	10.178	12	8
3	3045434549810864	2584	4	504	561.8109999999957	276.2876388888872	-50.100000000000406	9	9.324	13	8
4	3053310533272119	3095	5	504	558.5959999999958	322.1628749999981	-50.100000000000406	9	9.516	13	8
5	3061744378277920	3600	6	505	587.4039999999954	339.6677702970277	-50.100000000000406	9	9.738	14	8
6	3070534059515963	4109	6	506	588.1519999999953	354.6211166007883	-50.100000000000406	11	9.642	13	8
7	3079843183182246	4627	6	506	590.7709999999955	365.7623853754917	-50.100000000000406	13	9.894	14	8
8	3088503619560222	5146	6	506	584.2699999999957	359.91101007904905	-50.100000000000406	10	10.092	15	8
9	3097677562029565	5659	8	506	601.5319999999952	383.42530830039277	-50.100000000000406	8	10.216	14	8
10	3107269099245860	6184	8	508	635.182999999995	410.9268090551153	-50.100000000000406	12	10.428	15	8
11	3116878524148745	6697	9	508	619.8119999999951	415.7405905511782	-50.100000000000406	10	10.568	16	8
12	3126420647081191	7206	10	509	619.6079999999952	420.59795481335664	-50.100000000000406	11	10.912	16	8
13	3136933902252355	7757	9	510	626.110999999995	431.7182676470558	-50.100000000000406	9	10.898	16	8
14	3146927290462353	8270	9	509	648.336999999995	435.85283497052734	-50.100000000000406	10	11.046	16	8
15	3157289948423958	8797	9	509	635.1829999999946	444.29108251473167	-50.100000000000406	11	11.118	17	8
16	3168109227362805	9319	11	509	635.804999999995	465.99543025539936	-50.100000000000406	11	11.442	17	8
17	3178651721695479	9851	9	511	627.606999999995	459.5749745596835	-50.100000000000406	11	11.36	18	8
18	3189449469152310	10384	9	509	647.0699999999947	466.3280137524523	-50.100000000000406	8	11.25	18	8
19	3200208157290378	10911	9	509	628.204999999995	474.2470314341811	-50.100000000000406	8	11.478	19	8
20	3211762468377075	11455	10	509	635.1019999999952	476.33796070726567	-50.100000000000406	9	11.414	20	8
21	3222544858038807	11985	8	510	626.2469999999951	462.47421960783987	-50.100000000000406	8	12.134	21	8
22	3233443355734972	12501	9	508	638.5759999999948	469.82617125983916	-50.100000000000406	9	11.906	21	8
23	3244417652907967	13010	9	509	675.2809999999943	480.6885992141418	-50.100000000000406	9	12.294	20	8
24	3255086898156631	13519	10	509	635.6179999999948	470.38886640471173	-50.100000000000406	13	12.5	21	8
25	3265934749487907	14029	10	510	656.0649999999947	483.4786333333298	-50.100000000000406	12	12.396	21	8
