alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1313
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_ActorCriticPendulum/run_3036074561970503
Random seed:          1313
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	3037140202309953	997	1	499	272.23271709565455	-537.5419751883194	-916.2190358904778	13	11.04	15	8
1	3037677881211545	1498	1	501	259.94865616603096	-396.12426448479823	-916.8432255797156	13	11.652	16	8
2	3038315284094080	2008	2	501	361.5839817139108	-165.79351374722114	-916.3916201443228	13	12.29	17	8
3	3038838904206702	2510	2	502	362.1997921433765	-599.7283382416699	-916.8655129258167	13	9.524	17	8
4	3039550442125849	3012	3	502	357.68582432324365	-481.30309139611546	-934.469868647277	13	10.058	16	8
5	3041782442925643	3521	3	503	382.31435697625193	-335.89926158138246	-917.0977878943272	15	10.706	17	8
6	3042885730903151	4024	5	503	381.40132230091746	-438.22635530938305	-917.6916689642618	15	9.42	16	8
7	3043652757328581	4710	5	663	323.3875511343755	-368.6728344515148	-926.8249065324316	9	12.58	18	8
8	3044334165586911	5215	5	505	324.90390098619605	-296.3383786413299	-916.1391090165002	9	9.448	18	8
9	3044989394287639	5722	6	505	342.9519303208836	-188.4969401337747	-918.4808207354815	8	9.194	15	8
10	3046443179240917	6240	7	506	349.1311322133017	-21.072498231639237	-922.1664339236607	9	9.432	14	8
11	3048141211472145	7309	6	1057	354.5267233466114	-39.10860482748069	-966.035491627829	8	21.146	15	8
12	3051546183424046	9317	8	2005	354.7024686395153	-9.793193636126091	-916.6409020692331	10	41.684	16	8
13	3059078171265024	10536	7	1213	372.94615263063366	167.20338365387764	-917.1486839926115	15	27.312	16	8
14	3064820570048680	11043	7	507	386.5636391918885	181.3380158005146	-916.1579101539215	14	11.534	17	8
15	3072343082167804	11550	7	507	394.27418351619883	181.09569946165556	-916.2470124007842	15	11.67	17	8
16	3080035869072204	12071	6	507	394.8800909300789	219.47096410242116	-922.1211448290011	14	12.318	18	8
17	3089100705348900	12577	6	506	399.9219052581583	197.8634465181323	-927.375194578004	11	12.032	18	8
18	3098654511321418	13083	6	506	398.8100213600356	208.84193102333745	-914.8154104284648	11	12.964	18	8
19	3109034700317367	13592	5	506	399.48121326260184	252.02388318930633	-910.7722524617318	16	12.862	18	8
20	3119226751298677	14097	5	505	406.55285852209437	248.34938135338467	-910.9956916388717	15	12.894	18	8
21	3129363776439442	14602	5	505	407.2263361394735	210.57649973070434	-917.6228810973661	15	12.91	19	8
22	3139490705598586	15107	5	505	406.4154971957269	222.43284616790146	-915.2230182615286	11	13.152	20	8
23	3150907119249042	15612	5	505	410.78864020296646	286.3232515967765	-914.5125241132121	15	13.882	20	8
24	3162278680774420	16117	5	505	414.0299168369788	255.5663097855661	-916.2607655772034	15	13.714	20	9
25	3173481204158571	16622	5	505	413.8949574974151	274.7900157085817	-914.1684087982528	12	13.078	20	8
26	3185054927514509	17142	5	520	412.2191661906849	253.84416432133054	-912.7623892903437	11	13.636	20	8
27	3196257857653563	17647	5	505	415.53282881997626	264.6117020073859	-918.4107251726313	11	12.888	21	8
28	3207579103988846	18152	5	505	413.8926226116797	283.90392965347877	-913.4929057180378	13	13.384	20	8
29	3218497367622860	18657	5	505	412.8099222771787	281.786665723255	-917.5861046443393	12	13.42	19	8
30	3229757671438129	19162	5	505	415.40219091353936	285.98585230273204	-917.7321597168957	13	13.05	19	8
31	3240998693259469	19667	5	505	414.51354146641563	282.2598987053882	-914.5580102058929	14	13.764	19	8
32	3252390088367992	20181	4	505	414.78187598858705	267.40743548827515	-918.0042661553143	12	13.644	20	8
33	3263809661636433	20685	4	504	413.3660093161735	259.2203112946185	-911.6795877439276	12	14.564	21	9
