alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1515
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_PuddleWorld/run_3027640957065403
Random seed:          1515
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	3036066485091266	997	1	499	533.6459999999959	211.45783166332546	-50.100000000000406	9	10.102	16	8
1	3044242510941303	1506	2	501	556.6329999999957	320.961538922154	-50.100000000000406	14	11.242	16	8
2	3053343203362122	2021	4	502	555.3879999999957	350.5316972111534	-50.100000000000406	12	11.048	16	8
3	3063071221221448	2535	4	504	580.5759999999951	392.81752777777524	-50.100000000000406	10	10.376	16	8
4	3073490804433037	3051	4	504	618.7669999999953	426.7516269841238	-50.100000000000406	11	11.026	16	8
5	3084047448390327	3560	4	504	633.689999999995	453.3643948412667	-50.100000000000406	10	11.06	17	8
6	3094989332500527	4064	4	504	623.0709999999951	468.615698412695	-50.100000000000406	12	11.274	17	8
7	3105343739783456	4568	5	504	631.0409999999952	466.1396726190443	-50.100000000000406	11	11.4	17	8
8	3116525619791052	5084	5	505	642.0459999999952	488.15028514851116	-50.100000000000406	12	11.664	17	8
9	3128029425656360	5599	5	505	623.9339999999951	496.0364574257389	-50.100000000000406	12	12.076	17	8
10	3139569893022763	6114	5	505	634.151999999995	501.6927564356398	-50.100000000000406	12	12.298	17	8
11	3150986907420667	6623	5	505	637.508999999995	498.4843386138575	-50.100000000000406	15	12.444	17	8
12	3162222415048453	7128	5	505	645.7939999999948	506.36198019801594	-50.100000000000406	14	12.506	17	8
13	3173789636420733	7633	5	505	636.0029999999947	520.2465683168277	-50.100000000000406	9	12.388	18	8
14	3185426557629360	8138	6	505	663.4019999999946	522.9222178217781	-50.100000000000406	12	12.81	19	8
15	3197193482182623	8644	7	506	674.6909999999947	530.3184209486126	-50.100000000000406	8	12.716	20	8
16	3208501792879623	9165	7	507	668.9089999999946	520.6874457593649	-50.100000000000406	9	12.092	19	8
17	3220450118365129	9682	7	507	645.7529999999947	534.6439112425994	-50.100000000000406	12	12.276	19	8
18	3231878117692921	10200	7	507	662.0009999999949	517.2934043392465	-50.100000000000406	10	12.368	19	8
19	3243605757838174	10725	6	507	672.3419999999946	523.5203865877671	-50.100000000000406	10	11.992	20	8
20	3255155769286022	11232	6	506	652.4639999999948	532.8948873517745	-50.100000000000406	13	12.726	21	8
21	3266785814219097	11743	6	506	659.0709999999948	536.0507984189682	-50.100000000000406	14	12.044	21	8
