alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 777
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_PuddleWorld/run_3027640937468310
Random seed:          777
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	3035053142122130	997	1	499	542.440999999996	151.2430761523033	-50.100000000000406	8	9.03	13	8
1	3044363650596006	1536	1	501	552.9979999999958	333.50528143712336	-50.100000000000406	9	9.462	14	8
2	3054382401086001	2050	2	501	567.3169999999956	395.69460678642497	-50.100000000000406	9	9.798	14	8
3	3065091896582501	2555	3	502	566.2399999999956	427.16909163346344	-50.100000000000406	9	10.624	15	8
4	3075778140958568	3079	3	503	617.4929999999949	429.6258827037747	-50.100000000000406	9	10.356	16	8
5	3086223271307748	3589	4	503	652.0759999999946	455.9967872763388	-50.100000000000406	10	10.07	16	8
6	3096550322206688	4096	4	504	643.0749999999946	481.5947738095206	-50.100000000000406	10	10.128	17	8
7	3106860662294313	4609	4	504	632.586999999995	497.1677003968218	-50.100000000000406	8	9.538	16	8
8	3117617977273343	5138	4	504	642.0879999999947	517.9365714285675	-50.100000000000406	11	9.722	15	8
9	3128433787847829	5642	4	504	648.7159999999948	536.75998412698	-50.100000000000406	9	9.736	14	8
10	3138461863202188	6146	4	504	645.7319999999947	523.8042777777739	-50.100000000000406	10	9.6	15	8
11	3149312673251137	6663	4	504	643.3929999999948	540.0330595238054	-50.100000000000406	9	9.874	15	8
12	3160130042984511	7172	4	504	655.8269999999944	542.5184999999959	-50.100000000000406	9	9.858	16	8
13	3170714622476188	7677	5	504	663.7439999999945	541.5287460317419	-50.100000000000406	9	9.968	16	8
14	3181152180836198	8182	5	505	642.8909999999947	529.9912297029662	-50.100000000000406	8	10.6	16	8
15	3192274951856314	8700	5	505	659.5439999999944	551.133306930689	-50.100000000000406	12	10.596	16	8
16	3203313759865877	9222	6	505	660.1009999999945	549.0989663366292	-50.100000000000406	10	10.646	16	8
17	3214187062614348	9735	6	506	666.7119999999944	557.667970355727	-50.100000000000406	10	10.308	17	8
18	3225115504279519	10257	7	506	656.3309999999946	541.4965276679799	-50.100000000000406	9	10.658	17	8
19	3236191406177868	10782	7	507	647.9689999999946	553.3325029585757	-50.100000000000406	10	10.67	18	8
20	3247930951349656	11317	6	507	667.6539999999945	560.71264497041	-50.100000000000406	10	10.644	19	8
21	3259328219502306	11847	5	506	647.2909999999947	550.5759288537507	-50.100000000000406	9	10.712	19	8
22	3270194804958995	12361	5	505	641.0289999999949	548.9848059405898	-50.100000000000406	8	10.532	19	8
