alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 555
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_ActorCriticPendulum/run_3036074602559379
Random seed:          555
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	3037506130293857	997	1	499	309.8129543177596	99.45895563001173	-937.2001124307566	10	9.154	13	8
1	3038759967057210	1500	2	501	326.35868684300533	137.0442152439588	-941.3677624530536	10	9.418	14	8
2	3041279580255762	2002	2	502	380.0004312212226	151.80196769199515	-911.639996311101	9	9.532	14	8
3	3045312248792692	2504	3	502	374.97590620474847	158.63178266839824	-936.4521512675404	9	9.862	14	8
4	3051123485314023	3007	3	503	385.6606760822009	162.29357763423744	-942.3098851712668	10	9.83	15	8
5	3059600304891584	3532	3	503	390.27786427054247	210.06720624002475	-935.8761983410698	9	9.892	14	8
6	3069623779039110	4037	3	503	388.0787225403651	210.74810681813187	-912.6296219265995	9	10.018	14	8
7	3080927365162761	4547	4	503	398.852590199296	225.21105487038793	-925.9831150485464	10	10.188	14	8
8	3092317242449892	5051	5	504	397.9699402196143	233.9680557213849	-918.9250613668697	11	10.296	15	8
9	3104617815553980	5567	5	505	403.99342428989706	255.74758884459794	-917.9192639043916	12	10.374	14	8
10	3116758066884345	6081	4	505	401.680047525682	243.94350924128267	-948.3467906103863	10	10.162	14	8
11	3128849079383035	6585	5	504	400.36957825729354	266.76276437903766	-914.9229884301423	12	10.218	14	8
12	3141017422140572	7090	5	505	400.07214689811275	257.7048904986527	-914.4120585927046	12	10.298	15	8
13	3153613450616003	7595	5	505	404.2332263702709	293.69611740352786	-914.7726634009737	9	10.394	14	8
14	3165953200058512	8100	5	505	408.7369033351856	292.1846141150891	-936.8234621208492	12	10.812	15	8
15	3178440969272430	8611	6	505	404.2359398687731	280.57614946674556	-915.666894065171	12	10.972	16	8
16	3191653929640524	9128	7	506	408.75929984393827	307.42437031855025	-939.2350579038963	14	11.496	16	8
17	3204249736126571	9643	7	507	406.3503425120975	277.3572104394025	-942.770751405959	10	11.694	17	8
18	3217536949561362	10153	8	507	406.745453661588	299.00356523933647	-930.7137874989997	16	12.024	18	8
19	3230794551693994	10680	7	508	408.92186585480573	297.49874341868775	-944.7212272420397	13	12.238	18	8
20	3243685509287726	11190	9	507	408.9921055383452	321.6529208169693	-914.2180551137537	14	12.272	18	8
21	3257135885912128	11701	8	509	414.26544603839994	320.2399956007344	-913.1733624232744	15	12.716	18	8
22	3270415881841172	12209	8	508	413.330685889009	317.50842412539254	-935.7370646517819	15	13.288	18	8
