alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 333
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_ActorCriticPendulum/run_3036074595139616
Random seed:          333
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	3038042400065744	997	1	499	352.4684722917758	6.488722650938285	-910.2158624452854	11	11.264	17	8
1	3040046693507281	1501	2	501	348.04084035472823	86.61193916534712	-946.4593358694361	11	12.466	18	8
2	3041154712891781	2430	6	923	319.7916220815934	-144.94233463014044	-914.1742033368778	9	17.892	16	8
3	3041738447536407	2956	5	506	312.3661067216747	-168.53907210978176	-912.0417261705729	9	9.21	16	8
4	3042714716069530	3624	4	654	329.4594253484343	-135.68788259998973	-915.0213901595536	8	12.102	12	8
5	3043632330579003	4185	4	528	326.78953314660964	-76.00499431046944	-945.4317538488634	8	10.006	13	8
6	3044632648955051	4691	4	504	332.8403114788512	-128.18101219689487	-915.2833221780571	9	8.916	12	8
7	3045549817291970	5195	4	504	333.4225473792906	-33.21961362122108	-922.1400882328559	8	9.29	13	8
8	3048195783861690	6189	8	993	325.6470922063428	2.309589318420038	-924.5151291025694	9	18.066	14	8
9	3052266137034809	7203	8	989	325.2457539841731	90.4611031953573	-942.9919617789917	8	18.026	14	8
10	3056161666951297	7922	7	709	332.7282308335832	38.26230978814597	-946.3193777780299	8	12.712	13	8
11	3066341392624849	9539	7	1597	333.4161102628194	158.4106093931277	-933.8807630374014	9	29.674	13	8
12	3077481590729554	10787	6	1236	339.51066022368	187.23139314702706	-950.9655370327944	9	23.386	13	8
13	3083188277842584	11377	5	560	336.0749612968684	221.42158835087034	-910.2848119520702	9	11.034	14	8
14	3089527944498793	11905	5	505	340.2959261903404	199.80243379464477	-918.1309236982529	9	10.088	15	8
15	3096209481110725	12413	6	505	358.19760499882796	234.37494473128172	-954.5956074077986	9	10.2	16	8
16	3104315550261559	12939	5	506	361.72667529445056	244.26177025665592	-912.0450051580569	9	10.154	15	8
17	3112876321282575	13444	5	505	385.52559671881085	250.1697394927814	-919.7753152307229	9	10.296	15	8
18	3121345714968657	13949	5	505	390.0306240947937	237.6628664085945	-914.4356819859069	9	10.214	15	8
19	3130495582646035	14464	8	505	389.1852766768603	255.70805153401642	-942.0568997491464	8	10.364	15	8
20	3140448987549216	14974	8	508	388.71337100747763	260.6987070405784	-912.7156038381687	10	10.21	15	8
21	3150332430362074	15487	8	508	389.6511383630662	248.66037817796405	-919.8494392970971	9	10.244	15	8
22	3161007323302801	16009	9	508	389.6611963593173	269.5759885484492	-942.8237757548684	8	10.628	15	8
23	3172660617507783	16533	8	509	394.21191549367836	295.18934726175695	-914.6931143379677	11	10.622	15	8
24	3184091545380068	17045	8	508	392.40635512338855	276.2596901471375	-917.836984299678	9	10.97	16	8
25	3196015529121207	17559	10	508	391.92284991321316	278.1005848933422	-914.7414263588129	8	10.872	15	8
26	3208477106701224	18090	10	510	394.9699332893087	300.36363550555586	-920.1745873658189	11	11.152	16	8
27	3220885020694374	18603	10	510	397.2384326255793	291.4401424830793	-911.9156909331671	11	11.346	17	8
28	3233645529171976	19123	9	510	394.10589851818565	310.10634026594573	-921.0265246108571	11	11.28	17	8
29	3246269467189112	19646	9	509	394.3360405073137	296.3080918095159	-913.2967407055733	12	11.378	17	8
30	3259686385452892	20170	9	509	396.1410039058044	325.2682843303384	-912.4529719979594	10	11.638	17	8
