alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 333
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_PuddleWorld/run_3027640946618012
Random seed:          333
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	3039689219739893	997	1	499	637.233999999995	406.82188376753265	-50.100000000000406	10	9.742	15	8
1	3050037096796094	1498	3	501	623.4379999999951	465.11962874251145	-50.100000000000406	12	10.224	15	8
2	3060647509529765	2011	3	503	635.0539999999949	490.27350894631826	-50.100000000000406	10	11.124	16	8
3	3070919509413301	2516	3	503	644.5709999999948	495.76881510934027	-50.100000000000406	8	10.956	17	8
4	3081740784958869	3019	3	503	638.0689999999948	505.6654811133163	-50.100000000000406	13	11.368	18	8
5	3092341858180050	3522	3	503	662.0839999999946	506.27566998011554	-50.100000000000406	13	11.356	19	8
6	3102363161232415	4031	4	503	639.9969999999946	497.7516978131175	-50.100000000000406	10	10.812	18	8
7	3113285113675643	4547	4	504	638.5369999999948	515.2652400793612	-50.100000000000406	14	11.8	18	8
8	3124206975929228	5063	5	504	645.1269999999947	511.02890277777385	-50.100000000000406	11	11.036	19	8
9	3134911167443830	5581	5	505	656.8329999999946	512.4817366336594	-50.100000000000406	10	11.104	18	8
10	3145366144155071	6086	5	505	662.5029999999945	523.4268336633622	-50.100000000000406	11	10.792	18	8
11	3155913847739323	6594	5	505	643.1029999999945	514.3990158415803	-50.100000000000406	15	11.212	19	8
12	3166484123496282	7112	5	505	648.2009999999948	507.22853861385755	-50.100000000000406	9	10.996	19	8
13	3176737395423623	7618	6	505	646.2049999999946	506.4946871287089	-50.100000000000406	10	10.948	19	8
14	3187824295388376	8132	8	506	653.6979999999947	534.4882055335928	-50.100000000000406	10	11.316	18	8
15	3198508666349499	8640	8	508	659.1389999999946	525.911253937004	-50.100000000000406	11	11.142	18	8
16	3209257144372275	9180	6	508	654.9659999999948	520.0271043307047	-50.100000000000406	13	11.108	18	8
17	3219904624571805	9692	7	506	649.7249999999946	530.672604743079	-50.100000000000406	9	11.196	19	8
18	3230885371242480	10206	7	507	652.5879999999945	537.5232504930924	-50.100000000000406	13	11.66	19	8
19	3241810699736024	10735	8	507	647.4289999999947	526.621540433921	-50.100000000000406	8	11.392	17	8
20	3253082677355676	11269	8	508	656.7759999999947	528.3562244094448	-50.100000000000406	8	11.87	18	8
21	3264557811162434	11796	8	508	648.6819999999947	546.0860334645628	-50.100000000000406	11	11.794	19	8
