alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1111
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_ActorCriticPendulum/run_3036074622965952
Random seed:          1111
GREAT activated:      true
Max iterations:       500
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size
0	3037290790662404	997	1	499	307.4130341665554	-64.94659289059149	-914.4464986267108	9	9.774	14	8
1	3038073870796971	1502	2	501	347.3566401324198	56.802524041210745	-951.5886467834437	9	10.278	15	8
2	3039218147687140	2007	2	502	345.9858012428334	20.07562796624202	-920.1863096122306	9	11.332	16	8
3	3040936878456371	2509	3	502	359.70118798733813	95.25247879751812	-937.9118020531954	8	11.422	16	8
4	3043930273137497	3012	3	503	380.5650878522052	96.52370179473155	-963.3322404745102	10	10.802	16	8
5	3046680950759606	3523	4	503	352.00527847713937	144.23843879048164	-957.5611320493188	15	11.648	17	8
6	3050611200752283	4029	4	504	359.77611330854677	170.92753293254754	-919.1134331286972	9	10.708	17	8
7	3055621090886265	4533	5	504	372.87710532264845	196.28411089403622	-948.1001965801062	12	10.794	18	8
8	3062237754809737	5042	5	505	381.81970671780454	202.90182957460718	-915.2032457612153	10	11.364	19	8
9	3070408314836209	5549	5	505	387.3914781344452	173.5893987616478	-934.1907207647872	11	11.188	20	8
10	3081155988755509	6172	5	622	389.2301514512871	232.21673862761853	-911.2889233435169	10	13.902	17	8
11	3090416521065167	6677	5	505	389.3711453818682	246.66696195880274	-919.4749500276272	12	11.524	17	8
12	3100567994876601	7198	3	507	392.1578647674132	272.90751532628485	-916.3156596881178	13	10.9	15	8
13	3109962761961799	7707	4	503	396.3558224630602	260.77826846693966	-919.7164974298088	12	11.496	16	8
14	3120063803474179	8218	4	504	396.9059178569956	279.3303136820499	-921.3392097315767	13	12.082	17	8
15	3130671095679343	8722	4	504	399.00238080884856	310.25926718956003	-961.2254870266863	12	11.8	18	8
16	3140834386356662	9226	4	504	401.1357953590657	282.38072661907444	-939.4269844643339	15	11.872	19	8
17	3151223099769559	9730	4	504	400.5134624487813	285.69485202164515	-925.1785906188561	15	11.794	20	8
18	3162216046155624	10247	4	504	398.9730756447432	310.616890389179	-912.6359639551991	17	11.788	19	8
19	3172668531289448	10751	4	504	401.8123736159598	290.65851905319727	-907.9147656205371	15	12.28	20	8
20	3183859932440048	11255	4	504	404.5687259832625	306.7103031844816	-934.8780147129805	18	12.742	21	8
21	3195016949021577	11759	4	504	404.829619601483	309.3258914145781	-910.8743381056544	15	12.886	19	8
22	3205829609449667	12268	4	504	408.04091719618356	309.826979060179	-938.784261036415	15	12.834	19	8
23	3217465088102684	12778	3	504	408.2371105740362	320.95669202666306	-911.353516283468	17	13.742	19	8
24	3228680130952733	13281	3	503	409.7477970454562	299.3877311273468	-918.2044454163838	16	14.632	20	8
25	3239961053233509	13784	3	503	407.9401120803033	299.6282067271119	-936.0293734527106	18	14.588	20	8
26	3251818348986762	14287	3	503	409.1851458243724	329.4754368416059	-907.8283970776812	17	15.454	21	8
27	3263736204394020	14790	3	503	410.07528085298503	333.69789595864717	-910.9611585842828	17	15.012	21	8
