alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1111
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_PuddleWorld/run_927790794277622
Random seed:          1111
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
10	930258638618964	6033	8	(475:34[0.12999999999999998],476:68[0.16],477:52[0.20000000000000004],479:87[0.13999999999999999],480:49[0.17],482:118[0.12999999999999998],486:79[0.16],488:20[0.15],)	507	1574.390000000022	814.3273372781052	-100.09999999999856	12	9.29	14	8	(0.06931073643439226,0.0937876301588165,0.10218314518781085,0.08205601855528923,0.07885090693955103,0.08881941996910092,0.05765589871743602,0.09850523632639838,)
11	930469741997359	6533	8	(475:54[0.13999999999999999],476:51[0.15],477:48[0.21000000000000005],479:68[0.12999999999999998],480:59[0.18000000000000002],482:73[0.11999999999999998],486:112[0.15],488:43[0.16],)	508	1574.8700000000222	844.8494291338574	-100.09999999999856	10	9.5	15	8	(0.09182644731934152,0.09659513480318857,0.1113010291539925,0.08616150916963579,0.08919586339631017,0.08157552246419708,0.07165123305912083,0.08720664016605807,)
12	930688486559334	7044	9	(475:46[0.15],476:75[0.16],477:53[0.22000000000000006],479:44[0.11999999999999998],480:123[0.19000000000000003],482:46[0.10999999999999999],486:53[0.13999999999999999],488:30[0.17],489:38[0.15],)	508	1574.8700000000222	865.4997834645675	-100.09999999999856	10	9.616	15	8	(0.09002159370518721,0.10018439865680484,0.11999627188482076,0.09256907292596944,0.0901819218435204,0.06740159357686518,0.09869860058822363,0.11505525666694102,0.10295147003641043,)
13	930908979690046	7555	9	(475:91[0.16],476:80[0.15],477:73[0.23000000000000007],479:29[0.12999999999999998],480:58[0.18000000000000002],482:55[0.11999999999999998],488:44[0.18000000000000002],489:32[0.16],492:47[0.15],)	509	1574.8700000000222	888.2031964636554	-100.09999999999856	10	9.648	14	8	(0.10583022979187776,0.09656867659376399,0.11279146121331565,0.06854997114319641,0.11269889334970717,0.08217625393331911,0.10103990428344428,0.10439860359253506,0.09719411105870164,)
14	931129177701961	8061	9	(475:23[0.15],476:80[0.13999999999999999],477:84[0.22000000000000006],479:31[0.13999999999999999],480:44[0.17],482:43[0.10999999999999999],488:57[0.19000000000000003],489:95[0.17],492:52[0.16],)	509	1574.8700000000222	914.5113752455813	-100.09999999999856	10	9.722	14	8	(0.09095857891157996,0.09843650120557439,0.07508199035524397,0.11257919564799278,0.08271304603613826,0.07397069182995111,0.10927382527987115,0.08082706113073322,0.09316792619895126,)
15	931358598564871	8576	9	(475:91[0.16],477:42[0.21000000000000005],479:44[0.15],480:129[0.18000000000000002],482:40[0.11999999999999998],488:78[0.18000000000000002],489:49[0.16],492:16[0.17],496:20[0.15],)	509	1574.8700000000222	926.3517485265247	-100.09999999999856	10	9.926	14	8	(0.11649126653591133,0.12301446373861168,0.0903270836053689,0.09914134330387751,0.10443078686842226,0.11448122725727941,0.1011473485537234,0.11840460892699342,0.04233749999908569,)
16	931589285614997	9078	9	(475:53[0.15],477:52[0.22000000000000006],479:37[0.16],480:55[0.17],482:46[0.12999999999999998],488:49[0.17],489:65[0.17],492:58[0.18000000000000002],496:94[0.16],)	509	1574.8700000000222	973.5908605108085	-100.09999999999856	10	10.116	15	8	(0.11799435767005716,0.10072945425228431,0.08821198423490666,0.10475529575589523,0.07015274429716362,0.09727336274715728,0.07864240797125124,0.08188399664773462,0.06537269209999814,)
17	931831497117595	9600	9	(475:55[0.16],477:64[0.23000000000000007],479:57[0.17],482:74[0.13999999999999999],488:36[0.18000000000000002],489:118[0.16],492:34[0.17],496:42[0.15],499:29[0.15],)	509	1576.1300000000222	975.8158349705342	-100.09999999999856	8	10.24	14	8	(0.0961252600258682,0.12689914851085307,0.08895738735885131,0.07480050419115528,0.09984225807000617,0.09103061623626384,0.11682922094012343,0.10531153136118102,0.09552227592920808,)
18	932078575172661	10125	9	(475:35[0.15],477:75[0.22000000000000006],479:83[0.16],482:35[0.12999999999999998],488:65[0.19000000000000003],489:66[0.15],492:54[0.18000000000000002],499:73[0.16],503:23[0.15],)	509	1576.1300000000222	932.4517406679793	-100.09999999999856	8	10.39	15	8	(0.08289728483624198,0.0907797683195704,0.10469158764071962,0.09834315270609517,0.09577864999109408,0.07357590670141143,0.09717405037115306,0.08039793590503372,0.07227996414482596,)
19	932327241557918	10642	8	(475:56[0.16],477:104[0.21000000000000005],479:94[0.15],482:40[0.13999999999999999],488:45[0.18000000000000002],489:39[0.13999999999999999],492:78[0.19000000000000003],503:53[0.16],)	509	1576.1300000000222	946.0036797642457	-100.09999999999856	8	10.466	16	8	(0.08217905212384517,0.1041220724728989,0.07901753694999152,0.10118307820498447,0.08565579835717506,0.0714770058027599,0.10555608963369974,0.058009502171400835,)
20	932573581372242	11157	8	(475:66[0.17],477:117[0.20000000000000004],479:67[0.13999999999999999],482:48[0.15],488:39[0.19000000000000003],489:87[0.15],492:66[0.18000000000000002],508:18[0.15],)	508	1576.1300000000222	1019.7116338582719	-100.09999999999856	8	10.474	16	8	(0.09331934163680125,0.08827514749933663,0.08436463264967162,0.08569956297137728,0.06912993105718958,0.07896874895391302,0.10581655680025703,0.08658186566689532,)
21	932820330779115	11663	9	(475:79[0.16],477:48[0.19000000000000003],479:61[0.12999999999999998],482:43[0.16],488:66[0.20000000000000004],489:64[0.13999999999999999],492:59[0.17],508:71[0.16],510:17[0.15],)	508	1579.6300000000224	987.4882480314997	-100.09999999999856	10	10.586	16	8	(0.09491554717108668,0.10700798019486292,0.047246596851244965,0.06353637169359282,0.0624746477128553,0.07671314780087003,0.1031973261020238,0.07219300538483156,0.09611137219946342,)
22	933078111926535	12177	9	(475:28[0.15],477:40[0.20000000000000004],479:61[0.11999999999999998],482:51[0.17],488:82[0.19000000000000003],489:70[0.12999999999999998],492:33[0.16],508:91[0.15],510:53[0.16],)	509	1579.6300000000224	1016.467944990181	-100.09999999999856	10	10.786	16	8	(0.07961698621831305,0.07913522105161798,0.053107369076180425,0.08422962781233259,0.10442673063366913,0.08982373928584297,0.12351359361739792,0.08778913849293346,0.08180411229548548,)
23	933348094637040	12695	8	(475:36[0.16],477:106[0.21000000000000005],479:71[0.10999999999999999],482:74[0.18000000000000002],488:91[0.18000000000000002],489:20[0.11999999999999998],492:45[0.17],510:66[0.17],)	509	1580.1700000000221	999.1717485265269	-100.09999999999856	10	11.116	16	8	(0.07369301495876934,0.09915421120239849,0.07683327225058213,0.09329346354027711,0.08262818964027799,0.07944605092992758,0.08136411835788926,0.07477061339126279,)
24	933616958214047	13206	7	(475:58[0.17],477:23[0.20000000000000004],479:71[0.09999999999999999],488:61[0.17],489:89[0.12999999999999998],492:109[0.18000000000000002],510:97[0.16],)	508	1580.1700000000221	1061.2352362204788	-100.09999999999856	10	11.186	16	8	(0.07405643196830299,0.0895625103026751,0.07177162446889672,0.0725980376889111,0.07230142865715179,0.07397996791668612,0.07226197145713054,)
25	933895371334811	13728	8	(475:76[0.18000000000000002],477:43[0.21000000000000005],488:64[0.18000000000000002],489:95[0.11999999999999998],492:25[0.17],510:76[0.15],519:69[0.15],520:59[0.15],)	507	1580.1700000000221	1047.2269822485264	-100.09999999999856	10	11.246	17	8	(0.07013422883486778,0.08488560906293433,0.09110605772323992,0.07567828163589656,0.07816250009914631,0.08039348973747396,0.07444413582424855,0.10054259667283162,)
26	934174202287416	14244	8	(475:65[0.17],477:48[0.22000000000000006],488:50[0.17],489:36[0.10999999999999999],492:88[0.18000000000000002],510:83[0.13999999999999999],519:66[0.13999999999999999],520:72[0.16],)	508	1580.1700000000221	1058.3248622047308	-100.09999999999856	10	11.458	18	8	(0.051239747451509526,0.10288546946251337,0.08108077615872464,0.0810179206272198,0.0833479136806826,0.0682813209238392,0.07141047789687885,0.0468816075595406,)
27	934445799090269	14744	8	(475:67[0.16],477:46[0.23000000000000007],488:64[0.18000000000000002],489:128[0.11999999999999998],492:29[0.17],510:31[0.12999999999999998],519:78[0.12999999999999998],520:65[0.15],)	508	1580.1700000000221	1069.6998622047295	-100.09999999999856	10	11.406	18	8	(0.0564962752931809,0.0616839123159557,0.0786084130967382,0.08642267501380785,0.11357264899031544,0.08477370384088055,0.058203944402556496,0.05900358912758003,)
28	934714075067688	15244	9	(475:76[0.15],477:46[0.24000000000000007],488:49[0.17],489:79[0.10999999999999999],492:86[0.18000000000000002],510:23[0.13999999999999999],519:68[0.11999999999999998],520:65[0.13999999999999999],527:16[0.15],)	508	1580.1700000000221	1051.80635236221	-100.09999999999856	10	11.338	19	8	(0.05594082953924265,0.11823699156194908,0.08668414495141408,0.08451462176648397,0.10212287021355262,0.0939611087793923,0.06646691905051744,0.061204322992439386,0.08924383655236966,)
29	934972945924611	15744	9	(475:55[0.13999999999999999],477:56[0.25000000000000006],488:55[0.18000000000000002],489:78[0.09999999999999999],492:20[0.17],510:35[0.15],519:49[0.10999999999999999],520:61[0.12999999999999998],527:100[0.16],)	509	1580.1700000000221	1056.699764243621	-100.09999999999856	10	11.04	18	8	(0.07212843988316436,0.11106602413346842,0.08736246933106655,0.07947417890182037,0.13171837907888143,0.07181876067902841,0.05517684366824827,0.045608310417296884,0.09902099907455528,)
30	935241844197561	16260	10	(475:26[0.12999999999999998],477:106[0.24000000000000005],488:31[0.17],489:35[0.09],510:59[0.16],519:75[0.11999999999999998],520:61[0.11999999999999998],527:39[0.15],528:54[0.15],530:23[0.15],)	509	1580.1700000000221	1062.7904204322258	-100.09999999999856	10	11.128	17	8	(0.08723311806182298,0.08725854531622677,0.1282359191576925,0.06952270287553279,0.10763687724169899,0.07891448919206735,0.0703930493063943,0.09760352618450334,0.05234854499380956,0.0996807275379432,)
31	935523005443741	16780	11	(475:67[0.13999999999999999],477:29[0.23000000000000004],488:22[0.18000000000000002],489:64[0.09999999999999999],510:33[0.15],519:45[0.10999999999999999],520:54[0.10999999999999999],527:44[0.16],528:51[0.13999999999999999],530:78[0.16],532:23[0.15],)	510	1582.5600000000225	1080.668156862751	-100.09999999999856	8	11.496	16	8	(0.08214296963154791,0.15917038113831647,0.10477481032776378,0.0554103860812901,0.06264534864125361,0.07611765476609844,0.06979080603898276,0.0837846414736245,0.07798886798647985,0.08321885369425218,0.09878469251116086,)
32	935798613132290	17280	11	(475:43[0.12999999999999998],477:73[0.24000000000000005],488:23[0.19000000000000003],489:47[0.09],510:81[0.16],519:53[0.09999999999999999],520:43[0.09999999999999999],527:55[0.17],528:46[0.12999999999999998],530:27[0.15],532:20[0.16],)	511	1582.5600000000225	1090.9971232876771	-100.09999999999856	8	11.586	17	8	(0.0813467568421868,0.13664507706683196,0.10045715093750765,0.05931398748766545,0.09188101087704881,0.04955992734579773,0.08036479819715989,0.11852306961141806,0.06276967829267913,0.11657235523614189,0.09864861713055596,)
33	936082716856600	17780	11	(475:77[0.13999999999999999],477:67[0.23000000000000004],488:33[0.20000000000000004],489:38[0.08],510:16[0.15],519:32[0.09],520:57[0.10999999999999999],527:43[0.16],528:46[0.11999999999999998],530:24[0.16],532:78[0.17],)	511	1582.5600000000225	1097.7394911937442	-100.09999999999856	8	11.868	18	8	(0.07805938707382457,0.09776238225074664,0.1427852692662163,0.046822618826634445,0.12039690572472062,0.06297007365430159,0.07175844425669241,0.07999075652329188,0.059427434250057885,0.08244894644639798,0.1103404698764106,)
34	936368299675944	18286	11	(475:37[0.12999999999999998],477:68[0.22000000000000003],488:25[0.21000000000000005],489:48[0.09],510:55[0.16],519:79[0.09999999999999999],520:37[0.09999999999999999],527:45[0.17],528:37[0.10999999999999999],530:17[0.17],532:63[0.16],)	511	1582.5600000000225	1056.112843444233	-100.09999999999856	8	11.824	17	8	(0.0937236836498931,0.06872001898618767,0.07108289520361266,0.05474299709283071,0.04608383307008561,0.05349774052530263,0.060821750531033725,0.07186224940676281,0.05146164619749174,0.06364684522256576,0.08826311265278057,)
35	936671323115568	18795	11	(475:80[0.13999999999999999],477:39[0.21000000000000002],488:61[0.22000000000000006],489:50[0.08],519:20[0.09],520:33[0.10999999999999999],527:29[0.16],528:35[0.11999999999999998],530:60[0.18000000000000002],532:58[0.15],537:46[0.15],)	511	1582.5600000000225	1081.3088258317086	-100.09999999999856	8	12.2	18	8	(0.07375206439443797,0.0842769142949833,0.05203149462985746,0.0523771960905727,0.07368646864013051,0.06883084447175868,0.08184448216600027,0.034778777550782784,0.0726062572695309,0.08759345673552192,0.07054452314202156,)
36	936971556504948	19304	12	(475:28[0.12999999999999998],477:48[0.22000000000000003],488:77[0.21000000000000005],519:28[0.09999999999999999],520:61[0.11999999999999998],527:67[0.17],528:44[0.12999999999999998],530:32[0.17],532:26[0.13999999999999999],537:61[0.13999999999999999],538:16[0.15],539:23[0.15],)	511	1582.5600000000225	1113.1104305283827	-100.09999999999856	8	12.228	18	8	(0.07780949291241983,0.07459439971005422,0.10655540823402537,0.03677781220114834,0.041782756921338884,0.09097162641867354,0.040204557704151885,0.11582860743173114,0.10295892525858029,0.07956673829797131,0.03932361822843252,0.07451335725656123,)
37	937288179540349	19835	10	(475:79[0.13999999999999999],477:49[0.21000000000000002],488:55[0.20000000000000004],519:62[0.10999999999999999],520:37[0.10999999999999999],530:41[0.18000000000000002],537:33[0.12999999999999998],538:51[0.16],539:79[0.16],543:26[0.15],)	512	1582.5600000000225	1116.3504433593814	-100.09999999999856	8	12.368	19	8	(0.07998525897757251,0.07423567077145485,0.11585537193287399,0.0301757343531852,0.08038077230899808,0.0787032756174964,0.03996278018485143,0.04894470059644238,0.06925747358647519,0.0778569594238773,)
38	937596908058376	20336	10	(475:28[0.12999999999999998],477:29[0.22000000000000003],488:33[0.19000000000000003],519:45[0.09999999999999999],520:72[0.11999999999999998],530:82[0.19000000000000003],537:65[0.13999999999999999],538:40[0.15],539:54[0.15],543:62[0.16],)	510	1582.5600000000225	1106.328523529418	-100.09999999999856	8	12.592	19	8	(0.0829473733578903,0.13066529869860083,0.05365544724929153,0.04722169414816511,0.04918415135198975,0.08891384715171145,0.04856881682961162,0.030968750752413315,0.05409732518344925,0.05844883136955268,)
39	937910905467329	20843	10	(475:27[0.13999999999999999],477:56[0.23000000000000004],488:26[0.20000000000000004],519:64[0.10999999999999999],520:78[0.10999999999999999],530:59[0.18000000000000002],537:43[0.12999999999999998],538:60[0.16],539:51[0.13999999999999999],543:46[0.15],)	510	1583.9900000000225	1120.1600431372613	-100.09999999999856	14	12.518	20	8	(0.08348981518483728,0.05171060794707606,0.07842973859844961,0.034554127753934266,0.057617517395834955,0.08381067726528688,0.04445705238960456,0.060443194563040564,0.05143751519497689,0.043692541619065974,)
40	938227486116219	21343	10	(475:65[0.15],477:50[0.22000000000000003],488:70[0.21000000000000005],519:68[0.09999999999999999],520:36[0.09999999999999999],530:31[0.17],537:40[0.13999999999999999],538:48[0.15],539:51[0.12999999999999998],543:51[0.16],)	510	1583.9900000000225	1115.3748823529477	-100.09999999999856	14	12.794	19	8	(0.0782501997493938,0.09343606301685604,0.08177647105412411,0.0512781164554124,0.042696136854031154,0.0669273760775927,0.051742267132058664,0.037814600879084385,0.05782667697417748,0.09411589676467673,)
41	938541311830076	21845	10	(475:42[0.13999999999999999],477:25[0.21000000000000002],488:39[0.20000000000000004],519:53[0.09],520:71[0.10999999999999999],530:91[0.18000000000000002],537:51[0.15],538:42[0.16],539:46[0.11999999999999998],543:50[0.15],)	510	1583.9900000000225	1114.0882705882416	-100.09999999999856	14	12.668	20	8	(0.07119532888857895,0.12008439659741049,0.10151317189500648,0.05032180846625561,0.07132849629565674,0.0874263695583578,0.06066022131828214,0.048999274092545994,0.05923250276783445,0.034100300578834786,)
42	938873822969645	22351	10	(475:56[0.15],477:23[0.22000000000000003],488:62[0.21000000000000005],519:56[0.08],520:53[0.09999999999999999],530:62[0.17],537:47[0.13999999999999999],538:44[0.17],539:57[0.12999999999999998],543:50[0.13999999999999999],)	510	1583.9900000000225	1118.9020705882424	-100.09999999999856	14	13.112	21	8	(0.08020975390342344,0.12929672326588307,0.06266690094536086,0.041742628734781885,0.055165443976253815,0.09876209517769288,0.06214971847403615,0.053203393091338196,0.036155700930562994,0.06746962071689871,)
43	939199984657582	22851	10	(475:51[0.13999999999999999],477:66[0.23000000000000004],488:39[0.20000000000000004],519:38[0.07],520:63[0.09],530:30[0.16],537:68[0.15],538:49[0.18000000000000002],539:57[0.11999999999999998],543:49[0.12999999999999998],)	510	1583.9900000000225	1154.8399803921645	-100.09999999999856	14	12.96	21	8	(0.0828230179837324,0.0669854640075363,0.05905361052434899,0.04498633720507894,0.05746222044228622,0.08710525020307161,0.07661203850392011,0.06376268186453839,0.09534636998582341,0.03967210409949948,)
44	939542499268697	23366	10	(477:52[0.22000000000000003],488:77[0.21000000000000005],519:38[0.08],520:23[0.08],530:131[0.17],537:45[0.13999999999999999],538:54[0.19000000000000003],539:24[0.10999999999999999],543:51[0.13999999999999999],550:15[0.15],)	510	1583.9900000000225	1079.4477647058877	-100.09999999999856	14	13.248	22	8	(0.08857348061893643,0.0899616101023865,0.052644980885642643,0.0594668887413009,0.10359513740202991,0.07820710989452653,0.040367913053234124,0.08122661034195157,0.036858201619132946,0.06831062342608887,)
45	939882997458879	23885	10	(477:52[0.21000000000000002],488:60[0.20000000000000004],519:81[0.09],520:60[0.09],530:42[0.16],537:48[0.15],538:51[0.18000000000000002],539:49[0.11999999999999998],543:46[0.12999999999999998],554:21[0.15],)	510	1583.9900000000225	1112.4893254902026	-100.09999999999856	14	13.018	22	8	(0.09777022383400805,0.07309234674886489,0.039960992665178566,0.04627463373659949,0.10050585059257637,0.0959332727832154,0.0512101045826406,0.07570983617973069,0.04424700686546377,0.07371189352360093,)
46	940213466868412	24401	10	(477:28[0.2],488:48[0.19000000000000003],519:49[0.08],520:58[0.08],530:56[0.17],538:52[0.17],539:47[0.12999999999999998],543:53[0.13999999999999999],554:91[0.16],555:28[0.15],)	510	1590.7300000000223	1124.133729411772	-100.09999999999856	9	12.722	22	8	(0.11211513804396918,0.07654420928804735,0.0382189498054778,0.039089560267743885,0.0940355811150735,0.08246489916137133,0.08031133385297348,0.04449829480771915,0.05138144577036699,0.09301309088578834,)
47	940537488744446	24901	12	(477:26[0.21000000000000002],488:69[0.20000000000000004],519:55[0.09],520:42[0.07],530:33[0.16],538:49[0.16],539:38[0.13999999999999999],543:54[0.12999999999999998],554:55[0.15],555:46[0.16],558:17[0.15],559:26[0.15],)	510	1590.7300000000223	1101.7072156862807	-100.09999999999856	9	12.76	22	8	(0.08884275839303943,0.1096410551642791,0.04129861679358467,0.03519001476099343,0.07528027448380137,0.06332911105229555,0.09123964867396274,0.0537851591307377,0.06047029185244057,0.06811508289203422,0.09191412766590162,0.07398068956816886,)
48	940862633447304	25425	12	(477:24[0.22000000000000003],488:67[0.19000000000000003],519:47[0.08],520:29[0.060000000000000005],530:58[0.17],538:39[0.15],539:60[0.15],543:41[0.11999999999999998],555:40[0.15],558:44[0.16],559:47[0.16],562:16[0.15],)	512	1590.7300000000223	1076.434609375006	-100.09999999999856	9	12.618	22	8	(0.1115081929598617,0.10428733099871039,0.04320738460233235,0.04416607100777561,0.0703168768669444,0.05763927171241853,0.07558085287695597,0.05492962002933841,0.0966803904988315,0.09759747441410718,0.07977088574903489,0.08399154944076077,)
49	941182949478972	25937	11	(477:37[0.23000000000000004],488:56[0.18000000000000002],519:40[0.07],520:35[0.07],538:41[0.16],539:43[0.13999999999999999],543:41[0.10999999999999999],555:54[0.16],558:64[0.15],559:49[0.15],562:52[0.16],)	512	1590.7300000000223	1122.7977148437578	-100.09999999999856	9	12.582	22	8	(0.06412151343435162,0.06557339159487545,0.05183375165936922,0.022271312227198477,0.04470314642171495,0.07842319135198643,0.06601229251586932,0.08053622524707038,0.07189398993778866,0.08075100872882399,0.06998401090857317,)
50	941519359251824	26460	10	(477:63[0.24000000000000005],488:88[0.17],519:52[0.08],538:46[0.17],539:49[0.15],543:45[0.11999999999999998],558:55[0.13999999999999999],559:44[0.13999999999999999],562:47[0.15],565:22[0.15],)	511	1590.7300000000223	1135.3473776908088	-100.09999999999856	9	12.808	22	8	(0.08405496740132908,0.052737866399707234,0.030750993443593683,0.03805400030266139,0.08033148045064821,0.054475985676518755,0.07656558370835498,0.06753741900859966,0.07635872564719795,0.10566590223806173,)
51	941832051273703	26961	10	(477:51[0.23000000000000004],488:47[0.16],519:50[0.07],538:50[0.18000000000000002],539:48[0.16],543:52[0.12999999999999998],558:35[0.12999999999999998],559:54[0.15],562:57[0.16],565:66[0.16],)	510	1590.7300000000223	1149.6010588235365	-100.09999999999856	9	12.504	23	8	(0.08023487623734862,0.05903256635116585,0.033089194925271966,0.049605875244455984,0.07422301512728595,0.052446926933538994,0.0737716984298111,0.055833554098992766,0.08670848194116992,0.10797183729730134,)
52	942142775678865	27463	11	(477:47[0.22000000000000003],488:90[0.17],519:16[0.060000000000000005],538:54[0.17],539:52[0.17],543:48[0.11999999999999998],558:70[0.13999999999999999],559:46[0.13999999999999999],562:27[0.15],565:44[0.15],567:16[0.15],)	510	1590.7300000000223	1104.84139215687	-100.09999999999856	9	12.436	23	8	(0.09603683736846805,0.09260123581392118,0.040431758886217514,0.06494568789469127,0.10118046145231573,0.0615585346642116,0.09024028875136837,0.07683155218492523,0.10084548287623779,0.053547124604697106,0.04967971141951664,)
53	942441284242039	27963	11	(477:33[0.21000000000000002],488:34[0.16],519:38[0.07],538:39[0.16],539:33[0.16],543:40[0.10999999999999999],558:69[0.12999999999999998],559:56[0.12999999999999998],562:61[0.16],565:49[0.16],567:59[0.16],)	511	1590.7300000000223	1112.4822504892436	-100.09999999999856	9	12.124	22	8	(0.1032989201958312,0.09179116141413207,0.02566220328397377,0.038686576756849216,0.0698891124755309,0.06355998611299794,0.08698520552834924,0.06584643464335063,0.07242274924404116,0.06753600432475966,0.06542876893686281,)
54	942746198755357	28467	11	(477:41[0.22000000000000003],488:46[0.17],519:34[0.08],538:47[0.17],539:45[0.17],543:50[0.11999999999999998],558:35[0.11999999999999998],559:43[0.11999999999999998],562:80[0.15],565:62[0.15],567:28[0.15],)	511	1590.7300000000223	1090.965980430535	-100.09999999999856	9	12.3	23	8	(0.12364614950714255,0.0679701491991154,0.0576218751930899,0.058786812068423434,0.08109733292992821,0.08464027272701519,0.08609470984316603,0.053522932172628664,0.08439426930177127,0.0882600354644697,0.0568835933517591,)
55	943066969796926	29003	9	(477:32[0.23000000000000004],488:46[0.16],538:47[0.16],539:66[0.16],543:43[0.10999999999999999],558:55[0.12999999999999998],559:56[0.12999999999999998],565:38[0.13999999999999999],567:128[0.16],)	511	1590.7300000000223	1095.1832289628242	-100.09999999999856	9	12.364	20	8	(0.11139747935849655,0.05745621924458728,0.05461398655100025,0.0806736672815531,0.07085154616847994,0.0918153906160234,0.07344211229068365,0.09409971680509419,0.08828235624669745,)
56	943396309852176	29516	11	(477:34[0.24000000000000005],488:65[0.17],538:62[0.17],539:45[0.15],543:55[0.11999999999999998],558:45[0.11999999999999998],559:62[0.11999999999999998],565:51[0.15],567:56[0.15],575:17[0.15],577:17[0.15],)	509	2631.0400000000436	1137.774302554035	-100.09999999999856	17	12.774	21	8	(0.1394405683593714,0.11815167092812043,0.06031730604810967,0.10017718630408079,0.08232840484414264,0.09053096803522989,0.07750426646120495,0.08792075792835671,0.08156032297434564,0.10211703772762798,0.07841868989828843,)
