alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 555
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_MountainCar-Maze/run_735271360292140
Random seed:          555
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
13	746456299289070	7546	8	(456:106[0.11999999999999998],457:30[0.10999999999999999],459:50[0.17],465:38[0.16],470:83[0.13999999999999999],471:84[0.20000000000000004],475:34[0.17],476:83[0.15],)	508	-255.03	-1673.9842716535434	-15001.0	13	10.65	19	8	(0.05880074326254381,0.07373067298254776,0.07603484375750559,0.05493436249215997,0.047020324691268475,0.06698134271517724,0.052646089573718524,0.07929503710150716,)
14	746747535975478	8046	8	(456:152[0.10999999999999999],457:28[0.11999999999999998],459:49[0.18000000000000002],465:53[0.17],470:59[0.12999999999999998],471:56[0.19000000000000003],475:57[0.18000000000000002],476:54[0.13999999999999999],)	508	-255.03	-1325.7873031496065	-15001.0	13	10.686	18	8	(0.05425885676373917,0.0822084411192026,0.05114952627230124,0.0455362589501655,0.054674876854765485,0.0737912182975808,0.07083679188017039,0.07639298765235186,)
15	747035128985703	8546	8	(456:43[0.09999999999999999],457:35[0.12999999999999998],459:53[0.19000000000000003],465:39[0.18000000000000002],470:80[0.13999999999999999],471:121[0.20000000000000004],475:56[0.19000000000000003],476:81[0.15],)	508	-255.03	-1277.1950984251969	-15001.0	13	10.674	18	8	(0.06449097721253376,0.0423502264767048,0.09068799825294033,0.05961309028650142,0.0647664645129391,0.07844468503107173,0.0729635156155648,0.058986166400854946,)
16	747295342066471	9059	7	(456:31[0.10999999999999999],457:108[0.13999999999999999],459:60[0.20000000000000004],465:54[0.19000000000000003],470:110[0.12999999999999998],471:92[0.19000000000000003],475:53[0.20000000000000004],)	508	-255.03	-1063.493405511811	-15001.0	13	10.944	18	8	(0.08033778858781655,0.06458890024419263,0.06527621934356174,0.06050241609837883,0.07600574680901523,0.09718796598706357,0.08209812947361451,)
17	747593696942651	9563	6	(456:113[0.11999999999999998],457:99[0.12999999999999998],459:122[0.21000000000000005],465:83[0.20000000000000004],470:53[0.11999999999999998],475:37[0.21000000000000005],)	507	-248.57999999999998	-1302.21033530572	-15001.0	14	10.97	19	8	(0.06736213710768903,0.07042553730979649,0.06404826254320627,0.07629684275670656,0.062473709493674943,0.09357738011928148,)
18	747878752017719	10063	6	(456:180[0.10999999999999999],457:47[0.11999999999999998],459:91[0.20000000000000004],465:80[0.19000000000000003],470:39[0.12999999999999998],475:69[0.22000000000000006],)	506	-248.57999999999998	-1239.267272727273	-15001.0	14	11.052	19	8	(0.044817265302899714,0.06803515136685838,0.10782716646213582,0.06780926117054584,0.05371126581023882,0.06292276056557457,)
19	748192973572553	10563	6	(456:79[0.09999999999999999],457:85[0.12999999999999998],459:63[0.19000000000000003],465:47[0.20000000000000004],470:180[0.13999999999999999],475:52[0.23000000000000007],)	506	-248.57999999999998	-1388.4232806324108	-15001.0	14	10.746	18	8	(0.060165798865999584,0.07977008170627899,0.10412999016733593,0.10955343892879028,0.0575152087715212,0.06226661807637287,)
20	748552316828710	11065	6	(456:84[0.10999999999999999],457:52[0.11999999999999998],459:88[0.20000000000000004],465:99[0.21000000000000005],470:79[0.12999999999999998],475:104[0.24000000000000007],)	506	-242.27	-1433.089466403162	-14992.18	14	11.164	18	8	(0.05794827990956495,0.08239739827412174,0.09071877835368686,0.09324952587108656,0.04199992253459391,0.068254230490359,)
21	748905352439714	11589	5	(457:106[0.12999999999999998],459:62[0.19000000000000003],465:111[0.20000000000000004],470:145[0.13999999999999999],475:82[0.23000000000000007],)	506	-240.84	-1319.6096640316202	-15001.0	15	11.442	18	8	(0.06767621975911915,0.13684496823629877,0.08136968762232627,0.07014440815475877,0.0790051459848581,)
22	749239969690631	12089	5	(457:137[0.11999999999999998],459:84[0.20000000000000004],465:84[0.19000000000000003],470:101[0.12999999999999998],475:99[0.24000000000000007],)	505	-240.84	-1290.4940396039603	-14930.34	15	11.884	18	8	(0.04148113152106012,0.11519537718425443,0.08534654494417519,0.08631745240744633,0.06939172279854916,)
23	749533889291899	12589	6	(457:63[0.10999999999999999],459:70[0.21000000000000005],465:179[0.20000000000000004],470:65[0.11999999999999998],475:108[0.25000000000000006],481:20[0.15],)	505	-240.84	-1102.328792079208	-15001.0	15	11.832	18	8	(0.07906351941055438,0.13763648798986258,0.0843067864394847,0.05647746494970021,0.05868750260009397,0.11364181821212375,)
24	749866506405247	13092	6	(457:105[0.11999999999999998],459:41[0.22000000000000006],465:58[0.19000000000000003],470:121[0.12999999999999998],475:54[0.24000000000000005],481:127[0.16],)	506	-238.73000000000002	-1322.398458498024	-15001.0	14	11.124	18	8	(0.058890730583793106,0.10370569625761052,0.09642416726536507,0.06236288501807523,0.05931930587197455,0.0765584150577881,)
25	750133726709464	13592	6	(457:69[0.10999999999999999],459:88[0.23000000000000007],465:90[0.20000000000000004],470:78[0.11999999999999998],475:103[0.25000000000000006],481:78[0.15],)	506	-238.73000000000002	-1030.5396837944663	-14938.91	14	11.002	18	8	(0.04184198270664696,0.09298245660196663,0.08265445579026291,0.09748474395979428,0.11787645616531031,0.08447008579648971,)
26	750427160752588	14092	6	(457:85[0.11999999999999998],459:64[0.22000000000000006],465:160[0.19000000000000003],470:33[0.12999999999999998],475:100[0.24000000000000005],481:64[0.16],)	506	-238.73000000000002	-1209.972964426877	-15001.0	14	11.166	18	8	(0.0554186786810618,0.0715086599181193,0.08017823934945573,0.0580744214492034,0.10386384930731596,0.0653613002527884,)
27	750719774343439	14596	6	(457:80[0.10999999999999999],459:76[0.23000000000000007],465:86[0.18000000000000002],470:92[0.13999999999999999],475:70[0.23000000000000004],481:102[0.17],)	506	-237.8	-1212.7300988142294	-15001.0	12	10.968	18	8	(0.0490096901992436,0.11865544697652573,0.0992835201944971,0.05420189678407371,0.1076302362664537,0.10972080993113943,)
28	751036234226812	15104	6	(457:72[0.11999999999999998],459:123[0.24000000000000007],465:52[0.17],470:94[0.12999999999999998],475:84[0.24000000000000005],481:81[0.16],)	506	-237.8	-1257.347747035573	-15000.86	12	11.204	18	8	(0.0771042845682122,0.08475200895812203,0.07068763930824376,0.0820457965120219,0.10954777813019727,0.09068460399935478,)
29	751347681728348	15604	6	(457:81[0.12999999999999998],459:112[0.23000000000000007],465:83[0.18000000000000002],470:54[0.11999999999999998],475:135[0.23000000000000004],481:41[0.17],)	506	-228.65	-1202.143300395257	-15001.0	12	11.41	18	8	(0.05255729761826384,0.08576224786356167,0.104003251569299,0.08265393825364384,0.09568479586331395,0.10578132324478873,)
30	751667467592947	16104	6	(457:98[0.13999999999999999],459:89[0.22000000000000006],465:96[0.17],470:50[0.12999999999999998],475:120[0.22000000000000003],481:53[0.18000000000000002],)	506	-224.07999999999998	-1297.9215217391302	-14991.16	12	11.446	18	8	(0.058848417846330166,0.10724725684562404,0.094427773662126,0.06751847661218116,0.10406249732485608,0.09964888576906224,)
31	751926274598431	16604	7	(457:77[0.12999999999999998],459:132[0.21000000000000005],465:57[0.16],470:69[0.13999999999999999],475:67[0.21000000000000002],481:87[0.19000000000000003],486:17[0.15],)	506	-224.07999999999998	-1013.4864031620555	-15001.0	12	11.54	19	8	(0.05009699181343159,0.11209170415980718,0.08765461736904481,0.08542193311646082,0.08961607688345563,0.09855911708636803,0.10254428476786248,)
32	752251217588798	17134	7	(457:83[0.11999999999999998],459:40[0.20000000000000004],465:74[0.17],470:82[0.15],475:83[0.22000000000000003],481:94[0.18000000000000002],486:51[0.16],)	507	-224.07999999999998	-1177.627573964497	-15001.0	12	12.25	19	8	(0.0722193235634178,0.10644275198844359,0.10136954438566201,0.11917986983070494,0.09376131498317575,0.11517985070846655,0.09774377244748864,)
33	752574638677793	17647	8	(457:45[0.10999999999999999],459:93[0.21000000000000005],465:42[0.16],470:71[0.13999999999999999],475:79[0.21000000000000002],481:102[0.17],486:38[0.17],490:37[0.15],)	507	-224.07999999999998	-1247.4059171597635	-15001.0	12	11.618	18	8	(0.0849710323938243,0.11748922229281539,0.08180357237540918,0.07915838135944009,0.13084608097958872,0.10069494312295019,0.11299383122215248,0.08075128809760251,)
34	752887249315420	18147	8	(457:64[0.11999999999999998],459:60[0.20000000000000004],465:62[0.17],470:46[0.12999999999999998],475:70[0.2],481:35[0.16],486:114[0.18000000000000002],490:57[0.16],)	508	-224.07999999999998	-1193.1178740157477	-14992.86	12	11.77	19	8	(0.07739299849417858,0.08297935204704407,0.08380707633414398,0.054846575792875524,0.08334852561477371,0.0903872526766979,0.07722173814202407,0.07246439670822727,)
35	753208911674217	18656	8	(457:104[0.10999999999999999],459:51[0.21000000000000005],465:72[0.16],470:40[0.13999999999999999],475:65[0.19],481:70[0.17],486:68[0.17],490:38[0.17],)	508	-224.07999999999998	-1186.8106102362206	-15001.0	12	11.78	20	8	(0.0588474486577695,0.09239220830163712,0.10116863571241405,0.05387724482325483,0.09933694415358832,0.0880946259377438,0.0952808024318671,0.04562936443826434,)
36	753508671143705	19173	8	(457:33[0.09999999999999999],459:71[0.22000000000000006],465:49[0.15],470:94[0.15],475:52[0.18],481:23[0.16],486:117[0.16],490:69[0.18000000000000002],)	508	-224.07999999999998	-1014.2773622047242	-14957.62	12	12.044	21	8	(0.056478274975129986,0.10201371507222252,0.07739868803139183,0.09238761348980673,0.09598835553704563,0.07869406302945356,0.07713748370148267,0.06009419013544423,)
37	753831434320766	19675	8	(457:33[0.10999999999999999],459:49[0.21000000000000005],465:64[0.16],470:75[0.13999999999999999],475:79[0.19],481:34[0.17],486:98[0.15],490:76[0.17],)	508	-224.07999999999998	-1306.8951181102364	-15001.0	12	11.87	20	8	(0.051572261804216944,0.08828721710768185,0.09713791926716202,0.08503418619805551,0.1401430678783017,0.06526382457396773,0.08647778104966719,0.07628227806592859,)
38	754123536936146	20176	9	(457:52[0.11999999999999998],459:39[0.22000000000000006],465:74[0.15],470:46[0.12999999999999998],475:72[0.18],481:60[0.18000000000000002],486:115[0.13999999999999999],490:18[0.16],498:32[0.15],)	508	-224.07999999999998	-1173.8830314960628	-14950.42	12	11.548	20	8	(0.04711233380121963,0.14546003854207779,0.09766202222844339,0.05411797028836042,0.0626483199161564,0.09670383352176817,0.08318501135018586,0.0766511307950418,0.0654886670906969,)
39	754454050406360	20690	8	(457:33[0.12999999999999998],459:57[0.23000000000000007],465:54[0.13999999999999999],470:120[0.13999999999999999],475:30[0.16999999999999998],481:90[0.17],486:73[0.12999999999999998],490:52[0.17],)	509	-224.07999999999998	-1264.7760314341845	-14930.02	12	11.65	20	8	(0.05129129589001413,0.10040821425912452,0.10015133729006491,0.08044126229264864,0.05270079585149818,0.09634344252747037,0.08460439811943457,0.03622201026936331,)
40	754745462254830	21191	8	(457:69[0.13999999999999999],459:62[0.24000000000000007],465:75[0.15],470:71[0.12999999999999998],475:57[0.18],481:34[0.16],486:88[0.11999999999999998],490:52[0.18000000000000002],)	508	-224.07999999999998	-1013.1095078740158	-15001.0	12	11.996	21	8	(0.061353497973969225,0.12625691406028028,0.09393092928963391,0.07123917517088987,0.077750751816219,0.09488092735803681,0.07642956618042566,0.05080006860659046,)
41	755105125771308	21719	8	(457:86[0.12999999999999998],459:30[0.23000000000000007],465:37[0.13999999999999999],470:53[0.11999999999999998],475:62[0.19],481:29[0.17],486:64[0.10999999999999999],490:147[0.19000000000000003],)	508	-224.07999999999998	-1190.981437007874	-15001.0	12	12.862	20	8	(0.055794218654896234,0.11682305196812087,0.07228955967152381,0.06303118179805989,0.11315476433120773,0.10537658912164191,0.07162819605532843,0.09490750567471541,)
42	755544711109023	22236	8	(457:84[0.11999999999999998],459:31[0.24000000000000007],465:51[0.15],470:54[0.12999999999999998],475:77[0.18],481:44[0.18000000000000002],490:148[0.18000000000000002],508:19[0.15],)	508	-224.07999999999998	-1485.3347637795277	-15001.0	12	12.0	21	8	(0.08022106183436876,0.12327963601170035,0.09405051053678055,0.08786646194558749,0.08516890979029083,0.10685791630381064,0.12466821602304246,0.10349076072383108,)
43	755882580979262	22748	7	(457:61[0.10999999999999999],459:71[0.25000000000000006],465:36[0.16],470:57[0.13999999999999999],475:65[0.16999999999999998],481:43[0.19000000000000003],508:175[0.16],)	508	-224.07999999999998	-1199.4073622047242	-14950.64	12	11.51	20	8	(0.062059916634091036,0.10212078246375264,0.08916229310686602,0.09806601735409222,0.10297637960982857,0.11572605576032582,0.06479820559679986,)
44	756249071911019	23252	7	(457:115[0.11999999999999998],459:51[0.24000000000000005],465:33[0.17],470:103[0.15],475:86[0.18],481:23[0.20000000000000004],508:96[0.15],)	507	-224.07999999999998	-1302.2683234714004	-14948.61	12	12.322	20	8	(0.0671259834959794,0.09863543805468403,0.11696707245091667,0.058665906589287976,0.0811164647329762,0.11183786873382397,0.07909336311704744,)
45	756615378379247	23761	7	(457:86[0.10999999999999999],459:76[0.25000000000000006],465:115[0.18000000000000002],470:88[0.13999999999999999],475:58[0.16999999999999998],481:67[0.21000000000000005],508:17[0.13999999999999999],)	507	-224.07999999999998	-1328.0649309664693	-15001.0	12	11.94	21	8	(0.06157872922351061,0.12498666867083104,0.11859053741905556,0.08890805831868666,0.12242383204381498,0.1052970443789161,0.08523401321502201,)
46	756948348865483	24261	7	(457:88[0.09999999999999999],459:135[0.24000000000000005],465:17[0.17],470:64[0.12999999999999998],475:54[0.18],481:93[0.22000000000000006],508:56[0.15],)	507	-224.07999999999998	-1186.0470611439844	-14982.62	12	11.934	22	8	(0.06619666886149717,0.10275436840301666,0.1199944043832869,0.06961105676997506,0.13987029341174276,0.0868909262292274,0.07432101406635934,)
47	757268027722268	24769	7	(457:32[0.09],459:41[0.23000000000000004],465:61[0.18000000000000002],470:48[0.13999999999999999],475:109[0.19],481:151[0.21000000000000005],508:65[0.16],)	507	-224.07999999999998	-1198.9853057199211	-15001.0	12	12.168	22	8	(0.07619974975819156,0.12410041029847012,0.076012587206911,0.06724542548076277,0.10036598603583623,0.12625150806837293,0.08842804266831257,)
48	757577013448244	25278	7	(457:102[0.09999999999999999],459:132[0.24000000000000005],465:44[0.19000000000000003],470:81[0.15],475:61[0.18],481:53[0.20000000000000004],508:34[0.17],)	507	-224.07999999999998	-1195.107061143984	-15001.0	12	11.864	22	8	(0.07342883823269986,0.12170417875029192,0.10506423856826208,0.07117714350961642,0.07762067518187485,0.11926998036062575,0.11125534405255856,)
49	757933303403852	25778	8	(457:40[0.09],459:61[0.23000000000000004],465:122[0.20000000000000004],470:53[0.13999999999999999],475:27[0.19],481:125[0.21000000000000005],508:45[0.18000000000000002],513:34[0.15],)	507	-224.07999999999998	-1446.8150295857988	-15001.0	12	11.078	21	8	(0.06400973477926457,0.10064808888559601,0.0749348219331425,0.0821442974309601,0.09521499898973798,0.09532800991220103,0.12758996260967886,0.08352580248234545,)
50	758278761436809	26278	8	(457:63[0.09999999999999999],459:45[0.24000000000000005],465:86[0.19000000000000003],470:75[0.15],475:98[0.2],481:34[0.20000000000000004],508:57[0.19000000000000003],513:50[0.16],)	508	-224.07999999999998	-1083.3219685039371	-15001.0	12	12.678	22	8	(0.05166188822150906,0.12453220221434363,0.07827038911880718,0.06351173350754945,0.07931421624106876,0.12549995406550044,0.1010687744662897,0.07033076433890657,)
51	758577309299877	26778	9	(457:88[0.09],459:53[0.25000000000000006],465:70[0.18000000000000002],470:27[0.13999999999999999],475:75[0.19],481:58[0.21000000000000005],508:52[0.20000000000000004],513:58[0.17],514:27[0.15],)	508	-224.07999999999998	-1082.0000393700786	-15001.0	12	12.898	23	8	(0.05229844463171562,0.145935488036906,0.10266050087965242,0.09610624226069368,0.04811160419708654,0.11758114228673368,0.11024765030025309,0.11972290255487386,0.07324664246296579,)
52	758931815500627	27290	9	(457:24[0.08],459:44[0.26000000000000006],465:83[0.17],470:91[0.15],475:54[0.18],481:26[0.20000000000000004],508:52[0.21000000000000005],513:53[0.16],514:82[0.16],)	509	-224.07999999999998	-1245.434145383104	-15001.0	12	11.948	23	8	(0.04371886620173687,0.09615092634582699,0.07576099974011294,0.08366928550919406,0.08606425220905525,0.12116752115757196,0.10724318357609473,0.09221164603010942,0.039707272987672994,)
53	759259532868448	27798	8	(457:95[0.09],459:79[0.2700000000000001],465:71[0.16],470:57[0.13999999999999999],475:32[0.19],508:66[0.22000000000000006],513:45[0.17],514:64[0.15],)	509	-224.07999999999998	-1097.1180746561888	-14991.6	12	12.306	23	8	(0.06159172644501239,0.12328965079996791,0.09303694121099619,0.0979642916726922,0.14498011950682488,0.11932291216865348,0.11369836048729981,0.07102904856498501,)
54	759603705950471	28311	8	(457:42[0.08],459:90[0.26000000000000006],465:28[0.15],475:63[0.2],508:24[0.21000000000000005],513:135[0.18000000000000002],514:79[0.13999999999999999],516:47[0.15],)	508	-224.07999999999998	-1064.517125984252	-15001.0	12	12.888	23	8	(0.06814551388409926,0.12038103998790294,0.11858825842483514,0.12630488605953066,0.06793666776587502,0.12216337669765782,0.07697846989995964,0.058928205856599004,)
55	759990812185930	28813	8	(457:46[0.09],459:40[0.25000000000000006],465:82[0.16],475:50[0.19],508:80[0.22000000000000006],513:66[0.17],514:82[0.12999999999999998],516:62[0.16],)	508	-224.07999999999998	-1300.6149606299214	-14991.2	12	12.514	24	8	(0.05374978422079544,0.13075127757474098,0.08694211148206804,0.14403918934760243,0.15962490042510022,0.06802359931864893,0.039702375260233264,0.05120628807449925,)
56	760283538262985	29323	9	(457:67[0.09999999999999999],459:44[0.26000000000000006],465:86[0.15],475:51[0.2],508:98[0.21000000000000005],513:83[0.16],514:32[0.11999999999999998],516:30[0.15],520:17[0.15],)	508	-224.07999999999998	-1016.550590551181	-14979.47	12	12.334	25	8	(0.06240460615717569,0.12550997379670198,0.08167771894581839,0.1357233076713451,0.09309363139013076,0.09960540427074685,0.06982123549963286,0.10328461821723763,0.10356983399152812,)
57	760629384272827	29835	8	(457:66[0.09],459:64[0.2700000000000001],465:63[0.13999999999999999],508:116[0.20000000000000004],513:85[0.15],514:31[0.12999999999999998],516:28[0.16],520:56[0.16],)	509	-224.07999999999998	-1179.8952652259331	-15001.0	12	12.11	24	8	(0.057687746469007276,0.15269126683073117,0.08349575984551405,0.11865693875633794,0.0754539650134711,0.07084672320678669,0.057296747692091,0.10746961808429545,)
58	760958223675238	30380	7	(457:109[0.08],459:32[0.26000000000000006],508:61[0.19000000000000003],513:75[0.13999999999999999],516:79[0.17],520:124[0.17],523:28[0.15],)	508	-224.07999999999998	-1137.3937007874015	-15001.0	12	12.03	25	8	(0.04781785285145404,0.1713207661097069,0.10465122336185383,0.039854992987044445,0.04593678103952592,0.10683820464474564,0.1075439283085343,)
59	761271275783429	30898	9	(457:46[0.07],459:127[0.2700000000000001],508:84[0.20000000000000004],513:48[0.12999999999999998],516:68[0.16],520:33[0.16],523:50[0.16],527:31[0.15],530:20[0.15],)	507	-224.07999999999998	-1129.7865483234712	-15001.0	12	11.384	23	8	(0.06191242716515953,0.15946362762763386,0.14634020717683643,0.07377590068487042,0.05427820557850655,0.12043700389016104,0.09166897799159232,0.09750066039572669,0.0764696862429263,)
60	761632867621977	31414	10	(457:44[0.08],459:28[0.26000000000000006],508:29[0.19000000000000003],513:67[0.13999999999999999],516:44[0.15],520:97[0.17],523:90[0.17],527:16[0.16],530:72[0.16],532:22[0.15],)	509	-224.07999999999998	-1440.8306483300587	-15001.0	12	11.286	23	8	(0.042873292646208316,0.10161232807442663,0.11287238185936993,0.05298378746927352,0.030208064374019815,0.08862587781715583,0.11123161757632835,0.05158878557321016,0.05932633347751373,0.07907201468806051,)
61	761986095992798	31920	10	(457:116[0.09],459:48[0.2700000000000001],508:72[0.20000000000000004],513:50[0.12999999999999998],516:17[0.16],520:61[0.16],523:59[0.16],527:17[0.17],530:39[0.15],532:31[0.16],)	510	-223.65	-1388.8977843137254	-15001.0	13	11.55	24	8	(0.058569890558547166,0.13468540010111854,0.1292686058963646,0.036786488784686794,0.03589694325691918,0.10337068491224848,0.11861223039737923,0.09979672806796047,0.08134356907898209,0.10735548909290726,)
62	762279696721898	32433	9	(457:35[0.08],459:62[0.2800000000000001],508:144[0.19000000000000003],513:42[0.11999999999999998],520:61[0.15],523:27[0.15],527:62[0.18000000000000002],530:57[0.16],532:20[0.17],)	510	-223.65	-1259.8616470588236	-15001.0	13	10.972	23	8	(0.0558678852359234,0.08157951074211932,0.11391283121565794,0.0359320142144314,0.07042763149621108,0.1007390820986685,0.10850264512860604,0.10196250451080387,0.11046918973272073,)
63	762630828155582	32948	11	(457:65[0.09],459:32[0.2700000000000001],508:30[0.18000000000000002],513:33[0.12999999999999998],520:53[0.13999999999999999],523:51[0.16],527:49[0.17],530:73[0.15],532:32[0.18000000000000002],536:21[0.15],538:70[0.15],)	509	-223.65	-1467.3443418467584	-15001.0	13	10.926	24	8	(0.06277774292734176,0.20289905929410204,0.08902276470123541,0.017426308566480624,0.05010642473752815,0.11774915389963239,0.1076934245261737,0.0683316909095063,0.06753033185387858,0.07707668271066391,0.07735293841985107,)
64	762963462847810	33487	9	(459:204[0.2800000000000001],513:41[0.13999999999999999],520:34[0.12999999999999998],523:29[0.15],527:19[0.16],530:53[0.13999999999999999],536:47[0.16],538:54[0.13999999999999999],542:30[0.15],)	511	-223.65	-1177.4012524461841	-15001.0	13	11.194	24	8	(0.10924516632273269,0.03336471898206807,0.08116068682560429,0.10755683744224517,0.11671122446959481,0.08138211134636152,0.08741805766129777,0.04309896984691601,0.08312060189694494,)
65	763314445580064	33994	9	(513:84[0.15],520:53[0.13999999999999999],523:22[0.16],527:52[0.17],530:49[0.15],536:32[0.17],538:32[0.15],542:54[0.16],544:131[0.15],)	509	-221.42	-1324.7029862475442	-15001.0	19	11.644	25	8	(0.032112119924654715,0.09065939284109212,0.09400895186966465,0.08604238191230114,0.06867278455294856,0.09473731116347694,0.10217530998239285,0.07115336834659798,0.09219409870127238,)
66	763633759258824	34515	7	(513:59[0.13999999999999999],520:45[0.15],527:31[0.18000000000000002],530:44[0.16],536:70[0.18000000000000002],542:36[0.17],544:224[0.13999999999999999],)	509	-221.42	-1069.5031434184673	-15001.0	19	11.18	25	8	(0.031228635296017916,0.07795056577599312,0.07254381572854847,0.10662704663129498,0.10577340565527789,0.05926990547264451,0.06656664701444938,)
