alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 222
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_MountainCar/run_394369806056108
Random seed:          222
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	395408803703799	997	1	(470:499[0.15],)	499	-143.94	-2228.0427454909823	-5001.0	9	9.398	14	8	(0.08760061900338044,)
1	395715834917253	1503	3	(470:367[0.16],471:58[0.15],472:76[0.15],)	501	-143.94	-1428.5638522954093	-5001.0	9	9.848	14	8	(0.06206695931396552,0.0799553209423591,0.07276795184729697,)
2	395913202890123	2018	3	(470:181[0.15],471:99[0.16],472:223[0.16],)	503	-143.31	-853.4792445328028	-5001.0	9	9.798	13	8	(0.07485755509665264,0.040193717837934566,0.052300556777689265,)
3	396104787373074	2535	3	(470:179[0.13999999999999999],471:57[0.17],472:267[0.15],)	503	-137.52	-885.569542743539	-5001.0	9	9.666	14	8	(0.08606699337374586,0.050946041496937905,0.07296324415225859,)
4	396289858125665	3047	3	(470:203[0.12999999999999998],471:233[0.18000000000000002],472:67[0.13999999999999999],)	503	-137.52	-826.4058648111333	-5001.0	9	9.592	14	8	(0.06506128481747193,0.053932052899906165,0.07535067652093654,)
5	396490723945418	3561	4	(470:142[0.11999999999999998],471:71[0.17],472:246[0.15],482:44[0.15],)	503	-137.52	-924.9367992047713	-5001.0	9	9.442	14	8	(0.06805049278362621,0.08283741705388427,0.06538295791371494,0.08307719839412982,)
6	396710642052164	4066	4	(470:106[0.10999999999999999],471:200[0.18000000000000002],472:68[0.13999999999999999],482:130[0.16],)	504	-137.52	-1048.5822619047622	-5001.0	9	9.774	15	8	(0.06476822803801101,0.06988225221299742,0.07791466111249823,0.07244716063446051,)
7	396898540207612	4566	4	(470:15[0.11999999999999998],471:168[0.17],472:91[0.15],482:230[0.15],)	504	-137.52	-905.502619047619	-5001.0	9	9.866	15	8	(0.0608584161901252,0.07022206387895016,0.06499132369511113,0.06078645702504189,)
8	397341513578089	5077	5	(470:107[0.12999999999999998],471:224[0.16],472:40[0.16],482:103[0.13999999999999999],489:30[0.15],)	504	-137.52	-2074.9948214285714	-5001.0	9	10.032	16	8	(0.08386176039706847,0.10640638747598127,0.09538641655234378,0.07295391590881597,0.09540467588031501,)
9	397958698760781	5622	4	(470:49[0.11999999999999998],471:234[0.15],482:105[0.12999999999999998],489:117[0.16],)	505	-137.52	-2821.6680594059408	-5001.0	9	9.528	14	8	(0.041107214229109276,0.06704314491179177,0.08738841994597452,0.06676621235539841,)
