alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 666
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_578378848588061
Random seed:          666
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	580125876193121	997	1	(456:499[0.15],)	499	-74.31	-5931.035450901801	-10000.0	8	9.578	14	8	(0.10421909627405565,)
1	580663084840997	1505	2	(456:480[0.16],458:21[0.15],)	501	-63.35	-3459.7267065868255	-10000.0	9	9.67	14	8	(0.0707435293459764,0.08203916302729439,)
2	580905214740178	2019	2	(456:237[0.15],458:265[0.16],)	502	-62.29	-1453.5649800796812	-10000.0	11	9.65	14	8	(0.08250972298323231,0.06324626481686492,)
3	581088342976976	2530	4	(456:353[0.16],458:51[0.15],461:42[0.15],463:56[0.15],)	502	-60.18	-1070.3822111553777	-10000.0	10	10.034	15	8	(0.08131547576807027,0.09878609188511851,0.09833476207044085,0.07692716373285793,)
4	581222334911133	3030	5	(456:154[0.15],458:63[0.16],461:68[0.16],463:157[0.16],464:62[0.15],)	504	-59.08	-874.2750992063492	-10000.0	11	9.614	13	8	(0.06750173106651348,0.08648986930827814,0.08467302166550043,0.06791564505958954,0.08771249216530037,)
5	581317748704392	3530	6	(456:194[0.13999999999999999],458:139[0.17],461:17[0.17],463:108[0.15],464:28[0.16],465:19[0.15],)	505	-56.61	-586.4822574257427	-10000.0	11	9.824	13	8	(0.07863745401435854,0.049115981415892164,0.06225612423623608,0.06804093195150428,0.0797140146069434,0.0264670117014391,)
6	581443550698552	4030	6	(456:128[0.12999999999999998],458:108[0.16],461:66[0.18000000000000002],463:42[0.13999999999999999],464:57[0.17],465:105[0.16],)	506	-55.46	-792.4567984189724	-10000.0	11	9.882	14	8	(0.049169088999263304,0.07300317643238956,0.05105442235837871,0.07973478526479309,0.07067003660164124,0.03248918861447104,)
7	581584771327636	4531	6	(456:67[0.11999999999999998],458:62[0.15],461:28[0.19000000000000003],463:179[0.15],464:56[0.18000000000000002],465:114[0.15],)	506	-54.95	-799.714110671937	-10000.0	9	10.132	15	8	(0.05183406087146938,0.07581980081548287,0.0725534241959459,0.08399525722828909,0.07812836627883434,0.038500149439270576,)
8	581696469179663	5062	5	(456:101[0.12999999999999998],458:87[0.16],463:87[0.13999999999999999],464:60[0.19000000000000003],465:171[0.13999999999999999],)	506	-54.95	-627.6199209486166	-10000.0	9	10.44	16	8	(0.06411527046673572,0.07381362485599155,0.09151123166057618,0.0786209022454779,0.062445283796378426,)
9	581859805397453	5591	4	(456:116[0.11999999999999998],458:134[0.17],463:84[0.15],465:171[0.12999999999999998],)	505	-50.44	-806.4173663366334	-10000.0	10	10.316	16	8	(0.07235924064411686,0.09475124247381399,0.08847824633428197,0.07489217120767337,)
10	582066723940519	6107	5	(456:69[0.12999999999999998],458:178[0.16],463:20[0.16],465:221[0.11999999999999998],477:16[0.15],)	504	-50.25	-1093.8167063492062	-10000.0	9	10.86	16	8	(0.07840230369127602,0.09650263296832617,0.10349112702849325,0.05910498638823413,0.07126848084291103,)
11	582263239377809	6611	6	(456:49[0.13999999999999999],458:22[0.15],463:79[0.17],465:95[0.10999999999999999],477:227[0.16],478:33[0.15],)	505	-49.53	-970.6004752475245	-10000.0	10	11.088	17	8	(0.08581179078286401,0.10504538828168787,0.07023059167809738,0.06417987500852738,0.03371376560580778,0.07224969046504666,)
12	582470703841410	7112	6	(456:53[0.15],458:64[0.16],463:122[0.18000000000000002],465:109[0.09999999999999999],477:118[0.15],478:40[0.16],)	506	-47.16	-1072.804861660079	-10000.0	11	11.044	15	8	(0.07063789756976406,0.10907471753817743,0.08971801411497903,0.07463454647999693,0.0626011476189664,0.08591404516293043,)
13	582714816892280	7635	6	(456:42[0.16],458:148[0.17],463:23[0.17],465:220[0.09],477:29[0.13999999999999999],484:44[0.15],)	506	-46.98	-1020.5454347826088	-10000.0	8	11.466	16	8	(0.06035858203449075,0.06233055679270755,0.08649381281965261,0.04476418055201401,0.06780852134010497,0.07286475644986833,)
14	582957072020719	8135	6	(456:67[0.17],458:43[0.16],463:50[0.18000000000000002],465:162[0.08],477:56[0.15],484:128[0.16],)	506	-46.98	-1232.7023320158103	-10000.0	8	11.492	16	8	(0.058687360618215334,0.07908575257443752,0.0459673405932147,0.036999941818394284,0.06480331430006053,0.05932267324861211,)
15	583147245489845	8640	5	(456:43[0.18000000000000002],463:65[0.19000000000000003],465:89[0.07],477:191[0.16],484:118[0.15],)	506	-47.16	-1001.8203754940711	-10000.0	11	11.63	17	8	(0.0687572863069426,0.05656164358146381,0.0546832221859182,0.0723690159656659,0.052568530299159484,)
16	583435868739065	9150	5	(456:64[0.19000000000000003],463:47[0.20000000000000004],465:194[0.08],477:77[0.15],484:123[0.13999999999999999],)	505	-47.16	-1350.2437227722771	-10000.0	11	11.734	18	8	(0.06745457637412845,0.08096201305618558,0.04966061557080532,0.08576686447534881,0.0583823337675373,)
17	583729623304836	9657	6	(456:74[0.20000000000000004],463:38[0.21000000000000005],465:44[0.07],477:154[0.16],484:158[0.12999999999999998],486:37[0.15],)	505	-47.06	-1362.609326732673	-10000.0	12	12.07	17	8	(0.05835121685545187,0.09513886768449521,0.05859124334867341,0.0967678948184665,0.07283266426525423,0.11093741058453807,)
18	584251243631376	10157	6	(456:31[0.21000000000000005],463:62[0.22000000000000006],465:66[0.08],477:25[0.15],484:105[0.11999999999999998],486:217[0.16],)	506	-47.06	-2005.0791304347827	-10000.0	12	12.706	17	8	(0.08395359951023457,0.04425317069752814,0.0448901897914399,0.06229904172614335,0.04462176480243481,0.03616314765860074,)
19	584660312944835	10657	6	(456:40[0.22000000000000006],463:32[0.23000000000000007],465:83[0.09],477:76[0.16],484:104[0.10999999999999999],486:171[0.15],)	506	-47.06	-1549.8501976284585	-10000.0	12	12.874	18	8	(0.07380835148166341,0.06665750639009996,0.039007060971397126,0.06400929702415696,0.06000559201654002,0.0394298410005445,)
20	584911543361733	11157	6	(456:27[0.23000000000000007],463:35[0.24000000000000007],465:65[0.08],477:66[0.17],484:61[0.09999999999999999],486:252[0.13999999999999999],)	506	-46.96	-1081.38814229249	-10000.0	11	12.71	18	8	(0.07018244202498043,0.11440824129449711,0.03788908578897538,0.06420316066993638,0.05732049500141259,0.053149853491013345,)
21	585147760893809	11657	6	(456:24[0.24000000000000007],463:59[0.25000000000000006],465:19[0.09],477:58[0.18000000000000002],484:184[0.10999999999999999],486:162[0.12999999999999998],)	506	-46.96	-1015.4718379446639	-10000.0	11	12.378	18	8	(0.04689812620236261,0.09907394844137064,0.0341426703561608,0.10049715905408076,0.06973785171380134,0.0553431381293758,)
22	585425278679617	12185	4	(463:35[0.26000000000000006],465:191[0.09999999999999999],477:162[0.19000000000000003],484:118[0.09999999999999999],)	506	-47.06	-1036.9325494071145	-10000.0	12	12.468	20	8	(0.054734178939634684,0.05343555806236508,0.08107569329427901,0.05515181877976781,)
23	585740977721471	12685	4	(463:36[0.2700000000000001],465:77[0.09],477:226[0.18000000000000002],484:165[0.10999999999999999],)	504	-47.06	-1172.8966468253966	-10000.0	12	13.39	19	8	(0.12970375863971517,0.05810529354211316,0.06835078133151169,0.05779577048088442,)
24	586089333282307	13185	4	(463:139[0.2800000000000001],465:271[0.09999999999999999],477:63[0.17],484:31[0.09999999999999999],)	504	-46.38	-1481.3252976190474	-10000.0	9	12.822	19	8	(0.11836371584872452,0.0563515791697169,0.07455161764526705,0.07864273932844432,)
25	586356411729155	13687	4	(463:174[0.2700000000000001],465:101[0.09],477:134[0.18000000000000002],484:95[0.10999999999999999],)	504	-46.38	-1093.7033134920634	-10000.0	9	12.786	20	8	(0.1523427892202519,0.06122358715659876,0.07939074784065785,0.07006858197861535,)
26	586680580509259	14188	4	(463:63[0.26000000000000006],465:258[0.09999999999999999],477:134[0.17],484:49[0.11999999999999998],)	504	-46.38	-1231.0601984126986	-10000.0	9	13.656	20	8	(0.12879558807958444,0.05462045023614691,0.06606783757734941,0.07782892531178459,)
27	586890952314522	14688	5	(463:126[0.2700000000000001],465:89[0.09],477:139[0.16],484:130[0.12999999999999998],491:20[0.15],)	504	-43.59	-871.7227976190477	-10000.0	13	13.332	21	8	(0.09857793381089998,0.05711288723919717,0.08577311227835277,0.09585405932276575,0.07918158873846486,)
28	587087162647837	15188	5	(463:26[0.26000000000000006],465:89[0.09999999999999999],477:55[0.15],484:176[0.11999999999999998],491:159[0.16],)	505	-43.59	-867.7343762376239	-10000.0	13	12.526	21	8	(0.17375026872019153,0.05538866113334684,0.06904107390235008,0.08636843648899528,0.09631594339723949,)
29	587284338948115	15688	5	(463:149[0.2700000000000001],465:113[0.10999999999999999],477:74[0.16],484:66[0.10999999999999999],491:103[0.15],)	505	-43.59	-907.5285346534653	-10000.0	13	12.866	21	8	(0.08592322070114337,0.06925839064426856,0.07078371340629014,0.0743828876853667,0.07227801426372842,)
30	587493976891772	16200	5	(463:116[0.26000000000000006],465:104[0.09999999999999999],477:23[0.17],484:155[0.11999999999999998],491:107[0.13999999999999999],)	505	-43.59	-950.2095841584155	-10000.0	13	12.132	21	8	(0.14057277605855253,0.06117916855780348,0.04563062055358551,0.07483571305691256,0.0798633682185887,)
31	587730127796894	16711	6	(463:125[0.25000000000000006],465:89[0.09],477:16[0.18000000000000002],484:110[0.10999999999999999],491:84[0.12999999999999998],493:81[0.15],)	505	-43.59	-1123.5916831683166	-10000.0	13	12.052	21	8	(0.11708895460406518,0.07248828345742558,0.1149731942046127,0.06911762966439909,0.08813885985541792,0.1014442846746178,)
32	588077230644373	17218	6	(463:78[0.24000000000000005],465:50[0.08],477:206[0.19000000000000003],484:68[0.09999999999999999],491:83[0.11999999999999998],493:21[0.16],)	506	-43.59	-1428.2466403162055	-10000.0	13	12.82	22	8	(0.097628886674258,0.044226006243488714,0.09617840299056683,0.08720215447389339,0.08774948331290261,0.12162137234350154,)
33	588366527303484	17718	6	(463:63[0.25000000000000006],465:44[0.09],477:82[0.18000000000000002],484:83[0.10999999999999999],491:201[0.10999999999999999],493:33[0.17],)	506	-43.59	-1265.700731225296	-10000.0	13	12.784	23	8	(0.10942968097607367,0.05883042223130606,0.0964508364415618,0.07683939706018034,0.060967732111484714,0.09587914272966949,)
34	588784360735996	18254	5	(463:41[0.26000000000000006],465:88[0.09999999999999999],477:150[0.19000000000000003],484:170[0.09999999999999999],491:57[0.09999999999999999],)	506	-46.84	-1389.3827075098811	-10000.0	15	13.244	23	8	(0.16614997153898056,0.07734430198399135,0.1027310644560183,0.05313188957709644,0.07837719555810746,)
35	589119739377335	18759	8	(463:30[0.2700000000000001],465:85[0.10999999999999999],477:107[0.18000000000000002],484:60[0.09],491:130[0.10999999999999999],499:19[0.15],500:21[0.15],501:53[0.15],)	505	-46.84	-1309.2039603960395	-10000.0	15	13.074	23	8	(0.1549661396947186,0.0707739350042948,0.07394229540114157,0.05583780012279074,0.06816388567474306,0.0619538311668169,0.09966074710936747,0.0745933437704167,)
36	589394404970151	19262	7	(465:124[0.09999999999999999],477:45[0.17],484:73[0.09999999999999999],491:47[0.09999999999999999],499:30[0.16],500:31[0.16],501:158[0.16],)	508	-46.84	-1025.6261614173227	-10000.0	15	13.106	23	8	(0.06412425957372873,0.07070531647396401,0.061493220828975015,0.0654325676812829,0.04214647944467221,0.0564296185708223,0.0707953674041886,)
37	589665597188507	19776	6	(465:66[0.09],477:213[0.18000000000000002],484:58[0.09],499:55[0.17],500:48[0.17],501:67[0.15],)	507	-46.61	-826.251163708087	-10000.0	13	14.244	23	8	(0.06665351548435117,0.09581962584346639,0.07749595535949458,0.05526809790544811,0.09507973856936397,0.09099479998466958,)
38	589951582267059	20277	7	(465:111[0.09999999999999999],477:93[0.17],484:122[0.09999999999999999],499:68[0.18000000000000002],500:45[0.18000000000000002],501:15[0.16],504:52[0.15],)	506	-46.6	-1007.8412648221345	-10000.0	9	13.442	24	8	(0.06595166741045518,0.06605649740075363,0.05957010391296938,0.08238437108937743,0.10108615938564003,0.08231496259939147,0.0836731511645777,)
39	590189504435453	20777	7	(465:34[0.09],477:60[0.16],484:60[0.09],499:18[0.19000000000000003],500:51[0.19000000000000003],501:147[0.17],504:137[0.16],)	507	-46.6	-997.9111439842211	-10000.0	9	12.47	22	8	(0.07571843924623904,0.0827982437083024,0.06425640334069303,0.07649780604035523,0.07361575534126412,0.05982844543061699,0.08394794007307434,)
