alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 444
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_498512908142666
Random seed:          444
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	499595340346049	997	1	(463:499[0.15],)	499	-74.94	-1692.6290581162314	-10000.0	11	10.674	15	8	(0.11763860764587555,)
1	499796748157961	1510	1	(463:501[0.16],)	501	-69.98	-906.7282235528949	-10000.0	10	11.316	15	8	(0.0455416048315143,)
2	500031369128072	2010	2	(463:485[0.15],465:16[0.15],)	501	-69.98	-1204.7262075848303	-10000.0	10	11.436	16	8	(0.05766339865596151,0.05683015969316233,)
3	500244277163022	2510	3	(463:299[0.13999999999999999],465:105[0.16],466:98[0.15],)	502	-69.98	-1347.0198406374498	-10000.0	10	10.456	17	8	(0.08270257466138965,0.09858772142897615,0.10095377732151002,)
4	500427925954660	3010	4	(463:85[0.12999999999999998],465:225[0.17],466:175[0.16],467:18[0.15],)	503	-67.76	-1269.889681908549	-10000.0	9	9.494	16	8	(0.07855336504551108,0.08377236229941036,0.08484729754776328,0.06908440843395018,)
5	500640842548586	3517	5	(463:31[0.13999999999999999],465:195[0.16],466:134[0.15],467:82[0.16],469:62[0.15],)	504	-64.72	-1418.2282142857143	-10000.0	10	9.576	16	8	(0.06868134943710173,0.05462165098783563,0.08590384315140524,0.09004075978889022,0.08673629942467127,)
6	500853237318661	4017	6	(463:152[0.15],465:64[0.15],466:39[0.13999999999999999],467:175[0.17],469:49[0.16],470:26[0.15],)	505	-62.01	-1436.7840792079207	-10000.0	8	9.664	17	8	(0.0752525107911331,0.05600580875133687,0.08934065505477709,0.05060354571439298,0.043262282156123065,0.0853108693436472,)
7	501040889269748	4541	5	(463:149[0.13999999999999999],465:226[0.16],466:58[0.15],467:32[0.16],469:41[0.17],)	506	-57.05	-1197.868003952569	-10000.0	11	9.626	17	8	(0.05533003320252862,0.05182844373134138,0.07751065996919594,0.05240474139134324,0.07901898848008734,)
8	501216465887244	5041	5	(463:73[0.12999999999999998],465:116[0.15],466:104[0.16],467:73[0.17],469:139[0.18000000000000002],)	505	-57.05	-1130.941207920792	-10000.0	11	9.982	17	8	(0.06869966679658364,0.07583597055604126,0.06688071813468774,0.0564818294672986,0.06629169964200984,)
9	501395431212197	5554	5	(463:105[0.13999999999999999],465:91[0.13999999999999999],466:38[0.15],467:98[0.18000000000000002],469:173[0.17],)	505	-54.19	-1039.815900990099	-10000.0	11	10.102	17	8	(0.07911682055634466,0.08101251844970561,0.08051176317756605,0.06766694391541839,0.07135291465063441,)
