alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 888
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_697295059911578
Random seed:          888
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	698228599958937	997	1	(471:499[0.15],)	499	-52.54	-878.5143086172341	-10000.0	10	9.726	14	8	(0.10332650359013355,)
1	698290905088832	1519	2	(471:415[0.16],472:86[0.15],)	501	-50.2	-356.14956087824334	-10000.0	12	10.096	15	8	(0.09394049567400371,0.08258193253053212,)
2	698362769825502	2027	2	(471:96[0.15],472:406[0.16],)	502	-50.2	-455.84970119521904	-9911.22	12	9.902	15	8	(0.04263999756261675,0.05938988383280111,)
3	698458715412324	2527	2	(471:157[0.16],472:345[0.15],)	502	-49.27	-561.4444422310756	-9996.18	12	10.438	16	8	(0.05897913737027029,0.06716270675303167,)
4	698539452833321	3035	2	(471:143[0.17],472:359[0.13999999999999999],)	502	-48.59	-491.6848406374504	-10000.0	11	10.094	16	8	(0.06430245966756386,0.06338364836709078,)
5	698608580853678	3540	2	(471:368[0.18000000000000002],472:134[0.12999999999999998],)	502	-43.1	-401.0787649402391	-9978.39	12	9.964	17	8	(0.08666892696054082,0.06706074403306041,)
6	698689230766932	4051	4	(471:144[0.17],472:290[0.13999999999999999],480:38[0.15],481:30[0.15],)	502	-43.08	-431.43464143426314	-10000.0	12	10.3	18	8	(0.06857677975611962,0.07257148051317691,0.0859087019676775,0.07822997298219765,)
7	698764363103614	4561	4	(471:58[0.16],472:94[0.12999999999999998],480:41[0.16],481:311[0.16],)	504	-40.52	-388.1735317460318	-10000.0	12	10.724	18	8	(0.05663561415504081,0.06080766872443954,0.06361059241907213,0.06399749068447708,)
8	698829638580878	5070	4	(471:100[0.17],472:109[0.13999999999999999],480:166[0.17],481:129[0.15],)	504	-40.52	-401.62255952380957	-9972.85	12	10.016	18	8	(0.067910300224184,0.06367492094119202,0.06895176425915346,0.08408918179983427,)
9	698906600972385	5570	4	(471:25[0.18000000000000002],472:130[0.15],480:94[0.16],481:255[0.13999999999999999],)	504	-40.52	-489.09676587301607	-10000.0	12	9.856	19	8	(0.07285904662401278,0.057674551625069265,0.09461178430474343,0.07427437498864732,)
10	698974079754755	6078	4	(471:91[0.19000000000000003],472:97[0.13999999999999999],480:148[0.17],481:168[0.12999999999999998],)	504	-38.71	-376.0326785714285	-10000.0	9	10.088	17	8	(0.08395540868382148,0.07034819255619758,0.05770330886502247,0.06726568643134237,)
11	699051924726332	6580	6	(471:33[0.20000000000000004],472:58[0.15],480:223[0.16],481:97[0.11999999999999998],488:78[0.15],489:15[0.15],)	504	-38.71	-415.17079365079366	-10000.0	9	10.37	17	8	(0.1325090961319851,0.10009061618446143,0.07070911201090661,0.08731219754880104,0.10646592121421768,0.1063723061543504,)
12	699121250368560	7083	5	(471:76[0.21000000000000005],472:207[0.16],480:110[0.15],481:23[0.10999999999999999],488:90[0.16],)	506	-38.71	-386.7956916996048	-9988.94	9	10.15	17	8	(0.06947668261207336,0.07584869940410896,0.058592000144513275,0.06776519332635257,0.06102654441262813,)
