alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 222
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_PuddleWorld/run_411352420423668
Random seed:          222
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	411766808739540	997	1	(470:499[0.15],)	499	1561.1600000000221	804.1100921843694	-100.09999999999856	13	9.874	14	8	(0.09976936993751855,)
1	412021173652497	1511	4	(470:384[0.16],471:68[0.15],473:27[0.15],474:22[0.15],)	501	1561.1600000000221	934.7729540918193	-100.09999999999856	13	10.498	15	8	(0.05403117467726178,0.04633516842619508,0.0819135307461842,0.06474355752642401,)
2	412264883303712	2011	4	(470:190[0.15],471:109[0.16],473:64[0.16],474:141[0.16],)	504	1568.9500000000223	911.5534920634952	-100.09999999999856	13	10.318	15	8	(0.06312754877657055,0.048886763352410795,0.03954073207362072,0.03817918070671149,)
3	412518236592139	2511	4	(470:111[0.13999999999999999],471:147[0.17],473:132[0.17],474:114[0.15],)	504	1580.0800000000224	998.9382539682578	-100.09999999999856	14	10.688	15	8	(0.06312660266968162,0.05641269969677618,0.062591950035555,0.03125053111910161,)
4	412781619191248	3020	4	(470:123[0.15],471:134[0.16],473:217[0.16],476:30[0.15],)	504	1581.9000000000224	1032.9342242063537	-100.09999999999856	13	10.908	16	8	(0.09610894292458033,0.0945568814674942,0.06429530849505546,0.08926402283992001,)
5	413056572109435	3520	4	(470:134[0.16],471:52[0.15],473:87[0.15],476:231[0.16],)	504	1581.9000000000224	1047.3720238095293	-100.09999999999856	13	11.426	16	8	(0.07002627880997822,0.06724593033856939,0.052099718766967326,0.0676042082067517,)
6	413322807748098	4021	4	(470:148[0.15],471:171[0.16],473:126[0.16],476:59[0.15],)	504	1582.2700000000225	1064.4397420634975	-100.09999999999856	13	11.094	16	8	(0.05661051589848786,0.05568067331079558,0.06426876377426387,0.05409232936516476,)
7	413603961119972	4536	4	(470:127[0.13999999999999999],471:108[0.15],473:102[0.15],476:167[0.16],)	504	1582.2700000000225	1057.2630952381012	-100.09999999999856	13	11.302	17	8	(0.058074295055372004,0.06597811197832357,0.06239006831377379,0.07416293860758476,)
8	413881488709140	5036	4	(470:123[0.12999999999999998],471:149[0.16],473:160[0.16],476:72[0.15],)	504	1582.2800000000225	1074.1428769841334	-100.09999999999856	12	11.428	17	8	(0.06333634507854888,0.08129091985890192,0.06520490448224783,0.08360861088419247,)
9	414185755511918	5554	4	(470:133[0.13999999999999999],471:27[0.15],473:112[0.15],476:232[0.16],)	504	1582.2800000000225	1059.4212698412766	-100.09999999999856	12	11.97	18	8	(0.05388146095078541,0.08426147940215512,0.06756976622484749,0.06427648876371296,)
10	414466229500406	6056	4	(470:133[0.12999999999999998],471:198[0.16],473:74[0.16],476:99[0.15],)	504	1582.2800000000225	1050.4130753968316	-100.09999999999856	12	11.404	17	8	(0.06061078261853211,0.06658431105279808,0.08490240397407445,0.07708146133572784,)
11	414749379094277	6561	7	(470:138[0.11999999999999998],471:190[0.15],473:19[0.17],476:94[0.16],488:18[0.15],489:19[0.15],490:26[0.15],)	504	1582.2800000000225	1079.0968650793707	-100.09999999999856	12	11.466	18	8	(0.07183144378057758,0.07812185830110036,0.07529909388689253,0.07812940781402648,0.09155377759661247,0.09654672361802598,0.07903255382225974,)
12	415013186839260	7061	8	(470:20[0.10999999999999999],471:25[0.13999999999999999],473:27[0.18000000000000002],476:138[0.15],488:76[0.16],489:81[0.16],490:104[0.16],492:36[0.15],)	507	1582.2800000000225	1115.2373372781142	-100.09999999999856	12	10.954	18	8	(0.06964263403989955,0.06929938970706048,0.08015796926767728,0.06543980380025068,0.07243963236814482,0.06912771237883772,0.0661904938084377,0.08883951261288063,)
13	415281210825517	7588	7	(470:25[0.11999999999999998],471:147[0.15],473:71[0.19000000000000003],488:33[0.15],489:61[0.15],490:61[0.15],492:110[0.16],)	508	1582.2800000000225	1057.0433917322905	-100.09999999999856	12	10.628	19	8	(0.06852809522372358,0.06687011681737794,0.07473299774247014,0.06261136031758846,0.08176260356112497,0.07137904428446905,0.049276703061370046,)
14	415533965184405	8088	7	(470:86[0.12999999999999998],471:84[0.13999999999999999],473:39[0.18000000000000002],488:68[0.16],489:32[0.16],490:127[0.16],492:71[0.15],)	507	1582.2800000000225	1058.1436686390598	-100.09999999999856	12	10.616	19	8	(0.05415464381165568,0.08490620747361152,0.11225638356045799,0.06345267192364656,0.057547097451703555,0.07693907254201192,0.0848072452339375,)
15	415795812970268	8588	8	(470:50[0.11999999999999998],471:79[0.12999999999999998],473:42[0.19000000000000003],488:83[0.17],489:82[0.17],490:43[0.15],492:80[0.13999999999999999],495:48[0.15],)	507	1582.2800000000225	1086.4011637080935	-100.09999999999856	12	10.922	18	8	(0.06933930256823417,0.07937998852590715,0.10748508548445479,0.07520081401089874,0.06512300003798617,0.07873293057465798,0.07258929527948901,0.11268556798345629,)
