alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 777
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_635702615437884
Random seed:          777
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	637088642032609	997	1	(466:499[0.15],)	499	-60.55	-4055.2914028056093	-10000.0	8	9.07	13	8	(0.09733032023868037,)
1	637322870436562	1498	4	(466:365[0.16],467:89[0.15],468:30[0.15],469:17[0.15],)	501	-59.14	-1537.600419161676	-10000.0	8	9.42	13	8	(0.08875031870485772,0.08488042463060803,0.09113323498075573,0.0725058076652423,)
2	637466882180313	1998	4	(466:244[0.15],467:35[0.16],468:103[0.16],469:122[0.16],)	504	-54.85	-934.3734920634919	-9979.37	8	9.484	13	8	(0.0627968732966655,0.0496910629532863,0.051070597170411916,0.04742343712706009,)
3	637573007722859	2505	5	(466:174[0.13999999999999999],467:122[0.17],468:104[0.17],469:85[0.17],471:19[0.15],)	504	-51.88	-684.5542261904762	-9983.41	9	9.46	14	8	(0.08234205224453436,0.08074379571285331,0.08433597900688629,0.09783236990138355,0.09918390576970652,)
4	637687679281933	3011	7	(466:128[0.12999999999999998],467:88[0.16],468:96[0.16],469:32[0.18000000000000002],471:116[0.16],475:28[0.15],478:17[0.15],)	505	-48.36	-692.1510495049508	-10000.0	9	9.746	14	8	(0.07536521517397138,0.0824613516035187,0.08123445361707439,0.09012705650229172,0.09460535576040516,0.10031562110323597,0.08771568960276244,)
5	637802511898984	3541	8	(466:36[0.11999999999999998],468:81[0.15],469:112[0.19000000000000003],471:100[0.15],475:55[0.16],478:73[0.16],480:18[0.15],482:32[0.15],)	507	-48.36	-657.9637475345168	-10000.0	9	9.804	15	8	(0.09043782449173579,0.07626372448131565,0.04598028552844705,0.07757997912656686,0.053556515990028565,0.07766301155994138,0.10097912229131059,0.08877025581905178,)
6	637918333105868	4059	8	(466:45[0.12999999999999998],468:51[0.13999999999999999],469:41[0.18000000000000002],471:105[0.13999999999999999],475:18[0.17],478:151[0.15],480:58[0.16],482:39[0.16],)	508	-48.36	-648.3267519685039	-10000.0	9	10.116	16	8	(0.09273450112731876,0.07120578014927392,0.06416808201914732,0.06825669591704266,0.05125272009779015,0.056082693877148024,0.07865375666728087,0.07742504267853721,)
7	638032310243875	4561	7	(468:35[0.15],469:104[0.19000000000000003],471:121[0.12999999999999998],475:108[0.18000000000000002],478:44[0.13999999999999999],480:38[0.17],482:58[0.17],)	508	-48.36	-678.0374015748034	-10000.0	9	10.198	14	8	(0.07271705720524334,0.050783786359119794,0.07374476170418166,0.05733937057109678,0.06997478271656901,0.07649209685390841,0.05283272246643221,)
8	638137472217974	5088	6	(468:104[0.16],471:52[0.11999999999999998],475:81[0.17],478:123[0.15],480:113[0.18000000000000002],482:34[0.18000000000000002],)	507	-48.36	-649.656942800789	-10000.0	9	10.412	15	8	(0.0947609787212651,0.06721090419995966,0.06796213716520424,0.06737588116351437,0.05743293712785823,0.0612372102565212,)
9	638271687190048	5588	6	(468:47[0.15],471:30[0.12999999999999998],475:48[0.18000000000000002],478:42[0.13999999999999999],480:291[0.17],482:48[0.19000000000000003],)	506	-45.25	-890.627648221344	-10000.0	12	9.904	15	8	(0.06612394543422158,0.09259177831747482,0.07883622842496804,0.09538757167788339,0.045607860517541746,0.05072506168369304,)
10	638396162595089	6094	7	(468:19[0.16],471:93[0.13999999999999999],478:136[0.15],480:155[0.16],482:59[0.20000000000000004],490:28[0.15],491:16[0.15],)	506	-43.84	-766.3439525691704	-10000.0	11	10.372	16	8	(0.10823405562640472,0.09415006118243312,0.08584890309506552,0.060787694419282674,0.07813388181497839,0.08599605515606315,0.09218991541626284,)
11	638519411066012	6608	7	(468:42[0.17],471:21[0.12999999999999998],478:79[0.13999999999999999],480:171[0.15],482:46[0.21000000000000005],490:58[0.16],491:90[0.16],)	507	-43.84	-688.07708086785	-10000.0	11	10.452	16	8	(0.06513480988464372,0.10062490221188612,0.056833589853257364,0.04454584481260271,0.09345365465155346,0.05979271666527521,0.04301597746856522,)
12	638622341570948	7118	7	(471:48[0.13999999999999999],478:42[0.12999999999999998],480:112[0.13999999999999999],482:134[0.22000000000000006],490:126[0.17],491:23[0.15],494:22[0.15],)	507	-43.84	-589.1944378698225	-10000.0	11	10.456	15	8	(0.0792926600250917,0.0520867989242353,0.0405457871201965,0.04746507780753245,0.08470577335286715,0.0834080911565984,0.05854840729264074,)
13	638745737492149	7637	6	(471:121[0.15],478:57[0.13999999999999999],480:136[0.12999999999999998],482:86[0.21000000000000005],490:80[0.16],495:27[0.15],)	507	-43.39	-548.5839447731755	-10000.0	11	11.25	16	8	(0.09267800794839513,0.09070713152532173,0.05167474287122961,0.09084391497735436,0.06766948777056563,0.08651456370804861,)
14	638894164488045	8137	6	(471:159[0.13999999999999999],478:57[0.15],480:121[0.11999999999999998],482:15[0.20000000000000004],490:78[0.17],495:76[0.16],)	506	-43.01	-653.8413438735179	-10000.0	11	11.724	17	8	(0.06240493595907219,0.045326759412100334,0.05714621848629859,0.04488510110166231,0.08122265492267908,0.06010928037816651,)
15	639015564874937	8642	7	(471:116[0.12999999999999998],478:118[0.16],480:43[0.10999999999999999],482:98[0.21000000000000005],490:22[0.18000000000000002],495:33[0.17],497:76[0.15],)	506	-43.01	-611.9690909090909	-10000.0	11	10.966	17	8	(0.08873241177051987,0.043794200437857284,0.07219090403332226,0.046367592658682184,0.09313700889173498,0.08704402520169524,0.07013385705199782,)
16	639177841320379	9150	5	(478:27[0.15],482:98[0.20000000000000004],490:17[0.19000000000000003],495:176[0.18000000000000002],497:189[0.13999999999999999],)	507	-43.01	-732.7640433925047	-10000.0	11	11.736	17	8	(0.05191059671843006,0.03169573261975302,0.08338716964158736,0.077579135826162,0.04277181587438781,)
17	639335900511506	9650	6	(478:84[0.16],482:143[0.21000000000000005],490:51[0.20000000000000004],495:28[0.17],497:144[0.12999999999999998],500:55[0.15],)	505	-41.8	-736.5606732673267	-10000.0	13	10.902	17	8	(0.04917233851238642,0.043910731822867706,0.09973903886154319,0.10427858906904157,0.04750558710269745,0.08999929035054681,)
18	639461602128458	10153	5	(482:70[0.20000000000000004],490:36[0.21000000000000005],495:64[0.18000000000000002],497:187[0.11999999999999998],500:149[0.16],)	506	-41.8	-607.6219169960474	-10000.0	13	11.986	17	8	(0.05694055152283575,0.07707007252969686,0.07451996118737045,0.04762977342819881,0.07754818393644969,)
19	639627129515733	10668	5	(482:109[0.21000000000000005],490:52[0.22000000000000006],495:72[0.19000000000000003],497:189[0.10999999999999999],500:83[0.15],)	505	-41.8	-738.955782178218	-10000.0	13	11.984	18	8	(0.06621013786126284,0.12631432423006433,0.081525277496927,0.049544640953229906,0.07383055029125862,)
20	639844477814984	11169	5	(482:82[0.20000000000000004],490:20[0.23000000000000007],495:71[0.20000000000000004],497:228[0.09999999999999999],500:104[0.16],)	505	-40.9	-951.5716633663365	-10000.0	10	12.362	18	8	(0.06379295765641514,0.07392284544986918,0.08370458924705383,0.05191288202986166,0.06929256962480754,)
21	640060828120459	11669	5	(482:73[0.21000000000000005],490:15[0.24000000000000007],495:70[0.21000000000000005],497:212[0.09],500:135[0.15],)	505	-40.9	-828.2070099009903	-10000.0	10	12.856	19	8	(0.10963427100811682,0.05195497378810308,0.11350578102580929,0.05540761936639619,0.0771103879785742,)
22	640280221251885	12185	3	(482:204[0.22000000000000006],495:203[0.22000000000000006],500:98[0.13999999999999999],)	505	-39.1	-937.8777029702972	-10000.0	12	13.124	19	8	(0.11873075609008521,0.12098327019519048,0.07277081457174697,)
23	640562718278307	12699	3	(482:149[0.21000000000000005],495:173[0.21000000000000005],500:181[0.15],)	503	-39.1	-1226.266799204772	-10000.0	12	13.14	20	8	(0.07137317439296857,0.10589848161679692,0.10717910611791101,)
24	640855273423780	13211	3	(482:369[0.22000000000000006],495:86[0.20000000000000004],500:48[0.13999999999999999],)	503	-39.1	-1215.1851689860837	-10000.0	12	12.376	22	8	(0.08852161528160847,0.09932649393642311,0.10398701244236791,)
25	641099485933148	13711	3	(482:249[0.21000000000000005],495:105[0.21000000000000005],500:149[0.15],)	503	-39.1	-1037.1927435387674	-10000.0	12	13.284	23	8	(0.10949975388794866,0.10257248369169071,0.10363059319364991,)
26	641304406591305	14211	3	(482:377[0.20000000000000004],495:79[0.22000000000000006],500:47[0.16],)	503	-37.45	-783.2158846918487	-10000.0	13	13.354	23	8	(0.11225645451033012,0.06181929802938333,0.0769301887745671,)
