alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 555
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_558046909558604
Random seed:          555
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	559536095154266	997	1	(456:499[0.15],)	499	-44.41	-4639.266813627253	-10000.0	9	9.298	13	8	(0.08603261567624754,)
1	559743607357760	1503	1	(456:501[0.16],)	501	-39.35	-1277.491896207585	-10000.0	10	9.854	14	8	(0.05054733341218226,)
2	559855061607808	2003	2	(456:413[0.15],458:88[0.15],)	501	-39.35	-661.6473852295409	-10000.0	10	10.128	14	8	(0.05281893214348887,0.05368815933681886,)
3	559955528268754	2515	2	(456:198[0.13999999999999999],458:304[0.16],)	502	-39.35	-598.6471115537848	-10000.0	10	9.784	15	8	(0.04975234194035413,0.049443139983516196,)
4	560068214733863	3015	3	(456:203[0.15],458:277[0.15],460:22[0.15],)	502	-39.35	-626.8979083665338	-10000.0	10	10.3	15	8	(0.06871645015626454,0.05904571700020861,0.05612833286617025,)
5	560141414244306	3516	3	(456:281[0.13999999999999999],458:84[0.13999999999999999],460:138[0.16],)	503	-37.21	-417.2297614314114	-10000.0	11	10.158	16	8	(0.04147340163145238,0.04470950505762647,0.048652231055512966,)
6	560228819093441	4016	3	(456:54[0.12999999999999998],458:422[0.15],460:27[0.17],)	503	-37.21	-500.97055666004013	-10000.0	11	9.97	15	8	(0.06302832684472885,0.036724741409440424,0.05041476339667414,)
7	560315610855152	4516	3	(456:231[0.13999999999999999],458:239[0.13999999999999999],460:33[0.18000000000000002],)	503	-36.04	-417.3757057654075	-10000.0	10	11.504	16	8	(0.06703722016998759,0.040320561414568794,0.05233385826548996,)
8	560405505471777	5026	3	(456:124[0.12999999999999998],458:316[0.12999999999999998],460:63[0.19000000000000003],)	503	-36.04	-423.4510337972165	-10000.0	10	11.394	16	8	(0.05540770070142319,0.054695605071592185,0.05019194682978469,)
9	560504728416947	5532	3	(456:284[0.13999999999999999],458:144[0.11999999999999998],460:75[0.20000000000000004],)	503	-36.04	-465.3384691848908	-10000.0	10	11.236	17	8	(0.051621380876056805,0.07167786970134421,0.08789890354102778,)
10	560616136235307	6032	3	(456:85[0.12999999999999998],458:303[0.12999999999999998],460:115[0.21000000000000005],)	503	-36.04	-616.1560039761429	-9983.14	10	10.144	17	8	(0.05617814231723479,0.07248471916234664,0.07734627623415753,)
11	560721662808889	6532	3	(456:205[0.13999999999999999],458:34[0.11999999999999998],460:264[0.22000000000000006],)	503	-36.04	-541.7914512922464	-10000.0	10	10.46	17	8	(0.06495977176953235,0.0857583613349188,0.07588920636779722,)
12	560812058569162	7032	4	(456:118[0.12999999999999998],458:194[0.12999999999999998],460:146[0.21000000000000005],464:45[0.15],)	503	-36.04	-519.9440556660039	-10000.0	10	10.316	17	8	(0.07772928912498257,0.07067071882179449,0.08838184025192576,0.10146175729727032,)
13	560940977492786	7535	4	(456:143[0.13999999999999999],458:145[0.11999999999999998],460:109[0.20000000000000004],464:107[0.16],)	504	-36.04	-641.9511904761904	-9993.85	10	10.504	17	8	(0.09546725873187333,0.07831161712799485,0.11165926461950629,0.057430003578923874,)
14	561039163882413	8035	5	(456:206[0.12999999999999998],458:32[0.10999999999999999],460:113[0.21000000000000005],464:125[0.17],466:28[0.15],)	504	-35.96	-492.55452380952363	-10000.0	10	11.074	18	8	(0.07899013050370342,0.06614829392730734,0.07988957769295252,0.04940544320322537,0.07216120396995959,)
15	561132703586605	8552	5	(456:112[0.11999999999999998],458:125[0.11999999999999998],460:66[0.20000000000000004],464:22[0.16],466:180[0.16],)	505	-35.3	-601.8626930693067	-10000.0	10	10.106	18	8	(0.08455293690341736,0.07634675167847511,0.09016790140651623,0.07098944523226834,0.05198006659203195,)
16	561255851277919	9052	5	(456:67[0.10999999999999999],458:23[0.10999999999999999],460:162[0.21000000000000005],464:22[0.17],466:231[0.15],)	505	-35.3	-639.8020396039605	-10000.0	10	10.292	17	8	(0.06333266350331428,0.07698769748826922,0.08453556030715641,0.05436814747162238,0.06475175530848935,)
17	561363235079611	9556	6	(456:145[0.11999999999999998],458:37[0.11999999999999998],460:120[0.20000000000000004],464:132[0.18000000000000002],466:51[0.13999999999999999],472:20[0.15],)	505	-35.3	-613.0324356435642	-9968.88	10	10.594	17	8	(0.08062698338245622,0.06618914499988654,0.08125838810954417,0.07976832602827975,0.06788761834120012,0.05939445940755418,)
18	561429529167956	10064	7	(456:37[0.10999999999999999],458:62[0.12999999999999998],460:62[0.19000000000000003],464:29[0.17],466:104[0.15],472:186[0.16],474:26[0.15],)	506	-35.3	-409.103438735178	-9901.7	10	9.914	17	8	(0.08429773202282242,0.05306631472155899,0.08169899981808132,0.07057462817594246,0.08418845457905715,0.06717088679750871,0.042637096201344336,)
19	561517082659114	10584	5	(456:133[0.11999999999999998],458:36[0.13999999999999999],460:98[0.20000000000000004],466:163[0.13999999999999999],472:77[0.15],)	507	-35.3	-518.7504536489153	-9985.33	10	10.168	18	8	(0.073657214389975,0.07465560819501293,0.06577464646574499,0.07140518475102356,0.045713729424590434,)
20	561608420059063	11086	5	(456:58[0.10999999999999999],458:134[0.15],460:143[0.21000000000000005],466:122[0.12999999999999998],472:48[0.16],)	505	-35.28	-539.6316237623762	-10000.0	10	10.198	16	8	(0.08153760346361408,0.08101025524446887,0.08365126406838301,0.07757853282833922,0.04890874713542443,)
21	561680258682572	11594	6	(456:194[0.11999999999999998],458:137[0.13999999999999999],460:71[0.20000000000000004],466:55[0.11999999999999998],472:27[0.17],478:21[0.15],)	505	-35.28	-402.88746534653467	-10000.0	10	10.234	17	8	(0.0766877959682817,0.0885215853744925,0.06914438877803292,0.06266566872488044,0.06649508235738318,0.021653058176848244,)
22	561770477793257	12094	6	(456:39[0.10999999999999999],458:53[0.12999999999999998],460:35[0.21000000000000005],466:79[0.12999999999999998],472:184[0.18000000000000002],478:116[0.16],)	506	-35.28	-563.2432411067194	-10000.0	10	9.596	15	8	(0.08109427487074845,0.08294246452706232,0.09304528672886204,0.06725087264947621,0.09007815801739154,0.05203929306772683,)
23	561865303100519	12594	6	(456:74[0.11999999999999998],458:169[0.13999999999999999],460:40[0.22000000000000006],466:77[0.13999999999999999],472:92[0.17],478:54[0.15],)	506	-34.01	-574.50814229249	-9958.37	9	10.116	16	8	(0.08243334255362805,0.0694418566702106,0.0734079576197766,0.0807185694712218,0.07653588100728495,0.05237919203297811,)
24	561991235510197	13105	5	(456:44[0.12999999999999998],460:110[0.23000000000000007],466:105[0.15],472:57[0.16],478:190[0.16],)	506	-34.01	-656.7393478260867	-10000.0	9	10.44	17	8	(0.06306091349862275,0.08287367441416936,0.0992447027876092,0.08987409455371939,0.07427599010493781,)
25	562102390856507	13623	5	(456:133[0.13999999999999999],460:59[0.22000000000000006],466:115[0.13999999999999999],472:45[0.17],478:153[0.15],)	505	-34.01	-568.2443168316832	-10000.0	9	10.354	17	8	(0.08927541239000873,0.09505088713416439,0.08961533474345278,0.08906115678280749,0.07655286639996875,)
26	562226986799520	14138	5	(456:70[0.12999999999999998],466:168[0.12999999999999998],472:127[0.18000000000000002],478:85[0.13999999999999999],483:55[0.15],)	505	-34.01	-739.9438415841586	-9921.32	9	10.11	18	8	(0.08888670700635275,0.09165627317887266,0.09075382131898607,0.09246578066017773,0.10920194962687836,)
27	562325192894687	14643	7	(456:55[0.13999999999999999],466:92[0.11999999999999998],472:52[0.17],478:102[0.15],483:117[0.16],485:66[0.15],487:21[0.15],)	505	-34.01	-540.0137227722773	-9975.76	9	10.314	16	8	(0.0905076603411727,0.08154707532470984,0.04769264340771994,0.08331500267978008,0.08159299951031941,0.10485452596771334,0.0617014017269638,)
28	562470026353133	15178	7	(456:90[0.15],466:59[0.10999999999999999],472:35[0.18000000000000002],478:36[0.13999999999999999],483:114[0.15],485:99[0.16],487:74[0.16],)	507	-33.99	-637.1238658777119	-10000.0	14	10.942	16	8	(0.08081141472605355,0.07817833843042289,0.04849547980752781,0.08099042307452606,0.07848980035975678,0.09300864528788676,0.07624306448513128,)
29	562570885643659	15692	6	(456:59[0.13999999999999999],466:66[0.11999999999999998],472:103[0.19000000000000003],483:124[0.13999999999999999],485:97[0.15],487:58[0.15],)	507	-33.99	-526.3816370808677	-10000.0	14	10.61	17	8	(0.09858495857393995,0.06445182936295492,0.06694386926574121,0.06088485223811493,0.0888882465741273,0.07592396246554999,)
30	562695475262282	16214	6	(456:40[0.15],466:148[0.12999999999999998],472:125[0.18000000000000002],485:64[0.13999999999999999],487:113[0.16],497:16[0.15],)	506	-33.99	-589.7470750988143	-10000.0	14	10.51	16	8	(0.09802677459127476,0.07911009609413061,0.09196367324648444,0.099932835008771,0.05977770712383243,0.07312437112505171,)
31	562832435910469	16722	7	(456:144[0.16],466:61[0.11999999999999998],472:53[0.17],485:71[0.15],487:125[0.15],497:34[0.16],499:18[0.15],)	506	-33.99	-758.7404347826086	-10000.0	14	10.804	16	8	(0.09585972008536983,0.07482709670535583,0.10194312483117958,0.1126880348831921,0.05220251329540954,0.07496882366702107,0.10021612073122443,)
32	562942959318094	17240	7	(456:42[0.15],466:69[0.12999999999999998],472:121[0.18000000000000002],485:29[0.13999999999999999],487:82[0.13999999999999999],497:94[0.17],499:70[0.16],)	507	-33.99	-616.0025838264299	-10000.0	14	10.346	16	8	(0.07704915728605664,0.08215031678648606,0.050772304180564255,0.08805200170124676,0.05125107450826146,0.07336932939858763,0.08765939490064734,)
33	563087715329842	17785	5	(456:72[0.16],466:28[0.13999999999999999],472:103[0.17],487:189[0.12999999999999998],497:115[0.16],)	507	-34.13	-694.865976331361	-10000.0	9	10.366	16	8	(0.09936118199944025,0.10797096111709238,0.07209990546814916,0.08141637644346396,0.06741822829226704,)
34	563171643343702	18302	7	(456:70[0.17],466:116[0.15],472:71[0.16],487:83[0.11999999999999998],497:112[0.15],506:27[0.15],508:26[0.15],)	505	-34.13	-462.4414257425742	-10000.0	9	10.41	16	8	(0.09324988918648985,0.06940014385284675,0.09917666584425854,0.08848029596117586,0.07581677602668506,0.08617795598019551,0.044481978319945555,)
35	563298718573951	18834	7	(456:44[0.18000000000000002],466:73[0.13999999999999999],472:72[0.15],487:142[0.10999999999999999],506:92[0.16],508:31[0.16],512:53[0.15],)	507	-34.13	-609.6514003944774	-10000.0	9	10.982	17	8	(0.1175735187155516,0.07181743725533954,0.0906360637715658,0.0723955231598249,0.07182137893578798,0.072335426679088,0.06796360529208373,)
36	563392009687802	19367	8	(456:160[0.19000000000000003],466:113[0.12999999999999998],472:35[0.13999999999999999],487:49[0.09999999999999999],508:83[0.17],512:21[0.16],518:20[0.15],520:26[0.15],)	507	-34.13	-455.02082840236693	-9953.59	9	11.048	17	8	(0.06836248207206327,0.09296276995055071,0.08863080009931557,0.07145040232942469,0.07125215303440371,0.08422879092290088,0.08385923913345084,0.09198802991118518,)
37	563548135799177	19886	9	(456:105[0.18000000000000002],466:38[0.11999999999999998],472:17[0.15],487:36[0.10999999999999999],508:101[0.16],512:61[0.17],518:49[0.16],520:56[0.16],523:45[0.15],)	508	-34.13	-775.257972440945	-10000.0	9	10.732	18	8	(0.06508251668282183,0.08908718658497447,0.08398074431808661,0.06997899453246738,0.0756536774297869,0.050190155927561236,0.09373547712399634,0.05806003918765718,0.07513213832436146,)
38	563673010325534	20406	9	(456:41[0.17],466:22[0.12999999999999998],472:40[0.16],487:51[0.11999999999999998],508:55[0.15],512:77[0.16],518:117[0.17],520:29[0.15],523:77[0.16],)	509	-33.26	-627.4888408644401	-10000.0	9	10.514	18	8	(0.05608971204625484,0.061309676408992105,0.09908229719850146,0.058953341242663125,0.08867610330921206,0.06656277518260811,0.06783643087746818,0.06786322592859556,0.07078173824739563,)
39	563771059963668	20921	8	(456:89[0.18000000000000002],466:32[0.13999999999999999],472:60[0.17],487:67[0.12999999999999998],508:78[0.13999999999999999],518:45[0.16],520:70[0.16],523:68[0.15],)	509	-33.26	-552.432554027505	-10000.0	9	10.71	18	8	(0.07717428279087657,0.04814875451303751,0.089507436744287,0.0595009000233749,0.0792622985476774,0.09412451682584638,0.06567656774683306,0.07451584380262224,)
40	563930169361978	21451	9	(456:35[0.17],466:44[0.15],472:62[0.18000000000000002],487:100[0.11999999999999998],508:42[0.12999999999999998],520:83[0.15],523:27[0.13999999999999999],530:85[0.15],532:30[0.15],)	508	-33.26	-769.2288188976377	-10000.0	9	10.438	18	8	(0.07964989803190911,0.05079172417728108,0.07518934986099547,0.062438336959828034,0.06082216564025683,0.06876460875986293,0.04661025040190672,0.07633873320577306,0.10457145571240001,)
41	564065163589632	21956	8	(456:54[0.18000000000000002],466:40[0.16],472:64[0.17],508:74[0.13999999999999999],520:46[0.13999999999999999],523:126[0.15],530:59[0.13999999999999999],532:46[0.16],)	509	-33.26	-681.9466601178783	-10000.0	9	11.236	19	8	(0.052099114954372965,0.07396713853087163,0.09591499072111823,0.0690835870746129,0.07370148658179981,0.10158013901264504,0.06467865924120794,0.07392037406601806,)
42	564174925896988	22489	6	(456:135[0.19000000000000003],508:34[0.12999999999999998],520:53[0.15],523:87[0.13999999999999999],530:35[0.15],532:164[0.17],)	508	-32.37	-595.5242716535435	-10000.0	9	10.468	18	8	(0.08136950096559864,0.07099733093502793,0.07691328052140159,0.06527204808043467,0.09218520859637755,0.059776108831200554,)
43	564304657233918	23005	7	(456:47[0.18000000000000002],508:152[0.13999999999999999],520:69[0.16],523:107[0.12999999999999998],530:51[0.16],532:59[0.16],538:21[0.15],)	506	-32.37	-722.6854545454545	-10000.0	9	10.654	18	8	(0.08655699285945426,0.08637185883409826,0.08167007336215404,0.0660159354185096,0.07335698064059949,0.07513909561188362,0.07907460665971822,)
44	564447295580433	23543	6	(456:82[0.19000000000000003],508:53[0.12999999999999998],520:44[0.17],523:51[0.11999999999999998],530:153[0.17],532:124[0.17],)	507	-32.37	-726.7329585798817	-9999.77	9	10.022	18	8	(0.07702719194938845,0.08275675195732268,0.06882506874240674,0.07352619829020006,0.08296824745068603,0.08754589566255924,)
45	564549579359112	24057	6	(456:39[0.20000000000000004],508:54[0.13999999999999999],520:132[0.18000000000000002],523:198[0.12999999999999998],530:19[0.16],532:64[0.16],)	506	-32.37	-587.7410869565217	-10000.0	9	10.152	15	8	(0.08255927067813107,0.07355675652037201,0.07032810131124764,0.07449997381372783,0.09810114779655488,0.06801785202088376,)
46	564645795562340	24563	6	(456:100[0.21000000000000005],508:63[0.15],520:76[0.17],523:42[0.11999999999999998],530:92[0.17],532:133[0.17],)	506	-32.37	-625.8298023715415	-10000.0	9	9.696	16	8	(0.10425793274119417,0.08738058177412553,0.06886566407153986,0.08580460045702389,0.06456755890893198,0.075216397005372,)
47	564780389906829	25074	8	(456:113[0.20000000000000004],508:62[0.16],520:49[0.18000000000000002],523:90[0.12999999999999998],530:69[0.16],532:83[0.16],550:16[0.15],553:24[0.15],)	506	-32.37	-851.8291304347827	-10000.0	9	9.66	14	8	(0.11314349879613263,0.09438290298717573,0.07841630478524338,0.0758607948050748,0.09857451630892389,0.06905555667949576,0.09335797777903336,0.08802467942194732,)
48	564900062103180	25602	8	(456:34[0.19000000000000003],508:86[0.15],520:64[0.19000000000000003],523:65[0.11999999999999998],532:31[0.15],550:62[0.16],553:144[0.16],555:22[0.15],)	508	-32.37	-715.6516732283463	-10000.0	9	9.9	14	8	(0.10642423580968953,0.04968165127983751,0.07706406223967292,0.0663972047475615,0.07932599119584585,0.11031822412909982,0.10839181720324835,0.08785027946920658,)
49	565012490038520	26113	8	(456:42[0.20000000000000004],508:49[0.13999999999999999],520:80[0.18000000000000002],523:27[0.10999999999999999],532:33[0.16],550:43[0.15],553:41[0.15],555:193[0.16],)	508	-32.37	-653.7417519685038	-10000.0	9	10.208	15	8	(0.08413338798876298,0.08234570126220417,0.07859206810936127,0.065426072095569,0.0686706192258821,0.052658321384439793,0.10353822721183827,0.051993208864477065,)
50	565134161597590	26614	8	(456:60[0.21000000000000005],508:73[0.15],520:79[0.17],523:51[0.11999999999999998],532:58[0.17],550:39[0.16],553:63[0.16],555:85[0.15],)	508	-32.37	-706.5659645669291	-9989.12	9	9.996	15	8	(0.07636581295784116,0.0766786107815749,0.07509872882147835,0.07582282652729883,0.07688630985491204,0.06250986464731856,0.05641663889719122,0.07677914496326647,)
51	565231244845662	27114	9	(456:54[0.22000000000000006],508:86[0.13999999999999999],520:91[0.16],523:47[0.12999999999999998],532:19[0.18000000000000002],550:86[0.17],553:58[0.15],555:43[0.13999999999999999],559:24[0.15],)	508	-32.37	-577.5477362204723	-10000.0	9	9.938	14	8	(0.060284858182136795,0.08623844496908174,0.09644749922636689,0.08204024436009531,0.1259461536855106,0.07224861063987333,0.06671505543592095,0.07551454520786455,0.06110199923179815,)
52	565340726613466	27633	7	(456:126[0.23000000000000007],520:106[0.15],523:77[0.13999999999999999],532:72[0.19000000000000003],550:26[0.16],553:57[0.13999999999999999],559:45[0.16],)	509	-31.63	-666.2981335952849	-10000.0	9	9.922	14	8	(0.0744909193655856,0.09525247954842778,0.06834847965701228,0.062301244247617044,0.09174352723428734,0.07785978673471661,0.07408661969080389,)
53	565461854787839	28134	8	(456:73[0.22000000000000006],520:26[0.13999999999999999],523:101[0.12999999999999998],532:74[0.18000000000000002],550:90[0.17],553:21[0.15],559:103[0.17],561:19[0.15],)	507	-31.63	-715.9500197238658	-10000.0	9	10.032	14	8	(0.10639010085211402,0.060455786762214095,0.09476872957673543,0.10023592640708988,0.10487722710154422,0.07133051542118386,0.12062019185795864,0.11008771201988084,)
54	565572783614723	28653	7	(520:49[0.15],523:67[0.11999999999999998],532:82[0.17],550:88[0.16],553:32[0.16],559:51[0.16],561:139[0.16],)	508	-31.63	-627.7179724409451	-10000.0	9	10.252	15	8	(0.08109394358560056,0.045206955512860914,0.07590142227056769,0.08309175228992881,0.04497311947480008,0.05766042579556471,0.0589699915765979,)
55	565725383946830	29187	6	(520:111[0.16],523:136[0.12999999999999998],532:37[0.16],550:74[0.15],559:30[0.17],561:119[0.15],)	507	-32.13	-799.3853648915187	-10000.0	13	10.21	15	8	(0.07368855323589223,0.06014435310531563,0.06647855832237988,0.07520820416650122,0.09137766872012712,0.06700643029962457,)
56	565864324351482	29692	6	(520:85[0.15],523:57[0.11999999999999998],532:22[0.17],550:117[0.16],559:116[0.18000000000000002],561:109[0.13999999999999999],)	506	-31.56	-765.7112450592886	-10000.0	9	10.08	15	8	(0.06399201069792798,0.06372062725904926,0.0775196474557389,0.07645140772483366,0.0708700097127066,0.06566145837459805,)
