alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 555
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_MountainCar/run_543731105958299
Random seed:          555
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
16	549681986333886	9163	10	(460:48[0.15],468:56[0.20000000000000004],470:57[0.12999999999999998],475:54[0.15],477:84[0.17],478:45[0.18000000000000002],480:42[0.13999999999999999],483:45[0.16],484:59[0.16],487:19[0.15],)	509	-131.54	-895.696836935167	-5001.0	8	10.396	17	8	(0.07875553404984215,0.09062575321521268,0.0633878006916546,0.0644184563874582,0.09219888865581084,0.05486571894464173,0.0537846671948496,0.06687341080643937,0.08460972337939415,0.07979216095707804,)
17	549902310010012	9665	10	(460:61[0.16],468:36[0.19000000000000003],470:22[0.11999999999999998],475:58[0.13999999999999999],477:15[0.16],478:102[0.19000000000000003],480:50[0.15],483:41[0.17],484:26[0.15],487:99[0.16],)	510	-131.54	-962.154137254902	-5001.0	8	10.848	17	8	(0.0997836896019337,0.09024805288234951,0.07356038370875283,0.07315642913261268,0.09840686490781933,0.09277173069410398,0.06152334672911461,0.07990001226665616,0.09461725243909844,0.06572879268431656,)
18	550102817119824	10171	12	(460:59[0.15],468:19[0.20000000000000004],470:42[0.12999999999999998],475:63[0.12999999999999998],477:35[0.17],478:44[0.18000000000000002],480:74[0.13999999999999999],483:67[0.18000000000000002],484:24[0.16],487:37[0.15],489:25[0.15],492:21[0.15],)	510	-131.54	-873.9373921568626	-5001.0	8	10.594	16	8	(0.08023857609409847,0.05662185432239498,0.06712222736059806,0.05619627584341049,0.0858730335398705,0.06087330947716352,0.06523104797883875,0.07037174714674758,0.10016235204009034,0.08450020778473032,0.08987535119765644,0.06382476120149502,)
19	550319313248504	10685	11	(460:43[0.13999999999999999],468:55[0.21000000000000005],470:38[0.11999999999999998],475:52[0.11999999999999998],477:31[0.18000000000000002],478:57[0.17],480:27[0.12999999999999998],483:131[0.17],484:17[0.17],487:38[0.16],492:23[0.16],)	512	-131.54	-958.5967773437502	-5001.0	8	10.588	17	8	(0.0875481881478025,0.07137533934782807,0.0911060915947958,0.06351603303059018,0.11360416722266496,0.06388910364105253,0.05769310720145014,0.07743927957337922,0.07179546879722874,0.08385084958274752,0.05922132464597989,)
20	550566892221629	11221	10	(460:31[0.15],468:159[0.20000000000000004],470:36[0.12999999999999998],475:25[0.10999999999999999],477:22[0.19000000000000003],478:45[0.16],480:83[0.13999999999999999],483:32[0.16],484:24[0.18000000000000002],487:54[0.17],)	511	-131.54	-1073.2792367906065	-5001.0	8	10.842	19	8	(0.10039995765611112,0.07511470340763332,0.0624516446099834,0.06950023109738061,0.10338381259111559,0.07768359911571211,0.06789562165793527,0.06670918098056602,0.102900176444279,0.07437659953404831,)
21	550803841505738	11730	9	(460:23[0.16],468:83[0.19000000000000003],470:87[0.13999999999999999],475:37[0.11999999999999998],477:42[0.20000000000000004],478:94[0.17],480:31[0.12999999999999998],483:61[0.17],487:52[0.16],)	510	-131.54	-1062.0956274509804	-5001.0	8	10.666	20	8	(0.07449008899955085,0.08262305099957583,0.05791306743869564,0.058228968619294455,0.11617380536098525,0.06850530214309752,0.0750182305764557,0.07578578370029185,0.08015568406079315,)
22	551002554027243	12233	9	(460:51[0.17],468:49[0.18000000000000002],470:122[0.12999999999999998],475:60[0.12999999999999998],477:59[0.21000000000000005],478:56[0.16],480:37[0.13999999999999999],483:37[0.16],487:38[0.17],)	509	-131.52	-876.2999410609037	-5001.0	10	10.562	20	8	(0.06781840753007581,0.11213505155536739,0.09205132982402375,0.061823600365913306,0.0722180619774994,0.08498524511405711,0.0632344688003282,0.05018266365469316,0.09708755847009487,)
23	551202425515551	12752	9	(460:63[0.18000000000000002],468:39[0.19000000000000003],470:88[0.11999999999999998],475:53[0.11999999999999998],477:95[0.20000000000000004],478:24[0.15],480:69[0.15],483:37[0.17],487:41[0.18000000000000002],)	509	-131.52	-837.172239685658	-5001.0	10	10.768	20	8	(0.10083315081184487,0.11613482567178955,0.07745771879572824,0.06907629416351231,0.08515312517299621,0.10970854350542612,0.06265991421864467,0.11540943331159291,0.1151689140890183,)
24	551421353465559	13258	10	(460:24[0.17],468:42[0.20000000000000004],470:76[0.10999999999999999],475:73[0.12999999999999998],477:66[0.19000000000000003],478:67[0.16],480:36[0.13999999999999999],483:18[0.18000000000000002],487:74[0.19000000000000003],503:33[0.15],)	509	-131.52	-938.325815324165	-5001.0	10	11.348	20	8	(0.07416752869572218,0.10299184964613853,0.06701026766789295,0.06476344908284526,0.09788259322952624,0.07676595624244097,0.055658259996947845,0.04491273778457887,0.037646892453543114,0.06925434645602759,)
25	551617519312766	13773	10	(460:55[0.18000000000000002],468:56[0.21000000000000005],470:29[0.09999999999999999],475:51[0.11999999999999998],477:38[0.18000000000000002],478:71[0.15],480:74[0.15],487:59[0.18000000000000002],503:48[0.16],504:29[0.15],)	510	-131.52	-847.0486078431373	-5001.0	10	11.118	21	8	(0.08098922158237648,0.09682621840060479,0.08218896647052486,0.062462952145050175,0.10362279013604248,0.07670162761605748,0.05150038016538898,0.033027719028548855,0.07197660873356422,0.0757703200528681,)
26	551822869169204	14290	10	(460:53[0.17],468:51[0.20000000000000004],470:23[0.10999999999999999],477:32[0.19000000000000003],478:85[0.13999999999999999],480:84[0.13999999999999999],487:31[0.17],503:37[0.17],504:84[0.16],506:30[0.15],)	510	-127.55	-837.7083333333335	-5001.0	17	11.02	20	8	(0.10672484835678377,0.08727055609514667,0.07597110229812289,0.06806998353115136,0.08205685542127268,0.0702484388802853,0.03224985943074588,0.06785202900802606,0.06249527674794291,0.09978304270062256,)
27	552001742309235	14798	10	(460:33[0.16],468:32[0.19000000000000003],470:108[0.11999999999999998],477:23[0.20000000000000004],478:84[0.12999999999999998],480:53[0.12999999999999998],487:25[0.18000000000000002],503:46[0.18000000000000002],504:42[0.15],506:64[0.16],)	510	-127.55	-811.2231176470588	-5001.0	17	10.802	21	8	(0.10914007866940832,0.044578988882342935,0.07743368103449354,0.14189454503089732,0.06839306141279627,0.05429557421053501,0.026605479609985747,0.0967453439541846,0.08048121499475284,0.07674840302967277,)
28	552239624204420	15325	9	(468:56[0.20000000000000004],470:70[0.10999999999999999],477:29[0.21000000000000005],478:81[0.11999999999999998],480:51[0.11999999999999998],487:42[0.19000000000000003],503:36[0.19000000000000003],504:109[0.16],506:36[0.15],)	510	-127.55	-935.0700196078432	-5001.0	17	11.146	20	8	(0.05401768904975702,0.07624529917435101,0.08510897582860076,0.06901043729306616,0.06223937863982486,0.07991436356452185,0.11023390035799324,0.07907340469180815,0.059314378149626576,)
29	552479383287448	15828	9	(468:68[0.19000000000000003],470:46[0.09999999999999999],477:24[0.22000000000000006],478:41[0.10999999999999999],480:61[0.12999999999999998],487:39[0.20000000000000004],503:27[0.20000000000000004],504:74[0.15],506:129[0.16],)	509	-127.55	-962.9934184675836	-5001.0	17	11.624	20	8	(0.036920864217698024,0.08121561997180911,0.05459650605987759,0.07087818161538231,0.07770399405057418,0.1156743384749477,0.1011970919946773,0.08419624675665628,0.0823492904166772,)
30	552723439792402	16345	9	(468:58[0.18000000000000002],470:41[0.10999999999999999],477:31[0.23000000000000007],478:71[0.11999999999999998],480:69[0.11999999999999998],487:67[0.21000000000000005],503:62[0.21000000000000005],504:69[0.13999999999999999],506:41[0.15],)	509	-127.55	-921.3056188605108	-5001.0	17	12.118	20	8	(0.030880545033269417,0.08809365864734948,0.061861727614990675,0.0727307355249177,0.06348169061574534,0.061060097949646806,0.10040528672803221,0.06390732408837542,0.07786502418220523,)
31	552976941250476	16848	10	(468:69[0.17],470:60[0.11999999999999998],477:45[0.24000000000000007],478:39[0.10999999999999999],480:49[0.10999999999999999],487:50[0.20000000000000004],503:33[0.20000000000000004],504:43[0.12999999999999998],506:106[0.16],518:15[0.15],)	509	-127.55	-946.0000000000001	-5001.0	17	12.236	21	8	(0.046130550077260454,0.0930954210312098,0.03871209540446792,0.08595579318946191,0.05288310772075614,0.054935092260974795,0.11068699594763033,0.07125699576278953,0.08648904339554793,0.09103173741807359,)
32	553191498709035	17352	10	(468:31[0.16],470:64[0.10999999999999999],477:46[0.25000000000000006],478:73[0.11999999999999998],480:74[0.11999999999999998],487:61[0.19000000000000003],503:30[0.21000000000000005],504:59[0.13999999999999999],506:38[0.15],518:34[0.16],)	510	-127.55	-811.086549019608	-5001.0	17	11.836	21	8	(0.07572894908004231,0.06919621262887606,0.11765841749844835,0.07715818001451011,0.0700996277374779,0.07563824737467138,0.1119138877033537,0.06825363049510742,0.11560992922816118,0.10445058740721964,)
33	553420610435469	17852	10	(468:34[0.17],470:49[0.09999999999999999],477:40[0.26000000000000006],478:48[0.10999999999999999],480:66[0.10999999999999999],487:37[0.18000000000000002],503:73[0.22000000000000006],504:82[0.12999999999999998],506:20[0.16],518:61[0.17],)	510	-127.55	-867.8475098039219	-5001.0	17	11.888	22	8	(0.08395967493252611,0.05268210542359035,0.16316398632079643,0.08444833231529032,0.05241857052285795,0.08038321597681343,0.10590293784402134,0.07212239759989961,0.1305597684100432,0.07364965734773009,)
34	553651036507455	18370	9	(468:44[0.18000000000000002],470:81[0.10999999999999999],477:69[0.2700000000000001],478:31[0.11999999999999998],480:53[0.09999999999999999],487:55[0.19000000000000003],503:55[0.21000000000000005],504:52[0.11999999999999998],518:70[0.16],)	510	-127.55	-799.5020980392156	-5001.0	17	12.366	23	8	(0.11764574736581808,0.08153502348956317,0.02758246444721509,0.08352930874756154,0.04550361153376499,0.04398956097022728,0.11772721407934797,0.06255371757970343,0.06870298117697966,)
35	553837650167739	18870	9	(468:35[0.19000000000000003],470:40[0.09999999999999999],477:77[0.26000000000000006],478:67[0.12999999999999998],480:20[0.10999999999999999],487:92[0.18000000000000002],503:43[0.20000000000000004],504:52[0.12999999999999998],518:83[0.15],)	509	-127.55	-751.7792927308449	-5001.0	17	11.98	23	8	(0.11353776571775799,0.04383321426268121,0.049791831507088685,0.0849641770355267,0.06173247621095819,0.07088389132365933,0.09665346462253398,0.07921596136604865,0.07249340293489971,)
36	554009276691037	19370	9	(468:37[0.20000000000000004],470:31[0.10999999999999999],477:97[0.25000000000000006],478:68[0.11999999999999998],480:76[0.11999999999999998],487:38[0.17],503:71[0.21000000000000005],504:61[0.13999999999999999],518:30[0.13999999999999999],)	509	-127.55	-715.3622003929271	-5001.0	17	11.444	24	8	(0.09968573731739244,0.07721858778767612,0.08152316818887416,0.06650303896888159,0.050388531454544035,0.07349649126204746,0.09031267483902394,0.11164200806865468,0.040353989211552616,)
37	554198787440320	19885	9	(468:48[0.21000000000000005],470:38[0.11999999999999998],477:50[0.24000000000000005],478:43[0.10999999999999999],480:79[0.10999999999999999],487:55[0.18000000000000002],503:63[0.20000000000000004],504:65[0.12999999999999998],518:68[0.15],)	509	-127.55	-723.1633005893909	-5001.0	17	11.778	25	8	(0.058455632969858284,0.0777231891033906,0.05540088851464433,0.07455161168741041,0.039114273058580847,0.047327366789179065,0.1140079835801476,0.06883260151326084,0.053688762038717516,)
38	554403451975928	20398	9	(468:65[0.22000000000000006],470:29[0.12999999999999998],477:82[0.25000000000000006],478:50[0.11999999999999998],480:71[0.09999999999999999],487:67[0.17],503:20[0.19000000000000003],504:49[0.11999999999999998],518:76[0.13999999999999999],)	509	-127.55	-820.0125343811395	-5001.0	17	11.936	25	8	(0.06700373673116149,0.05526792800804891,0.03325253748007502,0.08506548212857482,0.04029332406215535,0.06159375690378798,0.11439283396106756,0.06256109909354451,0.04806400178727517,)
39	554654349529741	20898	9	(468:25[0.21000000000000005],470:85[0.13999999999999999],477:49[0.24000000000000005],478:72[0.12999999999999998],480:99[0.09],487:39[0.16],503:64[0.20000000000000004],504:34[0.12999999999999998],518:42[0.12999999999999998],)	509	-127.55	-989.7836345776033	-5001.0	17	11.972	22	8	(0.05073627604464316,0.07819829687397906,0.0532476767365235,0.06801948181951013,0.0494746832902566,0.04311010666186164,0.05701990409430107,0.07258514038293531,0.05569295892258147,)
40	554869443168321	21409	8	(468:34[0.22000000000000006],477:57[0.25000000000000006],478:90[0.11999999999999998],480:87[0.08],487:50[0.17],503:73[0.19000000000000003],504:69[0.13999999999999999],518:49[0.13999999999999999],)	509	-127.55	-815.9177799607072	-5001.0	17	12.102	22	8	(0.08035883449652192,0.08489840244358692,0.06625917741622146,0.0418834817231562,0.06495223387170451,0.08754736350923685,0.04437534356758498,0.06098198051514629,)
41	555095991313717	21909	8	(468:56[0.23000000000000007],477:48[0.26000000000000006],478:95[0.10999999999999999],480:47[0.07],487:55[0.18000000000000002],503:21[0.18000000000000002],504:110[0.12999999999999998],518:76[0.15],)	508	-127.55	-904.8615551181101	-5001.0	17	12.288	23	8	(0.09993865825372007,0.037701939789382216,0.06452602205072726,0.043737321845800946,0.08458842779461345,0.08706814910204559,0.0808346305005603,0.07252422325951934,)
42	555403279890242	22409	8	(468:48[0.24000000000000007],477:51[0.2700000000000001],478:88[0.09999999999999999],480:78[0.08],487:90[0.19000000000000003],503:55[0.19000000000000003],504:59[0.11999999999999998],518:39[0.13999999999999999],)	508	-127.55	-1226.2630118110233	-5001.0	17	11.684	24	8	(0.10101788456618878,0.08628147192696162,0.0730223428114973,0.06480029124624881,0.10329564745797146,0.10056747125114168,0.07340051011860785,0.11258789275992019,)
43	555649974790874	22909	8	(468:57[0.25000000000000006],477:43[0.2800000000000001],478:19[0.09],480:42[0.07],487:38[0.18000000000000002],503:162[0.20000000000000004],504:61[0.12999999999999998],518:86[0.15],)	508	-127.55	-957.5675590551183	-5001.0	17	11.61	25	8	(0.11872323952199264,0.07732753124847906,0.05899607048551986,0.05330461163074353,0.1026276297535267,0.09530491558519459,0.0718690097366112,0.0812334304192556,)
44	555910098828989	23409	8	(468:45[0.26000000000000006],477:63[0.2900000000000001],478:71[0.09999999999999999],480:47[0.08],487:51[0.19000000000000003],503:116[0.19000000000000003],504:67[0.13999999999999999],518:48[0.13999999999999999],)	508	-127.55	-991.2977165354332	-5001.0	17	11.708	22	8	(0.09468862107146757,0.07994877241110884,0.07162594398388725,0.06305582362893764,0.07120882141916311,0.07314149237252017,0.08994408533067517,0.09078120050453599,)
45	556167015704960	23909	8	(468:55[0.2700000000000001],477:54[0.2800000000000001],478:46[0.09],480:78[0.09],487:66[0.20000000000000004],503:84[0.18000000000000002],504:79[0.12999999999999998],518:46[0.15],)	508	-127.55	-939.2989566929135	-5001.0	17	12.2	20	8	(0.11552965925445252,0.08275704989437953,0.06876129554287355,0.062234250934080894,0.12065260160484285,0.09805354250720381,0.10739385075202541,0.06794590610119386,)
46	556393297562902	24409	8	(468:114[0.2800000000000001],477:40[0.2900000000000001],478:88[0.09999999999999999],480:47[0.08],487:59[0.19000000000000003],503:66[0.17],504:53[0.11999999999999998],518:41[0.16],)	508	-127.55	-880.6096850393702	-5001.0	17	11.774	20	8	(0.09593141941478919,0.07142357624320853,0.058738040740402564,0.06074537885495135,0.06119366664918185,0.09322474512380156,0.08251879135924696,0.10729664291852095,)
47	556587638615867	24909	8	(468:42[0.2700000000000001],477:46[0.3000000000000001],478:52[0.09],480:39[0.09],487:50[0.20000000000000004],503:95[0.16],504:94[0.12999999999999998],518:90[0.17],)	508	-127.55	-798.2970275590549	-5001.0	17	11.87	20	8	(0.11342771427444359,0.07917854310657221,0.03715234018129223,0.0705896920524998,0.05769609565765421,0.05780706618677932,0.08143330625499427,0.09633674805382882,)
48	556791015838818	25416	7	(468:69[0.2800000000000001],477:42[0.3100000000000001],478:71[0.09999999999999999],487:65[0.21000000000000005],503:74[0.15],504:55[0.11999999999999998],518:132[0.16],)	508	-127.55	-808.838090551181	-5001.0	17	11.716	19	8	(0.11345927134715657,0.0829851289464766,0.06174980575737326,0.07754654713462245,0.06357947562553158,0.08036784002547559,0.058706169614074724,)
49	556985096911935	25916	7	(468:74[0.2900000000000001],477:75[0.3200000000000001],478:89[0.09],487:59[0.22000000000000006],503:66[0.13999999999999999],504:56[0.12999999999999998],518:88[0.15],)	507	-127.55	-786.3446153846153	-5001.0	17	11.594	20	8	(0.11374647413960008,0.07086233645543771,0.05359911930897514,0.09409557298005311,0.07289281765903527,0.08871054839178116,0.09257005553468224,)
50	557191737413535	26425	7	(468:94[0.2800000000000001],477:53[0.3100000000000001],478:53[0.08],487:26[0.23000000000000007],503:108[0.15],504:111[0.13999999999999999],518:62[0.13999999999999999],)	507	-127.55	-853.3653451676528	-5001.0	17	11.358	20	8	(0.10076762016695269,0.05656066987573062,0.053148194819581565,0.07475542772238766,0.07354304783066332,0.0806428904641947,0.10591557030396521,)
51	557430667185961	26925	8	(468:97[0.2700000000000001],477:51[0.3200000000000001],478:70[0.09],487:116[0.24000000000000007],503:58[0.13999999999999999],504:27[0.12999999999999998],518:63[0.15],527:25[0.15],)	507	-127.55	-842.623865877712	-5001.0	17	12.092	21	8	(0.08978171767582184,0.08977549280565114,0.03673714326420795,0.09008247641820921,0.11351018852574973,0.07874291420644906,0.07139890307011094,0.09086268822718413,)
52	557640459086174	27425	8	(468:72[0.26000000000000006],477:60[0.3300000000000001],478:49[0.08],487:74[0.23000000000000007],503:97[0.15],504:45[0.13999999999999999],518:45[0.13999999999999999],527:66[0.16],)	508	-127.55	-883.5785826771652	-5001.0	17	11.428	22	8	(0.11827182750882931,0.07087470682551866,0.04766568327387667,0.070579343936688,0.08546614828172748,0.09335728024099729,0.10625297155269868,0.0783340025395709,)
53	557877214993487	27925	8	(468:93[0.25000000000000006],477:51[0.34000000000000014],478:41[0.09],487:58[0.22000000000000006],503:63[0.13999999999999999],504:105[0.15],518:76[0.15],527:21[0.15],)	508	-127.55	-975.5273622047247	-5001.0	17	11.232	21	8	(0.10492588121845706,0.05948717298304124,0.03871690960525563,0.12627013383291094,0.06458683055560728,0.06665359664581921,0.05884697564665909,0.07410699530410807,)
54	558082272181319	28425	8	(468:49[0.24000000000000005],477:113[0.35000000000000014],478:77[0.09999999999999999],487:36[0.23000000000000007],503:25[0.12999999999999998],504:72[0.13999999999999999],518:36[0.13999999999999999],527:100[0.16],)	508	-127.55	-869.9757283464567	-5001.0	17	11.266	22	8	(0.10464722925070122,0.10054306032677497,0.06109119096535682,0.1037548764827815,0.07522710315800785,0.09894946262183453,0.07864105958003564,0.09048325566859257,)
55	558290063192166	28925	8	(468:95[0.25000000000000006],477:29[0.34000000000000014],478:58[0.09],487:94[0.24000000000000007],503:15[0.13999999999999999],504:126[0.12999999999999998],518:64[0.15],527:27[0.15],)	508	-127.55	-915.069094488189	-5001.0	17	10.812	22	8	(0.08420210864804603,0.11682555749336095,0.0388197808303605,0.09843253999646763,0.06665000913165957,0.09207728265538079,0.06854548817211073,0.07045395319154851,)
56	558469927893276	29430	7	(468:97[0.24000000000000005],477:79[0.35000000000000014],478:62[0.09999999999999999],487:84[0.23000000000000007],503:39[0.15],504:80[0.11999999999999998],518:67[0.13999999999999999],)	508	-127.55	-814.0613188976379	-5001.0	17	10.684	23	8	(0.11048418289171834,0.08596289076154577,0.03646919431281282,0.08651371265510772,0.07715484084327477,0.08089764455868552,0.07701950104966564,)
57	558673191274982	29930	7	(468:96[0.23000000000000004],477:72[0.34000000000000014],478:74[0.10999999999999999],487:105[0.22000000000000006],503:21[0.16],504:73[0.10999999999999999],518:66[0.15],)	507	-127.55	-897.1826035502958	-5001.0	17	10.77	23	8	(0.1045729548108444,0.054306313807379616,0.04249824739182862,0.1083107835224012,0.04486159276711435,0.05272625116752535,0.06986030664315455,)
58	558871731240018	30430	7	(468:92[0.22000000000000003],477:57[0.3300000000000001],478:51[0.09999999999999999],487:34[0.21000000000000005],503:65[0.17],504:127[0.09999999999999999],518:81[0.16],)	507	-127.55	-881.574063116371	-5001.0	17	10.71	18	8	(0.12058145061065476,0.1002046523118556,0.054934623820014926,0.09499037073720301,0.06976134031919179,0.05927576588355451,0.07221317399325108,)
59	559095868829865	30940	6	(468:90[0.21000000000000002],477:41[0.34000000000000014],478:52[0.10999999999999999],487:160[0.22000000000000006],503:82[0.18000000000000002],518:82[0.15],)	507	-127.55	-941.826489151874	-5001.0	17	10.976	19	8	(0.12331198103952216,0.10273058785500871,0.07764582192004317,0.0954954709905006,0.0902257803436014,0.07173227262610235,)
60	559288277611376	31440	6	(468:42[0.2],477:62[0.35000000000000014],478:89[0.11999999999999998],487:101[0.21000000000000005],503:112[0.19000000000000003],518:100[0.16],)	506	-127.55	-797.4928260869566	-5001.0	17	11.292	18	8	(0.0985214278521006,0.0696583806741574,0.043252107537385884,0.09082042630758977,0.10574001750386897,0.08037680460980251,)
