alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 555
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_MountainCar-PuddleWorld/run_848128652760689
Random seed:          555
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
10	857468600669601	6415	6	(457:76[0.16],458:64[0.16],468:335[0.15],472:100[0.18000000000000002],473:74[0.17],475:22[0.16],)	671	1798.220000000025	-276.3062965722807	-5101.0999999999985	10	12.812	15	8	(0.08107127413441297,0.07853096356099888,0.0630112505241199,0.06906901738987586,0.07486564143183239,0.11504003624171294,)
11	858101539797749	7177	7	(458:71[0.17],468:508[0.13999999999999999],472:22[0.17],473:25[0.18000000000000002],476:56[0.15],477:21[0.15],478:52[0.15],)	755	1798.220000000025	-513.5062940397355	-5101.0999999999985	10	13.176	13	8	(0.1088470160925295,0.08892812641423199,0.10685236613846903,0.07863296336755332,0.11042517981827034,0.07113182573002581,0.07489043818517022,)
12	858469103976164	7688	9	(458:32[0.16],468:19[0.12999999999999998],472:27[0.18000000000000002],473:75[0.19000000000000003],476:88[0.16],477:116[0.16],478:96[0.16],479:17[0.15],480:47[0.15],)	517	1798.220000000025	-52.215092843324676	-5101.0999999999985	10	8.954	14	8	(0.10750817418845568,0.1059284787187241,0.10364707066569583,0.04532972895637636,0.07696125698941542,0.05802687958076072,0.05933277136419562,0.09446357265605061,0.09352855287433548,)
13	859198782501674	8600	8	(458:164[0.17],468:83[0.13999999999999999],472:60[0.19000000000000003],473:60[0.18000000000000002],476:55[0.15],478:105[0.15],479:60[0.16],480:330[0.16],)	917	1798.220000000025	-54.65748309705278	-5101.0999999999985	10	16.988	15	8	(0.08996103282702052,0.09216534195485505,0.07279051697183594,0.06569509536981878,0.06645243641713702,0.06713728256715185,0.0783770918781209,0.0846075340121944,)
14	859740366336146	9315	9	(458:85[0.16],468:42[0.12999999999999998],472:295[0.20000000000000004],473:19[0.19000000000000003],476:29[0.16],478:23[0.13999999999999999],480:135[0.15],481:20[0.15],482:61[0.15],)	709	1818.070000000024	49.51566431594066	-5101.0999999999985	11	13.2	15	8	(0.05357567205065279,0.0866907045986293,0.07218447287275997,0.11391318620327091,0.05128494573134468,0.04449531037426535,0.08466305963090208,0.09929331884058967,0.08338459060121454,)
15	860400545203595	10231	10	(458:103[0.15],472:95[0.19000000000000003],473:59[0.20000000000000004],476:20[0.17],478:259[0.15],480:83[0.13999999999999999],481:50[0.16],482:139[0.13999999999999999],484:45[0.15],485:56[0.15],)	909	1306.170000000022	232.65895489549334	-5101.0999999999985	10	17.036	15	8	(0.09630663604161808,0.08032414001930391,0.0412018839498367,0.10251606961726219,0.060100744892659215,0.09779072134221746,0.07048366252706356,0.061021635332362295,0.08914519147345899,0.050936449404859606,)
16	860917195999474	10946	9	(458:58[0.13999999999999999],472:53[0.18000000000000002],473:37[0.19000000000000003],476:19[0.18000000000000002],478:214[0.13999999999999999],480:154[0.12999999999999998],481:109[0.15],482:19[0.12999999999999998],485:50[0.13999999999999999],)	713	1306.170000000022	316.81494530154725	-5101.0999999999985	10	13.706	15	8	(0.06382677906389328,0.07816339499395497,0.07587818791027581,0.07835822094208403,0.06125822811895315,0.04216799241645198,0.08541458949645576,0.08099441125239763,0.06552846179634511,)
17	861336426493626	11495	8	(458:30[0.12999999999999998],472:75[0.19000000000000003],473:56[0.20000000000000004],476:46[0.19000000000000003],478:76[0.12999999999999998],480:67[0.11999999999999998],481:65[0.13999999999999999],482:141[0.13999999999999999],)	556	1314.7000000000216	331.59734172662365	-5101.0999999999985	11	10.872	16	8	(0.08477971026504053,0.08212774569881633,0.08142693087417237,0.07232280234805236,0.057143199061615406,0.04543297873737088,0.06569729332216877,0.05172975999200315,)
18	861728489486851	12002	7	(458:114[0.13999999999999999],472:23[0.18000000000000002],473:28[0.21000000000000005],476:94[0.20000000000000004],478:87[0.11999999999999998],480:54[0.10999999999999999],482:108[0.12999999999999998],)	508	1379.11000000002	424.01770866142346	-5101.0999999999985	9	10.4	16	8	(0.06579760097245306,0.11747680660510194,0.08768301859638376,0.07484298541678963,0.06481992929183353,0.04664082658138805,0.05529887531903591,)
19	862150606155076	12540	7	(458:149[0.12999999999999998],472:31[0.19000000000000003],473:49[0.22000000000000006],476:58[0.19000000000000003],478:109[0.10999999999999999],480:21[0.11999999999999998],482:119[0.11999999999999998],)	536	1379.11000000002	459.76915671642496	-5101.0999999999985	9	11.282	17	8	(0.06206924415665621,0.061452101918282626,0.11687735578868003,0.09019215450183396,0.059161499179143956,0.06579680701304211,0.07400511709214362,)
20	862540421168346	13040	8	(458:88[0.11999999999999998],472:76[0.20000000000000004],473:31[0.23000000000000007],476:68[0.20000000000000004],478:30[0.09999999999999999],480:92[0.12999999999999998],482:82[0.10999999999999999],488:40[0.15],)	507	1379.11000000002	312.0643254437922	-5101.0999999999985	9	10.22	17	8	(0.07485136680068194,0.07590730294413621,0.09854175750818872,0.0845559814104474,0.06230731689319817,0.07893154270695091,0.06843101406330915,0.06780665281324004,)
21	863007343228694	13602	7	(458:33[0.10999999999999999],472:85[0.19000000000000003],476:72[0.19000000000000003],478:95[0.10999999999999999],480:31[0.11999999999999998],482:57[0.09999999999999999],488:172[0.16],)	545	1379.11000000002	417.08022385321783	-5101.0999999999985	9	11.566	18	8	(0.0701199209751393,0.10775286662352085,0.09369310047846777,0.05621455814215644,0.07518026823223767,0.06923830691529717,0.07920207628228344,)
22	863430326033267	14113	9	(458:19[0.11999999999999998],472:82[0.18000000000000002],476:49[0.18000000000000002],478:46[0.09999999999999999],480:52[0.12999999999999998],482:89[0.10999999999999999],488:90[0.15],491:62[0.15],492:18[0.15],)	507	1379.11000000002	402.91847140040153	-5101.0999999999985	9	10.484	18	8	(0.05729393017646934,0.09988526188403113,0.09949991035835253,0.03580455438162714,0.07506393743802056,0.07625635374745364,0.055207147472943086,0.07634554304049813,0.07033179829169262,)
23	863856268381171	14620	10	(458:20[0.12999999999999998],472:29[0.17],476:74[0.19000000000000003],478:30[0.10999999999999999],480:48[0.13999999999999999],482:47[0.09999999999999999],488:85[0.13999999999999999],491:61[0.13999999999999999],492:80[0.16],494:35[0.15],)	509	1379.11000000002	337.218300589397	-5101.0999999999985	9	10.768	18	8	(0.0763502715099478,0.09685600293435964,0.08165379745997932,0.06747450074543206,0.09270416318574028,0.06758444704941602,0.06610422325012494,0.08125009543406904,0.06480864500097547,0.06177726225994937,)
24	864315875008316	15166	8	(458:104[0.13999999999999999],476:37[0.18000000000000002],478:80[0.11999999999999998],482:31[0.10999999999999999],488:99[0.12999999999999998],491:33[0.12999999999999998],492:37[0.15],494:95[0.16],)	516	1379.11000000002	433.70709883721605	-5101.0999999999985	9	11.282	18	8	(0.045174415195640236,0.0786236813110239,0.06691561833299595,0.058628519762874046,0.07453998745219974,0.0797243781844732,0.07368038996656674,0.09913768740702751,)
25	864768639878744	15691	9	(458:76[0.12999999999999998],476:44[0.19000000000000003],478:24[0.10999999999999999],482:97[0.11999999999999998],488:100[0.11999999999999998],491:29[0.13999999999999999],492:76[0.16],494:22[0.15],500:40[0.15],)	508	1684.4600000000241	394.43738779528263	-5101.0999999999985	13	10.948	18	8	(0.045358362157730724,0.09859476585057285,0.044893266856390196,0.0611632483091535,0.06448794694702564,0.050814605652187136,0.055410574448297986,0.0818918080219653,0.09184272444724759,)
26	865159006052102	16194	10	(458:96[0.11999999999999998],476:21[0.20000000000000004],478:118[0.11999999999999998],482:40[0.10999999999999999],488:49[0.10999999999999999],491:47[0.15],492:69[0.15],494:30[0.16],500:24[0.16],504:15[0.15],)	509	1684.4600000000241	511.5717053045257	-5101.0999999999985	13	10.614	18	8	(0.050163264172876275,0.11294473257032044,0.06744578447827139,0.041848107264287365,0.07372829443858238,0.0696944996624772,0.09092909642143805,0.10572560574581447,0.08730180988823381,0.10431809088309554,)
27	865623855473872	16707	9	(458:76[0.10999999999999999],476:52[0.21000000000000005],478:31[0.10999999999999999],482:41[0.11999999999999998],488:88[0.11999999999999998],491:105[0.16],494:49[0.17],500:44[0.17],504:24[0.16],)	510	2276.120000000037	286.6965294117712	-5101.0999999999985	9	11.216	19	8	(0.06999912654016889,0.09796404737208331,0.08021296712186733,0.07064673512511511,0.07579294151498363,0.10346584784086987,0.09410474746598771,0.06351453822322428,0.06444450912017437,)
28	866142693560943	17266	8	(458:85[0.09999999999999999],478:44[0.11999999999999998],488:180[0.10999999999999999],491:34[0.15],494:26[0.18000000000000002],500:43[0.18000000000000002],504:77[0.17],505:46[0.15],)	535	1684.4600000000241	429.30174953271626	-5101.0999999999985	13	12.616	19	8	(0.05525077248256625,0.0718178061250231,0.06129758917452553,0.06196611444121733,0.1155928462723251,0.07889217026996184,0.0671089921722676,0.07734921604677464,)
29	866631783800568	17788	8	(458:21[0.09],478:69[0.12999999999999998],488:149[0.09999999999999999],491:92[0.16],494:24[0.19000000000000003],500:26[0.19000000000000003],504:47[0.16],505:80[0.16],)	508	1502.1600000000255	463.2822500000076	-5101.0999999999985	15	12.076	19	8	(0.06576014768668967,0.08083627831722666,0.05712131001325601,0.09903215482334433,0.110729371150789,0.08822979214269745,0.10426631040654973,0.07841227904208668,)
30	867121321537556	18296	7	(458:122[0.09999999999999999],488:122[0.09],491:30[0.15],494:96[0.20000000000000004],500:36[0.20000000000000004],504:61[0.17],505:41[0.15],)	508	1502.1600000000255	566.4168720472517	-5101.0999999999985	15	12.536	20	8	(0.047741721946599626,0.06500323325153956,0.08384766637184335,0.08766528839033488,0.09560912815292999,0.061730970477884936,0.07858052787787889,)
31	867649172928138	18813	7	(458:67[0.09],488:102[0.08],491:19[0.16],494:34[0.19000000000000003],500:140[0.21000000000000005],504:77[0.18000000000000002],505:72[0.16],)	511	1502.1600000000255	415.82126027397953	-5101.0999999999985	15	12.55	19	8	(0.0671582999991137,0.059599060596045125,0.13310125327529593,0.12621540739581985,0.09208893618089194,0.055147319613050284,0.10435675643911156,)
32	868225657957542	19400	6	(458:70[0.09999999999999999],488:164[0.07],491:35[0.17],500:141[0.20000000000000004],504:78[0.17],505:94[0.15],)	582	2497.9000000000365	593.8998333333402	-5101.0999999999985	11	14.958	20	8	(0.0653727518678604,0.05601793031465325,0.041410936335452106,0.10495138234990692,0.0663098906941451,0.10700259770057226,)
33	868799023604558	19911	6	(458:46[0.10999999999999999],488:126[0.060000000000000005],491:112[0.18000000000000002],500:123[0.19000000000000003],504:77[0.18000000000000002],505:22[0.13999999999999999],)	506	1502.1600000000255	463.792782608703	-5101.0999999999985	15	13.38	20	8	(0.07144660026198936,0.03655800013371651,0.09664056291520741,0.06897312255402867,0.11707509558826043,0.03387249901133461,)
34	869358826404428	20431	6	(458:22[0.11999999999999998],488:41[0.05],491:31[0.17],500:240[0.18000000000000002],504:96[0.19000000000000003],505:84[0.15],)	514	1502.1600000000255	541.0438774319143	-5101.0999999999985	15	13.85	21	8	(0.08316238042893051,0.03705749204560349,0.05115118294376861,0.07396242556507691,0.06303949626175602,0.07473425971693283,)
35	869950623710073	20959	5	(458:37[0.12999999999999998],488:172[0.060000000000000005],491:48[0.18000000000000002],500:170[0.17],505:94[0.13999999999999999],)	521	1545.5900000000242	660.8904222648841	-5101.0999999999985	14	15.078	21	8	(0.07621846908516934,0.04409888815456983,0.11102055012629765,0.058554293504285114,0.0639805766368421,)
36	870522854184624	21486	4	(488:72[0.05],491:120[0.19000000000000003],500:134[0.16],505:204[0.15],)	530	1545.5900000000242	712.6049433962352	-5101.0999999999985	14	15.296	21	9	(0.035244269314910294,0.06133515626325341,0.06169486278050794,0.06601797635998931,)
37	871104714618969	21986	4	(488:215[0.060000000000000005],491:77[0.20000000000000004],500:160[0.15],505:52[0.13999999999999999],)	504	1545.5900000000242	653.1743452381038	-5101.0999999999985	14	14.886	21	8	(0.03712100309094214,0.07068536622387322,0.08219202888177639,0.08825445381709553,)
38	871688059842837	22494	4	(488:131[0.05],491:95[0.21000000000000005],500:31[0.13999999999999999],505:247[0.15],)	504	1545.5900000000242	705.9789623015959	-5101.0999999999985	14	14.758	21	8	(0.03502914454928714,0.049715859463655934,0.06963853051825405,0.08503759008842582,)
39	872250271286391	22994	4	(488:60[0.04],491:115[0.22000000000000006],500:220[0.15],505:109[0.13999999999999999],)	504	1545.5900000000242	712.5130793650885	-5101.0999999999985	14	14.764	21	8	(0.029071418778433535,0.06313182155731022,0.0733425833635895,0.09041719244758138,)
40	872877682716656	23494	4	(488:104[0.05],491:96[0.23000000000000007],500:227[0.13999999999999999],505:77[0.15],)	504	1545.5900000000242	629.1302301587389	-5101.0999999999985	14	15.3	20	8	(0.03547167273691261,0.046198742313729745,0.05301073210495548,0.0654526503431162,)
41	873489538507800	23994	4	(488:226[0.060000000000000005],491:105[0.24000000000000007],500:48[0.12999999999999998],505:125[0.16],)	504	1545.5900000000242	738.6386904762	-5101.0999999999985	14	15.584	21	8	(0.04688960723445086,0.05752281309650194,0.09901012402863103,0.05412330888566419,)
42	874159730433532	24494	4	(488:20[0.05],491:55[0.25000000000000006],500:329[0.13999999999999999],505:100[0.15],)	504	1545.5900000000242	624.8574523809611	-5101.0999999999985	14	15.872	21	9	(0.0397088503370098,0.0665799556662693,0.08702398335565575,0.0780591726268232,)
43	874790597189531	25007	3	(491:55[0.26000000000000006],500:37[0.12999999999999998],505:412[0.16],)	504	1545.5900000000242	715.5950238095335	-5101.0999999999985	14	15.868	22	9	(0.10170462458519938,0.07938949179412584,0.07776449365415218,)
44	875428615915661	25518	2	(500:431[0.13999999999999999],505:79[0.15],)	510	1545.5900000000242	752.1773784313837	-5101.0999999999985	14	16.018	22	9	(0.04890191569710071,0.05128118349629922,)
45	876060250559923	26018	3	(500:120[0.12999999999999998],505:159[0.16],523:223[0.15],)	502	1545.5900000000242	835.0471314741134	-5101.0999999999985	14	16.486	22	8	(0.05235355049794911,0.052263928228578393,0.07842265934537757,)
46	876695813889591	26518	3	(500:131[0.13999999999999999],505:332[0.17],523:40[0.13999999999999999],)	503	2479.4200000000455	842.3357713717787	-5101.0999999999985	18	16.716	23	10	(0.064088832653113,0.05488076919825698,0.065125918557446,)
47	877327156450165	27018	3	(500:270[0.15],505:181[0.16],523:52[0.15],)	503	2479.4200000000455	786.4410337972251	-5101.0999999999985	18	16.516	23	9	(0.055205691467967666,0.05963046873337984,0.06358656758647202,)
48	877970004826037	27518	3	(500:170[0.13999999999999999],505:206[0.15],523:127[0.16],)	503	2479.4200000000455	779.1117355864899	-5101.0999999999985	18	16.492	24	8	(0.06683123762205483,0.05652319769140911,0.06012847530661738,)
49	878635193419710	28018	3	(500:167[0.12999999999999998],505:191[0.13999999999999999],523:145[0.17],)	503	2479.4200000000455	675.5384890656146	-5101.0999999999985	18	16.306	23	8	(0.06026827244446864,0.06314365702260723,0.051127782123406226,)
50	879257644203348	28518	3	(500:207[0.11999999999999998],505:187[0.12999999999999998],523:109[0.18000000000000002],)	503	2479.4200000000455	773.6050337972265	-5101.0999999999985	18	16.156	23	8	(0.05372841250994076,0.05207959530296959,0.060778924435608145,)
51	879885092620337	29018	3	(500:145[0.10999999999999999],505:194[0.11999999999999998],523:164[0.19000000000000003],)	503	2479.4200000000455	748.7251968190941	-5101.0999999999985	18	16.04	23	8	(0.05806703624901563,0.06206456345238241,0.05926663963073843,)
52	880584436607638	29523	3	(500:190[0.11999999999999998],505:163[0.10999999999999999],523:150[0.20000000000000004],)	503	2479.4200000000455	670.3258091451391	-5101.0999999999985	18	16.314	23	8	(0.050118107914741854,0.06229145177570189,0.07407766281176704,)
53	881281150265028	30023	3	(500:186[0.10999999999999999],505:217[0.11999999999999998],523:100[0.21000000000000005],)	503	2479.4200000000455	654.3059761431505	-5101.0999999999985	18	16.69	24	8	(0.054431697775703676,0.05470338375275486,0.06559061672919814,)
54	881969380095403	30523	3	(500:229[0.09999999999999999],505:216[0.10999999999999999],523:58[0.22000000000000006],)	503	2479.4200000000455	691.1322962226719	-5101.0999999999985	18	16.728	25	8	(0.05747779541512152,0.053686391860871215,0.06561358038635383,)
55	882621733278058	31023	4	(500:257[0.09],505:151[0.09999999999999999],523:55[0.23000000000000007],525:40[0.15],)	503	2479.4200000000455	745.5737773359944	-5101.0999999999985	18	16.238	24	8	(0.06249799142566975,0.05193656589578468,0.09689849463791463,0.05818527778641812,)
56	883266359761023	31535	4	(500:131[0.08],505:168[0.09],523:125[0.24000000000000007],525:80[0.16],)	504	2479.4200000000455	580.7156150793717	-5101.0999999999985	18	15.604	25	8	(0.05601335953115329,0.05118800822460139,0.10558039949892006,0.062056755939874954,)
57	883916005590863	32036	4	(500:98[0.07],505:213[0.08],523:145[0.23000000000000007],525:48[0.17],)	504	2479.4200000000455	696.9102202381055	-5101.0999999999985	18	15.906	26	8	(0.04499774976331337,0.05996086355550017,0.07968033931939816,0.08917681529903004,)
58	884539906946634	32536	4	(500:130[0.08],505:81[0.07],523:112[0.22000000000000006],525:181[0.18000000000000002],)	504	2479.4200000000455	798.9268452381057	-5101.0999999999985	18	16.1	27	8	(0.04737807369350226,0.058414147179135734,0.07403625891685794,0.0716346937200618,)
59	885205404109846	33036	4	(500:109[0.07],505:179[0.08],523:122[0.23000000000000007],525:94[0.17],)	504	2479.4200000000455	729.9612301587393	-5101.0999999999985	18	16.52	28	8	(0.048071942248544025,0.045995058955756,0.08381788411739308,0.061443397907234104,)
60	885871693382306	33536	4	(500:143[0.08],505:153[0.07],523:109[0.24000000000000007],525:99[0.18000000000000002],)	504	2479.4200000000455	738.8619642857232	-5101.0999999999985	18	16.548	28	9	(0.04825415114281365,0.04992059110228183,0.09125196097604844,0.05902835683794776,)
61	886688682424251	34048	3	(505:136[0.060000000000000005],523:161[0.25000000000000006],525:207[0.19000000000000003],)	504	2479.4200000000455	567.8056289682629	-5101.0999999999985	18	17.278	29	9	(0.039861157420569206,0.0988102091346101,0.1080145806936031,)
62	887456405208040	34548	3	(505:231[0.07],523:140[0.26000000000000006],525:132[0.18000000000000002],)	503	2479.4200000000455	712.1084691849	-5101.0999999999985	18	17.846	28	8	(0.042126676920867544,0.0849816442252397,0.06109712924123022,)
63	888214692318891	35048	3	(505:177[0.060000000000000005],523:131[0.2700000000000001],525:195[0.19000000000000003],)	503	2479.4200000000455	672.3429423459329	-5101.0999999999985	18	17.492	28	11	(0.04439904083535244,0.0869789511114913,0.07219727233468083,)
64	888970196435189	35548	3	(505:159[0.05],523:164[0.2800000000000001],525:180[0.18000000000000002],)	503	3130.2800000000498	721.2245328031905	-5101.0999999999985	19	17.718	27	10	(0.03448230043290314,0.06820627882451667,0.05972600380328904,)
65	889792748744886	36048	3	(505:183[0.060000000000000005],523:112[0.2900000000000001],525:208[0.17],)	503	3130.2800000000498	676.0365805169071	-5101.0999999999985	19	18.364	27	11	(0.04980643361785086,0.10313297839877526,0.07051557222377497,)
66	890589033291875	36548	3	(505:119[0.05],523:140[0.3000000000000001],525:244[0.16],)	503	3130.2800000000498	703.0826441351985	-5101.0999999999985	19	17.974	28	10	(0.038825612069105106,0.07429382302978509,0.06253063350880787,)
67	891376496241758	37048	3	(505:223[0.060000000000000005],523:133[0.3100000000000001],525:147[0.15],)	503	3130.2800000000498	731.0953876739655	-5101.0999999999985	19	18.154	28	11	(0.04828435441676229,0.08747868364777797,0.06236600503756189,)
68	892196709056012	37548	3	(505:105[0.05],523:60[0.3200000000000001],525:338[0.16],)	503	3130.2800000000498	553.9678807157148	-5101.0999999999985	19	17.52	29	10	(0.03821481817241859,0.12636407225277488,0.0815284299400349,)
69	892931780698552	38048	3	(505:246[0.060000000000000005],523:159[0.3300000000000001],525:98[0.15],)	503	3130.2800000000498	742.2638667992151	-5101.0999999999985	19	17.512	27	11	(0.03595345661820731,0.09751561796151587,0.07325015269500491,)
70	893673787674066	38548	3	(505:132[0.05],523:184[0.34000000000000014],525:187[0.16],)	503	3130.2800000000498	752.3303618290354	-5101.0999999999985	19	17.662	27	10	(0.04242583323030318,0.07330514959370271,0.08380914865049148,)
71	894441160469685	39048	3	(505:254[0.060000000000000005],523:91[0.3300000000000001],525:158[0.15],)	503	3130.2800000000498	725.9859642147206	-5101.0999999999985	19	17.958	27	10	(0.04487794315843453,0.09171780620707953,0.08772774785255105,)
72	895178910861494	39548	3	(505:20[0.05],523:216[0.34000000000000014],525:267[0.16],)	503	3130.2800000000498	768.2389880715804	-5101.0999999999985	19	17.608	26	10	(0.039913153566856784,0.08059266607505916,0.10256037935639203,)
73	895981551029900	40048	3	(505:227[0.060000000000000005],523:247[0.3300000000000001],525:29[0.15],)	503	3130.2800000000498	766.2161371769478	-5101.0999999999985	19	18.598	26	10	(0.04018106149245755,0.08741108022245817,0.10473502260202847,)
74	896782485110645	40548	3	(505:86[0.05],523:300[0.3200000000000001],525:117[0.16],)	503	3130.2800000000498	737.8894632206856	-5101.0999999999985	19	18.368	25	9	(0.0319576342631228,0.06900095313404161,0.09906041104106154,)
75	897602163781929	41048	3	(505:218[0.060000000000000005],523:179[0.3100000000000001],525:106[0.17],)	503	3130.2800000000498	743.6023459244635	-5101.0999999999985	19	18.544	25	10	(0.04348056481468865,0.0810940871707411,0.08704591830366659,)
76	898418757488735	41548	3	(505:43[0.05],523:366[0.3000000000000001],525:94[0.18000000000000002],)	503	3130.2800000000498	665.3910934393738	-5101.0999999999985	19	18.31	25	11	(0.0357187342421556,0.06484457944178111,0.08624726992815056,)
77	899249308074788	42048	3	(505:279[0.060000000000000005],523:117[0.2900000000000001],525:107[0.19000000000000003],)	503	3130.2800000000498	782.4661033797308	-5101.0999999999985	19	19.28	25	10	(0.02658696365810059,0.11158811579186723,0.09218050897945329,)
78	900074716761306	42548	3	(505:203[0.05],523:59[0.3000000000000001],525:241[0.20000000000000004],)	503	3130.2800000000498	792.9912524850998	-5101.0999999999985	19	18.87	26	10	(0.033980500785058654,0.11039021200172222,0.09097378733176782,)
79	900874255192059	43048	3	(505:110[0.04],523:284[0.3100000000000001],525:109[0.19000000000000003],)	503	3130.2800000000498	792.5921669980205	-5101.0999999999985	19	18.73	27	10	(0.03545057663824635,0.07642793109266996,0.07183826259767638,)
80	901679754015965	43548	3	(505:217[0.05],523:156[0.3000000000000001],525:130[0.20000000000000004],)	503	3130.2800000000498	748.4363658051784	-5101.0999999999985	19	18.538	26	9	(0.024713077016889892,0.09732515217578806,0.09676110009041877,)
81	902509943161358	44048	3	(505:169[0.04],523:184[0.3100000000000001],525:150[0.21000000000000005],)	503	3130.2800000000498	652.3063777336079	-5101.0999999999985	19	18.248	27	8	(0.027648047630921834,0.0884088616520555,0.07761311039459634,)
82	903340421866751	44548	3	(505:161[0.03],523:230[0.3000000000000001],525:112[0.22000000000000006],)	503	3130.2800000000498	813.2679721670086	-5101.0999999999985	19	19.066	26	10	(0.021324639648902424,0.10150541782864451,0.10092302712425905,)
83	904208564259148	45052	2	(505:235[0.04],525:268[0.23000000000000007],)	503	3130.2800000000498	751.9032803180995	-5101.0999999999985	19	19.3	26	9	(0.028754165412549704,0.12216682626459743,)
84	905071328620788	45552	2	(505:316[0.05],525:186[0.22000000000000006],)	502	3130.2800000000498	759.8407569721207	-5101.0999999999985	19	19.428	26	10	(0.031226315343266853,0.10723447482973357,)
85	905933638087877	46052	2	(505:193[0.04],525:309[0.23000000000000007],)	502	3130.2800000000498	765.9030278884566	-5101.0999999999985	19	19.41	26	10	(0.03309799193016376,0.11896095043980244,)
86	906815112485427	46552	2	(505:342[0.05],525:160[0.22000000000000006],)	502	3130.2800000000498	766.5359960159459	-5101.0999999999985	19	19.726	26	9	(0.029834655182077036,0.11662613331123547,)
