alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 999
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_PuddleWorld/run_822420453139839
Random seed:          999
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
24	828297773349425	13417	8	(477:61[0.16],478:98[0.16],479:107[0.10999999999999999],483:31[0.19000000000000003],512:32[0.13999999999999999],538:68[0.17],539:52[0.19000000000000003],545:60[0.15],)	509	1570.2500000000218	962.7459410609076	-100.09999999999856	13	10.45	15	8	(0.07099062292060689,0.08432770573582436,0.0478695577558816,0.10681223867892607,0.09328299347727091,0.05360347327044258,0.07595907457369006,0.07624996792113407,)
25	828541779965977	13923	8	(477:54[0.17],478:88[0.15],479:44[0.09999999999999999],483:70[0.20000000000000004],512:26[0.15],538:104[0.16],539:54[0.20000000000000004],545:68[0.16],)	508	1570.9600000000219	940.4752362204757	-100.09999999999856	12	10.47	15	8	(0.09400905445375132,0.09154633963310572,0.06463399594293472,0.09423171802336756,0.06258246039314862,0.056625592580654256,0.11470016013024657,0.07630159917982987,)
26	828806536634876	14469	11	(477:76[0.18000000000000002],478:35[0.13999999999999999],479:67[0.10999999999999999],483:46[0.19000000000000003],512:81[0.16],538:59[0.15],539:33[0.21000000000000005],561:20[0.15],564:37[0.15],566:22[0.15],567:32[0.15],)	508	1570.9600000000219	983.9371456692951	-100.09999999999856	12	10.58	16	8	(0.08721194446270378,0.08479439949173359,0.06629781773315463,0.10143897148230621,0.060971835982721566,0.07977009736669206,0.10317648176723974,0.08494192576588143,0.10558169300357216,0.1180593647717858,0.07762503333332528,)
27	829070078543428	15001	10	(477:58[0.17],478:35[0.15],479:23[0.09999999999999999],483:50[0.18000000000000002],512:70[0.15],538:98[0.13999999999999999],539:70[0.22000000000000006],561:37[0.16],566:52[0.16],567:18[0.16],)	511	1575.470000000022	976.0155772994168	-100.09999999999856	11	10.798	16	8	(0.08218232149373196,0.09586951043605763,0.06679580793088644,0.10404754075174238,0.06337682524579112,0.08013377945834654,0.10651652396991647,0.08891258717340327,0.07540054617520683,0.09130002831647521,)
28	829327669394491	15523	10	(477:60[0.16],478:38[0.16],483:39[0.17],512:109[0.13999999999999999],538:40[0.12999999999999998],539:43[0.21000000000000005],561:61[0.17],566:63[0.15],567:27[0.17],575:30[0.15],)	510	1575.470000000022	1011.8465686274556	-100.09999999999856	11	10.706	16	8	(0.06488726401483517,0.08558724409294359,0.10694949350918523,0.07899664429052436,0.07739770066081328,0.12037865882562959,0.07558056162791883,0.08836111561532319,0.08830607429738778,0.07925034907494705,)
29	829575065314204	16023	10	(477:54[0.15],478:40[0.17],483:36[0.18000000000000002],512:27[0.12999999999999998],538:61[0.13999999999999999],539:56[0.22000000000000006],561:44[0.16],566:47[0.13999999999999999],567:31[0.18000000000000002],575:114[0.16],)	510	1575.470000000022	987.1067058823561	-100.09999999999856	11	10.718	15	8	(0.061705602893718674,0.09960308121180259,0.053333946928676323,0.06317517975513251,0.08568859532115503,0.08140719531146672,0.07293583551100612,0.09704204520154301,0.08837309615027855,0.0630847290913771,)
30	829826575003270	16528	10	(477:58[0.13999999999999999],478:83[0.18000000000000002],483:26[0.19000000000000003],512:48[0.13999999999999999],538:56[0.12999999999999998],539:52[0.21000000000000005],561:45[0.17],566:25[0.15],567:39[0.19000000000000003],575:78[0.15],)	510	1579.3100000000225	983.2152549019646	-100.09999999999856	10	10.756	16	8	(0.04490087016307283,0.1215478389338201,0.09020718549482168,0.08776526121511784,0.08275758661224955,0.08795093913093625,0.08854751631063698,0.09148792178166787,0.06994290358076401,0.08122101197284251,)
31	830086446733114	17045	9	(477:56[0.12999999999999998],478:23[0.17],483:99[0.20000000000000004],512:68[0.15],538:67[0.11999999999999998],539:54[0.20000000000000004],561:35[0.18000000000000002],567:55[0.20000000000000004],575:53[0.13999999999999999],)	510	1579.3100000000225	1006.0606862745141	-100.09999999999856	10	10.772	16	8	(0.0573984207004755,0.07811746904050876,0.10456957696714632,0.09733631212570794,0.0770617602554928,0.08121841072935683,0.07868333810118479,0.07689970308827786,0.07747967712878889,)
32	830341786946857	17552	9	(477:64[0.11999999999999998],478:66[0.18000000000000002],483:24[0.19000000000000003],512:43[0.13999999999999999],538:80[0.10999999999999999],539:24[0.21000000000000005],561:100[0.19000000000000003],567:83[0.19000000000000003],575:25[0.15],)	509	1587.6400000000226	1007.998880157175	-100.09999999999856	13	10.79	15	8	(0.037595745253416316,0.1013775172218221,0.10099508758030235,0.09990598574447253,0.07297991304379456,0.09106726485343793,0.09875233890832752,0.09176584076611265,0.08711594009277865,)
33	830606384829487	18054	10	(477:49[0.10999999999999999],478:43[0.17],483:84[0.20000000000000004],512:106[0.15],538:43[0.09999999999999999],539:72[0.22000000000000006],561:27[0.18000000000000002],567:38[0.18000000000000002],575:31[0.16],582:16[0.15],)	509	1587.6400000000226	1038.7926129666062	-100.09999999999856	13	11.178	16	8	(0.05752672086944642,0.09931458184550374,0.1071645935572609,0.06841714335072,0.07888763476224497,0.06547132107024221,0.10744035575289385,0.11632901658886485,0.03782261485563083,0.04828157893115536,)
34	830880106811444	18556	10	(477:81[0.11999999999999998],478:34[0.18000000000000002],483:31[0.19000000000000003],512:65[0.13999999999999999],538:59[0.10999999999999999],539:85[0.21000000000000005],561:15[0.19000000000000003],567:53[0.19000000000000003],575:58[0.17],582:29[0.16],)	510	1587.6400000000226	1050.8918235294166	-100.09999999999856	13	11.48	16	8	(0.044740387931311354,0.1171946083195905,0.08437964252187453,0.06540266311433585,0.07048446432976738,0.09046832591466804,0.0694539040711883,0.10059976805002815,0.07102050168953894,0.05745677476846301,)
35	831155465323329	19063	11	(477:88[0.10999999999999999],478:31[0.19000000000000003],483:58[0.20000000000000004],512:88[0.12999999999999998],538:25[0.09999999999999999],539:45[0.20000000000000004],561:57[0.20000000000000004],567:26[0.18000000000000002],575:57[0.16],582:20[0.17],585:15[0.15],)	510	1587.6400000000226	1069.9952862745151	-100.09999999999856	13	11.462	16	8	(0.05285824297098558,0.11714077184188415,0.0912608824457991,0.08728689248975606,0.0670229672202858,0.07777231167113172,0.0533381490433511,0.09552678700820225,0.02876263317353822,0.1381314842360928,0.11414456603205059,)
36	831439033123527	19574	12	(477:40[0.09999999999999999],478:15[0.20000000000000004],483:26[0.19000000000000003],512:16[0.11999999999999998],538:37[0.10999999999999999],539:66[0.19000000000000003],561:70[0.19000000000000003],567:43[0.19000000000000003],575:115[0.15],582:34[0.18000000000000002],588:20[0.15],592:29[0.15],)	511	1587.6400000000226	1077.9598238747615	-100.09999999999856	13	11.734	17	8	(0.04838510450936911,0.0895981404184703,0.09216007355942894,0.09081788558005612,0.06149884037692634,0.10021967069789688,0.0637966379787058,0.07231751772595778,0.07785625240623605,0.05769688704606045,0.09053611642922418,0.0305403630889401,)
37	831726523508368	20106	11	(477:44[0.10999999999999999],478:22[0.21000000000000005],483:34[0.20000000000000004],538:90[0.11999999999999998],539:35[0.18000000000000002],561:26[0.18000000000000002],567:66[0.18000000000000002],575:46[0.13999999999999999],582:54[0.19000000000000003],588:43[0.16],592:52[0.16],)	512	1587.6400000000226	1073.5457812500058	-100.09999999999856	13	11.412	17	8	(0.05110933073028885,0.0667394103864095,0.09104857316863353,0.06588222746389598,0.0913498218488521,0.1307944711354992,0.09176471044482049,0.09305149726619642,0.042957845733131654,0.09197301527703278,0.04731054569840866,)
38	831995105179048	20611	11	(477:82[0.11999999999999998],478:46[0.22000000000000006],483:31[0.21000000000000005],538:56[0.10999999999999999],539:30[0.19000000000000003],561:78[0.19000000000000003],567:37[0.17],575:23[0.12999999999999998],582:32[0.18000000000000002],588:52[0.17],592:44[0.15],)	511	1587.6400000000226	1012.8395890411012	-100.09999999999856	13	11.294	18	8	(0.05692907063822447,0.08591012725506145,0.10055117559215035,0.07447425701049674,0.11790598640491276,0.08983423269861197,0.05821150820353175,0.08075080597589906,0.06873120729536958,0.1003873404685407,0.0563575385193894,)
39	832268573627557	21129	11	(477:67[0.10999999999999999],478:50[0.21000000000000005],483:36[0.22000000000000006],538:37[0.09999999999999999],539:45[0.20000000000000004],561:52[0.18000000000000002],567:62[0.18000000000000002],575:42[0.13999999999999999],588:42[0.16],592:55[0.16],598:23[0.15],)	511	1587.6400000000226	1034.3449823874814	-100.09999999999856	13	11.148	19	8	(0.06285042821195441,0.07988419956857754,0.10398953199358021,0.07646032027068675,0.10700316029908435,0.1103484733024307,0.06512303483300462,0.10013745681499385,0.10628240547724455,0.07508520146988645,0.09593117615159154,)
40	832561048969283	21653	10	(477:38[0.09999999999999999],483:62[0.23000000000000007],538:49[0.10999999999999999],539:58[0.19000000000000003],561:40[0.17],567:51[0.17],575:33[0.15],588:21[0.17],598:104[0.16],600:55[0.15],)	511	1587.6400000000226	1083.6952837573447	-100.09999999999856	13	11.748	18	8	(0.06599416008714608,0.07578683913939283,0.06884061826632006,0.08440341467413248,0.0940357096768665,0.07373920935016588,0.0625684731105161,0.10758516674906764,0.06489148617777787,0.08182276314399645,)
41	832852758138772	22158	10	(477:27[0.10999999999999999],483:49[0.22000000000000006],538:76[0.11999999999999998],539:55[0.18000000000000002],561:67[0.18000000000000002],567:42[0.16],575:58[0.16],588:42[0.18000000000000002],598:31[0.15],600:63[0.13999999999999999],)	510	1587.6400000000226	1103.287372549026	-100.09999999999856	13	11.952	18	8	(0.05951293130963556,0.12972896964441147,0.06886208483513331,0.06791584809018307,0.07196836784241305,0.09735367408988575,0.05298961264173738,0.09405840571120776,0.08951772537894385,0.09175786954621913,)
42	833147158428231	22675	9	(477:56[0.11999999999999998],538:45[0.10999999999999999],539:27[0.17],561:123[0.17],567:76[0.17],575:46[0.15],588:66[0.19000000000000003],600:48[0.12999999999999998],604:23[0.15],)	510	1587.6400000000226	1090.5581176470646	-100.09999999999856	13	11.814	17	8	(0.053598757746050156,0.06941751798085834,0.13138028800004029,0.08270762319887567,0.0844451586612519,0.06843500098134331,0.11620401643356311,0.08033160500665658,0.06851553059225499,)
43	833439626263962	23188	10	(477:44[0.10999999999999999],538:66[0.11999999999999998],539:67[0.18000000000000002],561:46[0.16],567:48[0.16],575:76[0.16],588:45[0.18000000000000002],600:59[0.13999999999999999],604:36[0.16],606:22[0.15],)	509	1587.6400000000226	1130.6856385068832	-100.09999999999856	13	11.778	18	8	(0.06116944988046236,0.06605987505892685,0.04269236343934636,0.08565280763265001,0.06473727428204294,0.07127924852905998,0.08581120083672417,0.0758736849543622,0.04727529807773173,0.06777793200621328,)
44	833749574766166	23716	9	(477:50[0.11999999999999998],538:65[0.10999999999999999],561:69[0.17],567:50[0.17],575:40[0.15],588:40[0.19000000000000003],600:38[0.12999999999999998],604:82[0.17],606:76[0.16],)	510	1587.6400000000226	1096.3130196078498	-100.09999999999856	13	12.196	19	8	(0.05541123765309698,0.05698719831057995,0.09647445899400428,0.06703128007792315,0.09733498911712868,0.1101327772493685,0.08248250888883456,0.04351704908829728,0.05242480149791978,)
45	834065117777005	24242	8	(538:55[0.09999999999999999],561:56[0.16],567:73[0.18000000000000002],575:58[0.16],588:50[0.20000000000000004],600:64[0.13999999999999999],604:51[0.16],606:102[0.15],)	509	1587.6400000000226	1156.9928565815403	-100.09999999999856	13	12.314	20	8	(0.049789964443785216,0.09908888071719975,0.08324202432418938,0.06186552777361376,0.11741112232512606,0.08577478842677849,0.08175903434225996,0.05571391218672694,)
46	834371440530728	24742	8	(538:62[0.10999999999999999],561:104[0.17],567:68[0.17],575:31[0.17],588:50[0.21000000000000005],600:63[0.12999999999999998],604:60[0.17],606:70[0.13999999999999999],)	508	1587.6400000000226	1162.2207874015833	-100.09999999999856	13	12.376	21	8	(0.04606901059424479,0.08334807402581014,0.07732701203663495,0.08798376040123942,0.13236556694641397,0.08606688377338266,0.058219884362267764,0.062422027207330595,)
47	834679099558706	25260	10	(538:66[0.09999999999999999],561:64[0.16],567:51[0.16],575:67[0.18000000000000002],588:38[0.22000000000000006],600:18[0.11999999999999998],604:55[0.18000000000000002],606:75[0.12999999999999998],618:24[0.15],619:50[0.15],)	508	1587.6400000000226	1129.2133070866214	-100.09999999999856	13	12.07	20	8	(0.027937696237046197,0.09295262433840949,0.07730473482624209,0.09216138439349174,0.10257301734821922,0.0887651755311591,0.06878809504400762,0.06428295656682204,0.03219604344120669,0.07143538922602242,)
48	834993640129247	25795	10	(538:55[0.09],561:47[0.15],567:64[0.15],575:57[0.17],588:62[0.23000000000000007],600:74[0.12999999999999998],604:46[0.17],619:36[0.13999999999999999],623:24[0.15],626:45[0.15],)	510	1587.6400000000226	1123.160196078439	-100.09999999999856	13	12.148	21	8	(0.028270067481069753,0.08137845640242154,0.07762600307774174,0.05980965842049702,0.06373589683938179,0.07036349670207878,0.07973873438787328,0.07594650387319672,0.0669439297700472,0.08569020364929308,)
49	835293464555789	26296	12	(538:47[0.08],561:71[0.16],567:16[0.13999999999999999],575:56[0.16],588:34[0.22000000000000006],600:57[0.11999999999999998],604:48[0.18000000000000002],619:53[0.15],623:19[0.16],626:57[0.16],627:27[0.15],628:25[0.15],)	510	1587.6400000000226	1152.8778431372625	-100.09999999999856	13	12.192	21	8	(0.03990987453886485,0.09034368158336092,0.0854660234350739,0.06446791307286291,0.09049700360949182,0.04962419878075717,0.09914260815297872,0.045839121273654734,0.07061947765007785,0.07188342100560231,0.07574848714712103,0.08063305957405247,)
50	835599461866931	26803	11	(538:39[0.07],561:40[0.15],567:90[0.15],575:58[0.15],588:21[0.23000000000000007],600:85[0.10999999999999999],604:42[0.17],623:35[0.17],626:48[0.15],628:39[0.16],630:15[0.15],)	512	1587.6400000000226	1152.1283730468824	-100.09999999999856	13	12.35	20	8	(0.03926065566678496,0.0849896997863826,0.06078351194372728,0.0562925689701349,0.0652134010604662,0.060188051177092854,0.0696956280144112,0.06545135676161105,0.05565253961110473,0.0607521253183929,0.038256760645105865,)
51	835898756912271	27304	12	(538:21[0.08],561:54[0.16],567:45[0.13999999999999999],575:44[0.13999999999999999],588:40[0.24000000000000007],600:47[0.09999999999999999],604:41[0.18000000000000002],623:43[0.18000000000000002],626:51[0.13999999999999999],628:46[0.17],630:46[0.16],632:33[0.15],)	511	2335.9400000000333	1118.1245401174237	-100.09999999999856	12	12.224	21	8	(0.0588283217195717,0.08376295482311627,0.05649837441467752,0.07199723463314861,0.0816040838968163,0.03256807243472466,0.0657535803894245,0.08733310494574639,0.057073933019866296,0.06062743721799629,0.03402047251242145,0.04852081380391359,)
52	836206043026552	27809	13	(538:59[0.09],561:57[0.15],567:38[0.12999999999999998],575:30[0.12999999999999998],588:21[0.25000000000000006],600:43[0.09],604:41[0.17],623:52[0.17],626:28[0.12999999999999998],628:34[0.16],630:54[0.15],632:32[0.16],635:23[0.15],)	512	2335.9400000000333	1141.681992187507	-100.09999999999856	12	12.36	20	8	(0.03280839069288977,0.07680291784429503,0.05459263684801334,0.08375191871077889,0.037953768670129194,0.04866597061878174,0.07553206869864505,0.07467943271985827,0.054219339850824506,0.07230022384624049,0.03407844958311112,0.05407018666528905,0.05497045585354465,)
53	836528268754519	28359	11	(538:51[0.08],561:60[0.13999999999999999],567:42[0.11999999999999998],588:64[0.26000000000000006],600:50[0.08],604:40[0.16],626:37[0.13999999999999999],628:37[0.17],630:47[0.13999999999999999],635:53[0.16],637:32[0.15],)	513	2335.9400000000333	1146.2385497076098	-100.09999999999856	12	12.168	21	8	(0.042098847939135056,0.07509171291519907,0.0694891438859125,0.08503853995362645,0.030195293396771215,0.07231731703637394,0.06277635691783075,0.08933149150154891,0.02584249298600703,0.07020174351624417,0.06880865913906797,)
54	836837691937776	28862	11	(538:24[0.07],561:44[0.12999999999999998],567:53[0.12999999999999998],588:56[0.25000000000000006],600:48[0.07],604:40[0.17],626:36[0.15],628:24[0.18000000000000002],630:50[0.12999999999999998],635:65[0.15],637:71[0.16],)	511	2335.9400000000333	1158.2590802348411	-100.09999999999856	12	12.438	22	8	(0.04910374942683956,0.0665980339281451,0.06934047390873634,0.11233767790094758,0.026063423641637273,0.05309094589179954,0.04449864094730601,0.11631854056139346,0.04572673036551695,0.034649728620521424,0.07406986290664858,)
