alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 111
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_351991107957302
Random seed:          111
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	353382112812635	997	1	(471:499[0.15],)	499	-240.48	-3544.868196392786	-10000.0	8	10.36	15	8	(0.09724534065266031,)
1	353817653803696	1505	2	(471:125[0.16],472:376[0.15],)	501	-63.64	-2271.9219560878237	-10000.0	12	10.972	16	8	(0.07738691450060972,0.06458199362880837,)
2	354218399704413	2015	3	(471:315[0.17],472:135[0.13999999999999999],474:52[0.15],)	502	-52.24	-2190.0961354581677	-10000.0	11	10.512	16	8	(0.04779260640195389,0.06933442607709196,0.061695567612079186,)
3	354488184433710	2515	3	(471:171[0.16],472:157[0.15],474:175[0.16],)	503	-49.33	-1544.1297415506956	-10000.0	11	10.262	17	8	(0.06206388379354463,0.05174212667600194,0.0625625655481509,)
4	354716468250661	3017	3	(471:255[0.15],472:161[0.16],474:87[0.15],)	503	-48.88	-1228.9656461232594	-10000.0	10	10.786	15	8	(0.07044285256226299,0.07366101943189986,0.056054726515203726,)
5	354891270506167	3525	6	(471:90[0.13999999999999999],472:197[0.17],474:96[0.16],477:47[0.15],478:50[0.15],481:23[0.15],)	503	-48.88	-964.6089065606362	-10000.0	10	10.362	15	8	(0.09040985801654472,0.052955061618264535,0.09990547926453792,0.08204139544761448,0.08825224805812723,0.09069368477172018,)
6	355095960155459	4033	6	(471:47[0.12999999999999998],474:80[0.15],477:202[0.16],478:27[0.16],481:89[0.16],482:61[0.15],)	506	-46.83	-1183.4887154150197	-10000.0	11	10.262	15	8	(0.07572776986007247,0.06385917038400912,0.03247789677214737,0.05178166107506585,0.04547242610939515,0.08489602156713642,)
7	355247473907667	4539	5	(471:102[0.13999999999999999],474:31[0.16],477:156[0.15],478:149[0.17],481:68[0.15],)	506	-45.83	-901.6998616600791	-10000.0	11	10.114	16	8	(0.06831687363307837,0.09538803504935597,0.031432744870099984,0.05771860487351096,0.06757196745585875,)
8	355458908678469	5043	7	(471:45[0.12999999999999998],474:62[0.17],477:176[0.13999999999999999],478:92[0.16],481:89[0.16],483:17[0.15],484:24[0.15],)	505	-45.83	-1120.7710099009898	-10000.0	11	10.266	16	8	(0.04381003073460061,0.058457154861313816,0.039942547905685015,0.0818867784217263,0.08018331386096418,0.07560977264784187,0.04959884383976338,)
9	355678256255138	5562	6	(471:42[0.13999999999999999],474:101[0.18000000000000002],477:93[0.12999999999999998],478:28[0.15],481:35[0.15],484:208[0.16],)	507	-45.5	-1395.6967455621311	-10000.0	11	9.984	15	8	(0.04254768925910576,0.07140965173517302,0.044615266520448005,0.06441710194143886,0.06421414789523508,0.03871228364313068,)
10	355905939709346	6064	6	(471:50[0.15],474:93[0.17],477:144[0.11999999999999998],478:35[0.16],481:43[0.16],484:141[0.15],)	506	-45.5	-1414.2354150197627	-10000.0	11	10.11	15	8	(0.037090388437842264,0.075604912824762,0.04045338090622812,0.08894267163334336,0.08160103782566451,0.03999518961374748,)
11	356187065713028	6564	6	(471:19[0.16],474:29[0.16],477:153[0.10999999999999999],478:104[0.17],481:26[0.17],484:175[0.13999999999999999],)	506	-45.5	-1709.9912648221343	-10000.0	11	10.164	16	8	(0.06306470062708835,0.07241613795661077,0.04193486082609951,0.0614726288893868,0.05666985957326664,0.027811146386942636,)
