alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 999
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_709973287535118
Random seed:          999
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	710903457932092	997	1	(474:499[0.15],)	499	-53.68	-599.6177154308621	-10000.0	10	9.494	14	8	(0.09220169087498109,)
1	710968778506117	1505	2	(474:467[0.16],475:34[0.15],)	501	-51.4	-419.9680239520958	-10000.0	10	9.502	15	8	(0.07196201104313661,0.07917730885870808,)
2	711017529733027	2005	4	(474:121[0.15],475:219[0.16],478:94[0.15],479:68[0.15],)	502	-51.4	-342.47482071713137	-10000.0	10	9.472	14	8	(0.0688994345382354,0.0804322096728318,0.09089123572978952,0.07192846496059947,)
3	711078437650818	2525	4	(474:41[0.16],475:78[0.15],478:184[0.16],479:201[0.16],)	504	-51.4	-445.5531746031747	-10000.0	10	9.432	14	8	(0.07912831585187574,0.07823976507637122,0.049142984309296305,0.04611958284988013,)
4	711153479915266	3032	4	(474:112[0.17],475:35[0.16],478:220[0.15],479:137[0.15],)	504	-50.45	-508.60976190476197	-10000.0	9	9.492	15	8	(0.07578834752787343,0.04388310154372781,0.06547121671889712,0.04925666151043,)
5	711229204876514	3545	5	(474:87[0.18000000000000002],475:17[0.17],478:304[0.13999999999999999],479:75[0.13999999999999999],485:21[0.15],)	504	-50.45	-528.9186904761905	-10000.0	9	9.472	16	8	(0.07567524252516587,0.1162931736340214,0.06609901458691265,0.060572306080951106,0.06688039649231683,)
6	711301190290065	4045	5	(474:15[0.19000000000000003],475:28[0.18000000000000002],478:61[0.12999999999999998],479:180[0.15],485:221[0.16],)	505	-48.65	-544.3394059405942	-10000.0	8	9.014	13	8	(0.07762538156456172,0.07845197169281133,0.0731360308235288,0.061789428090879985,0.05313298722752188,)
7	711379281848845	4556	6	(475:100[0.19000000000000003],478:204[0.13999999999999999],479:81[0.13999999999999999],485:44[0.15],487:22[0.15],488:54[0.15],)	505	-48.65	-514.0580990099011	-10000.0	8	9.348	14	8	(0.10354534527923397,0.07768922079327611,0.06835337127684941,0.0786375731530363,0.0884868596569342,0.08627350343810401,)
8	711442135258368	5061	7	(475:74[0.18000000000000002],478:103[0.12999999999999998],479:74[0.15],485:94[0.16],487:46[0.16],488:88[0.16],490:27[0.15],)	506	-48.65	-401.8739130434783	-10000.0	8	9.668	15	8	(0.04136339921933938,0.06833327842705071,0.05785625869616143,0.06871355440422774,0.0955011041187988,0.03925941636653378,0.10077737265809521,)
9	711506285406191	5574	6	(475:44[0.17],478:81[0.11999999999999998],485:77[0.15],487:54[0.17],488:58[0.15],490:193[0.16],)	507	-48.5	-428.53591715976336	-10000.0	9	9.436	15	8	(0.05053745029524743,0.0754882321626121,0.06427307150675425,0.06618870326226713,0.03964670456725208,0.033924446524853547,)
10	711580787851401	6087	6	(475:180[0.18000000000000002],478:43[0.12999999999999998],485:110[0.16],487:76[0.18000000000000002],490:73[0.15],493:24[0.15],)	506	-48.5	-478.8019565217392	-10000.0	9	9.604	15	8	(0.051250463636527535,0.08674097824551306,0.06742297461826453,0.09672798035516332,0.06942297773799541,0.09029628654204258,)
11	711626257067194	6591	7	(475:48[0.17],478:36[0.13999999999999999],485:215[0.15],487:17[0.19000000000000003],490:116[0.16],493:44[0.16],495:30[0.15],)	506	-48.5	-286.0258300395258	-10000.0	9	9.434	15	8	(0.061748897449579926,0.11079400520686762,0.07865085031578446,0.09947599968264081,0.07685612968012885,0.0695884943092988,0.0856652240935908,)
12	711673278162123	7104	7	(475:23[0.18000000000000002],478:81[0.15],485:75[0.13999999999999999],487:21[0.20000000000000004],490:106[0.15],493:73[0.17],495:128[0.16],)	507	-48.5	-314.63984220907304	-10000.0	9	9.432	13	8	(0.07241383627076824,0.08590004072653298,0.09041055825771957,0.08097432276312506,0.07982852954916046,0.06386985735900638,0.0774430978254514,)
13	711733879648507	7615	6	(475:23[0.19000000000000003],478:122[0.13999999999999999],485:177[0.12999999999999998],487:24[0.21000000000000005],490:108[0.13999999999999999],493:53[0.16],)	507	-46.57	-394.23031558185414	-10000.0	11	9.682	13	8	(0.0671974255079668,0.06033631354965147,0.06869994027719376,0.08846536017178723,0.05644543370552001,0.05764371549948865,)
14	711788699653523	8129	7	(475:147[0.20000000000000004],485:61[0.11999999999999998],487:116[0.22000000000000006],490:59[0.12999999999999998],493:73[0.17],499:31[0.15],500:19[0.15],)	506	-46.57	-282.0210276679843	-10000.0	11	9.694	14	8	(0.05753386361621433,0.09504571958602402,0.09253949875970566,0.09650185128269041,0.08990086130644508,0.07642409343858998,0.050726375706376226,)
15	711856357561825	8629	7	(475:39[0.19000000000000003],485:53[0.12999999999999998],487:24[0.21000000000000005],490:113[0.13999999999999999],493:64[0.16],499:181[0.16],500:33[0.16],)	507	-46.57	-419.4318737672584	-10000.0	11	9.702	13	8	(0.1068872785358798,0.06856814150423458,0.1034726656753739,0.0970293735282476,0.08782092327719013,0.0506479644674145,0.07621649426344547,)
16	711924704972807	9137	7	(475:19[0.20000000000000004],485:182[0.13999999999999999],487:30[0.22000000000000006],490:97[0.12999999999999998],493:22[0.17],499:80[0.15],500:77[0.17],)	507	-46.57	-403.6936489151873	-10000.0	11	9.77	14	8	(0.11484404011950637,0.07463209611764789,0.08190338255106103,0.07170863611849775,0.07318443228787545,0.056693791002943125,0.05611612086955633,)
17	711991458396945	9651	7	(475:35[0.21000000000000005],485:75[0.12999999999999998],487:73[0.23000000000000007],490:114[0.11999999999999998],499:90[0.13999999999999999],500:89[0.16],502:31[0.15],)	507	-46.2	-428.34242603550297	-10000.0	12	9.972	15	8	(0.11279271162332022,0.0937020928424154,0.11791407989195454,0.0800305034547609,0.08137148395587587,0.0875329620200528,0.09615846094421301,)
18	712039228296104	10163	7	(475:174[0.22000000000000006],485:22[0.11999999999999998],487:112[0.22000000000000006],490:53[0.10999999999999999],499:19[0.12999999999999998],500:81[0.15],502:46[0.16],)	507	-46.2	-276.84035502958585	-10000.0	12	9.726	14	8	(0.04631782817140258,0.045521918609064335,0.10862965516952647,0.05734598779049784,0.09011772046159339,0.08276050965157178,0.05067657082667253,)
19	712112859924438	10675	6	(475:54[0.21000000000000005],485:116[0.12999999999999998],487:86[0.21000000000000005],490:81[0.11999999999999998],500:22[0.13999999999999999],502:148[0.17],)	507	-46.2	-413.61329388560154	-9999.57	12	10.754	14	8	(0.07913926717365785,0.08664905155323237,0.09852247158889184,0.07168280008713437,0.08073183155045856,0.1062928140460971,)
