alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 777
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_PuddleWorld/run_709085533739319
Random seed:          777
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
10	711914853962252	6131	8	(466:50[0.15],468:68[0.13999999999999999],469:96[0.16],476:72[0.19000000000000003],480:75[0.15],482:68[0.17],484:42[0.12999999999999998],497:36[0.15],)	507	1576.0900000000217	1066.1913017751544	-100.09999999999856	12	10.43	18	8	(0.04872007648395549,0.0725743993195155,0.06551085573784039,0.0894048321093871,0.08824446427494709,0.08536937432387726,0.08767841246403975,0.07197050136035067,)
11	712177287782243	6656	8	(466:65[0.16],468:52[0.12999999999999998],469:116[0.15],476:47[0.18000000000000002],480:71[0.13999999999999999],482:24[0.16],484:32[0.13999999999999999],497:101[0.16],)	508	1576.0900000000217	1089.6719094488265	-100.09999999999856	12	10.724	17	8	(0.05423509426535539,0.081312855314534,0.0728689770915949,0.06839789779109995,0.06928816598568543,0.077773207398825,0.046811151261444306,0.05655977403466707,)
12	712428035191466	7156	9	(466:67[0.15],468:29[0.13999999999999999],469:44[0.13999999999999999],476:87[0.19000000000000003],480:75[0.12999999999999998],482:54[0.17],484:79[0.15],497:49[0.15],501:24[0.15],)	508	1576.300000000022	1149.3456889763859	-100.09999999999856	8	10.664	18	8	(0.0766229671525664,0.08322942415054879,0.09293130323270109,0.07818406608308329,0.06608419973048862,0.05981717039933856,0.04440681276572717,0.0598823979871541,0.08188094666329049,)
13	712695501324440	7665	8	(466:34[0.13999999999999999],468:98[0.15],469:86[0.15],476:18[0.18000000000000002],480:88[0.11999999999999998],482:60[0.18000000000000002],497:107[0.16],501:18[0.16],)	509	1576.300000000022	1175.8665834970614	-100.09999999999856	8	11.056	19	8	(0.055962821377545414,0.06294563211546851,0.07665117694190682,0.05982655421169103,0.07448206467582708,0.07357438775986515,0.057403316776942256,0.05103796912154048,)
14	712950298742659	8176	8	(466:75[0.15],468:39[0.13999999999999999],469:32[0.13999999999999999],476:77[0.19000000000000003],480:65[0.10999999999999999],482:126[0.19000000000000003],497:67[0.15],501:27[0.17],)	508	1578.2200000000228	1205.9552559055212	-100.09999999999856	12	10.578	18	8	(0.06630967911063046,0.06551254882976042,0.0649609745208681,0.06129773113655253,0.07057564025786824,0.059431059158206366,0.05911685382099814,0.05427084445974627,)
15	713216730642211	8676	9	(466:108[0.13999999999999999],468:104[0.15],469:34[0.15],476:17[0.18000000000000002],480:59[0.09999999999999999],482:24[0.18000000000000002],497:63[0.13999999999999999],501:81[0.18000000000000002],505:18[0.15],)	508	1581.8400000000224	1165.6246062992209	-100.09999999999856	8	11.056	19	8	(0.07002396376239561,0.06975076432528217,0.06126962578816064,0.0706386545746271,0.060063249761102055,0.088630353699644,0.07042535833364985,0.06770678868269299,0.08104204139567805,)
16	713491281641699	9194	10	(466:49[0.12999999999999998],468:59[0.13999999999999999],469:67[0.16],476:47[0.19000000000000003],480:65[0.09],482:30[0.19000000000000003],497:56[0.12999999999999998],501:70[0.17],505:21[0.16],508:45[0.15],)	509	1775.1100000000238	1183.285658153251	-100.09999999999856	17	11.12	20	8	(0.07459207331158958,0.06672613152639273,0.05449817555285085,0.07312000199047328,0.05642448183368477,0.0972267156788828,0.05883214400736387,0.08401582257618719,0.10306979442931034,0.047543814185243574,)
17	713767008319625	9717	11	(466:30[0.13999999999999999],468:55[0.12999999999999998],469:94[0.15],476:48[0.20000000000000004],480:44[0.08],482:35[0.20000000000000004],501:26[0.16],505:57[0.17],508:58[0.16],511:27[0.15],514:36[0.15],)	510	1775.1100000000238	1233.5786274509908	-100.09999999999856	17	11.072	20	8	(0.09610933057681252,0.062182927749159164,0.083897755061376,0.07038270403264475,0.06199750398584265,0.08350746281786134,0.07805302686924281,0.03949237058985278,0.03844614807719073,0.08854244685528213,0.07458043981481481,)
18	714023432456579	10219	11	(466:112[0.15],468:31[0.11999999999999998],469:32[0.13999999999999999],476:61[0.19000000000000003],480:26[0.09],482:61[0.21000000000000005],501:17[0.17],505:43[0.16],508:50[0.15],511:24[0.16],514:54[0.16],)	511	1775.1100000000238	1174.778299412924	-100.09999999999856	17	10.858	20	8	(0.09518939685050075,0.06584389781908724,0.08738016581498435,0.052539391135922466,0.057178783292411155,0.07627516800698299,0.0613674969997204,0.03933657155918727,0.06899113557343364,0.0669573153284693,0.07545851202579418,)
19	714290182711549	10719	11	(466:46[0.13999999999999999],468:63[0.12999999999999998],469:58[0.15],476:31[0.18000000000000002],480:98[0.09999999999999999],482:25[0.20000000000000004],501:23[0.18000000000000002],505:47[0.17],508:48[0.13999999999999999],511:23[0.17],514:49[0.15],)	511	1775.1100000000238	1164.953706457934	-100.09999999999856	17	11.222	21	8	(0.05577186406922315,0.07280555572690596,0.07595060685534227,0.0702292691750039,0.07592008547179362,0.10519185288950862,0.04105150908724276,0.05560765409914554,0.07025629513080932,0.0954747005633335,0.0625686498383639,)
20	714559855347880	11234	10	(466:52[0.12999999999999998],468:56[0.11999999999999998],469:49[0.13999999999999999],476:44[0.19000000000000003],480:50[0.09],501:64[0.19000000000000003],505:52[0.16],508:56[0.12999999999999998],511:25[0.18000000000000002],514:63[0.13999999999999999],)	511	1775.1100000000238	1165.8570450097925	-100.09999999999856	17	11.01	19	8	(0.07022584999701907,0.06784604395494483,0.08293196812315323,0.05364781306433917,0.058738644542995724,0.05714958289508591,0.059293122805669,0.07720330893285508,0.0839705625123059,0.078890203424027,)
21	714827493502794	11742	10	(466:59[0.11999999999999998],468:46[0.10999999999999999],469:52[0.15],476:55[0.20000000000000004],480:46[0.08],501:55[0.18000000000000002],505:51[0.15],508:40[0.11999999999999998],511:76[0.19000000000000003],514:30[0.12999999999999998],)	510	1775.1100000000238	1201.6783588235385	-100.09999999999856	17	11.038	20	8	(0.06657823501954455,0.06533096100236781,0.07389672060312732,0.06047504264607247,0.060392457903426074,0.07781274820312832,0.0619936237221854,0.07729381799517579,0.10257874851936777,0.09557551927159211,)
22	715109642940978	12275	9	(466:88[0.10999999999999999],469:49[0.13999999999999999],476:85[0.19000000000000003],480:103[0.09],501:38[0.17],505:62[0.13999999999999999],508:27[0.12999999999999998],514:27[0.13999999999999999],523:31[0.15],)	510	1775.1100000000238	1205.520219607852	-100.09999999999856	17	11.074	20	8	(0.07401892417804133,0.08285849283471455,0.0842331399479425,0.06104618416954768,0.09252137999287247,0.06179988334752422,0.04067252510685336,0.1035447655294217,0.0735374561511194,)
23	715379415714154	12781	10	(466:67[0.09999999999999999],469:75[0.15],476:73[0.18000000000000002],480:54[0.08],501:45[0.18000000000000002],505:38[0.12999999999999998],508:73[0.13999999999999999],514:41[0.15],523:26[0.16],524:17[0.15],)	509	1775.1100000000238	1223.9829666011883	-100.09999999999856	17	11.046	19	8	(0.0646414436326702,0.10081706495291698,0.11809856982708734,0.06442112610051323,0.08636409327650502,0.07262078518621541,0.05324014721046003,0.07470869292988358,0.091544995071795,0.1041423600635252,)
24	715660162675671	13302	11	(466:45[0.09],469:95[0.13999999999999999],476:19[0.17],480:19[0.07],501:73[0.19000000000000003],505:60[0.13999999999999999],508:75[0.12999999999999998],514:71[0.16],523:19[0.17],528:17[0.15],530:17[0.15],)	510	1775.1100000000238	1212.283809803931	-100.09999999999856	17	11.088	20	8	(0.060461854967100374,0.08915302244792553,0.1160836824301084,0.04589800755991883,0.11056504803312522,0.07591140198707917,0.058412518757353406,0.1035648193765058,0.1001075278939629,0.0911514458017125,0.095636278727543,)
25	715949997862726	13826	10	(466:47[0.08],469:47[0.12999999999999998],476:57[0.18000000000000002],480:69[0.08],501:26[0.18000000000000002],505:94[0.12999999999999998],508:27[0.11999999999999998],523:25[0.18000000000000002],528:94[0.16],534:25[0.15],)	511	1775.1100000000238	1205.4490215264275	-100.09999999999856	17	11.29	21	8	(0.053212589437466394,0.06296187040140323,0.09520215063468901,0.05939019740902574,0.08561750771611275,0.08640247620967234,0.07571057484674368,0.07530245978100432,0.0551992641791645,0.0899770377703081,)
26	716235161694544	14340	10	(466:33[0.09],469:62[0.13999999999999999],476:65[0.17],480:16[0.07],501:56[0.19000000000000003],505:48[0.11999999999999998],508:37[0.12999999999999998],523:136[0.19000000000000003],528:30[0.15],534:27[0.16],)	510	1775.1100000000238	1184.8321490196167	-100.09999999999856	17	11.292	21	8	(0.06072368355268176,0.07016256462439635,0.07321466373242305,0.0383492918725873,0.0946325633343248,0.06473683805668287,0.05212955017510949,0.08871269465075066,0.048804200350262485,0.0640397585063938,)
27	716531170246448	14857	10	(466:69[0.09999999999999999],469:59[0.12999999999999998],476:34[0.16],480:66[0.08],501:34[0.18000000000000002],505:95[0.12999999999999998],523:43[0.18000000000000002],528:31[0.16],534:55[0.17],538:24[0.15],)	510	1775.1100000000238	1196.5248039215774	-100.09999999999856	17	11.66	21	8	(0.050487219784036474,0.06672220043782344,0.08384616983260725,0.034148467838314364,0.09058640110033063,0.08019378923228801,0.09244531940361557,0.06390275104587234,0.08238305780849223,0.11323857864013422,)
28	716831557282497	15389	10	(466:63[0.09],469:39[0.11999999999999998],476:71[0.17],480:48[0.07],505:45[0.11999999999999998],523:82[0.19000000000000003],528:23[0.17],534:45[0.16],538:43[0.16],542:51[0.15],)	510	1775.1100000000238	1209.0745490196168	-100.09999999999856	17	11.65	21	8	(0.04611283992980831,0.04383385882458589,0.07480330563071674,0.031910618186193514,0.07386545345791759,0.06841730626302654,0.10305675565765575,0.08870510198329164,0.08539807733954836,0.10154799672257836,)
29	717125524238437	15904	11	(466:22[0.08],469:77[0.12999999999999998],476:49[0.16],480:58[0.08],523:57[0.18000000000000002],528:31[0.18000000000000002],534:37[0.17],538:21[0.17],542:68[0.13999999999999999],545:44[0.15],546:46[0.15],)	510	1775.1100000000238	1186.8453529411843	-100.09999999999856	17	11.626	21	8	(0.06605720119827795,0.07547107249439422,0.0813296199073386,0.030156946602182294,0.0714690539695525,0.09598775331598566,0.05786583293722404,0.08047139781481265,0.05145296400160963,0.08008396013683546,0.0661808543273143,)
30	717431307260528	16439	10	(466:50[0.09],469:60[0.11999999999999998],476:30[0.15],480:47[0.07],523:33[0.17],534:58[0.18000000000000002],538:68[0.18000000000000002],542:59[0.12999999999999998],545:69[0.16],546:37[0.13999999999999999],)	511	1775.1100000000238	1153.9143639921797	-100.09999999999856	17	11.602	22	8	(0.0568107058955027,0.06112297779539473,0.06706184829358094,0.04683011064953821,0.08262256771427033,0.05398690964505805,0.05577674267855863,0.08285913139726193,0.07713623779467291,0.06031276127556849,)
31	717739592773014	16980	10	(466:55[0.08],480:60[0.08],523:50[0.18000000000000002],534:74[0.17],538:44[0.17],545:75[0.15],546:44[0.15],551:41[0.15],552:35[0.15],555:32[0.15],)	510	1775.1100000000238	1219.469062745107	-100.09999999999856	17	11.744	21	8	(0.05892654525352398,0.04764238415491454,0.0758464566169866,0.06543406501335527,0.07730392290730424,0.06053999352340914,0.0754776497666896,0.09354189459801569,0.08220397627352584,0.09143835537806938,)
32	718026395007722	17490	10	(466:29[0.07],480:48[0.07],523:57[0.17],534:47[0.16],538:70[0.18000000000000002],545:65[0.13999999999999999],546:57[0.16],551:53[0.16],552:29[0.16],555:55[0.16],)	510	1775.1100000000238	1195.8435098039301	-100.09999999999856	17	11.524	21	8	(0.05347009509235298,0.04705418372890391,0.06305903609861986,0.08517152632857403,0.0664362554919803,0.07746155709883651,0.07998605424831327,0.056541124230926824,0.07336361731110816,0.0646339275734999,)
33	718323734983327	18008	10	(466:46[0.08],480:61[0.08],523:44[0.16],534:52[0.17],538:37[0.17],545:67[0.12999999999999998],546:51[0.15],551:74[0.15],555:53[0.15],560:25[0.15],)	510	1775.1100000000238	1229.2469607843232	-100.09999999999856	17	11.702	22	8	(0.043974541514759935,0.04049450612067977,0.10145782241503763,0.07804682959959318,0.07939241200886159,0.07655083347634886,0.09157040290835303,0.09256226243315778,0.04679027710628207,0.07027253580670449,)
34	718622124092803	18554	10	(466:55[0.09],480:51[0.07],523:75[0.17],534:53[0.16],538:27[0.18000000000000002],546:47[0.13999999999999999],551:50[0.13999999999999999],555:57[0.13999999999999999],560:65[0.16],565:30[0.15],)	510	1775.1100000000238	1211.052392156872	-100.09999999999856	17	11.328	22	8	(0.04743474300127086,0.05417869003522664,0.08113172329808642,0.07713449361019944,0.08872209528904856,0.06479599755160591,0.07196672706683037,0.04552855922882015,0.07976832381965256,0.052044119745420704,)
35	718904663608083	19057	9	(466:32[0.08],480:40[0.060000000000000005],523:49[0.16],534:103[0.15],538:57[0.19000000000000003],546:51[0.15],551:53[0.12999999999999998],555:57[0.12999999999999998],565:68[0.16],)	510	1775.1100000000238	1229.2571960784408	-100.09999999999856	17	11.472	23	8	(0.04033891190458343,0.02784315412289609,0.0917566697418773,0.07936933246915019,0.06768443787514869,0.07565594868917966,0.07399889750545072,0.041683531506212554,0.050186754709781525,)
36	719195376740918	19566	8	(480:59[0.07],523:64[0.17],534:55[0.13999999999999999],538:32[0.18000000000000002],546:65[0.16],551:119[0.13999999999999999],555:52[0.11999999999999998],565:63[0.15],)	509	1775.1100000000238	1177.6672102161176	-100.09999999999856	17	11.694	22	8	(0.029308515493752636,0.08379675801372877,0.08869615400663199,0.07616140150174942,0.059569693998853916,0.07174665767133884,0.03076604335299787,0.04762598783262902,)
37	719492079264906	20073	8	(480:77[0.08],523:92[0.16],534:54[0.15],538:25[0.19000000000000003],546:66[0.15],551:61[0.12999999999999998],555:68[0.12999999999999998],565:65[0.13999999999999999],)	508	1775.1100000000238	1224.8171653543402	-100.09999999999856	17	11.91	19	8	(0.055243760104670504,0.07792771658977021,0.08002179299364048,0.11223447371962134,0.06818587761057238,0.06932556969417211,0.03631530567014765,0.05420479634798859,)
38	719783597236716	20586	9	(480:61[0.07],523:86[0.15],534:43[0.16],538:61[0.20000000000000004],546:63[0.13999999999999999],551:61[0.13999999999999999],555:64[0.11999999999999998],565:50[0.12999999999999998],571:19[0.15],)	508	1775.1100000000238	1211.2151574803238	-100.09999999999856	17	11.68	20	8	(0.03953210731011819,0.0812023381056583,0.08896910232228518,0.07765185621698621,0.07197262188676254,0.07111677836241584,0.05347839359879981,0.08524895653522586,0.06893089092924619,)
39	720074125054838	21092	9	(480:49[0.060000000000000005],523:79[0.13999999999999999],534:66[0.17],538:48[0.19000000000000003],546:55[0.12999999999999998],551:19[0.12999999999999998],555:53[0.10999999999999999],565:56[0.13999999999999999],571:84[0.16],)	509	1775.1100000000238	1203.1887426326216	-100.09999999999856	17	11.784	19	8	(0.03413461852913268,0.08857011599089443,0.0731234087747394,0.07262191060568139,0.05013283922438327,0.05292277998253992,0.058469586392166636,0.08392171589075324,0.08328939711269741,)
40	720371484347782	21613	9	(480:64[0.07],523:68[0.12999999999999998],534:66[0.16],538:45[0.20000000000000004],551:31[0.13999999999999999],555:64[0.11999999999999998],565:47[0.12999999999999998],571:74[0.15],574:50[0.15],)	509	1775.1100000000238	1236.1336345776124	-100.09999999999856	17	11.756	20	8	(0.03533315076484579,0.09047667339031691,0.05935078188336525,0.07814537494161519,0.08382035165211417,0.053435797191528064,0.0831116364138778,0.0857834791573079,0.061962480507570576,)
41	720647622128282	22113	9	(480:44[0.060000000000000005],523:74[0.11999999999999998],534:54[0.15],538:98[0.21000000000000005],551:53[0.15],555:64[0.10999999999999999],565:20[0.13999999999999999],571:46[0.13999999999999999],574:56[0.16],)	509	1775.1100000000238	1220.4510000000084	-100.09999999999856	17	11.442	19	8	(0.03695783012595408,0.0696237908251351,0.08696366539777099,0.09421928539489989,0.041312653509395975,0.05269101732243123,0.05564019872751077,0.06880546336155474,0.058626085318539446,)
42	720931935764128	22614	9	(480:45[0.07],523:72[0.10999999999999999],534:51[0.16],538:76[0.20000000000000004],551:48[0.16],555:58[0.09999999999999999],565:41[0.15],571:59[0.15],574:59[0.15],)	509	1775.1100000000238	1216.1189980353718	-100.09999999999856	17	11.674	19	8	(0.049983446725393274,0.044251418754406725,0.10056274510555539,0.09307114375171718,0.05315724996201538,0.036729704254663285,0.049552198159209554,0.07281961947056685,0.04443351386472415,)
43	721238800480140	23138	8	(480:65[0.08],534:71[0.17],538:46[0.19000000000000003],551:156[0.17],555:55[0.09],571:36[0.13999999999999999],574:58[0.13999999999999999],579:22[0.15],)	509	2164.230000000035	1228.7088408644493	-100.09999999999856	10	12.07	19	8	(0.04744714085656488,0.08507351624183182,0.09708806827542096,0.0712046295234427,0.034347073378443976,0.0807518390977256,0.0412726179394055,0.06959256807724847,)
44	721555155260073	23638	8	(480:39[0.07],534:60[0.16],538:67[0.20000000000000004],551:68[0.16],555:66[0.09999999999999999],571:64[0.15],574:65[0.15],579:79[0.16],)	508	2164.230000000035	1232.1772440944965	-100.08999999999857	10	12.694	19	8	(0.05026031613222858,0.10095319309395265,0.10925826548885202,0.08272556480367355,0.045966931146648536,0.053527707823805136,0.06267379942907499,0.06896922859948415,)
45	721905823173030	24180	6	(480:92[0.08],534:103[0.17],551:69[0.15],574:71[0.13999999999999999],579:120[0.15],582:53[0.15],)	508	2555.490000000036	1228.6054901574898	-100.09999999999856	10	13.14	21	8	(0.049291796738727287,0.09957607779688822,0.06878990947992734,0.04628811396199311,0.06384283393485364,0.051100201715030436,)
46	722236116615421	24683	8	(480:42[0.07],534:59[0.16],551:85[0.16],574:82[0.15],579:92[0.13999999999999999],582:110[0.16],583:21[0.15],584:15[0.15],)	506	2555.490000000036	1211.4437549407194	-100.09999999999856	10	13.064	20	8	(0.054727032277610395,0.10501461409727128,0.06960698077508869,0.061013711684688075,0.06306822538857661,0.06600271882092554,0.09432437499074099,0.08578942492965966,)
47	722571234993705	25208	9	(480:40[0.08],534:20[0.17],551:60[0.15],574:71[0.13999999999999999],579:66[0.12999999999999998],582:90[0.15],583:52[0.16],584:90[0.16],588:19[0.15],)	508	3055.1800000000426	1227.7999803149696	-100.09999999999856	11	12.856	20	8	(0.03397465571208221,0.045068665647444814,0.07829619958292985,0.040031988195737216,0.06491961020898063,0.08090840155903752,0.09244496537284196,0.0884364857833026,0.06827810155138521,)
48	722900192661546	25709	9	(480:73[0.09],534:80[0.18000000000000002],551:59[0.13999999999999999],574:61[0.12999999999999998],579:58[0.11999999999999998],582:50[0.13999999999999999],583:39[0.17],584:71[0.15],588:18[0.16],)	509	3055.1800000000426	1222.9940864440161	-100.09999999999856	11	13.074	21	8	(0.03855911779568555,0.05819652854868375,0.07290241385247692,0.04344983856844799,0.07000981979476263,0.039898586540801924,0.07155833461922018,0.09294517602899416,0.042585506880522345,)
49	723237073194223	26228	9	(480:106[0.08],534:45[0.17],574:57[0.11999999999999998],579:58[0.10999999999999999],582:60[0.15],583:54[0.18000000000000002],584:43[0.13999999999999999],588:61[0.17],591:25[0.15],)	509	3055.1800000000426	1227.4556581532504	-100.09999999999856	11	13.09	20	8	(0.048573283736112464,0.0850325879704359,0.04954185262414294,0.07018471583672171,0.049873292056610195,0.0639042159132053,0.08516432949039987,0.03749381730339341,0.10263957325783496,)
50	723571598237649	26746	9	(480:59[0.07],534:22[0.18000000000000002],574:58[0.10999999999999999],579:34[0.09999999999999999],582:31[0.13999999999999999],583:47[0.19000000000000003],584:86[0.15],588:102[0.16],591:70[0.16],)	509	3055.1800000000426	1235.7791748526613	-100.09999999999856	11	13.066	20	8	(0.03307149389123047,0.06665990385894323,0.054876969535988133,0.07063741990065231,0.06512241505772377,0.06811132844341773,0.08349573771608901,0.07082794018509592,0.07663822371228032,)
51	723897831071563	27256	8	(480:38[0.060000000000000005],534:100[0.19000000000000003],574:59[0.09999999999999999],579:59[0.10999999999999999],582:88[0.15],583:97[0.20000000000000004],588:29[0.15],591:39[0.15],)	509	1901.9400000000296	1238.62467583498	-100.09999999999856	10	12.876	21	8	(0.04500397940438391,0.07783803582478595,0.046174103401960306,0.07380067456493801,0.045311643084511126,0.08834315740251504,0.07765371096648081,0.09247532322184443,)
52	724235911087327	27761	7	(480:103[0.07],574:62[0.10999999999999999],579:111[0.11999999999999998],582:127[0.13999999999999999],583:46[0.19000000000000003],588:25[0.16],591:34[0.16],)	508	1901.9400000000296	1195.2204527559138	-100.09999999999856	10	13.296	20	8	(0.03754799578521772,0.05531429240578637,0.07072511604224911,0.06431727390154268,0.09790033195974607,0.082963492303258,0.0855737626648897,)
53	724557145574845	28264	7	(480:51[0.060000000000000005],574:77[0.11999999999999998],579:53[0.10999999999999999],582:63[0.12999999999999998],583:114[0.20000000000000004],588:51[0.17],591:98[0.17],)	507	1901.9400000000296	1218.9915779092787	-100.09999999999856	10	12.774	19	8	(0.027473060239988772,0.046893829880326074,0.06535272546992474,0.07405932506946072,0.10067406343252482,0.08865448621532716,0.08856197450342353,)
54	724908094893455	28784	7	(480:57[0.07],574:80[0.10999999999999999],579:89[0.11999999999999998],582:74[0.13999999999999999],583:35[0.19000000000000003],588:83[0.18000000000000002],591:89[0.16],)	507	2673.0200000000377	1191.4603550295944	-100.09999999999856	15	13.426	19	8	(0.05220118451303056,0.05231714367668403,0.06390203917013382,0.067805968115997,0.1029447305462507,0.0820739387003715,0.1193144130809543,)
55	725253767795058	29296	7	(480:75[0.08],574:67[0.09999999999999999],579:63[0.10999999999999999],582:80[0.12999999999999998],583:113[0.20000000000000004],588:75[0.17],591:34[0.15],)	507	2673.0200000000377	1221.783510848135	-100.09999999999856	15	13.33	20	8	(0.04785232713237813,0.054882245232370036,0.08150989402843031,0.0806655128681786,0.09183781643520492,0.08315733229479243,0.06381675192044983,)
56	725614953695397	29806	9	(480:96[0.07],574:71[0.10999999999999999],579:100[0.11999999999999998],582:32[0.11999999999999998],583:34[0.19000000000000003],588:44[0.16],591:79[0.16],604:29[0.15],606:22[0.15],)	507	2673.0200000000377	1217.5136489151962	-100.09999999999856	15	13.878	21	8	(0.05021085964824299,0.07428605121625252,0.08204633430277748,0.07519025750425595,0.10434954129587698,0.08197693967111842,0.09503133814217936,0.08734522335571836,0.08934417207883127,)
57	725978862813935	30337	8	(574:61[0.09999999999999999],579:55[0.10999999999999999],582:58[0.12999999999999998],583:25[0.20000000000000004],588:71[0.17],591:73[0.15],604:61[0.16],606:105[0.16],)	509	2673.0200000000377	1233.5018271119932	-100.09999999999856	15	13.688	21	8	(0.06219999676446654,0.07899098190138996,0.05190562497518784,0.1096135369958395,0.08303368075555219,0.08880248518470137,0.05773064880730681,0.07806732305479389,)
58	726335411160850	30852	7	(574:65[0.10999999999999999],579:38[0.11999999999999998],582:61[0.13999999999999999],583:100[0.21000000000000005],588:93[0.16],604:81[0.17],606:70[0.15],)	508	2673.0200000000377	1204.3871653543388	-100.09999999999856	15	13.672	21	8	(0.0664314726563787,0.08595742073574421,0.06093114218772657,0.07355863112035899,0.08928122130725952,0.050610844224816494,0.07809368558827666,)
59	726693027324641	31352	7	(574:79[0.11999999999999998],579:131[0.12999999999999998],582:73[0.15],583:77[0.20000000000000004],588:24[0.15],604:67[0.16],606:56[0.16],)	507	2673.0200000000377	1252.9040631163805	-100.09999999999856	15	13.892	21	8	(0.06162606456410855,0.07176318397710064,0.05696388147924944,0.11995164471470819,0.07973662788022608,0.06196330134826268,0.07576148459926361,)
