alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 555
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2686830113446426
Random seed:          555
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=10, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	2691372467056301	997	1	(488:499[0.15],)	499	-64.59	-6377.391803607213	-10000.0	11	11.22	14	10	(0.08051463580411626,)
1	2692573606293142	1498	2	(488:126[0.16],489:375[0.15],)	501	-62.62	-2848.8638123752485	-10000.0	11	11.624	15	10	(0.09713376113161386,0.08340973289507145,)
2	2693653735922896	2000	4	(488:112[0.17],489:266[0.13999999999999999],490:44[0.15],491:80[0.15],)	502	-63.62	-2340.246992031872	-10000.0	13	11.83	16	10	(0.06530124339672799,0.07789690447883788,0.07231050730115886,0.08135724598616134,)
3	2694329880295200	2514	3	(488:172[0.18000000000000002],490:103[0.16],491:229[0.16],)	504	-62.99	-1490.9348214285712	-10000.0	10	11.76	17	10	(0.0950999089840392,0.06587514212137309,0.06876060240824572,)
4	2694852538717386	3017	3	(488:240[0.17],490:123[0.17],491:140[0.15],)	503	-63.52	-1161.4122862823067	-10000.0	10	12.026	18	10	(0.07870103479536449,0.06859442377691966,0.06816265855689464,)
5	2695554550852966	3532	3	(488:353[0.16],490:111[0.18000000000000002],491:39[0.16],)	503	-63.49	-1401.219880715706	-9975.32	11	12.508	17	10	(0.08169670439719064,0.06933014108950668,0.06365665988697687,)
6	2696207547889260	4035	3	(488:375[0.15],490:49[0.19000000000000003],491:79[0.17],)	503	-63.76	-1324.122763419483	-9999.06	11	12.784	17	10	(0.060291955162598325,0.06958749029286095,0.09041774562233677,)
7	2696831526502643	4538	3	(488:382[0.13999999999999999],490:98[0.20000000000000004],491:23[0.18000000000000002],)	503	-63.56	-1276.4498608349895	-9993.9	12	13.018	18	10	(0.055983634087070785,0.07680551173642323,0.08942510383989606,)
8	2697317145359829	5041	4	(488:272[0.12999999999999998],490:67[0.21000000000000005],491:65[0.19000000000000003],493:99[0.15],)	503	-57.42	-929.7837773359839	-10000.0	16	13.142	18	10	(0.07848746107424329,0.09699705089302627,0.0745460833131968,0.08293751639730382,)
9	2697639572393072	5545	5	(488:298[0.11999999999999998],490:57[0.22000000000000006],491:68[0.20000000000000004],493:55[0.16],494:26[0.15],)	504	-51.39	-632.9135317460314	-9943.6	14	13.194	17	10	(0.064841282199727,0.057047251727604574,0.07859375195597833,0.08776066023759976,0.07771949337460943,)
10	2697987640788645	6050	5	(488:196[0.10999999999999999],490:30[0.23000000000000007],491:46[0.21000000000000005],493:28[0.17],494:205[0.16],)	505	-50.7	-586.6014653465345	-9998.73	15	14.444	18	10	(0.06629175898139414,0.05989282737096429,0.07249164387257301,0.10518608005773833,0.06548414933700236,)
11	2698213860249660	6555	5	(488:84[0.09999999999999999],490:52[0.24000000000000007],491:36[0.22000000000000006],493:26[0.18000000000000002],494:307[0.15],)	505	-41.52	-338.6141188118813	-9991.03	15	14.91	19	10	(0.06833985059278916,0.06331615209728023,0.08802667244325667,0.09416644925163002,0.0282223081356802,)
12	2698281839373763	7060	5	(488:96[0.10999999999999999],490:84[0.25000000000000006],491:95[0.23000000000000007],493:76[0.19000000000000003],494:154[0.13999999999999999],)	505	-41.62	-113.66243564356435	-9652.81	15	13.448	19	10	(0.061848800828220085,0.10390949754817347,0.08165399354594252,0.09478549402697244,0.02412208864536903,)
13	2698408967358168	7565	5	(488:70[0.11999999999999998],490:77[0.26000000000000006],491:108[0.24000000000000007],493:60[0.20000000000000004],494:190[0.12999999999999998],)	505	-38.4	-220.00677227722775	-9950.34	15	13.714	20	10	(0.057613611222126146,0.09036646997777657,0.09198942124291737,0.10560737371242654,0.035784553976380425,)
14	2698497337752762	8070	5	(488:123[0.12999999999999998],490:131[0.2700000000000001],491:62[0.23000000000000007],493:98[0.21000000000000005],494:91[0.11999999999999998],)	505	-39.47	-163.7329108910891	-9937.06	14	12.764	20	10	(0.08399655165229478,0.11622957318577036,0.12145096325639619,0.11251876274746393,0.03152847454562434,)
15	2698665462959384	8575	5	(488:28[0.11999999999999998],490:56[0.26000000000000006],491:29[0.24000000000000007],493:138[0.22000000000000006],494:254[0.12999999999999998],)	505	-38.14	-282.04724752475244	-10000.0	15	14.266	20	10	(0.08362606014447631,0.06979782230841516,0.12915900203544953,0.09476544869961426,0.057164196793202456,)
16	2698829351115565	9080	5	(488:183[0.12999999999999998],490:69[0.2700000000000001],491:44[0.25000000000000006],493:31[0.21000000000000005],494:178[0.11999999999999998],)	505	-38.18	-271.9821386138614	-9915.73	14	13.306	20	10	(0.07393256127535652,0.10259877256323181,0.12528465352756046,0.13078232851864954,0.028252286369150063,)
17	2698977611332470	9585	5	(488:61[0.11999999999999998],490:166[0.2800000000000001],491:56[0.26000000000000006],493:45[0.22000000000000006],494:177[0.10999999999999999],)	505	-38.57	-269.84261386138616	-10000.0	17	12.968	20	10	(0.0936658720450377,0.11408676897955161,0.11923261362423097,0.12342069610668295,0.03559919671408426,)
18	2699160450218308	10090	5	(488:107[0.12999999999999998],490:122[0.2700000000000001],491:71[0.2700000000000001],493:43[0.23000000000000007],494:162[0.09999999999999999],)	505	-36.71	-333.80237623762383	-10000.0	16	12.744	21	10	(0.10122849363204592,0.133692193904362,0.09734419996440676,0.15313421486919487,0.039793481403667265,)
19	2699382027084782	10595	5	(488:182[0.11999999999999998],490:35[0.26000000000000006],491:134[0.2800000000000001],493:23[0.24000000000000007],494:131[0.09],)	505	-37.88	-382.0834257425743	-10000.0	15	12.486	22	10	(0.08077477849304746,0.10799425409359624,0.10147376915528057,0.12682489225543775,0.02978657694388071,)
20	2699570488537140	11100	5	(488:56[0.10999999999999999],490:70[0.2700000000000001],491:179[0.2700000000000001],493:74[0.25000000000000006],494:126[0.08],)	505	-35.74	-351.36374257425757	-10000.0	15	12.358	20	10	(0.07627493075724825,0.11320009165892223,0.13295336192527732,0.12385585990895209,0.05252745142801219,)
21	2699713974218574	11605	5	(488:30[0.11999999999999998],490:169[0.2800000000000001],491:41[0.26000000000000006],493:33[0.26000000000000006],494:232[0.07],)	505	-35.65	-258.73859405940595	-9999.55	15	13.428	21	10	(0.0886371287481056,0.10108799803677565,0.13872066297303146,0.09723326130239895,0.034850907540792384,)
22	2699836681481619	12110	6	(488:90[0.12999999999999998],490:129[0.2700000000000001],491:55[0.2700000000000001],493:113[0.2700000000000001],494:84[0.060000000000000005],495:34[0.15],)	505	-36.4	-218.18330693069305	-9930.73	15	12.224	22	10	(0.10470219815215971,0.08154710141988583,0.14736177025499708,0.09685880863241592,0.0434440690515712,0.05847448466139913,)
23	2700054104886771	12628	5	(490:36[0.26000000000000006],491:86[0.2800000000000001],493:47[0.26000000000000006],494:181[0.05],495:156[0.16],)	506	-35.28	-347.5320553359684	-9979.73	15	14.792	23	10	(0.10748658970972673,0.11123029919584247,0.10428046369400845,0.028822887595791827,0.04745498785476941,)
24	2700273711511683	13133	5	(490:50[0.2700000000000001],491:56[0.2900000000000001],493:204[0.2700000000000001],494:55[0.04],495:140[0.15],)	505	-35.4	-260.3513861386139	-10000.0	15	13.618	23	10	(0.05892008800785826,0.09375456294905293,0.10792837499060738,0.025372701731613313,0.051982164528575216,)
25	2700461484369725	13638	5	(490:34[0.2800000000000001],491:83[0.3000000000000001],493:39[0.26000000000000006],494:167[0.05],495:182[0.13999999999999999],)	505	-33.86	-245.7071485148514	-10000.0	15	15.224	23	10	(0.08393105555599091,0.10328944224812703,0.11591206934041844,0.030152448716643788,0.04715740603162339,)
26	2700641625843992	14143	5	(490:24[0.2900000000000001],491:94[0.3100000000000001],493:149[0.2700000000000001],494:87[0.04],495:151[0.12999999999999998],)	505	-34.15	-311.91106930693076	-9998.09	16	14.292	23	10	(0.148107631557001,0.1488798983785615,0.09825542441989299,0.03050113260024231,0.09593614311063509,)
27	2700817123685070	14658	4	(491:37[0.3200000000000001],493:202[0.26000000000000006],494:94[0.05],495:172[0.11999999999999998],)	505	-34.3	-294.9675643564355	-10000.0	17	14.274	23	10	(0.10267079906880401,0.10175589157328598,0.04222826635418466,0.0685435168771257,)
28	2701018250937938	15162	5	(491:163[0.3300000000000001],493:60[0.25000000000000006],494:193[0.060000000000000005],495:66[0.10999999999999999],496:22[0.15],)	504	-35.03	-338.08839285714294	-10000.0	17	14.55	23	10	(0.09700619220938111,0.15608777645993366,0.03785722220428956,0.06304470626411425,0.07006714712430509,)
29	2701253581078639	15667	5	(491:94[0.3200000000000001],493:93[0.26000000000000006],494:123[0.05],495:55[0.11999999999999998],496:140[0.16],)	505	-35.99	-372.50641584158416	-10000.0	17	14.964	22	10	(0.15826466374238282,0.14296693904056987,0.03890080319509923,0.06968903959113239,0.0762094298294889,)
30	2701382300768016	16172	5	(491:54[0.3300000000000001],493:123[0.2700000000000001],494:128[0.04],495:21[0.12999999999999998],496:179[0.15],)	505	-35.86	-196.5104554455446	-9925.94	13	15.088	22	10	(0.14661385554662737,0.14193698038737906,0.022756312874201396,0.04226270760797233,0.05792970666675348,)
31	2701504078157600	16688	4	(491:36[0.34000000000000014],493:67[0.26000000000000006],495:204[0.13999999999999999],496:198[0.13999999999999999],)	505	-35.35	-207.59122772277223	-9994.81	13	14.596	22	10	(0.14518227695225144,0.10796246998439056,0.05465040622839945,0.06118031444841724,)
32	2701767775304791	17192	4	(491:38[0.35000000000000014],493:77[0.2700000000000001],495:234[0.12999999999999998],496:155[0.12999999999999998],)	504	-34.73	-440.40803571428575	-9973.95	15	14.53	22	10	(0.13964685078791142,0.14913806742911806,0.07398231999483366,0.08457917174061426,)
33	2701889286211606	17696	4	(491:146[0.36000000000000015],493:145[0.2800000000000001],495:43[0.11999999999999998],496:170[0.11999999999999998],)	504	-35.61	-197.31843253968262	-9902.02	14	14.154	22	10	(0.11823512439701311,0.13885028823846024,0.08854554360319065,0.0849819795970688,)
34	2702157598833714	18200	4	(491:57[0.35000000000000014],493:35[0.2700000000000001],495:215[0.12999999999999998],496:197[0.10999999999999999],)	504	-34.44	-430.9737103174603	-10000.0	16	15.4	23	10	(0.1724831453318151,0.17551452084102945,0.06525653239654529,0.07740842166610844,)
35	2702522716033211	18704	4	(491:152[0.36000000000000015],493:184[0.2800000000000001],495:99[0.11999999999999998],496:69[0.09999999999999999],)	504	-33.08	-637.3848214285714	-10000.0	17	14.648	21	10	(0.05160546558751853,0.1584170334087103,0.07099272415219783,0.06589729592624793,)
36	2703126161061711	19208	4	(491:267[0.35000000000000014],493:88[0.2700000000000001],495:35[0.12999999999999998],496:114[0.10999999999999999],)	504	-33.99	-926.9116071428572	-10000.0	15	15.512	22	10	(0.029867482168395038,0.13699035619059272,0.06636254888044138,0.06570777569343043,)
37	2703860938657737	19712	4	(491:379[0.34000000000000014],493:16[0.2800000000000001],495:61[0.13999999999999999],496:48[0.11999999999999998],)	504	-33.87	-1138.0736309523809	-10000.0	15	16.328	22	10	(0.028040483486878882,0.15827611255309915,0.08866272763981413,0.062583539700745,)
38	2704456377226790	20216	4	(491:421[0.3300000000000001],493:21[0.2900000000000001],495:21[0.15],496:41[0.12999999999999998],)	504	-33.92	-912.6378571428581	-10000.0	16	16.254	21	10	(0.031284406984581445,0.1867693520237014,0.039254251917398585,0.058643316052278266,)
39	2704987013434714	20720	4	(491:336[0.3200000000000001],493:23[0.3000000000000001],495:71[0.16],496:74[0.13999999999999999],)	504	-33.92	-792.1932341269836	-10000.0	18	16.744	22	10	(0.03161164555923883,0.0825129900054006,0.04268634125315755,0.03565908856992822,)
40	2705349405154573	21224	4	(491:269[0.3100000000000001],493:19[0.3100000000000001],495:128[0.17],496:88[0.15],)	504	-33.58	-558.7457936507935	-10000.0	17	17.232	22	11	(0.03390521307155507,0.0793083353898822,0.044829748608654504,0.035222242917331434,)
41	2705799228686957	21728	4	(491:304[0.3000000000000001],493:23[0.3200000000000001],495:58[0.16],496:119[0.16],)	504	-32.39	-676.6400396825396	-10000.0	17	17.112	22	11	(0.044038066398993644,0.07128894040655787,0.05755960662356054,0.034624253324604344,)
42	2706239750424526	22232	4	(491:220[0.2900000000000001],493:17[0.3300000000000001],495:211[0.17],496:56[0.17],)	504	-31.78	-633.1978571428572	-10000.0	19	17.604	23	11	(0.03808075452669539,0.07960435611631411,0.04801478723521678,0.032837192503590344,)
43	2706876779178041	22736	4	(491:375[0.2800000000000001],493:22[0.34000000000000014],495:74[0.16],496:33[0.18000000000000002],)	504	-33.24	-925.242281746031	-10000.0	22	16.956	24	11	(0.04597993703712086,0.0682073674080036,0.07056006557197887,0.04359581263072686,)
44	2707221399903484	23240	4	(491:260[0.2700000000000001],493:16[0.35000000000000014],495:213[0.17],496:15[0.19000000000000003],)	504	-33.09	-480.44724206349207	-10000.0	16	17.662	24	11	(0.04876710071249721,0.07011418883405683,0.04402964250952391,0.03990047488366102,)
45	2707588426548935	23744	4	(491:290[0.26000000000000006],493:28[0.36000000000000015],495:113[0.16],496:73[0.20000000000000004],)	504	-32.88	-544.1208333333335	-10000.0	19	17.82	24	10	(0.05103909182580013,0.06834670190507325,0.0404972193574321,0.01955830064525466,)
46	2708194322834860	24248	4	(491:297[0.25000000000000006],493:27[0.37000000000000016],495:142[0.17],496:38[0.21000000000000005],)	504	-31.88	-930.6581944444443	-10000.0	22	17.54	24	11	(0.04706510355477128,0.0515762731785296,0.04532111518975118,0.018863738788218464,)
