alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1515
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2686830103736737
Random seed:          1515
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=10, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	2689502411095376	997	1	(491:499[0.15],)	499	-62.63	-1333.6535470941917	-10000.0	10	11.404	18	10	(0.10717602214331463,)
1	2689653130838909	1506	3	(491:231[0.16],492:114[0.15],493:156[0.15],)	501	-62.21	-323.1398403193614	-10000.0	10	11.41	18	10	(0.07362297700876343,0.0916418722339154,0.09487106867523173,)
2	2689786511502932	2009	3	(491:180[0.15],492:258[0.16],493:65[0.16],)	503	-62.03	-293.8376739562625	-9994.68	12	11.392	16	10	(0.059228648635527716,0.05780674835584981,0.059102627221609805,)
3	2689894767422092	2512	3	(491:51[0.13999999999999999],492:424[0.15],493:28[0.17],)	503	-61.96	-226.65711729622274	-10000.0	13	11.44	16	10	(0.04132226536346334,0.05321843385255608,0.0666099976851572,)
4	2690032407441476	3025	3	(491:188[0.15],492:269[0.13999999999999999],493:46[0.18000000000000002],)	503	-62.34	-243.63077534791256	-10000.0	11	11.706	16	10	(0.08294725841099443,0.07181479350549715,0.08503138126236466,)
5	2690169380945101	3554	5	(491:128[0.13999999999999999],492:118[0.12999999999999998],493:90[0.19000000000000003],500:142[0.15],501:25[0.15],)	503	-62.89	-211.2920079522862	-10000.0	15	11.662	17	10	(0.08641335046269999,0.09060060990609675,0.07240365214456701,0.06937305211134921,0.08047223381512157,)
6	2690306956814102	4063	5	(491:131[0.12999999999999998],492:23[0.11999999999999998],493:70[0.20000000000000004],500:107[0.13999999999999999],501:174[0.16],)	505	-62.99	-283.1362376237623	-10000.0	13	11.632	18	10	(0.07444186164205589,0.0734478885813413,0.0679991934141603,0.0730179669530543,0.05031573392285618,)
7	2690424913077526	4586	4	(491:172[0.11999999999999998],493:172[0.21000000000000005],500:36[0.12999999999999998],501:125[0.15],)	505	-62.27	-224.29059405940586	-10000.0	12	11.75	16	10	(0.05975040637055655,0.08280657024182812,0.06805163738839012,0.05997425468320137,)
8	2690518355743134	5090	5	(491:74[0.10999999999999999],493:77[0.20000000000000004],500:39[0.13999999999999999],501:287[0.13999999999999999],505:27[0.15],)	504	-63.3	-189.7900992063493	-10000.0	11	11.488	17	10	(0.0716871933153422,0.1057206312352855,0.0756673582801647,0.04361999764277758,0.08394369996472913,)
9	2690606205745356	5601	5	(491:141[0.11999999999999998],493:92[0.21000000000000005],500:94[0.15],501:127[0.12999999999999998],505:51[0.16],)	505	-62.15	-164.90007920792084	-10000.0	10	11.72	18	10	(0.07135683062445329,0.10383622091524458,0.07398536605359507,0.049474112287870776,0.08730739501281101,)
