alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1313
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_MountainCar/run_2686839430474988
Random seed:          1313
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=10, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	2697921886847147	997	1	(486:499[0.15],)	499	-160.93	-2717.6688777555128	-5001.0	10	11.21	15	10	(0.04869408931948561,)
1	2701444817581288	1498	1	(486:501[0.16],)	501	-163.22	-2071.085369261478	-5001.0	14	11.362	15	10	(0.05804562519210345,)
2	2703062493356715	1999	2	(486:480[0.15],487:21[0.15],)	501	-152.63	-938.0826147704591	-5001.0	15	11.664	15	10	(0.07005929851228751,0.07124819759739512,)
3	2703852450944720	2513	3	(486:162[0.13999999999999999],487:58[0.16],488:282[0.15],)	502	-157.01	-414.3386852589643	-5001.0	13	11.506	16	10	(0.09441239182647075,0.08067976766278837,0.08416040311046845,)
4	2704511009395217	3016	3	(486:262[0.15],487:106[0.17],488:135[0.13999999999999999],)	503	-153.22	-412.86840954274356	-5001.0	13	11.628	16	10	(0.05511075698291665,0.08855601361925608,0.06323637913364547,)
5	2705096044122701	3519	3	(486:155[0.13999999999999999],487:158[0.18000000000000002],488:190[0.15],)	503	-142.52	-352.244990059642	-5001.0	11	11.542	17	10	(0.0818652009637857,0.05807770843043915,0.08106280958175067,)
6	2705882862636488	4039	3	(486:183[0.15],487:214[0.19000000000000003],488:106[0.13999999999999999],)	503	-144.77	-460.7956858846919	-5001.0	13	11.742	18	10	(0.09033410682862193,0.06312546151005742,0.09345414484001063,)
7	2706738345546624	4551	3	(486:75[0.13999999999999999],487:203[0.18000000000000002],488:225[0.15],)	503	-145.3	-484.26429423459257	-5001.0	12	12.094	17	10	(0.06622610594635688,0.09525515471994259,0.0766829880663781,)
8	2707483369756894	5055	3	(486:211[0.15],487:242[0.17],488:50[0.13999999999999999],)	503	-141.51	-424.77280318091454	-5001.0	12	12.38	17	10	(0.04979222148488591,0.07592576005408481,0.08113379869924468,)
9	2708280713338146	5560	4	(486:224[0.13999999999999999],487:217[0.16],488:39[0.15],496:23[0.15],)	503	-144.85	-473.1391053677933	-5001.0	14	12.274	18	10	(0.06651177364518793,0.09161696971432576,0.09145013771151002,0.07114351868466738,)
10	2709141121279283	6067	4	(486:209[0.12999999999999998],487:98[0.15],488:98[0.16],496:99[0.16],)	504	-144.44	-481.45224206349195	-5001.0	12	11.514	17	10	(0.08123403121358726,0.0803206780695903,0.06284558719749964,0.07651557040810932,)
11	2710203063096314	6571	5	(486:111[0.11999999999999998],487:226[0.16],488:91[0.17],496:16[0.17],499:60[0.15],)	504	-145.06	-640.0795833333333	-5001.0	11	11.466	18	10	(0.06104852406541152,0.07654910640909973,0.07348363843774389,0.05956246683228119,0.0734425984411334,)
12	2710927436401721	7076	5	(486:101[0.10999999999999999],487:106[0.15],488:91[0.18000000000000002],496:102[0.18000000000000002],499:105[0.16],)	505	-140.24	-430.1468118811881	-5001.0	17	11.62	19	10	(0.06561518448018666,0.059674876627918275,0.07566078519315508,0.06258706120408009,0.09271937594149461,)
13	2711909566210599	7586	5	(486:98[0.09999999999999999],487:117[0.13999999999999999],488:45[0.19000000000000003],496:43[0.17],499:202[0.15],)	505	-143.37	-601.3922376237623	-5001.0	12	11.79	19	10	(0.053536507121015355,0.07630794945199815,0.07910895711125226,0.0823733339074474,0.08625242783309663,)
14	2712959466833492	8104	4	(486:41[0.10999999999999999],487:115[0.12999999999999998],488:298[0.20000000000000004],499:51[0.13999999999999999],)	505	-135.47	-612.0955643564358	-5001.0	11	11.906	19	10	(0.06566552125372262,0.06914841695065603,0.09545326586571759,0.08567295851387194,)
15	2713952723472593	8612	5	(486:109[0.11999999999999998],487:157[0.13999999999999999],488:158[0.19000000000000003],499:49[0.15],502:31[0.15],)	504	-137.0	-584.3064880952381	-5001.0	11	12.04	19	10	(0.05708915400179394,0.07538173159082882,0.09553335475253305,0.06931189688684769,0.05765320682216739,)
16	2714913968420150	9126	5	(486:104[0.10999999999999999],487:124[0.12999999999999998],488:93[0.18000000000000002],499:74[0.16],502:110[0.16],)	505	-134.77	-551.159603960396	-5001.0	16	12.188	19	10	(0.05931194137921447,0.06150650644189836,0.07182330664347401,0.08094315556904585,0.045132862535610406,)
17	2715928770689172	9631	6	(486:45[0.09999999999999999],487:161[0.11999999999999998],488:122[0.19000000000000003],499:48[0.17],502:98[0.15],506:31[0.15],)	505	-135.49	-588.5669702970296	-5001.0	18	12.484	20	10	(0.06888065560586398,0.09024004249148107,0.08027772691574443,0.09888565166077086,0.0628834339136385,0.06530871084405056,)
18	2716800551115228	10141	6	(486:58[0.10999999999999999],487:75[0.10999999999999999],488:165[0.18000000000000002],499:26[0.18000000000000002],502:22[0.13999999999999999],506:160[0.16],)	506	-136.99	-521.6729644268775	-5001.0	13	13.042	21	10	(0.06177715076037607,0.08449632655495116,0.08264022312641213,0.09739747657708414,0.05631188244052252,0.05760866807103067,)
19	2717592810556476	10652	6	(486:29[0.11999999999999998],487:121[0.11999999999999998],488:36[0.17],499:55[0.19000000000000003],502:117[0.15],506:148[0.15],)	506	-140.04	-440.74897233201585	-5001.0	14	12.73	21	10	(0.059169365694271836,0.07839974987816502,0.0844571945886086,0.08406821388548912,0.07659602225918341,0.07907998806935826,)
20	2718543026819723	11158	6	(486:28[0.12999999999999998],487:63[0.10999999999999999],488:104[0.18000000000000002],499:109[0.20000000000000004],502:137[0.13999999999999999],506:65[0.13999999999999999],)	506	-130.81	-565.9051383399209	-5001.0	12	12.248	21	10	(0.06058047998028589,0.07550290510806772,0.09172828273543716,0.07582189586101241,0.07810047161363844,0.050288877395408854,)
