alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 222
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2686830081752706
Random seed:          222
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=10, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	2690006552890383	997	1	(491:499[0.15],)	499	-64.86	-2104.5095591182367	-10000.0	14	11.904	16	10	(0.0872768508069691,)
1	2690452560031657	1498	2	(491:48[0.16],492:453[0.15],)	501	-62.45	-901.5965469061874	-10000.0	12	12.546	16	10	(0.08654419798679702,0.06029652074574741,)
2	2690861301442248	2000	2	(491:175[0.17],492:327[0.13999999999999999],)	502	-61.57	-825.225876494024	-9921.06	14	12.492	17	10	(0.07045106702849331,0.07205992655037217,)
3	2691110094861907	2502	3	(491:251[0.18000000000000002],492:134[0.12999999999999998],493:117[0.15],)	502	-62.47	-521.5308167330678	-9922.89	13	11.792	18	10	(0.07607701457645967,0.06823086943845927,0.07376866455169119,)
4	2691258824644301	3005	3	(491:116[0.17],492:272[0.13999999999999999],493:115[0.16],)	503	-57.41	-288.5054075546718	-9901.76	14	12.644	19	10	(0.04688422784616512,0.06560145826943471,0.05697101968383284,)
5	2691372261259762	3508	3	(491:57[0.18000000000000002],492:47[0.12999999999999998],493:399[0.17],)	503	-60.44	-225.9294433399602	-9922.82	13	12.954	19	10	(0.0517867844868676,0.08122172841242543,0.06040891540102551,)
6	2691654791575820	4011	3	(491:123[0.19000000000000003],492:93[0.13999999999999999],493:287[0.16],)	503	-53.77	-512.5367395626239	-9964.99	15	12.928	19	10	(0.0646723092238972,0.09114450653458726,0.0705114462211019,)
7	2691866777328142	4514	4	(491:92[0.20000000000000004],492:198[0.15],493:71[0.15],494:142[0.15],)	503	-56.05	-409.1349701789264	-9939.32	14	12.88	18	10	(0.059788303357658945,0.05592087895567821,0.070762480426257,0.050919289692872384,)
8	2692101675286126	5028	4	(491:45[0.21000000000000005],492:112[0.13999999999999999],493:168[0.16],494:179[0.13999999999999999],)	504	-54.71	-418.67182539682534	-9940.77	14	13.134	19	10	(0.09030303025307237,0.05385424404859153,0.07084898377675379,0.032571349702288734,)
9	2692381904206581	5532	4	(491:51[0.22000000000000006],492:107[0.15],493:100[0.15],494:246[0.12999999999999998],)	504	-52.54	-557.5172222222222	-9973.97	15	13.006	20	10	(0.05236314853511855,0.059118796595249025,0.05699188162403576,0.047149300652767095,)
