alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1010
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2686830076633743
Random seed:          1010
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=10, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	2689436015343562	997	1	(494:499[0.15],)	499	-63.09	-967.6221843687385	-10000.0	13	11.902	18	10	(0.08775531266668604,)
1	2689532416798260	1498	2	(494:477[0.16],495:24[0.15],)	501	-63.64	-191.63429141716577	-9912.66	10	12.144	19	10	(0.05128950902873884,0.04495939241518134,)
2	2689647390766209	2023	2	(494:125[0.15],495:377[0.16],)	502	-63.68	-233.9340239043824	-10000.0	12	11.25	18	10	(0.07603323112580687,0.0479984765611335,)
3	2689728005580313	2525	2	(494:103[0.16],495:399[0.15],)	502	-63.76	-184.00615537848628	-9981.9	11	11.308	18	10	(0.06937320983217372,0.05430516967252537,)
4	2689854840222919	3027	2	(494:171[0.17],495:331[0.13999999999999999],)	502	-64.34	-287.3701792828686	-10000.0	11	11.616	19	10	(0.07993427397724821,0.0470315351686007,)
5	2689973876630140	3532	3	(494:229[0.18000000000000002],495:224[0.12999999999999998],499:49[0.15],)	502	-63.25	-239.3908366533865	-10000.0	13	11.782	18	10	(0.09048527309880817,0.07553723879465121,0.07194042077985069,)
6	2690103326286648	4058	4	(494:30[0.17],495:244[0.11999999999999998],499:205[0.16],502:24[0.15],)	503	-63.87	-191.0894831013916	-9970.26	13	12.182	18	10	(0.11422768027040076,0.07718905904097607,0.06897250276929151,0.07602650750332356,)
7	2690200206828331	4575	6	(494:109[0.18000000000000002],495:22[0.10999999999999999],499:37[0.15],502:191[0.16],505:110[0.15],506:35[0.15],)	504	-62.8	-181.5175	-9949.29	11	11.61	19	10	(0.07432961611213448,0.07069070248778232,0.093773521386668,0.06823183476308207,0.10533365620333277,0.117795321475972,)
8	2690314561401781	5094	6	(494:124[0.17],495:42[0.11999999999999998],499:89[0.16],502:65[0.15],505:100[0.13999999999999999],506:86[0.16],)	506	-63.01	-192.1981027667984	-9919.73	19	11.862	19	10	(0.06026971942820514,0.056320154944623585,0.0803472795809804,0.07643709826623818,0.0630582443915849,0.059924677743353826,)
9	2690376321114951	5627	6	(494:86[0.16],499:147[0.15],502:73[0.16],505:73[0.12999999999999998],506:106[0.15],513:21[0.15],)	506	-63.35	-68.66832015810277	-1074.9	12	12.296	20	10	(0.05667037661583836,0.06831371324593485,0.05779739919710442,0.09289599732165185,0.0800788489366689,0.07357486367794175,)
10	2690447956090677	6148	6	(494:92[0.15],499:112[0.13999999999999999],502:83[0.17],505:44[0.13999999999999999],506:128[0.13999999999999999],513:47[0.16],)	506	-62.82	-133.3002371541502	-10000.0	10	11.988	19	10	(0.0756941811903359,0.0659973795627076,0.056016467528333454,0.07777552438414531,0.07868744250662611,0.07074336172823102,)
11	2690554292664235	6670	6	(494:63[0.13999999999999999],499:125[0.12999999999999998],502:57[0.16],505:47[0.15],506:126[0.12999999999999998],513:88[0.17],)	506	-63.18	-148.74013833992095	-9992.27	10	12.226	19	10	(0.06913405423981807,0.07209136757250435,0.0560059364766385,0.0730231112994071,0.08504096526738987,0.06546960357666208,)
