alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1111
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_MountainCar/run_2686839397382890
Random seed:          1111
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=10, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
20	2713113895585520	11231	6	(493:74[0.10999999999999999],494:17[0.11999999999999998],495:73[0.10999999999999999],497:126[0.2900000000000001],506:63[0.12999999999999998],511:153[0.15],)	506	-131.43	-818.521976284585	-5001.0	11	12.134	20	10	(0.055607677376591245,0.0961409145970353,0.059822980722599645,0.16653512981848992,0.08314300478714234,0.08399408065659435,)
21	2714821361269706	11749	8	(493:24[0.11999999999999998],494:19[0.12999999999999998],495:71[0.11999999999999998],497:103[0.2800000000000001],506:97[0.13999999999999999],511:136[0.13999999999999999],512:33[0.15],514:23[0.15],)	506	-128.17	-943.285533596838	-5001.0	11	12.228	18	10	(0.09491093155915274,0.1084320927562549,0.050568398257352556,0.11690733345878888,0.08071256901527497,0.06891665925001067,0.0952900122226063,0.08952147242681402,)
22	2716558749156116	12277	6	(494:44[0.13999999999999999],495:55[0.10999999999999999],497:70[0.2700000000000001],506:116[0.12999999999999998],511:139[0.12999999999999998],512:84[0.16],)	508	-131.14	-955.1748818897639	-5001.0	12	12.262	19	10	(0.0866003453819184,0.05690519705321238,0.0784251215092302,0.07074002097198413,0.07602565941513054,0.06247123177422899,)
23	2718363796484666	12793	5	(495:42[0.11999999999999998],497:140[0.2800000000000001],506:175[0.11999999999999998],511:107[0.11999999999999998],512:42[0.15],)	506	-130.44	-1035.0555731225295	-5001.0	17	11.812	18	10	(0.07040119545632488,0.09604929176512633,0.05353617241769277,0.0732525644577566,0.07667121305842088,)
24	2720337169817892	13298	5	(495:50[0.12999999999999998],497:187[0.2700000000000001],506:53[0.10999999999999999],511:174[0.10999999999999999],512:41[0.16],)	505	-129.7	-1130.3424554455448	-5001.0	11	11.926	18	10	(0.05027682799528208,0.0669153075842086,0.05752273928054882,0.06403195489768437,0.08824923306646577,)
25	2722309118789710	13803	5	(495:34[0.13999999999999999],497:140[0.26000000000000006],506:243[0.11999999999999998],511:28[0.09999999999999999],512:60[0.17],)	505	-128.3	-1158.7794455445544	-5001.0	14	11.898	19	10	(0.11336601540370703,0.08387948081756691,0.05717093318737864,0.072385068463989,0.06484268560953763,)
26	2724107548368116	14308	5	(495:87[0.15],497:94[0.25000000000000006],506:130[0.10999999999999999],511:168[0.10999999999999999],512:26[0.18000000000000002],)	505	-127.28	-1053.5485346534654	-5001.0	11	12.066	20	10	(0.05387557753636554,0.10373556276234681,0.0740935856022363,0.06903952725200535,0.06433092830908547,)
27	2726035057485142	14824	4	(495:105[0.16],497:157[0.26000000000000006],506:65[0.09999999999999999],511:178[0.09999999999999999],)	505	-131.41	-1113.2819603960397	-5001.0	15	12.142	21	10	(0.06915429383646406,0.13840561238380297,0.06928475405759835,0.06903951434267482,)
28	2728005427701977	15328	4	(495:103[0.17],497:164[0.25000000000000006],506:221[0.10999999999999999],511:16[0.09],)	504	-129.55	-1166.2244047619047	-5001.0	13	11.774	19	10	(0.12549760151317504,0.10939618225461338,0.0608568524287913,0.06914761388626979,)
29	2730380026836778	15835	5	(495:202[0.18000000000000002],497:57[0.24000000000000005],506:59[0.09999999999999999],511:164[0.09999999999999999],517:22[0.15],)	504	-133.11	-1381.7173214285715	-5001.0	11	12.252	20	10	(0.08480303779078516,0.12238702833492039,0.06441958695790932,0.06127578975333523,0.10497630080021017,)
30	2732416261348440	16340	5	(495:82[0.17],497:105[0.25000000000000006],506:181[0.10999999999999999],511:115[0.09],517:22[0.16],)	505	-130.56	-1177.644118811881	-5001.0	11	11.822	20	10	(0.08735366291368236,0.09751401232335222,0.07619010636032751,0.05430466700795068,0.04287183831405035,)
31	2734616509451800	16845	6	(495:107[0.18000000000000002],497:100[0.24000000000000005],506:23[0.09999999999999999],511:126[0.08],517:24[0.17],519:125[0.15],)	505	-131.39	-1286.0681188118813	-5001.0	10	12.136	19	10	(0.08708110357176023,0.09827725239294027,0.06359906839611713,0.05354867276664094,0.04856518010375049,0.09794009015728423,)
32	2736902381093957	17363	6	(495:114[0.17],497:38[0.23000000000000004],506:111[0.10999999999999999],511:94[0.07],517:42[0.18000000000000002],519:107[0.13999999999999999],)	506	-130.37	-1285.4459881422924	-5001.0	13	12.012	19	10	(0.09235811644181119,0.10862915019209735,0.07680628720497104,0.04470208699952814,0.10339966003090405,0.07256323812580728,)
33	2739208195175437	17869	6	(495:77[0.16],497:68[0.24000000000000005],506:83[0.09999999999999999],511:32[0.060000000000000005],517:134[0.19000000000000003],519:112[0.12999999999999998],)	506	-129.37	-1319.9181818181817	-5001.0	12	12.326	20	10	(0.08740792559473083,0.07000399529413108,0.06367241290133224,0.03728023959175725,0.09340468780897115,0.07613548467056723,)
34	2741228433182964	18375	6	(495:45[0.17],497:109[0.25000000000000006],506:86[0.09],511:80[0.07],517:71[0.18000000000000002],519:115[0.11999999999999998],)	506	-127.93	-1162.3349011857704	-5001.0	17	12.226	20	10	(0.08539700878772358,0.0729954414623024,0.06089060897807745,0.0485883722867743,0.125528727026129,0.08747617790610115,)
35	2743330917445738	18881	6	(495:47[0.18000000000000002],497:48[0.24000000000000005],506:111[0.08],511:90[0.08],517:184[0.19000000000000003],519:26[0.10999999999999999],)	506	-130.63	-1174.7217391304348	-5001.0	12	12.578	21	10	(0.10513910976825455,0.09433803257054439,0.057731647088610547,0.05963122989101536,0.11898960760887933,0.0863766199236972,)
36	2745691236808343	19390	7	(495:52[0.19000000000000003],497:70[0.25000000000000006],506:81[0.07],511:82[0.07],517:78[0.18000000000000002],519:63[0.11999999999999998],522:80[0.15],)	506	-129.79	-1350.6748023715413	-5001.0	13	12.632	20	10	(0.1183131552219007,0.1037188507183606,0.04483993235571813,0.0495461339887303,0.08705061677309367,0.08193836206480008,0.09201369471882424,)
37	2747852463839322	19897	7	(495:87[0.20000000000000004],497:69[0.26000000000000006],506:35[0.060000000000000005],511:46[0.060000000000000005],517:70[0.17],519:38[0.12999999999999998],522:162[0.13999999999999999],)	507	-128.53	-1239.7237080867849	-5001.0	15	12.404	21	10	(0.13970286126429965,0.09490420120165353,0.03751630565702271,0.053178273971082685,0.07384905389689211,0.05503663853772493,0.09541566629865361,)
38	2750129145451752	20404	7	(495:32[0.19000000000000003],497:116[0.2700000000000001],506:61[0.07],511:106[0.07],517:90[0.18000000000000002],519:53[0.13999999999999999],522:49[0.12999999999999998],)	507	-125.94	-1378.531696252465	-5001.0	15	12.218	21	10	(0.09626112542782729,0.12285602619930265,0.0402261591306449,0.05224116756652651,0.09410543425579822,0.061444400289212685,0.061836188978678874,)
39	2752230767431846	20911	7	(495:54[0.20000000000000004],497:117[0.26000000000000006],506:71[0.08],511:34[0.060000000000000005],517:113[0.17],519:48[0.15],522:70[0.13999999999999999],)	507	-130.8	-1223.3710256410257	-5001.0	10	12.384	22	10	(0.0826711308832634,0.10790336042980073,0.05191323811179946,0.044723756388012306,0.07436158776044353,0.058756194128733,0.07443915375609701,)
40	2754301263551752	21421	7	(495:141[0.21000000000000005],506:62[0.07],511:39[0.07],517:40[0.16],519:105[0.16],522:105[0.15],524:15[0.15],)	507	-128.75	-1189.9372189349112	-5001.0	10	12.476	19	10	(0.09413839914684377,0.04587881166928844,0.053302963838028836,0.04357804611074786,0.0865188788487105,0.0773431584820908,0.07587781173481808,)
41	2756593060655526	21940	6	(495:59[0.20000000000000004],506:85[0.08],517:39[0.17],519:47[0.15],522:175[0.13999999999999999],524:102[0.16],)	507	-129.81	-1295.0739447731755	-5001.0	13	12.132	20	10	(0.1159131880518929,0.04626892035002002,0.06344827876481463,0.08719049603991093,0.07263554156049193,0.0686842837086577,)
42	2758611361658326	22446	6	(495:100[0.21000000000000005],506:58[0.07],517:42[0.18000000000000002],519:118[0.16],522:61[0.12999999999999998],524:127[0.15],)	506	-131.96	-1170.0190316205533	-5001.0	16	12.24	20	10	(0.11339398783100789,0.05247913594253017,0.057434013201558706,0.06555227292561192,0.08627856967356227,0.08353981849756542,)
43	2760575027934250	22965	6	(495:96[0.20000000000000004],506:79[0.08],517:42[0.19000000000000003],519:115[0.15],522:16[0.13999999999999999],524:158[0.13999999999999999],)	506	-131.16	-1111.9209288537547	-5001.0	13	12.274	21	10	(0.08329386730566563,0.04284026925081761,0.08495423046399549,0.08356202327476596,0.07678949570854102,0.07764949416055424,)
44	2762500570075166	23483	6	(495:63[0.19000000000000003],506:139[0.09],517:76[0.20000000000000004],519:40[0.13999999999999999],522:132[0.15],524:56[0.12999999999999998],)	506	-129.25	-1081.6179446640315	-5001.0	13	12.458	21	10	(0.09814346645425742,0.048200136234798324,0.10151903422200118,0.08303456620786545,0.0656416612735941,0.08553900059563316,)
45	2764344843635404	23997	5	(495:118[0.20000000000000004],517:214[0.21000000000000005],519:78[0.15],522:38[0.13999999999999999],524:58[0.13999999999999999],)	506	-130.85	-986.0792490118578	-5001.0	19	12.808	22	10	(0.104586830218662,0.10398069522997394,0.08380300771094824,0.10585601866893307,0.07496577430777629,)
46	2766276525935105	24511	6	(495:22[0.19000000000000003],517:164[0.20000000000000004],519:105[0.16],522:46[0.15],524:149[0.15],530:19[0.15],)	505	-129.15	-1072.0460396039605	-5001.0	11	12.376	23	10	(0.12196956246490566,0.09273005303692992,0.0728615082190093,0.08913208044369364,0.08695007143014322,0.08333257169375981,)
47	2768166519913017	25018	7	(495:28[0.20000000000000004],517:44[0.19000000000000003],519:29[0.15],522:51[0.16],524:148[0.13999999999999999],530:181[0.16],531:25[0.15],)	506	-130.39	-1101.941600790514	-5001.0	10	12.184	23	10	(0.08861925991632381,0.06722707915189062,0.07486887322241371,0.08658390854515627,0.08626042585934739,0.0679747421315492,0.05253616291305287,)
48	2769722056374041	25530	7	(495:76[0.21000000000000005],517:113[0.20000000000000004],519:47[0.16],522:94[0.17],524:93[0.12999999999999998],530:52[0.15],531:32[0.16],)	507	-130.85	-874.625779092702	-5001.0	13	12.24	24	10	(0.08811998941069954,0.08385133601089155,0.06933264299021331,0.0780199458408571,0.09313348624568177,0.0708098411511567,0.06608950403898245,)
49	2771672436396355	26042	8	(495:89[0.20000000000000004],517:65[0.19000000000000003],519:66[0.17],522:108[0.16],524:31[0.11999999999999998],530:100[0.16],531:26[0.17],535:22[0.15],)	507	-127.73	-1073.5841617357	-5001.0	11	12.21	25	10	(0.0886154133275945,0.09562629880617475,0.08408135187825366,0.0964423605968179,0.10866926914306833,0.08945239690529716,0.07323013692225269,0.08464632341305998,)
50	2773615493618494	26560	8	(495:27[0.19000000000000003],517:46[0.18000000000000002],519:88[0.16],522:65[0.15],524:81[0.12999999999999998],530:125[0.15],531:22[0.18000000000000002],535:54[0.16],)	508	-128.81	-1108.2485629921262	-5001.0	16	12.182	25	10	(0.10973231807967826,0.09386942021161988,0.062272234252821405,0.08964072425255644,0.05083920144172449,0.07958710143108981,0.05560930688948384,0.06505648679163537,)
51	2775421148530928	27081	7	(517:68[0.19000000000000003],519:133[0.15],522:44[0.13999999999999999],524:23[0.11999999999999998],530:90[0.13999999999999999],531:44[0.19000000000000003],535:106[0.17],)	508	-128.75	-1037.2147637795274	-5001.0	17	12.402	25	10	(0.06631648665994719,0.05906343199311918,0.09072919779501819,0.07556621003202213,0.09033315238349976,0.07362471976536918,0.06547016958533274,)
52	2777213722928618	27609	9	(517:92[0.20000000000000004],519:39[0.13999999999999999],522:45[0.15],524:46[0.12999999999999998],530:48[0.12999999999999998],531:27[0.20000000000000004],535:157[0.16],540:17[0.15],542:36[0.15],)	507	-129.41	-1006.496291913215	-5001.0	10	12.036	23	10	(0.09068836730118131,0.059028290688081894,0.10100707197863215,0.0694582345423712,0.06515651076781427,0.07216785932912316,0.09618168753525183,0.09152443925810191,0.07360079041150352,)
53	2779254892097252	28139	8	(517:86[0.19000000000000003],519:85[0.15],522:34[0.16],524:25[0.13999999999999999],530:54[0.13999999999999999],531:55[0.21000000000000005],540:50[0.16],542:120[0.16],)	509	-130.26	-1136.7540275049116	-5001.0	12	12.406	23	10	(0.07513115597646325,0.05937483073767204,0.07317843428272217,0.07016918076316726,0.08456654211793396,0.08629715791767191,0.07224554841119167,0.06304685683456926,)
54	2780996949118431	28659	8	(517:18[0.18000000000000002],519:110[0.13999999999999999],522:69[0.17],524:53[0.15],530:87[0.15],531:23[0.22000000000000006],540:56[0.17],542:92[0.15],)	508	-127.34	-1025.5966141732283	-5001.0	10	12.022	23	10	(0.1183979969799883,0.07382006939132779,0.08427221942145993,0.06802967101112097,0.09329897957481671,0.04643407087353522,0.055612836783384155,0.08261739893085678,)
55	2782912383114537	29174	8	(517:73[0.19000000000000003],519:49[0.12999999999999998],522:82[0.16],524:83[0.16],530:80[0.13999999999999999],531:61[0.23000000000000007],540:60[0.18000000000000002],542:20[0.13999999999999999],)	508	-130.39	-1081.2482874015745	-5001.0	17	12.308	19	10	(0.05614460741784276,0.09135151836619997,0.09669137016135283,0.09111937345671582,0.08642832923336938,0.06298642708633531,0.0887130467300589,0.08456116650641438,)
