alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1414
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2686830011166854
Random seed:          1414
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=10, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	2688945087857685	997	1	(487:499[0.15],)	499	-70.34	-550.8835871743489	-10000.0	13	11.412	15	10	(0.06317493165734442,)
1	2689113437587737	1503	1	(487:501[0.16],)	501	-66.84	-369.0409181636726	-10000.0	10	11.722	16	10	(0.06937914425930453,)
2	2689286569564365	2015	1	(487:501[0.15],)	501	-64.82	-348.53409181636744	-9990.93	11	11.93	16	10	(0.06002807992457347,)
3	2689467271109819	2516	2	(487:444[0.13999999999999999],490:57[0.15],)	501	-64.17	-399.176766467066	-10000.0	14	11.97	17	10	(0.061289019582012244,0.0642258861846455,)
4	2689584835996296	3035	3	(487:176[0.12999999999999998],490:222[0.16],491:104[0.15],)	502	-63.48	-253.06490039840648	-10000.0	12	11.48	15	10	(0.07573222146281557,0.06309737528291856,0.07775736791044571,)
5	2689692057507798	3538	3	(487:241[0.11999999999999998],490:88[0.15],491:174[0.16],)	503	-63.13	-232.90421471172962	-10000.0	10	11.596	16	10	(0.06589359487115524,0.0691169648355194,0.069230760221999,)
6	2689826707670923	4056	4	(487:41[0.10999999999999999],490:403[0.16],491:27[0.15],495:32[0.15],)	503	-63.12	-307.5869980119285	-10000.0	10	11.342	16	10	(0.08153128129095226,0.07253329723663755,0.0998350200934849,0.07701072898714809,)
7	2690073490889097	4571	3	(487:221[0.11999999999999998],490:265[0.15],495:18[0.16],)	504	-62.52	-534.29248015873	-10000.0	12	11.91	17	10	(0.08599733867641907,0.061972044531703276,0.06936827100780911,)
8	2690242573028033	5080	4	(487:44[0.10999999999999999],490:339[0.13999999999999999],495:41[0.17],498:79[0.15],)	503	-62.96	-409.4795626242545	-10000.0	13	11.502	16	10	(0.06768891284335307,0.06168603154331936,0.07429601986091004,0.055002152149419885,)
9	2690618705192252	5593	3	(487:47[0.11999999999999998],490:303[0.12999999999999998],495:154[0.18000000000000002],)	504	-63.33	-812.9687301587304	-10000.0	11	10.888	15	10	(0.07617602814846776,0.04216071228599591,0.0365602154851281,)
10	2690727460330706	6096	4	(487:273[0.12999999999999998],490:150[0.11999999999999998],495:58[0.19000000000000003],500:22[0.15],)	503	-63.03	-228.42180914512926	-10000.0	10	11.406	16	10	(0.05056182354221204,0.037377026099350404,0.05135607772442507,0.04268578381369218,)
11	2690879628539217	6602	4	(487:22[0.11999999999999998],490:109[0.10999999999999999],495:145[0.20000000000000004],500:228[0.16],)	504	-63.56	-296.5338888888889	-10000.0	12	12.584	17	10	(0.0866048684305262,0.051201559068906326,0.06774369248463012,0.028338321005380144,)
12	2691006709923689	7106	4	(487:214[0.12999999999999998],490:82[0.11999999999999998],495:133[0.19000000000000003],500:75[0.15],)	504	-62.71	-305.73559523809524	-9986.54	10	11.514	17	10	(0.05713590500948211,0.05939103332598807,0.04616280684286052,0.04460298258919981,)
13	2691087293343233	7615	4	(487:101[0.11999999999999998],490:204[0.12999999999999998],495:69[0.18000000000000002],500:130[0.16],)	504	-63.58	-129.3577380952381	-10000.0	12	12.206	18	10	(0.06314144450245793,0.06397633223815391,0.07556844221633345,0.04339119746817625,)
14	2691217304435150	8119	4	(487:109[0.12999999999999998],490:114[0.11999999999999998],495:220[0.19000000000000003],500:61[0.15],)	504	-63.33	-285.11577380952383	-10000.0	11	11.788	18	10	(0.08071910908433334,0.07220263727308081,0.07099102439174085,0.09750986787741857,)
15	2691314642973271	8631	4	(487:111[0.13999999999999999],490:181[0.12999999999999998],495:193[0.18000000000000002],500:19[0.16],)	504	-63.1	-194.96595238095242	-9975.55	10	11.962	17	10	(0.06389197325237957,0.07947454002546432,0.07846201060556432,0.09795254104855049,)
16	2691393298619269	9148	4	(487:141[0.15],490:110[0.11999999999999998],495:172[0.17],500:81[0.17],)	504	-63.06	-144.017757936508	-9898.85	11	12.402	18	10	(0.10127643129886595,0.07642328765568593,0.08683558180810992,0.07812525026394569,)
17	2691482718348595	9663	4	(487:94[0.13999999999999999],490:156[0.12999999999999998],495:115[0.16],500:139[0.18000000000000002],)	504	-63.59	-183.07271825396828	-10000.0	13	12.104	18	10	(0.07633717805318056,0.09262369466379185,0.08536818013512742,0.08340890236511778,)
18	2691580382754041	10184	5	(487:92[0.15],490:122[0.11999999999999998],495:215[0.17],500:28[0.17],508:47[0.15],)	504	-61.92	-128.79583333333338	-10000.0	11	12.116	18	10	(0.0696402378006567,0.08116903650857044,0.0897236670213087,0.09889580253178906,0.09136815133403937,)
19	2691722859934736	10701	4	(487:65[0.16],495:154[0.16],508:260[0.16],513:26[0.15],)	505	-63.04	-306.71548514851474	-10000.0	14	11.912	17	10	(0.08535769916005512,0.0921077721221566,0.08155360660295836,0.07276321765331972,)
20	2691821681206866	11228	6	(487:146[0.17],495:187[0.15],508:52[0.15],513:77[0.16],514:22[0.15],518:20[0.15],)	504	-63.26	-164.10698412698414	-10000.0	16	12.414	18	10	(0.0853796166216456,0.044513950403864716,0.0823991798822996,0.030565389897634937,0.07252703420326276,0.08953210973654858,)
21	2691931324348412	11741	7	(487:36[0.16],495:162[0.13999999999999999],508:22[0.16],513:19[0.17],514:171[0.16],518:40[0.16],520:56[0.15],)	506	-63.31	-241.9690513833992	-10000.0	11	11.69	19	10	(0.09252008484978616,0.03413416285006872,0.07876791248154405,0.043037980328728936,0.08197080888138886,0.08701096977606644,0.11244319661548895,)
