alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 333
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2686830102000490
Random seed:          333
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=10, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	2688959218988711	997	1	(489:499[0.15],)	499	-63.01	-385.65294589178325	-9996.54	10	11.212	16	10	(0.04367766141606142,)
1	2689077869043774	1503	1	(489:501[0.16],)	501	-63.45	-245.2518562874252	-9903.11	11	11.388	16	10	(0.059880044369188395,)
2	2689166451427847	2004	2	(489:474[0.15],492:27[0.15],)	501	-63.82	-203.72830339321368	-9923.29	11	11.386	15	10	(0.061622517669986804,0.08202116505406253,)
3	2689275181426310	2527	2	(489:439[0.13999999999999999],492:63[0.16],)	502	-63.23	-197.08503984063728	-9901.52	11	11.276	16	10	(0.06778531419562307,0.07276425723972871,)
4	2689386605970865	3032	3	(489:345[0.12999999999999998],492:116[0.17],497:41[0.15],)	502	-63.04	-262.20276892430286	-10000.0	10	11.112	15	10	(0.07126215333741275,0.0670324921092474,0.08988183348856935,)
5	2689468684706013	3535	4	(489:137[0.11999999999999998],492:123[0.18000000000000002],497:225[0.16],499:18[0.15],)	503	-63.41	-178.95713717693837	-10000.0	10	11.122	15	10	(0.06316260648717034,0.07088258192067814,0.06649679803324551,0.09351459719794478,)
6	2689557135287840	4042	4	(489:138[0.10999999999999999],492:248[0.19000000000000003],497:54[0.15],499:64[0.16],)	504	-62.67	-194.38250000000002	-9931.43	12	11.37	15	10	(0.06655592252145495,0.07342181057332327,0.08905571767781531,0.055946959830364455,)
7	2689661983683713	4562	4	(489:79[0.09999999999999999],492:111[0.18000000000000002],497:171[0.16],499:143[0.17],)	504	-63.58	-205.79573412698412	-10000.0	11	11.774	16	10	(0.06413713498498069,0.08805371004275075,0.07584860589123553,0.07603109022468249,)
8	2689749131129344	5085	4	(489:31[0.10999999999999999],492:278[0.19000000000000003],497:165[0.15],499:30[0.16],)	504	-62.57	-152.2948611111111	-10000.0	12	12.046	17	10	(0.08212836058112832,0.0860568327690226,0.08382905926726163,0.08983851212377615,)
9	2689838146331971	5596	4	(489:192[0.11999999999999998],492:151[0.18000000000000002],497:132[0.13999999999999999],499:29[0.17],)	504	-63.26	-180.5435317460318	-9902.67	12	11.664	15	10	(0.05879581252407357,0.08280009164508001,0.08244920929718626,0.0851403203529199,)
