alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1313
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2686829996345975
Random seed:          1313
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=10, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	2689078171135814	997	1	(486:499[0.15],)	499	-61.73	-641.8525651302609	-9970.19	11	11.36	18	10	(0.11200214373092267,)
1	2689171904512207	1507	2	(486:439[0.16],487:62[0.15],)	501	-62.42	-212.97105788423156	-9901.42	11	11.418	19	10	(0.07661012413649794,0.09035734459684096,)
2	2689270347298853	2009	2	(486:69[0.15],487:433[0.16],)	502	-62.47	-226.9451792828683	-9866.73	10	10.846	16	10	(0.05854485020153427,0.05183106197187655,)
3	2689413654532253	2521	2	(486:430[0.16],487:72[0.15],)	502	-62.82	-243.8564342629483	-9899.25	11	11.188	15	10	(0.06059322571772362,0.05497291602783447,)
4	2689531790601788	3023	2	(486:331[0.15],487:171[0.16],)	502	-62.36	-287.12878486055774	-9870.36	11	11.16	14	10	(0.05971133885977554,0.051209432157769526,)
5	2689679923610524	3525	4	(486:209[0.13999999999999999],487:122[0.17],490:21[0.15],491:150[0.15],)	502	-61.78	-347.2913944223108	-9893.51	10	11.136	14	10	(0.07803109887941853,0.08181699328826753,0.07705801740350814,0.07903987562000783,)
6	2689814813145277	4029	4	(486:181[0.12999999999999998],487:102[0.18000000000000002],490:45[0.16],491:176[0.13999999999999999],)	504	-61.29	-301.2999801587301	-9943.38	11	11.28	15	10	(0.0793353801731322,0.07454861975532197,0.07296592246147793,0.05281455313527356,)
7	2689897291086045	4533	4	(486:60[0.11999999999999998],487:250[0.19000000000000003],490:116[0.17],491:78[0.12999999999999998],)	504	-62.68	-182.81404761904767	-9874.28	11	11.506	15	10	(0.07088276141217052,0.08363820687509825,0.05449087120839273,0.06527980537289298,)
8	2689987881887607	5037	4	(486:108[0.12999999999999998],487:174[0.18000000000000002],490:176[0.18000000000000002],491:46[0.13999999999999999],)	504	-62.87	-203.8949801587302	-9896.49	12	11.46	15	10	(0.07957585647001297,0.06656967702353914,0.06968242120351362,0.07800007846661296,)
9	2690081533458687	5541	5	(486:82[0.13999999999999999],487:164[0.17],490:190[0.17],491:41[0.15],492:27[0.15],)	504	-62.34	-203.927876984127	-9902.83	11	11.392	15	10	(0.08006094233181403,0.08108249781011125,0.0675278602649339,0.06747829020141254,0.07801719525583689,)
