alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 777
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2603473099369224
Random seed:          777
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	2607385074693843	997	1	(466:499[0.15],)	499	-62.59	-4603.336332665335	-10000.0	12	9.836	14	8	(0.10620257925735564,)
1	2608184800907052	1498	3	(466:59[0.16],467:413[0.15],468:29[0.15],)	501	-68.39	-2103.855588822355	-9980.73	11	10.538	14	8	(0.06602370166032345,0.07124932301802007,0.07215500370906866,)
2	2609124125521219	2002	3	(466:365[0.17],467:115[0.13999999999999999],468:23[0.16],)	503	-60.89	-2566.5642345924434	-10000.0	10	9.586	15	8	(0.06316018039469752,0.02712201142422574,0.05784025136220523,)
3	2609442299714853	2510	3	(466:214[0.16],467:173[0.15],468:116[0.17],)	503	-60.0	-831.1900000000004	-10000.0	13	9.896	15	8	(0.04877236402206592,0.04537292494007781,0.057953586656140116,)
4	2609634014274455	3017	5	(466:47[0.15],467:68[0.13999999999999999],468:30[0.18000000000000002],471:306[0.15],473:52[0.15],)	503	-55.54	-505.7243339960237	-10000.0	13	9.976	16	8	(0.05874722830518333,0.08064750344625138,0.05282712742083749,0.05675630506756834,0.09068679699618719,)
5	2609881292124364	3534	5	(466:91[0.16],467:164[0.15],468:45[0.19000000000000003],471:163[0.13999999999999999],473:42[0.16],)	505	-59.58	-655.648297029703	-9966.64	12	9.744	16	8	(0.04863754710462999,0.037039464665185685,0.06632449116179019,0.08504298260348085,0.04315914426782129,)
6	2610036966951115	4039	5	(466:104[0.17],467:59[0.13999999999999999],468:27[0.20000000000000004],471:116[0.12999999999999998],473:199[0.17],)	505	-58.93	-398.4077227722772	-9996.57	13	10.128	16	8	(0.034838665178506735,0.059586188305823524,0.04768390908157322,0.05536414144546185,0.06907308252634484,)
7	2610216498094528	4562	4	(466:206[0.16],467:121[0.15],471:122[0.11999999999999998],473:56[0.16],)	505	-61.78	-496.0650693069305	-10000.0	9	9.516	18	8	(0.05066066897437427,0.06941119445301681,0.05599407629759871,0.06644747050082227,)
8	2610354577649724	5075	4	(466:72[0.15],467:136[0.16],471:159[0.12999999999999998],473:137[0.17],)	504	-59.06	-401.8553571428572	-10000.0	9	9.696	16	8	(0.06818060917645571,0.045328794087747946,0.06494720280882858,0.06348068203443905,)
9	2610550888717531	5586	4	(466:183[0.16],467:41[0.15],471:197[0.11999999999999998],473:83[0.16],)	504	-52.61	-515.655119047619	-10000.0	10	9.542	16	8	(0.04231933107287212,0.06221214404168618,0.06962942210428007,0.07803638602793515,)
10	2610741927724943	6100	4	(466:64[0.15],467:194[0.16],471:169[0.10999999999999999],473:77[0.17],)	504	-51.41	-502.014742063492	-10000.0	10	9.5	16	8	(0.07225371980917157,0.07444715519750772,0.06934480567526234,0.07695076232244119,)
