alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 999
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2603473166061547
Random seed:          999
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	2609645844989699	997	1	(474:499[0.15],)	499	-75.24	-9667.994969939875	-10000.0	9	9.146	13	8	(0.052590160494150544,)
1	2613376027651433	1511	2	(474:477[0.16],476:24[0.15],)	501	-74.88	-9309.390119760477	-10000.0	10	9.48	14	8	(0.060396636452159785,0.07127234014544616,)
2	2616489405171662	2031	2	(474:329[0.15],476:173[0.16],)	502	-68.09	-7461.026434262948	-10000.0	11	9.9	14	8	(0.06343941457393693,0.06780955636823408,)
3	2619695933350491	2533	5	(474:205[0.13999999999999999],476:126[0.17],480:53[0.15],481:81[0.15],482:37[0.15],)	502	-66.47	-7793.318685258962	-10000.0	13	10.062	14	8	(0.07235639684485025,0.08062457937754539,0.09202276141847554,0.0923232216538135,0.08567090907952274,)
4	2623223833202912	3062	4	(474:172[0.12999999999999998],476:39[0.16],480:207[0.16],481:87[0.16],)	505	-60.66	-7768.382356435642	-10000.0	14	10.578	15	8	(0.07261119039582879,0.08243032304731131,0.07129432787879417,0.0743648393484039,)
5	2626049295815529	3584	4	(474:186[0.11999999999999998],476:80[0.17],480:92[0.15],481:146[0.17],)	504	-56.15	-6042.34736111111	-10000.0	8	10.854	15	8	(0.07225588557480007,0.07406537086648879,0.0678865863370669,0.07086520898060128,)
6	2627815456691400	4088	4	(474:130[0.10999999999999999],476:69[0.18000000000000002],480:189[0.16],481:116[0.16],)	504	-54.4	-4095.5276984126995	-10000.0	9	10.738	15	8	(0.056503635575310414,0.07259700347557672,0.07314510531998662,0.08458797661459617,)
7	2629123485225869	4597	4	(474:80[0.09999999999999999],476:45[0.19000000000000003],480:132[0.15],481:247[0.17],)	504	-51.79	-2917.2737896825406	-10000.0	15	10.69	16	8	(0.052404889865225304,0.08933009082981949,0.0882668390370247,0.07751959362252783,)
8	2630124943885985	5126	5	(474:173[0.10999999999999999],476:121[0.20000000000000004],480:95[0.13999999999999999],481:74[0.16],490:41[0.15],)	504	-36.81	-2072.5377380952377	-10000.0	10	11.208	17	8	(0.07609963475366885,0.057203114060431264,0.07032436554459055,0.09237806006212432,0.10204800620228266,)
9	2630900585193069	5639	6	(474:54[0.09999999999999999],476:89[0.19000000000000003],480:86[0.15],481:155[0.17],490:101[0.16],493:20[0.15],)	505	-37.63	-1695.3534257425745	-10000.0	10	10.99	16	8	(0.07369711562594716,0.055314919197917665,0.0750315333508942,0.08601692086310113,0.08054457120295125,0.10168430973996409,)
10	2631732402648548	6167	5	(474:212[0.10999999999999999],476:96[0.18000000000000002],480:38[0.13999999999999999],481:61[0.16],493:99[0.16],)	506	-37.3	-1722.954347826087	-10000.0	10	11.22	17	8	(0.08347197305509003,0.06416529262764924,0.09261553829619487,0.08007210949315878,0.0504237602154473,)
11	2632656002165971	6672	5	(474:75[0.09999999999999999],476:162[0.19000000000000003],480:51[0.15],481:131[0.17],493:86[0.17],)	505	-36.61	-1891.4382376237625	-10000.0	10	11.562	18	8	(0.06817744873038692,0.06756222824145086,0.06611792510536019,0.08624622470686909,0.09354091895446744,)
