alpha = 0.15
gamma = 1.0
lambda = 0.6
epsilon = 0.3
randomSeed = 1616
GREAT!
Xover: 4
---- Evolution parameters ----
Folder name:          NMSarsa_Maze/run_2603473145080025
Random seed:          1616
GREAT activated:      true
Max iterations:       150
Population size:      500
GREAT initialization  true
Speciation threshold: 0.15
Species min size:     15
Tournament size:      3
Crossover rate:       0.2
Mutation rate:        0.8
Crossovers:
	AligningCrossover_v4(0.15)
Mutations:
	AddGeneMutation(maxSize=2147483647, prob=0.33)
	DeleteGeneMutation(minSize=8, prob=0.33)
	ChangeGeneMutation(prob=0.33)
------------------------------

---- Starting evolution ----
IT	Nanotime	#Eval	#Species	Species size	PopSize	Best	Avg	Worst	Best GRN Size	Avg GRN size	Max GRN size	Min GRN size	Species avgdist2rep
0	2608080849005517	997	1	(472:499[0.15],)	499	-60.66	-5177.090801603208	-10000.0	11	9.786	14	8	(0.09411325553549689,)
1	2609405872189661	1498	4	(472:131[0.16],473:286[0.15],474:67[0.15],475:17[0.15],)	501	-59.9	-3094.1914770459075	-10000.0	9	10.348	14	8	(0.0732863042222829,0.08117117715558039,0.10122328620310693,0.07075528731056088,)
2	2610200508669310	2003	4	(472:246[0.15],473:134[0.13999999999999999],474:61[0.16],475:63[0.16],)	504	-53.38	-1879.041964285715	-10000.0	11	10.384	15	8	(0.06028343323400194,0.05674956710842385,0.06202472662689471,0.07690413446986048,)
3	2610774638657501	2516	3	(472:312[0.13999999999999999],473:168[0.12999999999999998],475:24[0.17],)	504	-49.49	-1315.1776587301588	-10000.0	10	10.458	15	8	(0.06580313094628273,0.0605160748513431,0.0856938407762165,)
4	2611473158030027	3019	3	(472:100[0.12999999999999998],473:162[0.11999999999999998],475:241[0.18000000000000002],)	503	-49.74	-1715.0279125248514	-10000.0	9	10.222	15	8	(0.086727739107774,0.05386298655744464,0.06250117027801251,)
5	2611984471437475	3522	3	(472:204[0.13999999999999999],473:171[0.12999999999999998],475:128[0.17],)	503	-49.23	-1302.963499005964	-10000.0	11	10.138	14	8	(0.059434304470433845,0.055528242529007704,0.06711333927313953,)
6	2612355923611534	4033	5	(472:30[0.12999999999999998],473:48[0.11999999999999998],475:295[0.18000000000000002],477:102[0.15],479:28[0.15],)	503	-48.16	-889.9823260437373	-10000.0	10	10.174	14	8	(0.07360371937042483,0.09341971020345786,0.07947731941699007,0.09583214833322425,0.08706150586809433,)
7	2613051546617141	4562	5	(472:192[0.13999999999999999],473:32[0.12999999999999998],475:62[0.17],477:131[0.13999999999999999],479:88[0.16],)	505	-48.57	-1701.309801980198	-10000.0	11	10.234	15	8	(0.05601505731383355,0.05044183655158132,0.06366696966567403,0.05671238759020011,0.03621873166139186,)
8	2613551819119945	5083	5	(472:51[0.12999999999999998],473:58[0.13999999999999999],477:241[0.12999999999999998],479:137[0.17],483:18[0.15],)	505	-47.67	-1158.1990495049504	-10000.0	13	10.39	16	8	(0.052464640264712044,0.05721287433936378,0.07085166863405423,0.05380675831683384,0.08686439214278961,)
9	2613912501395871	5591	6	(472:83[0.13999999999999999],473:165[0.15],477:92[0.11999999999999998],479:47[0.16],483:53[0.16],486:65[0.15],)	505	-47.71	-893.972	-10000.0	11	10.212	15	8	(0.06551404310425481,0.09014263217426154,0.07671089541713103,0.09854793977110773,0.07458943679990873,0.04162931034241233,)
10	2614307479444400	6102	6	(472:82[0.12999999999999998],473:154[0.13999999999999999],477:62[0.10999999999999999],479:95[0.17],483:55[0.17],486:58[0.16],)	506	-48.21	-1018.6086758893285	-10000.0	10	10.118	16	8	(0.08282233153712557,0.06923959222934674,0.07574810523977925,0.06241893752493293,0.08649593050648544,0.09943400953428616,)
11	2614641380824077	6640	5	(473:191[0.12999999999999998],477:177[0.11999999999999998],479:66[0.16],483:27[0.18000000000000002],486:45[0.17],)	506	-48.83	-817.9053754940707	-10000.0	10	10.174	16	8	(0.05900179821793622,0.0671872625710769,0.07466507868445826,0.04887344003577206,0.05061189757967618,)
12	2614983454076389	7152	6	(473:182[0.11999999999999998],477:47[0.10999999999999999],479:122[0.17],483:86[0.19000000000000003],486:51[0.18000000000000002],494:17[0.15],)	505	-41.08	-800.2044752475247	-10000.0	9	10.644	16	8	(0.07122078748011168,0.05452009707289341,0.06990440009648444,0.06865458276416059,0.09771804115690846,0.08525722352917771,)
13	2615375055976903	7658	6	(473:93[0.10999999999999999],477:68[0.11999999999999998],479:115[0.16],483:77[0.18000000000000002],486:129[0.19000000000000003],494:24[0.16],)	506	-39.38	-886.8490118577075	-10000.0	10	10.844	17	8	(0.07351770289817328,0.07323691576026192,0.08202637375132263,0.12565751612598047,0.07995295152720715,0.04201432317767709,)
14	2615645620269619	8172	5	(473:98[0.09999999999999999],477:160[0.12999999999999998],479:127[0.15],483:52[0.19000000000000003],486:69[0.18000000000000002],)	506	-37.96	-601.0347628458496	-10000.0	8	10.91	17	8	(0.03813927726341409,0.0744268575885643,0.09825498078775477,0.03147385994369184,0.07475241147553577,)
15	2615978848375789	8678	6	(473:134[0.10999999999999999],477:39[0.11999999999999998],479:117[0.13999999999999999],483:73[0.20000000000000004],486:43[0.19000000000000003],495:99[0.15],)	505	-37.16	-795.5216831683168	-10000.0	8	10.466	17	8	(0.03957507564101512,0.0837907436790523,0.08534191403786555,0.04024892373896086,0.08713405491277555,0.09528816820686162,)
16	2616373616558902	9184	6	(473:69[0.09999999999999999],477:55[0.12999999999999998],479:37[0.12999999999999998],483:17[0.21000000000000005],486:89[0.20000000000000004],495:239[0.13999999999999999],)	506	-37.46	-983.0800197628456	-10000.0	10	10.222	18	8	(0.04568654856862773,0.05229194691675236,0.07995156828855772,0.09170707727690271,0.0787720547707602,0.0722258466820966,)
17	2616734195127745	9717	7	(473:74[0.10999999999999999],477:169[0.13999999999999999],479:109[0.13999999999999999],483:17[0.22000000000000006],486:23[0.19000000000000003],495:81[0.12999999999999998],497:33[0.15],)	506	-37.02	-768.2477272727274	-10000.0	9	10.82	18	8	(0.0457880717491439,0.08716852524606629,0.0773422022747973,0.12276413157878269,0.12123051684795484,0.07001738556300278,0.0596895326219959,)
